,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[49.68]],"[[ 56.4]
 [-82.5]]",-69
1,[[5.9 3. ]],1,[5.9 3. ],[[16.26]],"[[ 56.4]
 [-82.5]]",-69
2,[[6.7 3.3]],1,[6.7 3.3],[[36.63]],"[[ 56.4]
 [-82.5]]",-69
3,[[7.7 3.8]],1,[7.7 3.8],[[51.78]],"[[ 56.4]
 [-82.5]]",-69
4,[[5.4 3.4]],-1,[5.4 3.4],[[44.94]],"[[ 56.4]
 [-82.5]]",-69
5,[[6.3 2.5]],1,[6.3 2.5],[[80.07]],"[[ 56.4]
 [-82.5]]",-69
6,[[5.  3.2]],-1,[5.  3.2],[[51.]],"[[ 56.4]
 [-82.5]]",-69
7,[[4.6 3.4]],-1,[4.6 3.4],[[90.06]],"[[ 56.4]
 [-82.5]]",-69
8,[[5.7 4.4]],-1,[5.7 4.4],[[110.52]],"[[ 56.4]
 [-82.5]]",-69
9,[[5.2 3.4]],-1,[5.2 3.4],[[56.22]],"[[ 56.4]
 [-82.5]]",-69
10,[[6.2 2.9]],1,[6.2 2.9],[[41.43]],"[[ 56.4]
 [-82.5]]",-69
11,[[6.3 3.3]],1,[6.3 3.3],[[14.07]],"[[ 56.4]
 [-82.5]]",-69
12,[[5.5 2.4]],1,[5.5 2.4],[[43.2]],"[[ 56.4]
 [-82.5]]",-69
13,[[5.1 2.5]],1,[5.1 2.5],[[12.39]],"[[ 56.4]
 [-82.5]]",-69
14,[[5.9 3. ]],1,[5.9 3. ],[[16.26]],"[[ 56.4]
 [-82.5]]",-69
15,[[5. 2.]],1,[5. 2.],[[48.]],"[[ 56.4]
 [-82.5]]",-69
16,[[6.5 3. ]],1,[6.5 3. ],[[50.1]],"[[ 56.4]
 [-82.5]]",-69
17,[[6.5 3. ]],1,[6.5 3. ],[[50.1]],"[[ 56.4]
 [-82.5]]",-69
18,[[6.9 3.1]],1,[6.9 3.1],[[64.41]],"[[ 56.4]
 [-82.5]]",-69
19,[[4.6 3.6]],-1,[4.6 3.6],[[106.56]],"[[ 56.4]
 [-82.5]]",-69
20,[[6.6 3. ]],1,[6.6 3. ],[[55.74]],"[[ 56.4]
 [-82.5]]",-69
21,[[4.9 3.1]],-1,[4.9 3.1],[[48.39]],"[[ 56.4]
 [-82.5]]",-69
22,[[6.7 3. ]],1,[6.7 3. ],[[61.38]],"[[ 56.4]
 [-82.5]]",-69
23,[[6.7 3. ]],1,[6.7 3. ],[[61.38]],"[[ 56.4]
 [-82.5]]",-69
24,[[5.6 2.9]],1,[5.6 2.9],[[7.59]],"[[ 56.4]
 [-82.5]]",-69
25,[[6.3 3.4]],1,[6.3 3.4],[[5.82]],"[[ 56.4]
 [-82.5]]",-69
26,[[5.6 2.7]],1,[5.6 2.7],[[24.09]],"[[ 56.4]
 [-82.5]]",-69
27,[[6.1 3. ]],1,[6.1 3. ],[[27.54]],"[[ 56.4]
 [-82.5]]",-69
28,[[6.3 2.3]],1,[6.3 2.3],[[96.57]],"[[ 56.4]
 [-82.5]]",-69
29,[[5.8 2.6]],1,[5.8 2.6],[[43.62]],"[[ 56.4]
 [-82.5]]",-69
30,[[5.7 3. ]],1,[5.7 3. ],[[4.98]],"[[ 56.4]
 [-82.5]]",-69
31,[[6.9 3.1]],1,[6.9 3.1],[[64.41]],"[[ 56.4]
 [-82.5]]",-69
32,[[6.8 2.8]],1,[6.8 2.8],[[83.52]],"[[ 56.4]
 [-82.5]]",-69
33,[[5.2 4.1]],-1,[5.2 4.1],[[113.97]],"[[ 56.4]
 [-82.5]]",-69
34,[[5.8 2.7]],1,[5.8 2.7],[[35.37]],"[[ 56.4]
 [-82.5]]",-69
35,[[4.3 3. ]],-1,[4.3 3. ],[[73.98]],"[[ 56.4]
 [-82.5]]",-69
36,[[4.8 3.4]],-1,[4.8 3.4],[[78.78]],"[[ 56.4]
 [-82.5]]",-69
37,[[5.2 2.7]],1,[5.2 2.7],[[1.53]],"[[ 56.4]
 [-82.5]]",-69
38,[[4.8 3. ]],-1,[4.8 3. ],[[45.78]],"[[ 56.4]
 [-82.5]]",-69
39,[[4.9 3.1]],-1,[4.9 3.1],[[48.39]],"[[ 56.4]
 [-82.5]]",-69
40,[[7.9 3.8]],1,[7.9 3.8],[[63.06]],"[[ 56.4]
 [-82.5]]",-69
41,[[5.  2.3]],1,[5.  2.3],[[23.25]],"[[ 56.4]
 [-82.5]]",-69
42,[[4.6 3.2]],-1,[4.6 3.2],[[73.56]],"[[ 56.4]
 [-82.5]]",-69
43,[[6.5 3. ]],1,[6.5 3. ],[[50.1]],"[[ 56.4]
 [-82.5]]",-69
44,[[4.9 3.1]],-1,[4.9 3.1],[[48.39]],"[[ 56.4]
 [-82.5]]",-69
45,[[6.  2.2]],1,[6.  2.2],[[87.9]],"[[ 56.4]
 [-82.5]]",-69
46,[[5.5 2.6]],1,[5.5 2.6],[[26.7]],"[[ 56.4]
 [-82.5]]",-69
47,[[5.8 4. ]],-1,[5.8 4. ],[[71.88]],"[[ 56.4]
 [-82.5]]",-69
48,[[5.4 3.9]],-1,[5.4 3.9],[[86.19]],"[[ 56.4]
 [-82.5]]",-69
49,[[6.4 2.7]],1,[6.4 2.7],[[69.21]],"[[ 56.4]
 [-82.5]]",-69
50,[[6.  3.4]],1,[6.  3.4],[[-11.1]],"[[ 62.4]
 [-79.1]]",-68
51,[[5.5 2.5]],1,[5.5 2.5],[[77.45]],"[[ 62.4]
 [-79.1]]",-68
52,[[5.5 4.2]],-1,[5.5 4.2],[[57.02]],"[[ 62.4]
 [-79.1]]",-68
53,[[4.7 3.2]],-1,[4.7 3.2],[[27.84]],"[[ 62.4]
 [-79.1]]",-68
54,[[6.9 3.2]],1,[6.9 3.2],[[109.44]],"[[ 62.4]
 [-79.1]]",-68
55,[[6.  2.9]],1,[6.  2.9],[[77.01]],"[[ 62.4]
 [-79.1]]",-68
56,[[6.1 3. ]],1,[6.1 3. ],[[75.34]],"[[ 62.4]
 [-79.1]]",-68
57,[[4.6 3.1]],-1,[4.6 3.1],[[26.17]],"[[ 62.4]
 [-79.1]]",-68
58,[[5.7 2.8]],1,[5.7 2.8],[[66.2]],"[[ 62.4]
 [-79.1]]",-68
59,[[6. 3.]],1,[6. 3.],[[69.1]],"[[ 62.4]
 [-79.1]]",-68
60,[[5.8 2.7]],1,[5.8 2.7],[[80.35]],"[[ 62.4]
 [-79.1]]",-68
61,[[4.8 3.4]],-1,[4.8 3.4],[[37.42]],"[[ 62.4]
 [-79.1]]",-68
