,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[67.54]],"[[ 62.9]
 [-84.8]]",-85
1,[[5.9 3. ]],1,[5.9 3. ],[[31.71]],"[[ 62.9]
 [-84.8]]",-85
2,[[6.7 3.3]],1,[6.7 3.3],[[56.59]],"[[ 62.9]
 [-84.8]]",-85
3,[[7.7 3.8]],1,[7.7 3.8],[[77.09]],"[[ 62.9]
 [-84.8]]",-85
4,[[5.4 3.4]],-1,[5.4 3.4],[[33.66]],"[[ 62.9]
 [-84.8]]",-85
5,[[6.3 2.5]],1,[6.3 2.5],[[99.27]],"[[ 62.9]
 [-84.8]]",-85
6,[[5.  3.2]],-1,[5.  3.2],[[41.86]],"[[ 62.9]
 [-84.8]]",-85
7,[[4.6 3.4]],-1,[4.6 3.4],[[83.98]],"[[ 62.9]
 [-84.8]]",-85
8,[[5.7 4.4]],-1,[5.7 4.4],[[99.59]],"[[ 62.9]
 [-84.8]]",-85
9,[[5.2 3.4]],-1,[5.2 3.4],[[46.24]],"[[ 62.9]
 [-84.8]]",-85
10,[[6.2 2.9]],1,[6.2 2.9],[[59.06]],"[[ 62.9]
 [-84.8]]",-85
11,[[6.3 3.3]],1,[6.3 3.3],[[31.43]],"[[ 62.9]
 [-84.8]]",-85
12,[[5.5 2.4]],1,[5.5 2.4],[[57.43]],"[[ 62.9]
 [-84.8]]",-85
13,[[5.1 2.5]],1,[5.1 2.5],[[23.79]],"[[ 62.9]
 [-84.8]]",-85
14,[[5.9 3. ]],1,[5.9 3. ],[[31.71]],"[[ 62.9]
 [-84.8]]",-85
15,[[5. 2.]],1,[5. 2.],[[59.9]],"[[ 62.9]
 [-84.8]]",-85
16,[[6.5 3. ]],1,[6.5 3. ],[[69.45]],"[[ 62.9]
 [-84.8]]",-85
17,[[6.5 3. ]],1,[6.5 3. ],[[69.45]],"[[ 62.9]
 [-84.8]]",-85
18,[[6.9 3.1]],1,[6.9 3.1],[[86.13]],"[[ 62.9]
 [-84.8]]",-85
19,[[4.6 3.6]],-1,[4.6 3.6],[[100.94]],"[[ 62.9]
 [-84.8]]",-85
20,[[6.6 3. ]],1,[6.6 3. ],[[75.74]],"[[ 62.9]
 [-84.8]]",-85
21,[[4.9 3.1]],-1,[4.9 3.1],[[39.67]],"[[ 62.9]
 [-84.8]]",-85
22,[[6.7 3. ]],1,[6.7 3. ],[[82.03]],"[[ 62.9]
 [-84.8]]",-85
23,[[6.7 3. ]],1,[6.7 3. ],[[82.03]],"[[ 62.9]
 [-84.8]]",-85
24,[[5.6 2.9]],1,[5.6 2.9],[[21.32]],"[[ 62.9]
 [-84.8]]",-85
25,[[6.3 3.4]],1,[6.3 3.4],[[22.95]],"[[ 62.9]
 [-84.8]]",-85
26,[[5.6 2.7]],1,[5.6 2.7],[[38.28]],"[[ 62.9]
 [-84.8]]",-85
27,[[6.1 3. ]],1,[6.1 3. ],[[44.29]],"[[ 62.9]
 [-84.8]]",-85
28,[[6.3 2.3]],1,[6.3 2.3],[[116.23]],"[[ 62.9]
 [-84.8]]",-85
29,[[5.8 2.6]],1,[5.8 2.6],[[59.34]],"[[ 62.9]
 [-84.8]]",-85
30,[[5.7 3. ]],1,[5.7 3. ],[[19.13]],"[[ 62.9]
 [-84.8]]",-85
31,[[6.9 3.1]],1,[6.9 3.1],[[86.13]],"[[ 62.9]
 [-84.8]]",-85
32,[[6.8 2.8]],1,[6.8 2.8],[[105.28]],"[[ 62.9]
 [-84.8]]",-85
33,[[5.2 4.1]],-1,[5.2 4.1],[[105.6]],"[[ 62.9]
 [-84.8]]",-85
34,[[5.8 2.7]],1,[5.8 2.7],[[50.86]],"[[ 62.9]
 [-84.8]]",-85
35,[[4.3 3. ]],-1,[4.3 3. ],[[68.93]],"[[ 62.9]
 [-84.8]]",-85
36,[[4.8 3.4]],-1,[4.8 3.4],[[71.4]],"[[ 62.9]
 [-84.8]]",-85
37,[[5.2 2.7]],1,[5.2 2.7],[[13.12]],"[[ 62.9]
 [-84.8]]",-85
38,[[4.8 3. ]],-1,[4.8 3. ],[[37.48]],"[[ 62.9]
 [-84.8]]",-85
39,[[4.9 3.1]],-1,[4.9 3.1],[[39.67]],"[[ 62.9]
 [-84.8]]",-85
40,[[7.9 3.8]],1,[7.9 3.8],[[89.67]],"[[ 62.9]
 [-84.8]]",-85
