,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[80.72]],"[[ 61.6]
 [-81.5]]",-73
1,[[5.9 3. ]],1,[5.9 3. ],[[45.94]],"[[ 61.6]
 [-81.5]]",-73
2,[[6.7 3.3]],1,[6.7 3.3],[[70.77]],"[[ 61.6]
 [-81.5]]",-73
3,[[7.7 3.8]],1,[7.7 3.8],[[91.62]],"[[ 61.6]
 [-81.5]]",-73
4,[[5.4 3.4]],-1,[5.4 3.4],[[17.46]],"[[ 61.6]
 [-81.5]]",-73
5,[[6.3 2.5]],1,[6.3 2.5],[[111.33]],"[[ 61.6]
 [-81.5]]",-73
6,[[5.  3.2]],-1,[5.  3.2],[[25.8]],"[[ 61.6]
 [-81.5]]",-73
7,[[4.6 3.4]],-1,[4.6 3.4],[[66.74]],"[[ 61.6]
 [-81.5]]",-73
8,[[5.7 4.4]],-1,[5.7 4.4],[[80.48]],"[[ 61.6]
 [-81.5]]",-73
9,[[5.2 3.4]],-1,[5.2 3.4],[[29.78]],"[[ 61.6]
 [-81.5]]",-73
10,[[6.2 2.9]],1,[6.2 2.9],[[72.57]],"[[ 61.6]
 [-81.5]]",-73
11,[[6.3 3.3]],1,[6.3 3.3],[[46.13]],"[[ 61.6]
 [-81.5]]",-73
12,[[5.5 2.4]],1,[5.5 2.4],[[70.2]],"[[ 61.6]
 [-81.5]]",-73
13,[[5.1 2.5]],1,[5.1 2.5],[[37.41]],"[[ 61.6]
 [-81.5]]",-73
14,[[5.9 3. ]],1,[5.9 3. ],[[45.94]],"[[ 61.6]
 [-81.5]]",-73
15,[[5. 2.]],1,[5. 2.],[[72.]],"[[ 61.6]
 [-81.5]]",-73
16,[[6.5 3. ]],1,[6.5 3. ],[[82.9]],"[[ 61.6]
 [-81.5]]",-73
17,[[6.5 3. ]],1,[6.5 3. ],[[82.9]],"[[ 61.6]
 [-81.5]]",-73
18,[[6.9 3.1]],1,[6.9 3.1],[[99.39]],"[[ 61.6]
 [-81.5]]",-73
19,[[4.6 3.6]],-1,[4.6 3.6],[[83.04]],"[[ 61.6]
 [-81.5]]",-73
20,[[6.6 3. ]],1,[6.6 3. ],[[89.06]],"[[ 61.6]
 [-81.5]]",-73
21,[[4.9 3.1]],-1,[4.9 3.1],[[23.81]],"[[ 61.6]
 [-81.5]]",-73
22,[[6.7 3. ]],1,[6.7 3. ],[[95.22]],"[[ 61.6]
 [-81.5]]",-73
23,[[6.7 3. ]],1,[6.7 3. ],[[95.22]],"[[ 61.6]
 [-81.5]]",-73
24,[[5.6 2.9]],1,[5.6 2.9],[[35.61]],"[[ 61.6]
 [-81.5]]",-73
25,[[6.3 3.4]],1,[6.3 3.4],[[37.98]],"[[ 61.6]
 [-81.5]]",-73
26,[[5.6 2.7]],1,[5.6 2.7],[[51.91]],"[[ 61.6]
 [-81.5]]",-73
27,[[6.1 3. ]],1,[6.1 3. ],[[58.26]],"[[ 61.6]
 [-81.5]]",-73
28,[[6.3 2.3]],1,[6.3 2.3],[[127.63]],"[[ 61.6]
 [-81.5]]",-73
29,[[5.8 2.6]],1,[5.8 2.6],[[72.38]],"[[ 61.6]
 [-81.5]]",-73
30,[[5.7 3. ]],1,[5.7 3. ],[[33.62]],"[[ 61.6]
 [-81.5]]",-73
31,[[6.9 3.1]],1,[6.9 3.1],[[99.39]],"[[ 61.6]
 [-81.5]]",-73
32,[[6.8 2.8]],1,[6.8 2.8],[[117.68]],"[[ 61.6]
 [-81.5]]",-73
33,[[5.2 4.1]],-1,[5.2 4.1],[[86.83]],"[[ 61.6]
 [-81.5]]",-73
34,[[5.8 2.7]],1,[5.8 2.7],[[64.23]],"[[ 61.6]
 [-81.5]]",-73
35,[[4.3 3. ]],-1,[4.3 3. ],[[52.62]],"[[ 61.6]
 [-81.5]]",-73
36,[[4.8 3.4]],-1,[4.8 3.4],[[54.42]],"[[ 61.6]
 [-81.5]]",-73
37,[[5.2 2.7]],1,[5.2 2.7],[[27.27]],"[[ 61.6]
 [-81.5]]",-73
38,[[4.8 3. ]],-1,[4.8 3. ],[[21.82]],"[[ 61.6]
 [-81.5]]",-73
39,[[4.9 3.1]],-1,[4.9 3.1],[[23.81]],"[[ 61.6]
 [-81.5]]",-73
40,[[7.9 3.8]],1,[7.9 3.8],[[103.94]],"[[ 61.6]
 [-81.5]]",-73
41,[[5.  2.3]],1,[5.  2.3],[[47.55]],"[[ 61.6]
 [-81.5]]",-73
