,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[74.18]],"[[ 59.3]
 [-81.6]]",-65
1,[[5.9 3. ]],1,[5.9 3. ],[[40.07]],"[[ 59.3]
 [-81.6]]",-65
2,[[6.7 3.3]],1,[6.7 3.3],[[63.03]],"[[ 59.3]
 [-81.6]]",-65
3,[[7.7 3.8]],1,[7.7 3.8],[[81.53]],"[[ 59.3]
 [-81.6]]",-65
4,[[5.4 3.4]],-1,[5.4 3.4],[[22.22]],"[[ 59.3]
 [-81.6]]",-65
5,[[6.3 2.5]],1,[6.3 2.5],[[104.59]],"[[ 59.3]
 [-81.6]]",-65
6,[[5.  3.2]],-1,[5.  3.2],[[29.62]],"[[ 59.3]
 [-81.6]]",-65
7,[[4.6 3.4]],-1,[4.6 3.4],[[69.66]],"[[ 59.3]
 [-81.6]]",-65
8,[[5.7 4.4]],-1,[5.7 4.4],[[86.03]],"[[ 59.3]
 [-81.6]]",-65
9,[[5.2 3.4]],-1,[5.2 3.4],[[34.08]],"[[ 59.3]
 [-81.6]]",-65
10,[[6.2 2.9]],1,[6.2 2.9],[[66.02]],"[[ 59.3]
 [-81.6]]",-65
11,[[6.3 3.3]],1,[6.3 3.3],[[39.31]],"[[ 59.3]
 [-81.6]]",-65
12,[[5.5 2.4]],1,[5.5 2.4],[[65.31]],"[[ 59.3]
 [-81.6]]",-65
13,[[5.1 2.5]],1,[5.1 2.5],[[33.43]],"[[ 59.3]
 [-81.6]]",-65
14,[[5.9 3. ]],1,[5.9 3. ],[[40.07]],"[[ 59.3]
 [-81.6]]",-65
15,[[5. 2.]],1,[5. 2.],[[68.3]],"[[ 59.3]
 [-81.6]]",-65
16,[[6.5 3. ]],1,[6.5 3. ],[[75.65]],"[[ 59.3]
 [-81.6]]",-65
17,[[6.5 3. ]],1,[6.5 3. ],[[75.65]],"[[ 59.3]
 [-81.6]]",-65
18,[[6.9 3.1]],1,[6.9 3.1],[[91.21]],"[[ 59.3]
 [-81.6]]",-65
19,[[4.6 3.6]],-1,[4.6 3.6],[[85.98]],"[[ 59.3]
 [-81.6]]",-65
20,[[6.6 3. ]],1,[6.6 3. ],[[81.58]],"[[ 59.3]
 [-81.6]]",-65
21,[[4.9 3.1]],-1,[4.9 3.1],[[27.39]],"[[ 59.3]
 [-81.6]]",-65
22,[[6.7 3. ]],1,[6.7 3. ],[[87.51]],"[[ 59.3]
 [-81.6]]",-65
23,[[6.7 3. ]],1,[6.7 3. ],[[87.51]],"[[ 59.3]
 [-81.6]]",-65
24,[[5.6 2.9]],1,[5.6 2.9],[[30.44]],"[[ 59.3]
 [-81.6]]",-65
25,[[6.3 3.4]],1,[6.3 3.4],[[31.15]],"[[ 59.3]
 [-81.6]]",-65
