,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[82.94]],"[[ 61.5]
 [-81.2]]",-71
1,[[5.9 3. ]],1,[5.9 3. ],[[48.25]],"[[ 61.5]
 [-81.2]]",-71
2,[[6.7 3.3]],1,[6.7 3.3],[[73.09]],"[[ 61.5]
 [-81.2]]",-71
3,[[7.7 3.8]],1,[7.7 3.8],[[93.99]],"[[ 61.5]
 [-81.2]]",-71
4,[[5.4 3.4]],-1,[5.4 3.4],[[14.98]],"[[ 61.5]
 [-81.2]]",-71
5,[[6.3 2.5]],1,[6.3 2.5],[[113.45]],"[[ 61.5]
 [-81.2]]",-71
6,[[5.  3.2]],-1,[5.  3.2],[[23.34]],"[[ 61.5]
 [-81.2]]",-71
7,[[4.6 3.4]],-1,[4.6 3.4],[[64.18]],"[[ 61.5]
 [-81.2]]",-71
8,[[5.7 4.4]],-1,[5.7 4.4],[[77.73]],"[[ 61.5]
 [-81.2]]",-71
9,[[5.2 3.4]],-1,[5.2 3.4],[[27.28]],"[[ 61.5]
 [-81.2]]",-71
10,[[6.2 2.9]],1,[6.2 2.9],[[74.82]],"[[ 61.5]
 [-81.2]]",-71
11,[[6.3 3.3]],1,[6.3 3.3],[[48.49]],"[[ 61.5]
 [-81.2]]",-71
12,[[5.5 2.4]],1,[5.5 2.4],[[72.37]],"[[ 61.5]
 [-81.2]]",-71
13,[[5.1 2.5]],1,[5.1 2.5],[[39.65]],"[[ 61.5]
 [-81.2]]",-71
14,[[5.9 3. ]],1,[5.9 3. ],[[48.25]],"[[ 61.5]
 [-81.2]]",-71
15,[[5. 2.]],1,[5. 2.],[[74.1]],"[[ 61.5]
 [-81.2]]",-71
16,[[6.5 3. ]],1,[6.5 3. ],[[85.15]],"[[ 61.5]
 [-81.2]]",-71
17,[[6.5 3. ]],1,[6.5 3. ],[[85.15]],"[[ 61.5]
 [-81.2]]",-71
18,[[6.9 3.1]],1,[6.9 3.1],[[101.63]],"[[ 61.5]
 [-81.2]]",-71
19,[[4.6 3.6]],-1,[4.6 3.6],[[80.42]],"[[ 61.5]
 [-81.2]]",-71
20,[[6.6 3. ]],1,[6.6 3. ],[[91.3]],"[[ 61.5]
 [-81.2]]",-71
21,[[4.9 3.1]],-1,[4.9 3.1],[[21.37]],"[[ 61.5]
 [-81.2]]",-71
22,[[6.7 3. ]],1,[6.7 3. ],[[97.45]],"[[ 61.5]
 [-81.2]]",-71
23,[[6.7 3. ]],1,[6.7 3. ],[[97.45]],"[[ 61.5]
 [-81.2]]",-71
24,[[5.6 2.9]],1,[5.6 2.9],[[37.92]],"[[ 61.5]
 [-81.2]]",-71
25,[[6.3 3.4]],1,[6.3 3.4],[[40.37]],"[[ 61.5]
 [-81.2]]",-71
26,[[5.6 2.7]],1,[5.6 2.7],[[54.16]],"[[ 61.5]
 [-81.2]]",-71
27,[[6.1 3. ]],1,[6.1 3. ],[[60.55]],"[[ 61.5]
 [-81.2]]",-71
