,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[81.38]],"[[ 64.7]
 [-84.2]]",-84
1,[[5.9 3. ]],1,[5.9 3. ],[[45.13]],"[[ 64.7]
 [-84.2]]",-84
2,[[6.7 3.3]],1,[6.7 3.3],[[71.63]],"[[ 64.7]
 [-84.2]]",-84
3,[[7.7 3.8]],1,[7.7 3.8],[[94.23]],"[[ 64.7]
 [-84.2]]",-84
4,[[5.4 3.4]],-1,[5.4 3.4],[[20.9]],"[[ 64.7]
 [-84.2]]",-84
5,[[6.3 2.5]],1,[6.3 2.5],[[113.11]],"[[ 64.7]
 [-84.2]]",-84
6,[[5.  3.2]],-1,[5.  3.2],[[29.94]],"[[ 64.7]
 [-84.2]]",-84
7,[[4.6 3.4]],-1,[4.6 3.4],[[72.66]],"[[ 64.7]
 [-84.2]]",-84
8,[[5.7 4.4]],-1,[5.7 4.4],[[85.69]],"[[ 64.7]
 [-84.2]]",-84
9,[[5.2 3.4]],-1,[5.2 3.4],[[33.84]],"[[ 64.7]
 [-84.2]]",-84
10,[[6.2 2.9]],1,[6.2 2.9],[[72.96]],"[[ 64.7]
 [-84.2]]",-84
11,[[6.3 3.3]],1,[6.3 3.3],[[45.75]],"[[ 64.7]
 [-84.2]]",-84
12,[[5.5 2.4]],1,[5.5 2.4],[[69.77]],"[[ 64.7]
 [-84.2]]",-84
13,[[5.1 2.5]],1,[5.1 2.5],[[35.47]],"[[ 64.7]
 [-84.2]]",-84
14,[[5.9 3. ]],1,[5.9 3. ],[[45.13]],"[[ 64.7]
 [-84.2]]",-84
15,[[5. 2.]],1,[5. 2.],[[71.1]],"[[ 64.7]
 [-84.2]]",-84
16,[[6.5 3. ]],1,[6.5 3. ],[[83.95]],"[[ 64.7]
 [-84.2]]",-84
17,[[6.5 3. ]],1,[6.5 3. ],[[83.95]],"[[ 64.7]
 [-84.2]]",-84
18,[[6.9 3.1]],1,[6.9 3.1],[[101.41]],"[[ 64.7]
 [-84.2]]",-84
19,[[4.6 3.6]],-1,[4.6 3.6],[[89.5]],"[[ 64.7]
 [-84.2]]",-84
20,[[6.6 3. ]],1,[6.6 3. ],[[90.42]],"[[ 64.7]
 [-84.2]]",-84
21,[[4.9 3.1]],-1,[4.9 3.1],[[27.99]],"[[ 64.7]
 [-84.2]]",-84
22,[[6.7 3. ]],1,[6.7 3. ],[[96.89]],"[[ 64.7]
 [-84.2]]",-84
23,[[6.7 3. ]],1,[6.7 3. ],[[96.89]],"[[ 64.7]
 [-84.2]]",-84
24,[[5.6 2.9]],1,[5.6 2.9],[[34.14]],"[[ 64.7]
 [-84.2]]",-84
25,[[6.3 3.4]],1,[6.3 3.4],[[37.33]],"[[ 64.7]
 [-84.2]]",-84
26,[[5.6 2.7]],1,[5.6 2.7],[[50.98]],"[[ 64.7]
 [-84.2]]",-84
27,[[6.1 3. ]],1,[6.1 3. ],[[58.07]],"[[ 64.7]
 [-84.2]]",-84
28,[[6.3 2.3]],1,[6.3 2.3],[[129.95]],"[[ 64.7]
 [-84.2]]",-84
29,[[5.8 2.6]],1,[5.8 2.6],[[72.34]],"[[ 64.7]
 [-84.2]]",-84
30,[[5.7 3. ]],1,[5.7 3. ],[[32.19]],"[[ 64.7]
 [-84.2]]",-84
31,[[6.9 3.1]],1,[6.9 3.1],[[101.41]],"[[ 64.7]
 [-84.2]]",-84
32,[[6.8 2.8]],1,[6.8 2.8],[[120.2]],"[[ 64.7]
 [-84.2]]",-84
33,[[5.2 4.1]],-1,[5.2 4.1],[[92.78]],"[[ 64.7]
 [-84.2]]",-84
34,[[5.8 2.7]],1,[5.8 2.7],[[63.92]],"[[ 64.7]
 [-84.2]]",-84
35,[[4.3 3. ]],-1,[4.3 3. ],[[58.39]],"[[ 64.7]
 [-84.2]]",-84
36,[[4.8 3.4]],-1,[4.8 3.4],[[59.72]],"[[ 64.7]
 [-84.2]]",-84
37,[[5.2 2.7]],1,[5.2 2.7],[[25.1]],"[[ 64.7]
 [-84.2]]",-84
38,[[4.8 3. ]],-1,[4.8 3. ],[[26.04]],"[[ 64.7]
 [-84.2]]",-84
39,[[4.9 3.1]],-1,[4.9 3.1],[[27.99]],"[[ 64.7]
 [-84.2]]",-84
40,[[7.9 3.8]],1,[7.9 3.8],[[107.17]],"[[ 64.7]
 [-84.2]]",-84
41,[[5.  2.3]],1,[5.  2.3],[[45.84]],"[[ 64.7]
 [-84.2]]",-84
42,[[4.6 3.2]],-1,[4.6 3.2],[[55.82]],"[[ 64.7]
 [-84.2]]",-84
43,[[6.5 3. ]],1,[6.5 3. ],[[83.95]],"[[ 64.7]
 [-84.2]]",-84
44,[[4.9 3.1]],-1,[4.9 3.1],[[27.99]],"[[ 64.7]
 [-84.2]]",-84
45,[[6.  2.2]],1,[6.  2.2],[[118.96]],"[[ 64.7]
 [-84.2]]",-84
46,[[5.5 2.6]],1,[5.5 2.6],[[52.93]],"[[ 64.7]
 [-84.2]]",-84
47,[[5.8 4. ]],-1,[5.8 4. ],[[45.54]],"[[ 64.7]
 [-84.2]]",-84
48,[[5.4 3.9]],-1,[5.4 3.9],[[63.]],"[[ 64.7]
 [-84.2]]",-84
49,[[6.4 2.7]],1,[6.4 2.7],[[102.74]],"[[ 64.7]
 [-84.2]]",-84
50,[[6.  3.4]],1,[6.  3.4],[[17.92]],"[[ 64.7]
 [-84.2]]",-84
51,[[5.5 2.5]],1,[5.5 2.5],[[61.35]],"[[ 64.7]
 [-84.2]]",-84
52,[[5.5 4.2]],-1,[5.5 4.2],[[81.79]],"[[ 64.7]
 [-84.2]]",-84
53,[[4.7 3.2]],-1,[4.7 3.2],[[49.35]],"[[ 64.7]
 [-84.2]]",-84
54,[[6.9 3.2]],1,[6.9 3.2],[[92.99]],"[[ 64.7]
 [-84.2]]",-84
55,[[6.  2.9]],1,[6.  2.9],[[60.02]],"[[ 64.7]
 [-84.2]]",-84
56,[[6.1 3. ]],1,[6.1 3. ],[[58.07]],"[[ 64.7]
 [-84.2]]",-84
57,[[4.6 3.1]],-1,[4.6 3.1],[[47.4]],"[[ 64.7]
 [-84.2]]",-84
58,[[5.7 2.8]],1,[5.7 2.8],[[49.03]],"[[ 64.7]
 [-84.2]]",-84
59,[[6. 3.]],1,[6. 3.],[[51.6]],"[[ 64.7]
 [-84.2]]",-84
60,[[5.8 2.7]],1,[5.8 2.7],[[63.92]],"[[ 64.7]
 [-84.2]]",-84
61,[[4.8 3.4]],-1,[4.8 3.4],[[59.72]],"[[ 64.7]
 [-84.2]]",-84
62,[[6.  2.2]],1,[6.  2.2],[[118.96]],"[[ 64.7]
 [-84.2]]",-84
63,[[6.4 3.1]],1,[6.4 3.1],[[69.06]],"[[ 64.7]
 [-84.2]]",-84
64,[[6.7 2.5]],1,[6.7 2.5],[[138.99]],"[[ 64.7]
 [-84.2]]",-84
65,[[6.3 3.3]],1,[6.3 3.3],[[45.75]],"[[ 64.7]
 [-84.2]]",-84
66,[[6.8 3.2]],1,[6.8 3.2],[[86.52]],"[[ 64.7]
 [-84.2]]",-84
67,[[5.7 3.8]],-1,[5.7 3.8],[[35.17]],"[[ 64.7]
 [-84.2]]",-84
68,[[5.1 3.8]],-1,[5.1 3.8],[[73.99]],"[[ 64.7]
 [-84.2]]",-84
69,[[6.  2.7]],1,[6.  2.7],[[76.86]],"[[ 64.7]
 [-84.2]]",-84
70,[[7.7 2.8]],1,[7.7 2.8],[[178.43]],"[[ 64.7]
 [-84.2]]",-84
71,[[4.4 3. ]],-1,[4.4 3. ],[[51.92]],"[[ 64.7]
 [-84.2]]",-84
72,[[6.2 2.2]],1,[6.2 2.2],[[131.9]],"[[ 64.7]
 [-84.2]]",-84
73,[[4.7 3.2]],-1,[4.7 3.2],[[49.35]],"[[ 64.7]
 [-84.2]]",-84
74,[[5.4 3.4]],-1,[5.4 3.4],[[20.9]],"[[ 64.7]
 [-84.2]]",-84
75,[[6.7 3.1]],1,[6.7 3.1],[[88.47]],"[[ 64.7]
 [-84.2]]",-84
76,[[6.4 3.2]],1,[6.4 3.2],[[60.64]],"[[ 64.7]
 [-84.2]]",-84
77,[[7.6 3. ]],1,[7.6 3. ],[[155.12]],"[[ 64.7]
 [-84.2]]",-84
78,[[5.5 3.5]],-1,[5.5 3.5],[[22.85]],"[[ 64.7]
 [-84.2]]",-84
79,[[6.5 3.2]],1,[6.5 3.2],[[67.11]],"[[ 64.7]
 [-84.2]]",-84
80,[[5.  3.6]],-1,[5.  3.6],[[63.62]],"[[ 64.7]
 [-84.2]]",-84
81,[[6.9 3.1]],1,[6.9 3.1],[[101.41]],"[[ 64.7]
 [-84.2]]",-84
82,[[5.1 3.5]],-1,[5.1 3.5],[[48.73]],"[[ 64.7]
 [-84.2]]",-84
83,[[6.6 2.9]],1,[6.6 2.9],[[98.84]],"[[ 64.7]
 [-84.2]]",-84
84,[[5.4 3.9]],-1,[5.4 3.9],[[63.]],"[[ 64.7]
 [-84.2]]",-84
85,[[6.3 2.9]],1,[6.3 2.9],[[79.43]],"[[ 64.7]
 [-84.2]]",-84
86,[[7.2 3. ]],1,[7.2 3. ],[[129.24]],"[[ 64.7]
 [-84.2]]",-84
87,[[4.5 2.3]],-1,[4.5 2.3],[[-13.49]],"[[ 60.2]
 [-86.5]]",-85
88,[[4.9 2.5]],1,[4.9 2.5],[[-6.27]],"[[ 65.1]
 [-84. ]]",-84
89,[[5.6 2.8]],1,[5.6 2.8],[[45.36]],"[[ 65.1]
 [-84. ]]",-84
90,[[7.2 3.2]],1,[7.2 3.2],[[115.92]],"[[ 65.1]
 [-84. ]]",-84
91,[[6.7 3.1]],1,[6.7 3.1],[[91.77]],"[[ 65.1]
 [-84. ]]",-84
92,[[4.8 3.1]],-1,[4.8 3.1],[[31.92]],"[[ 65.1]
 [-84. ]]",-84
93,[[6.7 3.1]],1,[6.7 3.1],[[91.77]],"[[ 65.1]
 [-84. ]]",-84
94,[[5.1 3.8]],-1,[5.1 3.8],[[71.19]],"[[ 65.1]
 [-84. ]]",-84
95,[[5.2 3.5]],-1,[5.2 3.5],[[39.48]],"[[ 65.1]
 [-84. ]]",-84
96,[[5.5 2.4]],1,[5.5 2.4],[[72.45]],"[[ 65.1]
 [-84. ]]",-84
97,[[5.7 2.5]],1,[5.7 2.5],[[77.07]],"[[ 65.1]
 [-84. ]]",-84
98,[[5.  3.4]],-1,[5.  3.4],[[44.1]],"[[ 65.1]
 [-84. ]]",-84
99,[[6.8 3. ]],1,[6.8 3. ],[[106.68]],"[[ 65.1]
 [-84. ]]",-84
100,[[4.4 2.9]],-1,[4.4 2.9],[[41.16]],"[[ 65.1]
 [-84. ]]",-84
101,[[6.1 2.8]],1,[6.1 2.8],[[77.91]],"[[ 65.1]
 [-84. ]]",-84
