,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[75.82]],"[[ 55.9]
 [-79.2]]",-49
1,[[5.9 3. ]],1,[5.9 3. ],[[43.21]],"[[ 55.9]
 [-79.2]]",-49
2,[[6.7 3.3]],1,[6.7 3.3],[[64.17]],"[[ 55.9]
 [-79.2]]",-49
3,[[7.7 3.8]],1,[7.7 3.8],[[80.47]],"[[ 55.9]
 [-79.2]]",-49
4,[[5.4 3.4]],-1,[5.4 3.4],[[16.42]],"[[ 55.9]
 [-79.2]]",-49
5,[[6.3 2.5]],1,[6.3 2.5],[[105.17]],"[[ 55.9]
 [-79.2]]",-49
6,[[5.  3.2]],-1,[5.  3.2],[[22.94]],"[[ 55.9]
 [-79.2]]",-49
7,[[4.6 3.4]],-1,[4.6 3.4],[[61.14]],"[[ 55.9]
 [-79.2]]",-49
8,[[5.7 4.4]],-1,[5.7 4.4],[[78.85]],"[[ 55.9]
 [-79.2]]",-49
9,[[5.2 3.4]],-1,[5.2 3.4],[[27.6]],"[[ 55.9]
 [-79.2]]",-49
10,[[6.2 2.9]],1,[6.2 2.9],[[67.9]],"[[ 55.9]
 [-79.2]]",-49
11,[[6.3 3.3]],1,[6.3 3.3],[[41.81]],"[[ 55.9]
 [-79.2]]",-49
12,[[5.5 2.4]],1,[5.5 2.4],[[68.37]],"[[ 55.9]
 [-79.2]]",-49
13,[[5.1 2.5]],1,[5.1 2.5],[[38.09]],"[[ 55.9]
 [-79.2]]",-49
14,[[5.9 3. ]],1,[5.9 3. ],[[43.21]],"[[ 55.9]
 [-79.2]]",-49
15,[[5. 2.]],1,[5. 2.],[[72.1]],"[[ 55.9]
 [-79.2]]",-49
16,[[6.5 3. ]],1,[6.5 3. ],[[76.75]],"[[ 55.9]
 [-79.2]]",-49
17,[[6.5 3. ]],1,[6.5 3. ],[[76.75]],"[[ 55.9]
 [-79.2]]",-49
18,[[6.9 3.1]],1,[6.9 3.1],[[91.19]],"[[ 55.9]
 [-79.2]]",-49
19,[[4.6 3.6]],-1,[4.6 3.6],[[76.98]],"[[ 55.9]
 [-79.2]]",-49
20,[[6.6 3. ]],1,[6.6 3. ],[[82.34]],"[[ 55.9]
 [-79.2]]",-49
21,[[4.9 3.1]],-1,[4.9 3.1],[[20.61]],"[[ 55.9]
 [-79.2]]",-49
22,[[6.7 3. ]],1,[6.7 3. ],[[87.93]],"[[ 55.9]
 [-79.2]]",-49
23,[[6.7 3. ]],1,[6.7 3. ],[[87.93]],"[[ 55.9]
 [-79.2]]",-49
24,[[5.6 2.9]],1,[5.6 2.9],[[34.36]],"[[ 55.9]
 [-79.2]]",-49
25,[[6.3 3.4]],1,[6.3 3.4],[[33.89]],"[[ 55.9]
 [-79.2]]",-49
26,[[5.6 2.7]],1,[5.6 2.7],[[50.2]],"[[ 55.9]
 [-79.2]]",-49
27,[[6.1 3. ]],1,[6.1 3. ],[[54.39]],"[[ 55.9]
 [-79.2]]",-49
28,[[6.3 2.3]],1,[6.3 2.3],[[121.01]],"[[ 55.9]
 [-79.2]]",-49
29,[[5.8 2.6]],1,[5.8 2.6],[[69.3]],"[[ 55.9]
 [-79.2]]",-49
30,[[5.7 3. ]],1,[5.7 3. ],[[32.03]],"[[ 55.9]
 [-79.2]]",-49
31,[[6.9 3.1]],1,[6.9 3.1],[[91.19]],"[[ 55.9]
 [-79.2]]",-49
32,[[6.8 2.8]],1,[6.8 2.8],[[109.36]],"[[ 55.9]
 [-79.2]]",-49
33,[[5.2 4.1]],-1,[5.2 4.1],[[83.04]],"[[ 55.9]
 [-79.2]]",-49
34,[[5.8 2.7]],1,[5.8 2.7],[[61.38]],"[[ 55.9]
 [-79.2]]",-49
35,[[4.3 3. ]],-1,[4.3 3. ],[[46.23]],"[[ 55.9]
 [-79.2]]",-49
36,[[4.8 3.4]],-1,[4.8 3.4],[[49.96]],"[[ 55.9]
 [-79.2]]",-49
37,[[5.2 2.7]],1,[5.2 2.7],[[27.84]],"[[ 55.9]
 [-79.2]]",-49
38,[[4.8 3. ]],-1,[4.8 3. ],[[18.28]],"[[ 55.9]
 [-79.2]]",-49
39,[[4.9 3.1]],-1,[4.9 3.1],[[20.61]],"[[ 55.9]
 [-79.2]]",-49
40,[[7.9 3.8]],1,[7.9 3.8],[[91.65]],"[[ 55.9]
 [-79.2]]",-49
41,[[5.  2.3]],1,[5.  2.3],[[48.34]],"[[ 55.9]
 [-79.2]]",-49
42,[[4.6 3.2]],-1,[4.6 3.2],[[45.3]],"[[ 55.9]
 [-79.2]]",-49
43,[[6.5 3. ]],1,[6.5 3. ],[[76.75]],"[[ 55.9]
 [-79.2]]",-49
44,[[4.9 3.1]],-1,[4.9 3.1],[[20.61]],"[[ 55.9]
 [-79.2]]",-49
45,[[6.  2.2]],1,[6.  2.2],[[112.16]],"[[ 55.9]
 [-79.2]]",-49
46,[[5.5 2.6]],1,[5.5 2.6],[[52.53]],"[[ 55.9]
 [-79.2]]",-49
47,[[5.8 4. ]],-1,[5.8 4. ],[[41.58]],"[[ 55.9]
 [-79.2]]",-49
48,[[5.4 3.9]],-1,[5.4 3.9],[[56.02]],"[[ 55.9]
 [-79.2]]",-49
49,[[6.4 2.7]],1,[6.4 2.7],[[94.92]],"[[ 55.9]
 [-79.2]]",-49
50,[[6.  3.4]],1,[6.  3.4],[[17.12]],"[[ 55.9]
 [-79.2]]",-49
51,[[5.5 2.5]],1,[5.5 2.5],[[60.45]],"[[ 55.9]
 [-79.2]]",-49
52,[[5.5 4.2]],-1,[5.5 4.2],[[74.19]],"[[ 55.9]
 [-79.2]]",-49
53,[[4.7 3.2]],-1,[4.7 3.2],[[39.71]],"[[ 55.9]
 [-79.2]]",-49
54,[[6.9 3.2]],1,[6.9 3.2],[[83.27]],"[[ 55.9]
 [-79.2]]",-49
55,[[6.  2.9]],1,[6.  2.9],[[56.72]],"[[ 55.9]
 [-79.2]]",-49
56,[[6.1 3. ]],1,[6.1 3. ],[[54.39]],"[[ 55.9]
 [-79.2]]",-49
57,[[4.6 3.1]],-1,[4.6 3.1],[[37.38]],"[[ 55.9]
 [-79.2]]",-49
