,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[47.26]],"[[ 33.5]
 [-52.3]]",-14
1,[[5.9 3. ]],1,[5.9 3. ],[[26.75]],"[[ 33.5]
 [-52.3]]",-14
2,[[6.7 3.3]],1,[6.7 3.3],[[37.86]],"[[ 33.5]
 [-52.3]]",-14
3,[[7.7 3.8]],1,[7.7 3.8],[[45.21]],"[[ 33.5]
 [-52.3]]",-14
4,[[5.4 3.4]],-1,[5.4 3.4],[[10.92]],"[[ 33.5]
 [-52.3]]",-14
5,[[6.3 2.5]],1,[6.3 2.5],[[66.3]],"[[ 33.5]
 [-52.3]]",-14
6,[[5.  3.2]],-1,[5.  3.2],[[13.86]],"[[ 33.5]
 [-52.3]]",-14
7,[[4.6 3.4]],-1,[4.6 3.4],[[37.72]],"[[ 33.5]
 [-52.3]]",-14
8,[[5.7 4.4]],-1,[5.7 4.4],[[53.17]],"[[ 33.5]
 [-52.3]]",-14
9,[[5.2 3.4]],-1,[5.2 3.4],[[17.62]],"[[ 33.5]
 [-52.3]]",-14
10,[[6.2 2.9]],1,[6.2 2.9],[[42.03]],"[[ 33.5]
 [-52.3]]",-14
11,[[6.3 3.3]],1,[6.3 3.3],[[24.46]],"[[ 33.5]
 [-52.3]]",-14
12,[[5.5 2.4]],1,[5.5 2.4],[[44.73]],"[[ 33.5]
 [-52.3]]",-14
13,[[5.1 2.5]],1,[5.1 2.5],[[26.1]],"[[ 33.5]
 [-52.3]]",-14
14,[[5.9 3. ]],1,[5.9 3. ],[[26.75]],"[[ 33.5]
 [-52.3]]",-14
15,[[5. 2.]],1,[5. 2.],[[48.9]],"[[ 33.5]
 [-52.3]]",-14
16,[[6.5 3. ]],1,[6.5 3. ],[[46.85]],"[[ 33.5]
 [-52.3]]",-14
17,[[6.5 3. ]],1,[6.5 3. ],[[46.85]],"[[ 33.5]
 [-52.3]]",-14
18,[[6.9 3.1]],1,[6.9 3.1],[[55.02]],"[[ 33.5]
 [-52.3]]",-14
