,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[68.46]],"[[ 58.7]
 [-81.6]]",-67
1,[[5.9 3. ]],1,[5.9 3. ],[[34.53]],"[[ 58.7]
 [-81.6]]",-67
2,[[6.7 3.3]],1,[6.7 3.3],[[57.01]],"[[ 58.7]
 [-81.6]]",-67
3,[[7.7 3.8]],1,[7.7 3.8],[[74.91]],"[[ 58.7]
 [-81.6]]",-67
4,[[5.4 3.4]],-1,[5.4 3.4],[[27.46]],"[[ 58.7]
 [-81.6]]",-67
5,[[6.3 2.5]],1,[6.3 2.5],[[98.81]],"[[ 58.7]
 [-81.6]]",-67
6,[[5.  3.2]],-1,[5.  3.2],[[34.62]],"[[ 58.7]
 [-81.6]]",-67
7,[[4.6 3.4]],-1,[4.6 3.4],[[74.42]],"[[ 58.7]
 [-81.6]]",-67
8,[[5.7 4.4]],-1,[5.7 4.4],[[91.45]],"[[ 58.7]
 [-81.6]]",-67
9,[[5.2 3.4]],-1,[5.2 3.4],[[39.2]],"[[ 58.7]
 [-81.6]]",-67
10,[[6.2 2.9]],1,[6.2 2.9],[[60.3]],"[[ 58.7]
 [-81.6]]",-67
11,[[6.3 3.3]],1,[6.3 3.3],[[33.53]],"[[ 58.7]
 [-81.6]]",-67
12,[[5.5 2.4]],1,[5.5 2.4],[[60.01]],"[[ 58.7]
 [-81.6]]",-67
13,[[5.1 2.5]],1,[5.1 2.5],[[28.37]],"[[ 58.7]
 [-81.6]]",-67
14,[[5.9 3. ]],1,[5.9 3. ],[[34.53]],"[[ 58.7]
 [-81.6]]",-67
15,[[5. 2.]],1,[5. 2.],[[63.3]],"[[ 58.7]
 [-81.6]]",-67
16,[[6.5 3. ]],1,[6.5 3. ],[[69.75]],"[[ 58.7]
 [-81.6]]",-67
17,[[6.5 3. ]],1,[6.5 3. ],[[69.75]],"[[ 58.7]
 [-81.6]]",-67
18,[[6.9 3.1]],1,[6.9 3.1],[[85.07]],"[[ 58.7]
 [-81.6]]",-67
19,[[4.6 3.6]],-1,[4.6 3.6],[[90.74]],"[[ 58.7]
 [-81.6]]",-67
20,[[6.6 3. ]],1,[6.6 3. ],[[75.62]],"[[ 58.7]
 [-81.6]]",-67
21,[[4.9 3.1]],-1,[4.9 3.1],[[32.33]],"[[ 58.7]
 [-81.6]]",-67
22,[[6.7 3. ]],1,[6.7 3. ],[[81.49]],"[[ 58.7]
 [-81.6]]",-67
23,[[6.7 3. ]],1,[6.7 3. ],[[81.49]],"[[ 58.7]
 [-81.6]]",-67
24,[[5.6 2.9]],1,[5.6 2.9],[[25.08]],"[[ 58.7]
 [-81.6]]",-67
25,[[6.3 3.4]],1,[6.3 3.4],[[25.37]],"[[ 58.7]
 [-81.6]]",-67
26,[[5.6 2.7]],1,[5.6 2.7],[[41.4]],"[[ 58.7]
 [-81.6]]",-67
27,[[6.1 3. ]],1,[6.1 3. ],[[46.27]],"[[ 58.7]
 [-81.6]]",-67
28,[[6.3 2.3]],1,[6.3 2.3],[[115.13]],"[[ 58.7]
 [-81.6]]",-67
29,[[5.8 2.6]],1,[5.8 2.6],[[61.3]],"[[ 58.7]
 [-81.6]]",-67
30,[[5.7 3. ]],1,[5.7 3. ],[[22.79]],"[[ 58.7]
 [-81.6]]",-67
31,[[6.9 3.1]],1,[6.9 3.1],[[85.07]],"[[ 58.7]
 [-81.6]]",-67
32,[[6.8 2.8]],1,[6.8 2.8],[[103.68]],"[[ 58.7]
 [-81.6]]",-67
33,[[5.2 4.1]],-1,[5.2 4.1],[[96.32]],"[[ 58.7]
 [-81.6]]",-67
34,[[5.8 2.7]],1,[5.8 2.7],[[53.14]],"[[ 58.7]
 [-81.6]]",-67
35,[[4.3 3. ]],-1,[4.3 3. ],[[59.39]],"[[ 58.7]
 [-81.6]]",-67
36,[[4.8 3.4]],-1,[4.8 3.4],[[62.68]],"[[ 58.7]
 [-81.6]]",-67
37,[[5.2 2.7]],1,[5.2 2.7],[[17.92]],"[[ 58.7]
 [-81.6]]",-67
38,[[4.8 3. ]],-1,[4.8 3. ],[[30.04]],"[[ 58.7]
 [-81.6]]",-67
39,[[4.9 3.1]],-1,[4.9 3.1],[[32.33]],"[[ 58.7]
 [-81.6]]",-67
40,[[7.9 3.8]],1,[7.9 3.8],[[86.65]],"[[ 58.7]
 [-81.6]]",-67
