,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[56.3]],"[[ 51.9]
 [-79.1]]",-44
1,[[5.9 3. ]],1,[5.9 3. ],[[24.91]],"[[ 51.9]
 [-79.1]]",-44
2,[[6.7 3.3]],1,[6.7 3.3],[[42.7]],"[[ 51.9]
 [-79.1]]",-44
3,[[7.7 3.8]],1,[7.7 3.8],[[55.05]],"[[ 51.9]
 [-79.1]]",-44
4,[[5.4 3.4]],-1,[5.4 3.4],[[32.68]],"[[ 51.9]
 [-79.1]]",-44
5,[[6.3 2.5]],1,[6.3 2.5],[[85.22]],"[[ 51.9]
 [-79.1]]",-44
6,[[5.  3.2]],-1,[5.  3.2],[[37.62]],"[[ 51.9]
 [-79.1]]",-44
7,[[4.6 3.4]],-1,[4.6 3.4],[[74.2]],"[[ 51.9]
 [-79.1]]",-44
8,[[5.7 4.4]],-1,[5.7 4.4],[[96.21]],"[[ 51.9]
 [-79.1]]",-44
9,[[5.2 3.4]],-1,[5.2 3.4],[[43.06]],"[[ 51.9]
 [-79.1]]",-44
10,[[6.2 2.9]],1,[6.2 2.9],[[48.39]],"[[ 51.9]
 [-79.1]]",-44
11,[[6.3 3.3]],1,[6.3 3.3],[[21.94]],"[[ 51.9]
 [-79.1]]",-44
12,[[5.5 2.4]],1,[5.5 2.4],[[51.61]],"[[ 51.9]
 [-79.1]]",-44
13,[[5.1 2.5]],1,[5.1 2.5],[[22.94]],"[[ 51.9]
 [-79.1]]",-44
14,[[5.9 3. ]],1,[5.9 3. ],[[24.91]],"[[ 51.9]
 [-79.1]]",-44
15,[[5. 2.]],1,[5. 2.],[[57.3]],"[[ 51.9]
 [-79.1]]",-44
16,[[6.5 3. ]],1,[6.5 3. ],[[56.05]],"[[ 51.9]
 [-79.1]]",-44
17,[[6.5 3. ]],1,[6.5 3. ],[[56.05]],"[[ 51.9]
 [-79.1]]",-44
18,[[6.9 3.1]],1,[6.9 3.1],[[68.9]],"[[ 51.9]
 [-79.1]]",-44
19,[[4.6 3.6]],-1,[4.6 3.6],[[90.02]],"[[ 51.9]
 [-79.1]]",-44
20,[[6.6 3. ]],1,[6.6 3. ],[[61.24]],"[[ 51.9]
 [-79.1]]",-44
21,[[4.9 3.1]],-1,[4.9 3.1],[[34.9]],"[[ 51.9]
 [-79.1]]",-44
22,[[6.7 3. ]],1,[6.7 3. ],[[66.43]],"[[ 51.9]
 [-79.1]]",-44
23,[[6.7 3. ]],1,[6.7 3. ],[[66.43]],"[[ 51.9]
 [-79.1]]",-44
24,[[5.6 2.9]],1,[5.6 2.9],[[17.25]],"[[ 51.9]
 [-79.1]]",-44
25,[[6.3 3.4]],1,[6.3 3.4],[[14.03]],"[[ 51.9]
 [-79.1]]",-44
26,[[5.6 2.7]],1,[5.6 2.7],[[33.07]],"[[ 51.9]
 [-79.1]]",-44
27,[[6.1 3. ]],1,[6.1 3. ],[[35.29]],"[[ 51.9]
 [-79.1]]",-44
28,[[6.3 2.3]],1,[6.3 2.3],[[101.04]],"[[ 51.9]
 [-79.1]]",-44
29,[[5.8 2.6]],1,[5.8 2.6],[[51.36]],"[[ 51.9]
 [-79.1]]",-44
30,[[5.7 3. ]],1,[5.7 3. ],[[14.53]],"[[ 51.9]
 [-79.1]]",-44
31,[[6.9 3.1]],1,[6.9 3.1],[[68.9]],"[[ 51.9]
 [-79.1]]",-44
32,[[6.8 2.8]],1,[6.8 2.8],[[87.44]],"[[ 51.9]
 [-79.1]]",-44
33,[[5.2 4.1]],-1,[5.2 4.1],[[98.43]],"[[ 51.9]
 [-79.1]]",-44
34,[[5.8 2.7]],1,[5.8 2.7],[[43.45]],"[[ 51.9]
 [-79.1]]",-44
35,[[4.3 3. ]],-1,[4.3 3. ],[[58.13]],"[[ 51.9]
 [-79.1]]",-44
36,[[4.8 3.4]],-1,[4.8 3.4],[[63.82]],"[[ 51.9]
 [-79.1]]",-44
37,[[5.2 2.7]],1,[5.2 2.7],[[12.31]],"[[ 51.9]
 [-79.1]]",-44
38,[[4.8 3. ]],-1,[4.8 3. ],[[32.18]],"[[ 51.9]
 [-79.1]]",-44
39,[[4.9 3.1]],-1,[4.9 3.1],[[34.9]],"[[ 51.9]
 [-79.1]]",-44
40,[[7.9 3.8]],1,[7.9 3.8],[[65.43]],"[[ 51.9]
 [-79.1]]",-44
41,[[5.  2.3]],1,[5.  2.3],[[33.57]],"[[ 51.9]
 [-79.1]]",-44
42,[[4.6 3.2]],-1,[4.6 3.2],[[58.38]],"[[ 51.9]
 [-79.1]]",-44
43,[[6.5 3. ]],1,[6.5 3. ],[[56.05]],"[[ 51.9]
 [-79.1]]",-44
44,[[4.9 3.1]],-1,[4.9 3.1],[[34.9]],"[[ 51.9]
 [-79.1]]",-44
45,[[6.  2.2]],1,[6.  2.2],[[93.38]],"[[ 51.9]
 [-79.1]]",-44
46,[[5.5 2.6]],1,[5.5 2.6],[[35.79]],"[[ 51.9]
 [-79.1]]",-44
47,[[5.8 4. ]],-1,[5.8 4. ],[[59.38]],"[[ 51.9]
 [-79.1]]",-44
48,[[5.4 3.9]],-1,[5.4 3.9],[[72.23]],"[[ 51.9]
 [-79.1]]",-44
49,[[6.4 2.7]],1,[6.4 2.7],[[74.59]],"[[ 51.9]
 [-79.1]]",-44
50,[[6.  3.4]],1,[6.  3.4],[[-1.54]],"[[ 57.9]
 [-75.7]]",-43
51,[[5.5 2.5]],1,[5.5 2.5],[[86.2]],"[[ 57.9]
 [-75.7]]",-43
52,[[5.5 4.2]],-1,[5.5 4.2],[[42.49]],"[[ 57.9]
 [-75.7]]",-43
53,[[4.7 3.2]],-1,[4.7 3.2],[[13.11]],"[[ 57.9]
 [-75.7]]",-43
54,[[6.9 3.2]],1,[6.9 3.2],[[114.27]],"[[ 57.9]
 [-75.7]]",-43
55,[[6.  2.9]],1,[6.  2.9],[[84.87]],"[[ 57.9]
 [-75.7]]",-43
56,[[6.1 3. ]],1,[6.1 3. ],[[83.09]],"[[ 57.9]
 [-75.7]]",-43
57,[[4.6 3.1]],-1,[4.6 3.1],[[11.33]],"[[ 57.9]
 [-75.7]]",-43
58,[[5.7 2.8]],1,[5.7 2.8],[[75.07]],"[[ 57.9]
 [-75.7]]",-43
59,[[6. 3.]],1,[6. 3.],[[77.3]],"[[ 57.9]
 [-75.7]]",-43
60,[[5.8 2.7]],1,[5.8 2.7],[[88.43]],"[[ 57.9]
 [-75.7]]",-43
61,[[4.8 3.4]],-1,[4.8 3.4],[[22.46]],"[[ 57.9]
 [-75.7]]",-43
62,[[6.  2.2]],1,[6.  2.2],[[137.86]],"[[ 57.9]
 [-75.7]]",-43
63,[[6.4 3.1]],1,[6.4 3.1],[[92.89]],"[[ 57.9]
 [-75.7]]",-43
