,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[58.9]],"[[ 35.9]
 [-53.1]]",-15
1,[[5.9 3. ]],1,[5.9 3. ],[[37.51]],"[[ 35.9]
 [-53.1]]",-15
2,[[6.7 3.3]],1,[6.7 3.3],[[50.3]],"[[ 35.9]
 [-53.1]]",-15
3,[[7.7 3.8]],1,[7.7 3.8],[[59.65]],"[[ 35.9]
 [-53.1]]",-15
4,[[5.4 3.4]],-1,[5.4 3.4],[[1.68]],"[[ 35.9]
 [-53.1]]",-15
5,[[6.3 2.5]],1,[6.3 2.5],[[78.42]],"[[ 35.9]
 [-53.1]]",-15
6,[[5.  3.2]],-1,[5.  3.2],[[5.42]],"[[ 35.9]
 [-53.1]]",-15
7,[[4.6 3.4]],-1,[4.6 3.4],[[30.4]],"[[ 35.9]
 [-53.1]]",-15
8,[[5.7 4.4]],-1,[5.7 4.4],[[44.01]],"[[ 35.9]
 [-53.1]]",-15
9,[[5.2 3.4]],-1,[5.2 3.4],[[8.86]],"[[ 35.9]
 [-53.1]]",-15
10,[[6.2 2.9]],1,[6.2 2.9],[[53.59]],"[[ 35.9]
 [-53.1]]",-15
11,[[6.3 3.3]],1,[6.3 3.3],[[35.94]],"[[ 35.9]
 [-53.1]]",-15
12,[[5.5 2.4]],1,[5.5 2.4],[[55.01]],"[[ 35.9]
 [-53.1]]",-15
13,[[5.1 2.5]],1,[5.1 2.5],[[35.34]],"[[ 35.9]
 [-53.1]]",-15
14,[[5.9 3. ]],1,[5.9 3. ],[[37.51]],"[[ 35.9]
 [-53.1]]",-15
15,[[5. 2.]],1,[5. 2.],[[58.3]],"[[ 35.9]
 [-53.1]]",-15
16,[[6.5 3. ]],1,[6.5 3. ],[[59.05]],"[[ 35.9]
 [-53.1]]",-15
17,[[6.5 3. ]],1,[6.5 3. ],[[59.05]],"[[ 35.9]
 [-53.1]]",-15
18,[[6.9 3.1]],1,[6.9 3.1],[[68.1]],"[[ 35.9]
 [-53.1]]",-15
19,[[4.6 3.6]],-1,[4.6 3.6],[[41.02]],"[[ 35.9]
 [-53.1]]",-15
20,[[6.6 3. ]],1,[6.6 3. ],[[62.64]],"[[ 35.9]
 [-53.1]]",-15
21,[[4.9 3.1]],-1,[4.9 3.1],[[3.7]],"[[ 35.9]
 [-53.1]]",-15
22,[[6.7 3. ]],1,[6.7 3. ],[[66.23]],"[[ 35.9]
 [-53.1]]",-15
23,[[6.7 3. ]],1,[6.7 3. ],[[66.23]],"[[ 35.9]
 [-53.1]]",-15
24,[[5.6 2.9]],1,[5.6 2.9],[[32.05]],"[[ 35.9]
 [-53.1]]",-15
25,[[6.3 3.4]],1,[6.3 3.4],[[30.63]],"[[ 35.9]
 [-53.1]]",-15
26,[[5.6 2.7]],1,[5.6 2.7],[[42.67]],"[[ 35.9]
 [-53.1]]",-15
27,[[6.1 3. ]],1,[6.1 3. ],[[44.69]],"[[ 35.9]
 [-53.1]]",-15
28,[[6.3 2.3]],1,[6.3 2.3],[[89.04]],"[[ 35.9]
 [-53.1]]",-15
29,[[5.8 2.6]],1,[5.8 2.6],[[55.16]],"[[ 35.9]
 [-53.1]]",-15
30,[[5.7 3. ]],1,[5.7 3. ],[[30.33]],"[[ 35.9]
 [-53.1]]",-15
31,[[6.9 3.1]],1,[6.9 3.1],[[68.1]],"[[ 35.9]
 [-53.1]]",-15
32,[[6.8 2.8]],1,[6.8 2.8],[[80.44]],"[[ 35.9]
 [-53.1]]",-15
33,[[5.2 4.1]],-1,[5.2 4.1],[[46.03]],"[[ 35.9]
 [-53.1]]",-15
34,[[5.8 2.7]],1,[5.8 2.7],[[49.85]],"[[ 35.9]
 [-53.1]]",-15
35,[[4.3 3. ]],-1,[4.3 3. ],[[19.93]],"[[ 35.9]
 [-53.1]]",-15
36,[[4.8 3.4]],-1,[4.8 3.4],[[23.22]],"[[ 35.9]
 [-53.1]]",-15
37,[[5.2 2.7]],1,[5.2 2.7],[[28.31]],"[[ 35.9]
 [-53.1]]",-15
38,[[4.8 3. ]],-1,[4.8 3. ],[[1.98]],"[[ 35.9]
 [-53.1]]",-15
39,[[4.9 3.1]],-1,[4.9 3.1],[[3.7]],"[[ 35.9]
 [-53.1]]",-15
40,[[7.9 3.8]],1,[7.9 3.8],[[66.83]],"[[ 35.9]
 [-53.1]]",-15
41,[[5.  2.3]],1,[5.  2.3],[[42.37]],"[[ 35.9]
 [-53.1]]",-15
42,[[4.6 3.2]],-1,[4.6 3.2],[[19.78]],"[[ 35.9]
 [-53.1]]",-15
43,[[6.5 3. ]],1,[6.5 3. ],[[59.05]],"[[ 35.9]
 [-53.1]]",-15
44,[[4.9 3.1]],-1,[4.9 3.1],[[3.7]],"[[ 35.9]
 [-53.1]]",-15
45,[[6.  2.2]],1,[6.  2.2],[[83.58]],"[[ 35.9]
 [-53.1]]",-15
46,[[5.5 2.6]],1,[5.5 2.6],[[44.39]],"[[ 35.9]
 [-53.1]]",-15
47,[[5.8 4. ]],-1,[5.8 4. ],[[19.18]],"[[ 35.9]
 [-53.1]]",-15
48,[[5.4 3.9]],-1,[5.4 3.9],[[28.23]],"[[ 35.9]
 [-53.1]]",-15
49,[[6.4 2.7]],1,[6.4 2.7],[[71.39]],"[[ 35.9]
 [-53.1]]",-15
50,[[6.  3.4]],1,[6.  3.4],[[19.86]],"[[ 35.9]
 [-53.1]]",-15
51,[[5.5 2.5]],1,[5.5 2.5],[[49.7]],"[[ 35.9]
 [-53.1]]",-15
52,[[5.5 4.2]],-1,[5.5 4.2],[[40.57]],"[[ 35.9]
 [-53.1]]",-15
53,[[4.7 3.2]],-1,[4.7 3.2],[[16.19]],"[[ 35.9]
 [-53.1]]",-15
54,[[6.9 3.2]],1,[6.9 3.2],[[62.79]],"[[ 35.9]
 [-53.1]]",-15
55,[[6.  2.9]],1,[6.  2.9],[[46.41]],"[[ 35.9]
 [-53.1]]",-15
56,[[6.1 3. ]],1,[6.1 3. ],[[44.69]],"[[ 35.9]
 [-53.1]]",-15
57,[[4.6 3.1]],-1,[4.6 3.1],[[14.47]],"[[ 35.9]
 [-53.1]]",-15
58,[[5.7 2.8]],1,[5.7 2.8],[[40.95]],"[[ 35.9]
 [-53.1]]",-15
