,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[70.6]],"[[ 55.4]
 [-79.6]]",-50
1,[[5.9 3. ]],1,[5.9 3. ],[[38.06]],"[[ 55.4]
 [-79.6]]",-50
2,[[6.7 3.3]],1,[6.7 3.3],[[58.5]],"[[ 55.4]
 [-79.6]]",-50
3,[[7.7 3.8]],1,[7.7 3.8],[[74.1]],"[[ 55.4]
 [-79.6]]",-50
4,[[5.4 3.4]],-1,[5.4 3.4],[[21.48]],"[[ 55.4]
 [-79.6]]",-50
5,[[6.3 2.5]],1,[6.3 2.5],[[100.02]],"[[ 55.4]
 [-79.6]]",-50
6,[[5.  3.2]],-1,[5.  3.2],[[27.72]],"[[ 55.4]
 [-79.6]]",-50
7,[[4.6 3.4]],-1,[4.6 3.4],[[65.8]],"[[ 55.4]
 [-79.6]]",-50
8,[[5.7 4.4]],-1,[5.7 4.4],[[84.46]],"[[ 55.4]
 [-79.6]]",-50
9,[[5.2 3.4]],-1,[5.2 3.4],[[32.56]],"[[ 55.4]
 [-79.6]]",-50
10,[[6.2 2.9]],1,[6.2 2.9],[[62.64]],"[[ 55.4]
 [-79.6]]",-50
11,[[6.3 3.3]],1,[6.3 3.3],[[36.34]],"[[ 55.4]
 [-79.6]]",-50
12,[[5.5 2.4]],1,[5.5 2.4],[[63.66]],"[[ 55.4]
 [-79.6]]",-50
13,[[5.1 2.5]],1,[5.1 2.5],[[33.54]],"[[ 55.4]
 [-79.6]]",-50
14,[[5.9 3. ]],1,[5.9 3. ],[[38.06]],"[[ 55.4]
 [-79.6]]",-50
15,[[5. 2.]],1,[5. 2.],[[67.8]],"[[ 55.4]
 [-79.6]]",-50
16,[[6.5 3. ]],1,[6.5 3. ],[[71.3]],"[[ 55.4]
 [-79.6]]",-50
17,[[6.5 3. ]],1,[6.5 3. ],[[71.3]],"[[ 55.4]
 [-79.6]]",-50
18,[[6.9 3.1]],1,[6.9 3.1],[[85.5]],"[[ 55.4]
 [-79.6]]",-50
19,[[4.6 3.6]],-1,[4.6 3.6],[[81.72]],"[[ 55.4]
 [-79.6]]",-50
20,[[6.6 3. ]],1,[6.6 3. ],[[76.84]],"[[ 55.4]
 [-79.6]]",-50
21,[[4.9 3.1]],-1,[4.9 3.1],[[25.3]],"[[ 55.4]
 [-79.6]]",-50
22,[[6.7 3. ]],1,[6.7 3. ],[[82.38]],"[[ 55.4]
 [-79.6]]",-50
23,[[6.7 3. ]],1,[6.7 3. ],[[82.38]],"[[ 55.4]
 [-79.6]]",-50
24,[[5.6 2.9]],1,[5.6 2.9],[[29.4]],"[[ 55.4]
 [-79.6]]",-50
25,[[6.3 3.4]],1,[6.3 3.4],[[28.38]],"[[ 55.4]
 [-79.6]]",-50
26,[[5.6 2.7]],1,[5.6 2.7],[[45.32]],"[[ 55.4]
 [-79.6]]",-50
27,[[6.1 3. ]],1,[6.1 3. ],[[49.14]],"[[ 55.4]
 [-79.6]]",-50
28,[[6.3 2.3]],1,[6.3 2.3],[[115.94]],"[[ 55.4]
 [-79.6]]",-50
29,[[5.8 2.6]],1,[5.8 2.6],[[64.36]],"[[ 55.4]
 [-79.6]]",-50
30,[[5.7 3. ]],1,[5.7 3. ],[[26.98]],"[[ 55.4]
 [-79.6]]",-50
31,[[6.9 3.1]],1,[6.9 3.1],[[85.5]],"[[ 55.4]
 [-79.6]]",-50
32,[[6.8 2.8]],1,[6.8 2.8],[[103.84]],"[[ 55.4]
 [-79.6]]",-50
33,[[5.2 4.1]],-1,[5.2 4.1],[[88.28]],"[[ 55.4]
 [-79.6]]",-50
34,[[5.8 2.7]],1,[5.8 2.7],[[56.4]],"[[ 55.4]
 [-79.6]]",-50
35,[[4.3 3. ]],-1,[4.3 3. ],[[50.58]],"[[ 55.4]
 [-79.6]]",-50
36,[[4.8 3.4]],-1,[4.8 3.4],[[54.72]],"[[ 55.4]
 [-79.6]]",-50
37,[[5.2 2.7]],1,[5.2 2.7],[[23.16]],"[[ 55.4]
 [-79.6]]",-50
38,[[4.8 3. ]],-1,[4.8 3. ],[[22.88]],"[[ 55.4]
 [-79.6]]",-50
39,[[4.9 3.1]],-1,[4.9 3.1],[[25.3]],"[[ 55.4]
 [-79.6]]",-50
40,[[7.9 3.8]],1,[7.9 3.8],[[85.18]],"[[ 55.4]
 [-79.6]]",-50
41,[[5.  2.3]],1,[5.  2.3],[[43.92]],"[[ 55.4]
 [-79.6]]",-50
42,[[4.6 3.2]],-1,[4.6 3.2],[[49.88]],"[[ 55.4]
 [-79.6]]",-50
43,[[6.5 3. ]],1,[6.5 3. ],[[71.3]],"[[ 55.4]
 [-79.6]]",-50
44,[[4.9 3.1]],-1,[4.9 3.1],[[25.3]],"[[ 55.4]
 [-79.6]]",-50
45,[[6.  2.2]],1,[6.  2.2],[[107.28]],"[[ 55.4]
 [-79.6]]",-50
46,[[5.5 2.6]],1,[5.5 2.6],[[47.74]],"[[ 55.4]
 [-79.6]]",-50
47,[[5.8 4. ]],-1,[5.8 4. ],[[47.08]],"[[ 55.4]
 [-79.6]]",-50
48,[[5.4 3.9]],-1,[5.4 3.9],[[61.28]],"[[ 55.4]
 [-79.6]]",-50
49,[[6.4 2.7]],1,[6.4 2.7],[[89.64]],"[[ 55.4]
 [-79.6]]",-50
50,[[6.  3.4]],1,[6.  3.4],[[11.76]],"[[ 55.4]
 [-79.6]]",-50
51,[[5.5 2.5]],1,[5.5 2.5],[[55.7]],"[[ 55.4]
 [-79.6]]",-50
52,[[5.5 4.2]],-1,[5.5 4.2],[[79.62]],"[[ 55.4]
 [-79.6]]",-50
53,[[4.7 3.2]],-1,[4.7 3.2],[[44.34]],"[[ 55.4]
 [-79.6]]",-50
54,[[6.9 3.2]],1,[6.9 3.2],[[77.54]],"[[ 55.4]
 [-79.6]]",-50
55,[[6.  2.9]],1,[6.  2.9],[[51.56]],"[[ 55.4]
 [-79.6]]",-50
56,[[6.1 3. ]],1,[6.1 3. ],[[49.14]],"[[ 55.4]
 [-79.6]]",-50
57,[[4.6 3.1]],-1,[4.6 3.1],[[41.92]],"[[ 55.4]
 [-79.6]]",-50
58,[[5.7 2.8]],1,[5.7 2.8],[[42.9]],"[[ 55.4]
 [-79.6]]",-50
59,[[6. 3.]],1,[6. 3.],[[43.6]],"[[ 55.4]
 [-79.6]]",-50
60,[[5.8 2.7]],1,[5.8 2.7],[[56.4]],"[[ 55.4]
 [-79.6]]",-50
61,[[4.8 3.4]],-1,[4.8 3.4],[[54.72]],"[[ 55.4]
 [-79.6]]",-50
62,[[6.  2.2]],1,[6.  2.2],[[107.28]],"[[ 55.4]
 [-79.6]]",-50
63,[[6.4 3.1]],1,[6.4 3.1],[[57.8]],"[[ 55.4]
 [-79.6]]",-50
64,[[6.7 2.5]],1,[6.7 2.5],[[122.18]],"[[ 55.4]
 [-79.6]]",-50
65,[[6.3 3.3]],1,[6.3 3.3],[[36.34]],"[[ 55.4]
 [-79.6]]",-50
66,[[6.8 3.2]],1,[6.8 3.2],[[72.]],"[[ 55.4]
 [-79.6]]",-50
67,[[5.7 3.8]],-1,[5.7 3.8],[[36.7]],"[[ 55.4]
 [-79.6]]",-50
68,[[5.1 3.8]],-1,[5.1 3.8],[[69.94]],"[[ 55.4]
 [-79.6]]",-50
