,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[51.2]],"[[ 36.2]
 [-55.8]]",-17
1,[[5.9 3. ]],1,[5.9 3. ],[[29.18]],"[[ 36.2]
 [-55.8]]",-17
2,[[6.7 3.3]],1,[6.7 3.3],[[41.4]],"[[ 36.2]
 [-55.8]]",-17
3,[[7.7 3.8]],1,[7.7 3.8],[[49.7]],"[[ 36.2]
 [-55.8]]",-17
4,[[5.4 3.4]],-1,[5.4 3.4],[[11.24]],"[[ 36.2]
 [-55.8]]",-17
5,[[6.3 2.5]],1,[6.3 2.5],[[71.56]],"[[ 36.2]
 [-55.8]]",-17
6,[[5.  3.2]],-1,[5.  3.2],[[14.56]],"[[ 36.2]
 [-55.8]]",-17
7,[[4.6 3.4]],-1,[4.6 3.4],[[40.2]],"[[ 36.2]
 [-55.8]]",-17
8,[[5.7 4.4]],-1,[5.7 4.4],[[56.18]],"[[ 36.2]
 [-55.8]]",-17
9,[[5.2 3.4]],-1,[5.2 3.4],[[18.48]],"[[ 36.2]
 [-55.8]]",-17
10,[[6.2 2.9]],1,[6.2 2.9],[[45.62]],"[[ 36.2]
 [-55.8]]",-17
11,[[6.3 3.3]],1,[6.3 3.3],[[26.92]],"[[ 36.2]
 [-55.8]]",-17
12,[[5.5 2.4]],1,[5.5 2.4],[[48.18]],"[[ 36.2]
 [-55.8]]",-17
13,[[5.1 2.5]],1,[5.1 2.5],[[28.12]],"[[ 36.2]
 [-55.8]]",-17
14,[[5.9 3. ]],1,[5.9 3. ],[[29.18]],"[[ 36.2]
 [-55.8]]",-17
15,[[5. 2.]],1,[5. 2.],[[52.4]],"[[ 36.2]
 [-55.8]]",-17
16,[[6.5 3. ]],1,[6.5 3. ],[[50.9]],"[[ 36.2]
 [-55.8]]",-17
17,[[6.5 3. ]],1,[6.5 3. ],[[50.9]],"[[ 36.2]
 [-55.8]]",-17
18,[[6.9 3.1]],1,[6.9 3.1],[[59.8]],"[[ 36.2]
 [-55.8]]",-17
19,[[4.6 3.6]],-1,[4.6 3.6],[[51.36]],"[[ 36.2]
 [-55.8]]",-17
20,[[6.6 3. ]],1,[6.6 3. ],[[54.52]],"[[ 36.2]
 [-55.8]]",-17
21,[[4.9 3.1]],-1,[4.9 3.1],[[12.6]],"[[ 36.2]
 [-55.8]]",-17
22,[[6.7 3. ]],1,[6.7 3. ],[[58.14]],"[[ 36.2]
 [-55.8]]",-17
23,[[6.7 3. ]],1,[6.7 3. ],[[58.14]],"[[ 36.2]
 [-55.8]]",-17
24,[[5.6 2.9]],1,[5.6 2.9],[[23.9]],"[[ 36.2]
 [-55.8]]",-17
25,[[6.3 3.4]],1,[6.3 3.4],[[21.34]],"[[ 36.2]
 [-55.8]]",-17
26,[[5.6 2.7]],1,[5.6 2.7],[[35.06]],"[[ 36.2]
 [-55.8]]",-17
27,[[6.1 3. ]],1,[6.1 3. ],[[36.42]],"[[ 36.2]
 [-55.8]]",-17
28,[[6.3 2.3]],1,[6.3 2.3],[[82.72]],"[[ 36.2]
 [-55.8]]",-17
29,[[5.8 2.6]],1,[5.8 2.6],[[47.88]],"[[ 36.2]
 [-55.8]]",-17
30,[[5.7 3. ]],1,[5.7 3. ],[[21.94]],"[[ 36.2]
 [-55.8]]",-17
31,[[6.9 3.1]],1,[6.9 3.1],[[59.8]],"[[ 36.2]
 [-55.8]]",-17
32,[[6.8 2.8]],1,[6.8 2.8],[[72.92]],"[[ 36.2]
 [-55.8]]",-17
33,[[5.2 4.1]],-1,[5.2 4.1],[[57.54]],"[[ 36.2]
 [-55.8]]",-17
34,[[5.8 2.7]],1,[5.8 2.7],[[42.3]],"[[ 36.2]
 [-55.8]]",-17
35,[[4.3 3. ]],-1,[4.3 3. ],[[28.74]],"[[ 36.2]
 [-55.8]]",-17
36,[[4.8 3.4]],-1,[4.8 3.4],[[32.96]],"[[ 36.2]
 [-55.8]]",-17
37,[[5.2 2.7]],1,[5.2 2.7],[[20.58]],"[[ 36.2]
 [-55.8]]",-17
38,[[4.8 3. ]],-1,[4.8 3. ],[[10.64]],"[[ 36.2]
 [-55.8]]",-17
39,[[4.9 3.1]],-1,[4.9 3.1],[[12.6]],"[[ 36.2]
 [-55.8]]",-17
40,[[7.9 3.8]],1,[7.9 3.8],[[56.94]],"[[ 36.2]
 [-55.8]]",-17
41,[[5.  2.3]],1,[5.  2.3],[[35.66]],"[[ 36.2]
 [-55.8]]",-17
42,[[4.6 3.2]],-1,[4.6 3.2],[[29.04]],"[[ 36.2]
 [-55.8]]",-17
43,[[6.5 3. ]],1,[6.5 3. ],[[50.9]],"[[ 36.2]
 [-55.8]]",-17
44,[[4.9 3.1]],-1,[4.9 3.1],[[12.6]],"[[ 36.2]
 [-55.8]]",-17
45,[[6.  2.2]],1,[6.  2.2],[[77.44]],"[[ 36.2]
 [-55.8]]",-17
46,[[5.5 2.6]],1,[5.5 2.6],[[37.02]],"[[ 36.2]
 [-55.8]]",-17
47,[[5.8 4. ]],-1,[5.8 4. ],[[30.24]],"[[ 36.2]
 [-55.8]]",-17
48,[[5.4 3.9]],-1,[5.4 3.9],[[39.14]],"[[ 36.2]
 [-55.8]]",-17
49,[[6.4 2.7]],1,[6.4 2.7],[[64.02]],"[[ 36.2]
 [-55.8]]",-17
50,[[6.  3.4]],1,[6.  3.4],[[10.48]],"[[ 36.2]
 [-55.8]]",-17
51,[[5.5 2.5]],1,[5.5 2.5],[[42.6]],"[[ 36.2]
 [-55.8]]",-17
52,[[5.5 4.2]],-1,[5.5 4.2],[[52.26]],"[[ 36.2]
 [-55.8]]",-17
53,[[4.7 3.2]],-1,[4.7 3.2],[[25.42]],"[[ 36.2]
 [-55.8]]",-17
54,[[6.9 3.2]],1,[6.9 3.2],[[54.22]],"[[ 36.2]
 [-55.8]]",-17
55,[[6.  2.9]],1,[6.  2.9],[[38.38]],"[[ 36.2]
 [-55.8]]",-17
56,[[6.1 3. ]],1,[6.1 3. ],[[36.42]],"[[ 36.2]
 [-55.8]]",-17
57,[[4.6 3.1]],-1,[4.6 3.1],[[23.46]],"[[ 36.2]
 [-55.8]]",-17
58,[[5.7 2.8]],1,[5.7 2.8],[[33.1]],"[[ 36.2]
 [-55.8]]",-17
59,[[6. 3.]],1,[6. 3.],[[32.8]],"[[ 36.2]
 [-55.8]]",-17
60,[[5.8 2.7]],1,[5.8 2.7],[[42.3]],"[[ 36.2]
 [-55.8]]",-17
61,[[4.8 3.4]],-1,[4.8 3.4],[[32.96]],"[[ 36.2]
 [-55.8]]",-17
62,[[6.  2.2]],1,[6.  2.2],[[77.44]],"[[ 36.2]
 [-55.8]]",-17
63,[[6.4 3.1]],1,[6.4 3.1],[[41.7]],"[[ 36.2]
 [-55.8]]",-17
64,[[6.7 2.5]],1,[6.7 2.5],[[86.04]],"[[ 36.2]
 [-55.8]]",-17
65,[[6.3 3.3]],1,[6.3 3.3],[[26.92]],"[[ 36.2]
 [-55.8]]",-17
66,[[6.8 3.2]],1,[6.8 3.2],[[50.6]],"[[ 36.2]
 [-55.8]]",-17
67,[[5.7 3.8]],-1,[5.7 3.8],[[22.7]],"[[ 36.2]
 [-55.8]]",-17
68,[[5.1 3.8]],-1,[5.1 3.8],[[44.42]],"[[ 36.2]
 [-55.8]]",-17
69,[[6.  2.7]],1,[6.  2.7],[[49.54]],"[[ 36.2]
 [-55.8]]",-17
