,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[64.9]],"[[ 48.9]
 [-72.6]]",-35
1,[[5.9 3. ]],1,[5.9 3. ],[[35.71]],"[[ 48.9]
 [-72.6]]",-35
2,[[6.7 3.3]],1,[6.7 3.3],[[53.05]],"[[ 48.9]
 [-72.6]]",-35
3,[[7.7 3.8]],1,[7.7 3.8],[[65.65]],"[[ 48.9]
 [-72.6]]",-35
4,[[5.4 3.4]],-1,[5.4 3.4],[[17.78]],"[[ 48.9]
 [-72.6]]",-35
5,[[6.3 2.5]],1,[6.3 2.5],[[91.57]],"[[ 48.9]
 [-72.6]]",-35
6,[[5.  3.2]],-1,[5.  3.2],[[22.82]],"[[ 48.9]
 [-72.6]]",-35
7,[[4.6 3.4]],-1,[4.6 3.4],[[56.9]],"[[ 48.9]
 [-72.6]]",-35
8,[[5.7 4.4]],-1,[5.7 4.4],[[75.71]],"[[ 48.9]
 [-72.6]]",-35
9,[[5.2 3.4]],-1,[5.2 3.4],[[27.56]],"[[ 48.9]
 [-72.6]]",-35
10,[[6.2 2.9]],1,[6.2 2.9],[[57.64]],"[[ 48.9]
 [-72.6]]",-35
11,[[6.3 3.3]],1,[6.3 3.3],[[33.49]],"[[ 48.9]
 [-72.6]]",-35
12,[[5.5 2.4]],1,[5.5 2.4],[[59.71]],"[[ 48.9]
 [-72.6]]",-35
13,[[5.1 2.5]],1,[5.1 2.5],[[32.89]],"[[ 48.9]
 [-72.6]]",-35
14,[[5.9 3. ]],1,[5.9 3. ],[[35.71]],"[[ 48.9]
 [-72.6]]",-35
15,[[5. 2.]],1,[5. 2.],[[64.3]],"[[ 48.9]
 [-72.6]]",-35
16,[[6.5 3. ]],1,[6.5 3. ],[[65.05]],"[[ 48.9]
 [-72.6]]",-35
17,[[6.5 3. ]],1,[6.5 3. ],[[65.05]],"[[ 48.9]
 [-72.6]]",-35
18,[[6.9 3.1]],1,[6.9 3.1],[[77.35]],"[[ 48.9]
 [-72.6]]",-35
19,[[4.6 3.6]],-1,[4.6 3.6],[[71.42]],"[[ 48.9]
 [-72.6]]",-35
20,[[6.6 3. ]],1,[6.6 3. ],[[69.94]],"[[ 48.9]
 [-72.6]]",-35
21,[[4.9 3.1]],-1,[4.9 3.1],[[20.45]],"[[ 48.9]
 [-72.6]]",-35
22,[[6.7 3. ]],1,[6.7 3. ],[[74.83]],"[[ 48.9]
 [-72.6]]",-35
23,[[6.7 3. ]],1,[6.7 3. ],[[74.83]],"[[ 48.9]
 [-72.6]]",-35
24,[[5.6 2.9]],1,[5.6 2.9],[[28.3]],"[[ 48.9]
 [-72.6]]",-35
25,[[6.3 3.4]],1,[6.3 3.4],[[26.23]],"[[ 48.9]
 [-72.6]]",-35
26,[[5.6 2.7]],1,[5.6 2.7],[[42.82]],"[[ 48.9]
 [-72.6]]",-35
27,[[6.1 3. ]],1,[6.1 3. ],[[45.49]],"[[ 48.9]
 [-72.6]]",-35
28,[[6.3 2.3]],1,[6.3 2.3],[[106.09]],"[[ 48.9]
 [-72.6]]",-35
29,[[5.8 2.6]],1,[5.8 2.6],[[59.86]],"[[ 48.9]
 [-72.6]]",-35
30,[[5.7 3. ]],1,[5.7 3. ],[[25.93]],"[[ 48.9]
 [-72.6]]",-35
31,[[6.9 3.1]],1,[6.9 3.1],[[77.35]],"[[ 48.9]
 [-72.6]]",-35
32,[[6.8 2.8]],1,[6.8 2.8],[[94.24]],"[[ 48.9]
 [-72.6]]",-35
33,[[5.2 4.1]],-1,[5.2 4.1],[[78.38]],"[[ 48.9]
 [-72.6]]",-35
34,[[5.8 2.7]],1,[5.8 2.7],[[52.6]],"[[ 48.9]
 [-72.6]]",-35
35,[[4.3 3. ]],-1,[4.3 3. ],[[42.53]],"[[ 48.9]
 [-72.6]]",-35
36,[[4.8 3.4]],-1,[4.8 3.4],[[47.12]],"[[ 48.9]
 [-72.6]]",-35
37,[[5.2 2.7]],1,[5.2 2.7],[[23.26]],"[[ 48.9]
 [-72.6]]",-35
