,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[71.5]],"[[ 59.1]
 [-81.4]]",-67
1,[[5.9 3. ]],1,[5.9 3. ],[[37.49]],"[[ 59.1]
 [-81.4]]",-67
2,[[6.7 3.3]],1,[6.7 3.3],[[60.35]],"[[ 59.1]
 [-81.4]]",-67
3,[[7.7 3.8]],1,[7.7 3.8],[[78.75]],"[[ 59.1]
 [-81.4]]",-67
4,[[5.4 3.4]],-1,[5.4 3.4],[[24.62]],"[[ 59.1]
 [-81.4]]",-67
5,[[6.3 2.5]],1,[6.3 2.5],[[101.83]],"[[ 59.1]
 [-81.4]]",-67
6,[[5.  3.2]],-1,[5.  3.2],[[31.98]],"[[ 59.1]
 [-81.4]]",-67
7,[[4.6 3.4]],-1,[4.6 3.4],[[71.9]],"[[ 59.1]
 [-81.4]]",-67
8,[[5.7 4.4]],-1,[5.7 4.4],[[88.29]],"[[ 59.1]
 [-81.4]]",-67
9,[[5.2 3.4]],-1,[5.2 3.4],[[36.44]],"[[ 59.1]
 [-81.4]]",-67
10,[[6.2 2.9]],1,[6.2 2.9],[[63.36]],"[[ 59.1]
 [-81.4]]",-67
11,[[6.3 3.3]],1,[6.3 3.3],[[36.71]],"[[ 59.1]
 [-81.4]]",-67
12,[[5.5 2.4]],1,[5.5 2.4],[[62.69]],"[[ 59.1]
 [-81.4]]",-67
13,[[5.1 2.5]],1,[5.1 2.5],[[30.91]],"[[ 59.1]
 [-81.4]]",-67
14,[[5.9 3. ]],1,[5.9 3. ],[[37.49]],"[[ 59.1]
 [-81.4]]",-67
15,[[5. 2.]],1,[5. 2.],[[65.7]],"[[ 59.1]
 [-81.4]]",-67
16,[[6.5 3. ]],1,[6.5 3. ],[[72.95]],"[[ 59.1]
 [-81.4]]",-67
17,[[6.5 3. ]],1,[6.5 3. ],[[72.95]],"[[ 59.1]
 [-81.4]]",-67
18,[[6.9 3.1]],1,[6.9 3.1],[[88.45]],"[[ 59.1]
 [-81.4]]",-67
19,[[4.6 3.6]],-1,[4.6 3.6],[[88.18]],"[[ 59.1]
 [-81.4]]",-67
20,[[6.6 3. ]],1,[6.6 3. ],[[78.86]],"[[ 59.1]
 [-81.4]]",-67
21,[[4.9 3.1]],-1,[4.9 3.1],[[29.75]],"[[ 59.1]
 [-81.4]]",-67
22,[[6.7 3. ]],1,[6.7 3. ],[[84.77]],"[[ 59.1]
 [-81.4]]",-67
23,[[6.7 3. ]],1,[6.7 3. ],[[84.77]],"[[ 59.1]
 [-81.4]]",-67
24,[[5.6 2.9]],1,[5.6 2.9],[[27.9]],"[[ 59.1]
 [-81.4]]",-67
25,[[6.3 3.4]],1,[6.3 3.4],[[28.57]],"[[ 59.1]
 [-81.4]]",-67
26,[[5.6 2.7]],1,[5.6 2.7],[[44.18]],"[[ 59.1]
 [-81.4]]",-67
27,[[6.1 3. ]],1,[6.1 3. ],[[49.31]],"[[ 59.1]
 [-81.4]]",-67
28,[[6.3 2.3]],1,[6.3 2.3],[[118.11]],"[[ 59.1]
 [-81.4]]",-67
29,[[5.8 2.6]],1,[5.8 2.6],[[64.14]],"[[ 59.1]
 [-81.4]]",-67
30,[[5.7 3. ]],1,[5.7 3. ],[[25.67]],"[[ 59.1]
 [-81.4]]",-67
31,[[6.9 3.1]],1,[6.9 3.1],[[88.45]],"[[ 59.1]
 [-81.4]]",-67
32,[[6.8 2.8]],1,[6.8 2.8],[[106.96]],"[[ 59.1]
 [-81.4]]",-67
33,[[5.2 4.1]],-1,[5.2 4.1],[[93.42]],"[[ 59.1]
 [-81.4]]",-67
34,[[5.8 2.7]],1,[5.8 2.7],[[56.]],"[[ 59.1]
 [-81.4]]",-67
35,[[4.3 3. ]],-1,[4.3 3. ],[[57.07]],"[[ 59.1]
 [-81.4]]",-67
36,[[4.8 3.4]],-1,[4.8 3.4],[[60.08]],"[[ 59.1]
 [-81.4]]",-67
37,[[5.2 2.7]],1,[5.2 2.7],[[20.54]],"[[ 59.1]
 [-81.4]]",-67
38,[[4.8 3. ]],-1,[4.8 3. ],[[27.52]],"[[ 59.1]
 [-81.4]]",-67
39,[[4.9 3.1]],-1,[4.9 3.1],[[29.75]],"[[ 59.1]
 [-81.4]]",-67
40,[[7.9 3.8]],1,[7.9 3.8],[[90.57]],"[[ 59.1]
 [-81.4]]",-67
41,[[5.  2.3]],1,[5.  2.3],[[41.28]],"[[ 59.1]
 [-81.4]]",-67
42,[[4.6 3.2]],-1,[4.6 3.2],[[55.62]],"[[ 59.1]
 [-81.4]]",-67
43,[[6.5 3. ]],1,[6.5 3. ],[[72.95]],"[[ 59.1]
 [-81.4]]",-67
44,[[4.9 3.1]],-1,[4.9 3.1],[[29.75]],"[[ 59.1]
 [-81.4]]",-67
45,[[6.  2.2]],1,[6.  2.2],[[108.52]],"[[ 59.1]
 [-81.4]]",-67
46,[[5.5 2.6]],1,[5.5 2.6],[[46.41]],"[[ 59.1]
 [-81.4]]",-67
47,[[5.8 4. ]],-1,[5.8 4. ],[[49.82]],"[[ 59.1]
 [-81.4]]",-67
48,[[5.4 3.9]],-1,[5.4 3.9],[[65.32]],"[[ 59.1]
 [-81.4]]",-67
49,[[6.4 2.7]],1,[6.4 2.7],[[91.46]],"[[ 59.1]
 [-81.4]]",-67
50,[[6.  3.4]],1,[6.  3.4],[[10.84]],"[[ 59.1]
 [-81.4]]",-67
51,[[5.5 2.5]],1,[5.5 2.5],[[54.55]],"[[ 59.1]
 [-81.4]]",-67
52,[[5.5 4.2]],-1,[5.5 4.2],[[83.83]],"[[ 59.1]
 [-81.4]]",-67
53,[[4.7 3.2]],-1,[4.7 3.2],[[49.71]],"[[ 59.1]
 [-81.4]]",-67
54,[[6.9 3.2]],1,[6.9 3.2],[[80.31]],"[[ 59.1]
 [-81.4]]",-67
55,[[6.  2.9]],1,[6.  2.9],[[51.54]],"[[ 59.1]
 [-81.4]]",-67
56,[[6.1 3. ]],1,[6.1 3. ],[[49.31]],"[[ 59.1]
 [-81.4]]",-67
57,[[4.6 3.1]],-1,[4.6 3.1],[[47.48]],"[[ 59.1]
 [-81.4]]",-67
58,[[5.7 2.8]],1,[5.7 2.8],[[41.95]],"[[ 59.1]
 [-81.4]]",-67
59,[[6. 3.]],1,[6. 3.],[[43.4]],"[[ 59.1]
 [-81.4]]",-67
60,[[5.8 2.7]],1,[5.8 2.7],[[56.]],"[[ 59.1]
 [-81.4]]",-67
61,[[4.8 3.4]],-1,[4.8 3.4],[[60.08]],"[[ 59.1]
 [-81.4]]",-67
62,[[6.  2.2]],1,[6.  2.2],[[108.52]],"[[ 59.1]
 [-81.4]]",-67
63,[[6.4 3.1]],1,[6.4 3.1],[[58.9]],"[[ 59.1]
 [-81.4]]",-67
64,[[6.7 2.5]],1,[6.7 2.5],[[125.47]],"[[ 59.1]
 [-81.4]]",-67
65,[[6.3 3.3]],1,[6.3 3.3],[[36.71]],"[[ 59.1]
 [-81.4]]",-67
66,[[6.8 3.2]],1,[6.8 3.2],[[74.4]],"[[ 59.1]
 [-81.4]]",-67
67,[[5.7 3.8]],-1,[5.7 3.8],[[39.45]],"[[ 59.1]
 [-81.4]]",-67
68,[[5.1 3.8]],-1,[5.1 3.8],[[74.91]],"[[ 59.1]
 [-81.4]]",-67
69,[[6.  2.7]],1,[6.  2.7],[[67.82]],"[[ 59.1]
 [-81.4]]",-67
70,[[7.7 2.8]],1,[7.7 2.8],[[160.15]],"[[ 59.1]
 [-81.4]]",-67
71,[[4.4 3. ]],-1,[4.4 3. ],[[51.16]],"[[ 59.1]
 [-81.4]]",-67
72,[[6.2 2.2]],1,[6.2 2.2],[[120.34]],"[[ 59.1]
 [-81.4]]",-67
73,[[4.7 3.2]],-1,[4.7 3.2],[[49.71]],"[[ 59.1]
 [-81.4]]",-67
74,[[5.4 3.4]],-1,[5.4 3.4],[[24.62]],"[[ 59.1]
 [-81.4]]",-67
75,[[6.7 3.1]],1,[6.7 3.1],[[76.63]],"[[ 59.1]
 [-81.4]]",-67
76,[[6.4 3.2]],1,[6.4 3.2],[[50.76]],"[[ 59.1]
 [-81.4]]",-67
77,[[7.6 3. ]],1,[7.6 3. ],[[137.96]],"[[ 59.1]
 [-81.4]]",-67
78,[[5.5 3.5]],-1,[5.5 3.5],[[26.85]],"[[ 59.1]
 [-81.4]]",-67
79,[[6.5 3.2]],1,[6.5 3.2],[[56.67]],"[[ 59.1]
 [-81.4]]",-67
80,[[5.  3.6]],-1,[5.  3.6],[[64.54]],"[[ 59.1]
 [-81.4]]",-67
81,[[6.9 3.1]],1,[6.9 3.1],[[88.45]],"[[ 59.1]
 [-81.4]]",-67
82,[[5.1 3.5]],-1,[5.1 3.5],[[50.49]],"[[ 59.1]
 [-81.4]]",-67
83,[[6.6 2.9]],1,[6.6 2.9],[[87.]],"[[ 59.1]
 [-81.4]]",-67
84,[[5.4 3.9]],-1,[5.4 3.9],[[65.32]],"[[ 59.1]
 [-81.4]]",-67
85,[[6.3 2.9]],1,[6.3 2.9],[[69.27]],"[[ 59.1]
 [-81.4]]",-67
86,[[7.2 3. ]],1,[7.2 3. ],[[114.32]],"[[ 59.1]
 [-81.4]]",-67
87,[[4.5 2.3]],-1,[4.5 2.3],[[-11.73]],"[[ 54.6]
 [-83.7]]",-68
88,[[4.9 2.5]],1,[4.9 2.5],[[-9.71]],"[[ 59.5]
 [-81.2]]",-67
89,[[5.6 2.8]],1,[5.6 2.8],[[38.84]],"[[ 59.5]
 [-81.2]]",-67
90,[[7.2 3.2]],1,[7.2 3.2],[[101.56]],"[[ 59.5]
 [-81.2]]",-67
91,[[6.7 3.1]],1,[6.7 3.1],[[79.93]],"[[ 59.5]
 [-81.2]]",-67
92,[[4.8 3.1]],-1,[4.8 3.1],[[33.12]],"[[ 59.5]
 [-81.2]]",-67
93,[[6.7 3.1]],1,[6.7 3.1],[[79.93]],"[[ 59.5]
 [-81.2]]",-67
94,[[5.1 3.8]],-1,[5.1 3.8],[[72.11]],"[[ 59.5]
 [-81.2]]",-67
95,[[5.2 3.5]],-1,[5.2 3.5],[[41.8]],"[[ 59.5]
 [-81.2]]",-67
