,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[30.28]],"[[ 35.8]
 [-60.6]]",-22
1,[[5.9 3. ]],1,[5.9 3. ],[[7.42]],"[[ 35.8]
 [-60.6]]",-22
2,[[6.7 3.3]],1,[6.7 3.3],[[17.88]],"[[ 35.8]
 [-60.6]]",-22
3,[[7.7 3.8]],1,[7.7 3.8],[[23.38]],"[[ 35.8]
 [-60.6]]",-22
4,[[5.4 3.4]],-1,[5.4 3.4],[[34.72]],"[[ 35.8]
 [-60.6]]",-22
5,[[6.3 2.5]],1,[6.3 2.5],[[52.04]],"[[ 35.8]
 [-60.6]]",-22
6,[[5.  3.2]],-1,[5.  3.2],[[36.92]],"[[ 35.8]
 [-60.6]]",-22
7,[[4.6 3.4]],-1,[4.6 3.4],[[63.36]],"[[ 35.8]
 [-60.6]]",-22
8,[[5.7 4.4]],-1,[5.7 4.4],[[84.58]],"[[ 35.8]
 [-60.6]]",-22
9,[[5.2 3.4]],-1,[5.2 3.4],[[41.88]],"[[ 35.8]
 [-60.6]]",-22
10,[[6.2 2.9]],1,[6.2 2.9],[[24.22]],"[[ 35.8]
 [-60.6]]",-22
11,[[6.3 3.3]],1,[6.3 3.3],[[3.56]],"[[ 35.8]
 [-60.6]]",-22
12,[[5.5 2.4]],1,[5.5 2.4],[[29.46]],"[[ 35.8]
 [-60.6]]",-22
13,[[5.1 2.5]],1,[5.1 2.5],[[9.08]],"[[ 35.8]
 [-60.6]]",-22
14,[[5.9 3. ]],1,[5.9 3. ],[[7.42]],"[[ 35.8]
 [-60.6]]",-22
15,[[5. 2.]],1,[5. 2.],[[35.8]],"[[ 35.8]
 [-60.6]]",-22
16,[[6.5 3. ]],1,[6.5 3. ],[[28.9]],"[[ 35.8]
 [-60.6]]",-22
17,[[6.5 3. ]],1,[6.5 3. ],[[28.9]],"[[ 35.8]
 [-60.6]]",-22
18,[[6.9 3.1]],1,[6.9 3.1],[[37.16]],"[[ 35.8]
 [-60.6]]",-22
19,[[4.6 3.6]],-1,[4.6 3.6],[[75.48]],"[[ 35.8]
 [-60.6]]",-22
20,[[6.6 3. ]],1,[6.6 3. ],[[32.48]],"[[ 35.8]
 [-60.6]]",-22
21,[[4.9 3.1]],-1,[4.9 3.1],[[34.44]],"[[ 35.8]
 [-60.6]]",-22
22,[[6.7 3. ]],1,[6.7 3. ],[[36.06]],"[[ 35.8]
 [-60.6]]",-22
23,[[6.7 3. ]],1,[6.7 3. ],[[36.06]],"[[ 35.8]
 [-60.6]]",-22
24,[[5.6 2.9]],1,[5.6 2.9],[[2.74]],"[[ 35.8]
 [-60.6]]",-22
25,[[6.3 3.4]],1,[6.3 3.4],[[-2.5]],"[[ 42.1]
 [-57.2]]",-21
26,[[5.6 2.7]],1,[5.6 2.7],[[60.32]],"[[ 42.1]
 [-57.2]]",-21
27,[[6.1 3. ]],1,[6.1 3. ],[[64.21]],"[[ 42.1]
 [-57.2]]",-21
28,[[6.3 2.3]],1,[6.3 2.3],[[112.67]],"[[ 42.1]
 [-57.2]]",-21
29,[[5.8 2.6]],1,[5.8 2.6],[[74.46]],"[[ 42.1]
 [-57.2]]",-21
30,[[5.7 3. ]],1,[5.7 3. ],[[47.37]],"[[ 42.1]
 [-57.2]]",-21
31,[[6.9 3.1]],1,[6.9 3.1],[[92.17]],"[[ 42.1]
 [-57.2]]",-21
32,[[6.8 2.8]],1,[6.8 2.8],[[105.12]],"[[ 42.1]
 [-57.2]]",-21
33,[[5.2 4.1]],-1,[5.2 4.1],[[36.6]],"[[ 42.1]
 [-57.2]]",-21
34,[[5.8 2.7]],1,[5.8 2.7],[[68.74]],"[[ 42.1]
 [-57.2]]",-21
35,[[4.3 3. ]],-1,[4.3 3. ],[[11.57]],"[[ 42.1]
 [-57.2]]",-21
36,[[4.8 3.4]],-1,[4.8 3.4],[[13.4]],"[[ 42.1]
 [-57.2]]",-21
37,[[5.2 2.7]],1,[5.2 2.7],[[43.48]],"[[ 42.1]
 [-57.2]]",-21
38,[[4.8 3. ]],-1,[4.8 3. ],[[-9.48]],"[[ 37.3]
 [-60.2]]",-22
39,[[4.9 3.1]],-1,[4.9 3.1],[[25.85]],"[[ 37.3]
 [-60.2]]",-22
40,[[7.9 3.8]],1,[7.9 3.8],[[43.91]],"[[ 37.3]
 [-60.2]]",-22
