,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[68.6]],"[[ 52.]
 [-76.]]",-41
1,[[5.9 3. ]],1,[5.9 3. ],[[37.8]],"[[ 52.]
 [-76.]]",-41
2,[[6.7 3.3]],1,[6.7 3.3],[[56.6]],"[[ 52.]
 [-76.]]",-41
3,[[7.7 3.8]],1,[7.7 3.8],[[70.6]],"[[ 52.]
 [-76.]]",-41
4,[[5.4 3.4]],-1,[5.4 3.4],[[18.6]],"[[ 52.]
 [-76.]]",-41
5,[[6.3 2.5]],1,[6.3 2.5],[[96.6]],"[[ 52.]
 [-76.]]",-41
6,[[5.  3.2]],-1,[5.  3.2],[[24.2]],"[[ 52.]
 [-76.]]",-41
7,[[4.6 3.4]],-1,[4.6 3.4],[[60.2]],"[[ 52.]
 [-76.]]",-41
8,[[5.7 4.4]],-1,[5.7 4.4],[[79.]],"[[ 52.]
 [-76.]]",-41
9,[[5.2 3.4]],-1,[5.2 3.4],[[29.]],"[[ 52.]
 [-76.]]",-41
10,[[6.2 2.9]],1,[6.2 2.9],[[61.]],"[[ 52.]
 [-76.]]",-41
11,[[6.3 3.3]],1,[6.3 3.3],[[35.8]],"[[ 52.]
 [-76.]]",-41
12,[[5.5 2.4]],1,[5.5 2.4],[[62.6]],"[[ 52.]
 [-76.]]",-41
13,[[5.1 2.5]],1,[5.1 2.5],[[34.2]],"[[ 52.]
 [-76.]]",-41
14,[[5.9 3. ]],1,[5.9 3. ],[[37.8]],"[[ 52.]
 [-76.]]",-41
15,[[5. 2.]],1,[5. 2.],[[67.]],"[[ 52.]
 [-76.]]",-41
16,[[6.5 3. ]],1,[6.5 3. ],[[69.]],"[[ 52.]
 [-76.]]",-41
17,[[6.5 3. ]],1,[6.5 3. ],[[69.]],"[[ 52.]
 [-76.]]",-41
18,[[6.9 3.1]],1,[6.9 3.1],[[82.2]],"[[ 52.]
 [-76.]]",-41
19,[[4.6 3.6]],-1,[4.6 3.6],[[75.4]],"[[ 52.]
 [-76.]]",-41
20,[[6.6 3. ]],1,[6.6 3. ],[[74.2]],"[[ 52.]
 [-76.]]",-41
21,[[4.9 3.1]],-1,[4.9 3.1],[[21.8]],"[[ 52.]
 [-76.]]",-41
22,[[6.7 3. ]],1,[6.7 3. ],[[79.4]],"[[ 52.]
 [-76.]]",-41
23,[[6.7 3. ]],1,[6.7 3. ],[[79.4]],"[[ 52.]
 [-76.]]",-41
24,[[5.6 2.9]],1,[5.6 2.9],[[29.8]],"[[ 52.]
 [-76.]]",-41
25,[[6.3 3.4]],1,[6.3 3.4],[[28.2]],"[[ 52.]
 [-76.]]",-41
26,[[5.6 2.7]],1,[5.6 2.7],[[45.]],"[[ 52.]
 [-76.]]",-41
27,[[6.1 3. ]],1,[6.1 3. ],[[48.2]],"[[ 52.]
 [-76.]]",-41
28,[[6.3 2.3]],1,[6.3 2.3],[[111.8]],"[[ 52.]
 [-76.]]",-41
29,[[5.8 2.6]],1,[5.8 2.6],[[63.]],"[[ 52.]
 [-76.]]",-41
30,[[5.7 3. ]],1,[5.7 3. ],[[27.4]],"[[ 52.]
 [-76.]]",-41
31,[[6.9 3.1]],1,[6.9 3.1],[[82.2]],"[[ 52.]
 [-76.]]",-41
32,[[6.8 2.8]],1,[6.8 2.8],[[99.8]],"[[ 52.]
 [-76.]]",-41
33,[[5.2 4.1]],-1,[5.2 4.1],[[82.2]],"[[ 52.]
 [-76.]]",-41
34,[[5.8 2.7]],1,[5.8 2.7],[[55.4]],"[[ 52.]
 [-76.]]",-41
35,[[4.3 3. ]],-1,[4.3 3. ],[[45.4]],"[[ 52.]
 [-76.]]",-41
36,[[4.8 3.4]],-1,[4.8 3.4],[[49.8]],"[[ 52.]
 [-76.]]",-41
37,[[5.2 2.7]],1,[5.2 2.7],[[24.2]],"[[ 52.]
 [-76.]]",-41
38,[[4.8 3. ]],-1,[4.8 3. ],[[19.4]],"[[ 52.]
 [-76.]]",-41
39,[[4.9 3.1]],-1,[4.9 3.1],[[21.8]],"[[ 52.]
 [-76.]]",-41
40,[[7.9 3.8]],1,[7.9 3.8],[[81.]],"[[ 52.]
 [-76.]]",-41
41,[[5.  2.3]],1,[5.  2.3],[[44.2]],"[[ 52.]
 [-76.]]",-41
42,[[4.6 3.2]],-1,[4.6 3.2],[[45.]],"[[ 52.]
 [-76.]]",-41
43,[[6.5 3. ]],1,[6.5 3. ],[[69.]],"[[ 52.]
 [-76.]]",-41
44,[[4.9 3.1]],-1,[4.9 3.1],[[21.8]],"[[ 52.]
 [-76.]]",-41
45,[[6.  2.2]],1,[6.  2.2],[[103.8]],"[[ 52.]
 [-76.]]",-41
46,[[5.5 2.6]],1,[5.5 2.6],[[47.4]],"[[ 52.]
 [-76.]]",-41
47,[[5.8 4. ]],-1,[5.8 4. ],[[43.4]],"[[ 52.]
 [-76.]]",-41
48,[[5.4 3.9]],-1,[5.4 3.9],[[56.6]],"[[ 52.]
 [-76.]]",-41
49,[[6.4 2.7]],1,[6.4 2.7],[[86.6]],"[[ 52.]
 [-76.]]",-41
50,[[6.  3.4]],1,[6.  3.4],[[12.6]],"[[ 52.]
 [-76.]]",-41
51,[[5.5 2.5]],1,[5.5 2.5],[[55.]],"[[ 52.]
 [-76.]]",-41
52,[[5.5 4.2]],-1,[5.5 4.2],[[74.2]],"[[ 52.]
 [-76.]]",-41
53,[[4.7 3.2]],-1,[4.7 3.2],[[39.8]],"[[ 52.]
 [-76.]]",-41
54,[[6.9 3.2]],1,[6.9 3.2],[[74.6]],"[[ 52.]
 [-76.]]",-41
55,[[6.  2.9]],1,[6.  2.9],[[50.6]],"[[ 52.]
 [-76.]]",-41
56,[[6.1 3. ]],1,[6.1 3. ],[[48.2]],"[[ 52.]
 [-76.]]",-41
57,[[4.6 3.1]],-1,[4.6 3.1],[[37.4]],"[[ 52.]
 [-76.]]",-41
58,[[5.7 2.8]],1,[5.7 2.8],[[42.6]],"[[ 52.]
 [-76.]]",-41
59,[[6. 3.]],1,[6. 3.],[[43.]],"[[ 52.]
 [-76.]]",-41
60,[[5.8 2.7]],1,[5.8 2.7],[[55.4]],"[[ 52.]
 [-76.]]",-41
61,[[4.8 3.4]],-1,[4.8 3.4],[[49.8]],"[[ 52.]
 [-76.]]",-41
62,[[6.  2.2]],1,[6.  2.2],[[103.8]],"[[ 52.]
 [-76.]]",-41
63,[[6.4 3.1]],1,[6.4 3.1],[[56.2]],"[[ 52.]
 [-76.]]",-41
64,[[6.7 2.5]],1,[6.7 2.5],[[117.4]],"[[ 52.]
 [-76.]]",-41
65,[[6.3 3.3]],1,[6.3 3.3],[[35.8]],"[[ 52.]
 [-76.]]",-41
66,[[6.8 3.2]],1,[6.8 3.2],[[69.4]],"[[ 52.]
 [-76.]]",-41
67,[[5.7 3.8]],-1,[5.7 3.8],[[33.4]],"[[ 52.]
 [-76.]]",-41
68,[[5.1 3.8]],-1,[5.1 3.8],[[64.6]],"[[ 52.]
 [-76.]]",-41
69,[[6.  2.7]],1,[6.  2.7],[[65.8]],"[[ 52.]
 [-76.]]",-41
70,[[7.7 2.8]],1,[7.7 2.8],[[146.6]],"[[ 52.]
 [-76.]]",-41
71,[[4.4 3. ]],-1,[4.4 3. ],[[40.2]],"[[ 52.]
 [-76.]]",-41
72,[[6.2 2.2]],1,[6.2 2.2],[[114.2]],"[[ 52.]
 [-76.]]",-41
73,[[4.7 3.2]],-1,[4.7 3.2],[[39.8]],"[[ 52.]
 [-76.]]",-41
74,[[5.4 3.4]],-1,[5.4 3.4],[[18.6]],"[[ 52.]
 [-76.]]",-41
75,[[6.7 3.1]],1,[6.7 3.1],[[71.8]],"[[ 52.]
 [-76.]]",-41
76,[[6.4 3.2]],1,[6.4 3.2],[[48.6]],"[[ 52.]
 [-76.]]",-41
77,[[7.6 3. ]],1,[7.6 3. ],[[126.2]],"[[ 52.]
 [-76.]]",-41
78,[[5.5 3.5]],-1,[5.5 3.5],[[21.]],"[[ 52.]
 [-76.]]",-41
79,[[6.5 3.2]],1,[6.5 3.2],[[53.8]],"[[ 52.]
 [-76.]]",-41
80,[[5.  3.6]],-1,[5.  3.6],[[54.6]],"[[ 52.]
 [-76.]]",-41
81,[[6.9 3.1]],1,[6.9 3.1],[[82.2]],"[[ 52.]
 [-76.]]",-41
82,[[5.1 3.5]],-1,[5.1 3.5],[[41.8]],"[[ 52.]
 [-76.]]",-41
83,[[6.6 2.9]],1,[6.6 2.9],[[81.8]],"[[ 52.]
 [-76.]]",-41
84,[[5.4 3.9]],-1,[5.4 3.9],[[56.6]],"[[ 52.]
 [-76.]]",-41
85,[[6.3 2.9]],1,[6.3 2.9],[[66.2]],"[[ 52.]
 [-76.]]",-41
86,[[7.2 3. ]],1,[7.2 3. ],[[105.4]],"[[ 52.]
 [-76.]]",-41
87,[[4.5 2.3]],-1,[4.5 2.3],[[-18.2]],"[[ 47.5]
 [-78.3]]",-42
88,[[4.9 2.5]],1,[4.9 2.5],[[-5.]],"[[ 52.4]
 [-75.8]]",-41
89,[[5.6 2.8]],1,[5.6 2.8],[[40.2]],"[[ 52.4]
 [-75.8]]",-41
90,[[7.2 3.2]],1,[7.2 3.2],[[93.72]],"[[ 52.4]
 [-75.8]]",-41
91,[[6.7 3.1]],1,[6.7 3.1],[[75.1]],"[[ 52.4]
 [-75.8]]",-41
92,[[4.8 3.1]],-1,[4.8 3.1],[[24.46]],"[[ 52.4]
 [-75.8]]",-41
93,[[6.7 3.1]],1,[6.7 3.1],[[75.1]],"[[ 52.4]
 [-75.8]]",-41
94,[[5.1 3.8]],-1,[5.1 3.8],[[61.8]],"[[ 52.4]
 [-75.8]]",-41
95,[[5.2 3.5]],-1,[5.2 3.5],[[33.82]],"[[ 52.4]
 [-75.8]]",-41
96,[[5.5 2.4]],1,[5.5 2.4],[[65.28]],"[[ 52.4]
 [-75.8]]",-41
97,[[5.7 2.5]],1,[5.7 2.5],[[68.18]],"[[ 52.4]
 [-75.8]]",-41
98,[[5.  3.4]],-1,[5.  3.4],[[36.72]],"[[ 52.4]
 [-75.8]]",-41
99,[[6.8 3. ]],1,[6.8 3. ],[[87.92]],"[[ 52.4]
 [-75.8]]",-41
100,[[4.4 2.9]],-1,[4.4 2.9],[[30.26]],"[[ 52.4]
 [-75.8]]",-41
101,[[6.1 2.8]],1,[6.1 2.8],[[66.4]],"[[ 52.4]
 [-75.8]]",-41
102,[[6.7 3.3]],1,[6.7 3.3],[[59.94]],"[[ 52.4]
 [-75.8]]",-41
103,[[7.7 2.6]],1,[7.7 2.6],[[165.4]],"[[ 52.4]
 [-75.8]]",-41
104,[[5.7 2.8]],1,[5.7 2.8],[[45.44]],"[[ 52.4]
 [-75.8]]",-41
