,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[65.96]],"[[ 52.8]
 [-78. ]]",-43
1,[[5.9 3. ]],1,[5.9 3. ],[[34.52]],"[[ 52.8]
 [-78. ]]",-43
2,[[6.7 3.3]],1,[6.7 3.3],[[53.36]],"[[ 52.8]
 [-78. ]]",-43
3,[[7.7 3.8]],1,[7.7 3.8],[[67.16]],"[[ 52.8]
 [-78. ]]",-43
4,[[5.4 3.4]],-1,[5.4 3.4],[[23.08]],"[[ 52.8]
 [-78. ]]",-43
5,[[6.3 2.5]],1,[6.3 2.5],[[94.64]],"[[ 52.8]
 [-78. ]]",-43
6,[[5.  3.2]],-1,[5.  3.2],[[28.6]],"[[ 52.8]
 [-78. ]]",-43
7,[[4.6 3.4]],-1,[4.6 3.4],[[65.32]],"[[ 52.8]
 [-78. ]]",-43
8,[[5.7 4.4]],-1,[5.7 4.4],[[85.24]],"[[ 52.8]
 [-78. ]]",-43
9,[[5.2 3.4]],-1,[5.2 3.4],[[33.64]],"[[ 52.8]
 [-78. ]]",-43
10,[[6.2 2.9]],1,[6.2 2.9],[[58.16]],"[[ 52.8]
 [-78. ]]",-43
11,[[6.3 3.3]],1,[6.3 3.3],[[32.24]],"[[ 52.8]
 [-78. ]]",-43
12,[[5.5 2.4]],1,[5.5 2.4],[[60.2]],"[[ 52.8]
 [-78. ]]",-43
13,[[5.1 2.5]],1,[5.1 2.5],[[31.28]],"[[ 52.8]
 [-78. ]]",-43
14,[[5.9 3. ]],1,[5.9 3. ],[[34.52]],"[[ 52.8]
 [-78. ]]",-43
15,[[5. 2.]],1,[5. 2.],[[65.]],"[[ 52.8]
 [-78. ]]",-43
16,[[6.5 3. ]],1,[6.5 3. ],[[66.2]],"[[ 52.8]
 [-78. ]]",-43
17,[[6.5 3. ]],1,[6.5 3. ],[[66.2]],"[[ 52.8]
 [-78. ]]",-43
18,[[6.9 3.1]],1,[6.9 3.1],[[79.52]],"[[ 52.8]
 [-78. ]]",-43
19,[[4.6 3.6]],-1,[4.6 3.6],[[80.92]],"[[ 52.8]
 [-78. ]]",-43
20,[[6.6 3. ]],1,[6.6 3. ],[[71.48]],"[[ 52.8]
 [-78. ]]",-43
21,[[4.9 3.1]],-1,[4.9 3.1],[[26.08]],"[[ 52.8]
 [-78. ]]",-43
22,[[6.7 3. ]],1,[6.7 3. ],[[76.76]],"[[ 52.8]
 [-78. ]]",-43
23,[[6.7 3. ]],1,[6.7 3. ],[[76.76]],"[[ 52.8]
 [-78. ]]",-43
24,[[5.6 2.9]],1,[5.6 2.9],[[26.48]],"[[ 52.8]
 [-78. ]]",-43
25,[[6.3 3.4]],1,[6.3 3.4],[[24.44]],"[[ 52.8]
 [-78. ]]",-43
26,[[5.6 2.7]],1,[5.6 2.7],[[42.08]],"[[ 52.8]
 [-78. ]]",-43
27,[[6.1 3. ]],1,[6.1 3. ],[[45.08]],"[[ 52.8]
 [-78. ]]",-43
28,[[6.3 2.3]],1,[6.3 2.3],[[110.24]],"[[ 52.8]
 [-78. ]]",-43
29,[[5.8 2.6]],1,[5.8 2.6],[[60.44]],"[[ 52.8]
 [-78. ]]",-43
30,[[5.7 3. ]],1,[5.7 3. ],[[23.96]],"[[ 52.8]
 [-78. ]]",-43
31,[[6.9 3.1]],1,[6.9 3.1],[[79.52]],"[[ 52.8]
 [-78. ]]",-43
32,[[6.8 2.8]],1,[6.8 2.8],[[97.64]],"[[ 52.8]
 [-78. ]]",-43
33,[[5.2 4.1]],-1,[5.2 4.1],[[88.24]],"[[ 52.8]
 [-78. ]]",-43
34,[[5.8 2.7]],1,[5.8 2.7],[[52.64]],"[[ 52.8]
 [-78. ]]",-43
35,[[4.3 3. ]],-1,[4.3 3. ],[[49.96]],"[[ 52.8]
 [-78. ]]",-43
36,[[4.8 3.4]],-1,[4.8 3.4],[[54.76]],"[[ 52.8]
 [-78. ]]",-43
37,[[5.2 2.7]],1,[5.2 2.7],[[20.96]],"[[ 52.8]
 [-78. ]]",-43
38,[[4.8 3. ]],-1,[4.8 3. ],[[23.56]],"[[ 52.8]
 [-78. ]]",-43
39,[[4.9 3.1]],-1,[4.9 3.1],[[26.08]],"[[ 52.8]
 [-78. ]]",-43
40,[[7.9 3.8]],1,[7.9 3.8],[[77.72]],"[[ 52.8]
 [-78. ]]",-43
41,[[5.  2.3]],1,[5.  2.3],[[41.6]],"[[ 52.8]
 [-78. ]]",-43
42,[[4.6 3.2]],-1,[4.6 3.2],[[49.72]],"[[ 52.8]
 [-78. ]]",-43
43,[[6.5 3. ]],1,[6.5 3. ],[[66.2]],"[[ 52.8]
 [-78. ]]",-43
44,[[4.9 3.1]],-1,[4.9 3.1],[[26.08]],"[[ 52.8]
 [-78. ]]",-43
45,[[6.  2.2]],1,[6.  2.2],[[102.2]],"[[ 52.8]
 [-78. ]]",-43
46,[[5.5 2.6]],1,[5.5 2.6],[[44.6]],"[[ 52.8]
 [-78. ]]",-43
47,[[5.8 4. ]],-1,[5.8 4. ],[[48.76]],"[[ 52.8]
 [-78. ]]",-43
48,[[5.4 3.9]],-1,[5.4 3.9],[[62.08]],"[[ 52.8]
 [-78. ]]",-43
49,[[6.4 2.7]],1,[6.4 2.7],[[84.32]],"[[ 52.8]
 [-78. ]]",-43
50,[[6.  3.4]],1,[6.  3.4],[[8.6]],"[[ 52.8]
 [-78. ]]",-43
51,[[5.5 2.5]],1,[5.5 2.5],[[52.4]],"[[ 52.8]
 [-78. ]]",-43
52,[[5.5 4.2]],-1,[5.5 4.2],[[80.2]],"[[ 52.8]
 [-78. ]]",-43
53,[[4.7 3.2]],-1,[4.7 3.2],[[44.44]],"[[ 52.8]
 [-78. ]]",-43
54,[[6.9 3.2]],1,[6.9 3.2],[[71.72]],"[[ 52.8]
 [-78. ]]",-43
55,[[6.  2.9]],1,[6.  2.9],[[47.6]],"[[ 52.8]
 [-78. ]]",-43
56,[[6.1 3. ]],1,[6.1 3. ],[[45.08]],"[[ 52.8]
 [-78. ]]",-43
57,[[4.6 3.1]],-1,[4.6 3.1],[[41.92]],"[[ 52.8]
 [-78. ]]",-43
58,[[5.7 2.8]],1,[5.7 2.8],[[39.56]],"[[ 52.8]
 [-78. ]]",-43
59,[[6. 3.]],1,[6. 3.],[[39.8]],"[[ 52.8]
 [-78. ]]",-43
60,[[5.8 2.7]],1,[5.8 2.7],[[52.64]],"[[ 52.8]
 [-78. ]]",-43
61,[[4.8 3.4]],-1,[4.8 3.4],[[54.76]],"[[ 52.8]
 [-78. ]]",-43
62,[[6.  2.2]],1,[6.  2.2],[[102.2]],"[[ 52.8]
 [-78. ]]",-43
63,[[6.4 3.1]],1,[6.4 3.1],[[53.12]],"[[ 52.8]
 [-78. ]]",-43
64,[[6.7 2.5]],1,[6.7 2.5],[[115.76]],"[[ 52.8]
 [-78. ]]",-43
65,[[6.3 3.3]],1,[6.3 3.3],[[32.24]],"[[ 52.8]
 [-78. ]]",-43
66,[[6.8 3.2]],1,[6.8 3.2],[[66.44]],"[[ 52.8]
 [-78. ]]",-43
67,[[5.7 3.8]],-1,[5.7 3.8],[[38.44]],"[[ 52.8]
 [-78. ]]",-43
68,[[5.1 3.8]],-1,[5.1 3.8],[[70.12]],"[[ 52.8]
 [-78. ]]",-43
69,[[6.  2.7]],1,[6.  2.7],[[63.2]],"[[ 52.8]
 [-78. ]]",-43
70,[[7.7 2.8]],1,[7.7 2.8],[[145.16]],"[[ 52.8]
 [-78. ]]",-43
71,[[4.4 3. ]],-1,[4.4 3. ],[[44.68]],"[[ 52.8]
 [-78. ]]",-43
72,[[6.2 2.2]],1,[6.2 2.2],[[112.76]],"[[ 52.8]
 [-78. ]]",-43
73,[[4.7 3.2]],-1,[4.7 3.2],[[44.44]],"[[ 52.8]
 [-78. ]]",-43
74,[[5.4 3.4]],-1,[5.4 3.4],[[23.08]],"[[ 52.8]
 [-78. ]]",-43
75,[[6.7 3.1]],1,[6.7 3.1],[[68.96]],"[[ 52.8]
 [-78. ]]",-43
76,[[6.4 3.2]],1,[6.4 3.2],[[45.32]],"[[ 52.8]
 [-78. ]]",-43
77,[[7.6 3. ]],1,[7.6 3. ],[[124.28]],"[[ 52.8]
 [-78. ]]",-43
78,[[5.5 3.5]],-1,[5.5 3.5],[[25.6]],"[[ 52.8]
 [-78. ]]",-43
79,[[6.5 3.2]],1,[6.5 3.2],[[50.6]],"[[ 52.8]
 [-78. ]]",-43
80,[[5.  3.6]],-1,[5.  3.6],[[59.8]],"[[ 52.8]
 [-78. ]]",-43
81,[[6.9 3.1]],1,[6.9 3.1],[[79.52]],"[[ 52.8]
 [-78. ]]",-43
82,[[5.1 3.5]],-1,[5.1 3.5],[[46.72]],"[[ 52.8]
 [-78. ]]",-43
83,[[6.6 2.9]],1,[6.6 2.9],[[79.28]],"[[ 52.8]
 [-78. ]]",-43
84,[[5.4 3.9]],-1,[5.4 3.9],[[62.08]],"[[ 52.8]
 [-78. ]]",-43
85,[[6.3 2.9]],1,[6.3 2.9],[[63.44]],"[[ 52.8]
 [-78. ]]",-43
86,[[7.2 3. ]],1,[7.2 3. ],[[103.16]],"[[ 52.8]
 [-78. ]]",-43
87,[[4.5 2.3]],-1,[4.5 2.3],[[-15.2]],"[[ 48.3]
 [-80.3]]",-44
88,[[4.9 2.5]],1,[4.9 2.5],[[-8.08]],"[[ 53.2]
 [-77.8]]",-43
89,[[5.6 2.8]],1,[5.6 2.8],[[37.08]],"[[ 53.2]
 [-77.8]]",-43
90,[[7.2 3.2]],1,[7.2 3.2],[[91.08]],"[[ 53.2]
 [-77.8]]",-43
91,[[6.7 3.1]],1,[6.7 3.1],[[72.26]],"[[ 53.2]
 [-77.8]]",-43
92,[[4.8 3.1]],-1,[4.8 3.1],[[28.82]],"[[ 53.2]
 [-77.8]]",-43
93,[[6.7 3.1]],1,[6.7 3.1],[[72.26]],"[[ 53.2]
 [-77.8]]",-43
94,[[5.1 3.8]],-1,[5.1 3.8],[[67.32]],"[[ 53.2]
 [-77.8]]",-43
95,[[5.2 3.5]],-1,[5.2 3.5],[[38.66]],"[[ 53.2]
 [-77.8]]",-43
96,[[5.5 2.4]],1,[5.5 2.4],[[62.88]],"[[ 53.2]
 [-77.8]]",-43
97,[[5.7 2.5]],1,[5.7 2.5],[[65.74]],"[[ 53.2]
 [-77.8]]",-43
98,[[5.  3.4]],-1,[5.  3.4],[[41.52]],"[[ 53.2]
 [-77.8]]",-43
99,[[6.8 3. ]],1,[6.8 3. ],[[85.36]],"[[ 53.2]
 [-77.8]]",-43
100,[[4.4 2.9]],-1,[4.4 2.9],[[34.54]],"[[ 53.2]
 [-77.8]]",-43
101,[[6.1 2.8]],1,[6.1 2.8],[[63.68]],"[[ 53.2]
 [-77.8]]",-43
102,[[6.7 3.3]],1,[6.7 3.3],[[56.7]],"[[ 53.2]
 [-77.8]]",-43
103,[[7.7 2.6]],1,[7.7 2.6],[[164.36]],"[[ 53.2]
 [-77.8]]",-43
104,[[5.7 2.8]],1,[5.7 2.8],[[42.4]],"[[ 53.2]
 [-77.8]]",-43
