,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[63.4]],"[[ 42.6]
 [-62.4]]",-26
1,[[5.9 3. ]],1,[5.9 3. ],[[38.14]],"[[ 42.6]
 [-62.4]]",-26
2,[[6.7 3.3]],1,[6.7 3.3],[[53.5]],"[[ 42.6]
 [-62.4]]",-26
3,[[7.7 3.8]],1,[7.7 3.8],[[64.9]],"[[ 42.6]
 [-62.4]]",-26
4,[[5.4 3.4]],-1,[5.4 3.4],[[8.12]],"[[ 42.6]
 [-62.4]]",-26
5,[[6.3 2.5]],1,[6.3 2.5],[[86.38]],"[[ 42.6]
 [-62.4]]",-26
6,[[5.  3.2]],-1,[5.  3.2],[[12.68]],"[[ 42.6]
 [-62.4]]",-26
7,[[4.6 3.4]],-1,[4.6 3.4],[[42.2]],"[[ 42.6]
 [-62.4]]",-26
8,[[5.7 4.4]],-1,[5.7 4.4],[[57.74]],"[[ 42.6]
 [-62.4]]",-26
9,[[5.2 3.4]],-1,[5.2 3.4],[[16.64]],"[[ 42.6]
 [-62.4]]",-26
10,[[6.2 2.9]],1,[6.2 2.9],[[57.16]],"[[ 42.6]
 [-62.4]]",-26
11,[[6.3 3.3]],1,[6.3 3.3],[[36.46]],"[[ 42.6]
 [-62.4]]",-26
12,[[5.5 2.4]],1,[5.5 2.4],[[58.54]],"[[ 42.6]
 [-62.4]]",-26
13,[[5.1 2.5]],1,[5.1 2.5],[[35.26]],"[[ 42.6]
 [-62.4]]",-26
14,[[5.9 3. ]],1,[5.9 3. ],[[38.14]],"[[ 42.6]
 [-62.4]]",-26
15,[[5. 2.]],1,[5. 2.],[[62.2]],"[[ 42.6]
 [-62.4]]",-26
16,[[6.5 3. ]],1,[6.5 3. ],[[63.7]],"[[ 42.6]
 [-62.4]]",-26
17,[[6.5 3. ]],1,[6.5 3. ],[[63.7]],"[[ 42.6]
 [-62.4]]",-26
18,[[6.9 3.1]],1,[6.9 3.1],[[74.5]],"[[ 42.6]
 [-62.4]]",-26
19,[[4.6 3.6]],-1,[4.6 3.6],[[54.68]],"[[ 42.6]
 [-62.4]]",-26
20,[[6.6 3. ]],1,[6.6 3. ],[[67.96]],"[[ 42.6]
 [-62.4]]",-26
21,[[4.9 3.1]],-1,[4.9 3.1],[[10.7]],"[[ 42.6]
 [-62.4]]",-26
22,[[6.7 3. ]],1,[6.7 3. ],[[72.22]],"[[ 42.6]
 [-62.4]]",-26
23,[[6.7 3. ]],1,[6.7 3. ],[[72.22]],"[[ 42.6]
 [-62.4]]",-26
24,[[5.6 2.9]],1,[5.6 2.9],[[31.6]],"[[ 42.6]
 [-62.4]]",-26
25,[[6.3 3.4]],1,[6.3 3.4],[[30.22]],"[[ 42.6]
 [-62.4]]",-26
26,[[5.6 2.7]],1,[5.6 2.7],[[44.08]],"[[ 42.6]
 [-62.4]]",-26
27,[[6.1 3. ]],1,[6.1 3. ],[[46.66]],"[[ 42.6]
 [-62.4]]",-26
28,[[6.3 2.3]],1,[6.3 2.3],[[98.86]],"[[ 42.6]
 [-62.4]]",-26
29,[[5.8 2.6]],1,[5.8 2.6],[[58.84]],"[[ 42.6]
 [-62.4]]",-26
30,[[5.7 3. ]],1,[5.7 3. ],[[29.62]],"[[ 42.6]
 [-62.4]]",-26
31,[[6.9 3.1]],1,[6.9 3.1],[[74.5]],"[[ 42.6]
 [-62.4]]",-26
32,[[6.8 2.8]],1,[6.8 2.8],[[88.96]],"[[ 42.6]
 [-62.4]]",-26
33,[[5.2 4.1]],-1,[5.2 4.1],[[60.32]],"[[ 42.6]
 [-62.4]]",-26
34,[[5.8 2.7]],1,[5.8 2.7],[[52.6]],"[[ 42.6]
 [-62.4]]",-26
35,[[4.3 3. ]],-1,[4.3 3. ],[[30.02]],"[[ 42.6]
 [-62.4]]",-26
36,[[4.8 3.4]],-1,[4.8 3.4],[[33.68]],"[[ 42.6]
 [-62.4]]",-26
37,[[5.2 2.7]],1,[5.2 2.7],[[27.04]],"[[ 42.6]
 [-62.4]]",-26
38,[[4.8 3. ]],-1,[4.8 3. ],[[8.72]],"[[ 42.6]
 [-62.4]]",-26
39,[[4.9 3.1]],-1,[4.9 3.1],[[10.7]],"[[ 42.6]
 [-62.4]]",-26
40,[[7.9 3.8]],1,[7.9 3.8],[[73.42]],"[[ 42.6]
 [-62.4]]",-26
41,[[5.  2.3]],1,[5.  2.3],[[43.48]],"[[ 42.6]
 [-62.4]]",-26
42,[[4.6 3.2]],-1,[4.6 3.2],[[29.72]],"[[ 42.6]
 [-62.4]]",-26
43,[[6.5 3. ]],1,[6.5 3. ],[[63.7]],"[[ 42.6]
 [-62.4]]",-26
44,[[4.9 3.1]],-1,[4.9 3.1],[[10.7]],"[[ 42.6]
 [-62.4]]",-26
45,[[6.  2.2]],1,[6.  2.2],[[92.32]],"[[ 42.6]
 [-62.4]]",-26
46,[[5.5 2.6]],1,[5.5 2.6],[[46.06]],"[[ 42.6]
 [-62.4]]",-26
47,[[5.8 4. ]],-1,[5.8 4. ],[[28.52]],"[[ 42.6]
 [-62.4]]",-26
48,[[5.4 3.9]],-1,[5.4 3.9],[[39.32]],"[[ 42.6]
 [-62.4]]",-26
49,[[6.4 2.7]],1,[6.4 2.7],[[78.16]],"[[ 42.6]
 [-62.4]]",-26
50,[[6.  3.4]],1,[6.  3.4],[[17.44]],"[[ 42.6]
 [-62.4]]",-26
51,[[5.5 2.5]],1,[5.5 2.5],[[52.3]],"[[ 42.6]
 [-62.4]]",-26
52,[[5.5 4.2]],-1,[5.5 4.2],[[53.78]],"[[ 42.6]
 [-62.4]]",-26
53,[[4.7 3.2]],-1,[4.7 3.2],[[25.46]],"[[ 42.6]
 [-62.4]]",-26
54,[[6.9 3.2]],1,[6.9 3.2],[[68.26]],"[[ 42.6]
 [-62.4]]",-26
55,[[6.  2.9]],1,[6.  2.9],[[48.64]],"[[ 42.6]
 [-62.4]]",-26
56,[[6.1 3. ]],1,[6.1 3. ],[[46.66]],"[[ 42.6]
 [-62.4]]",-26
57,[[4.6 3.1]],-1,[4.6 3.1],[[23.48]],"[[ 42.6]
 [-62.4]]",-26
58,[[5.7 2.8]],1,[5.7 2.8],[[42.1]],"[[ 42.6]
 [-62.4]]",-26
59,[[6. 3.]],1,[6. 3.],[[42.4]],"[[ 42.6]
 [-62.4]]",-26
60,[[5.8 2.7]],1,[5.8 2.7],[[52.6]],"[[ 42.6]
 [-62.4]]",-26
61,[[4.8 3.4]],-1,[4.8 3.4],[[33.68]],"[[ 42.6]
 [-62.4]]",-26
62,[[6.  2.2]],1,[6.  2.2],[[92.32]],"[[ 42.6]
 [-62.4]]",-26
63,[[6.4 3.1]],1,[6.4 3.1],[[53.2]],"[[ 42.6]
 [-62.4]]",-26
64,[[6.7 2.5]],1,[6.7 2.5],[[103.42]],"[[ 42.6]
 [-62.4]]",-26
65,[[6.3 3.3]],1,[6.3 3.3],[[36.46]],"[[ 42.6]
 [-62.4]]",-26
66,[[6.8 3.2]],1,[6.8 3.2],[[64.]],"[[ 42.6]
 [-62.4]]",-26
67,[[5.7 3.8]],-1,[5.7 3.8],[[20.3]],"[[ 42.6]
 [-62.4]]",-26
68,[[5.1 3.8]],-1,[5.1 3.8],[[45.86]],"[[ 42.6]
 [-62.4]]",-26
69,[[6.  2.7]],1,[6.  2.7],[[61.12]],"[[ 42.6]
 [-62.4]]",-26
70,[[7.7 2.8]],1,[7.7 2.8],[[127.3]],"[[ 42.6]
 [-62.4]]",-26
71,[[4.4 3. ]],-1,[4.4 3. ],[[25.76]],"[[ 42.6]
 [-62.4]]",-26
72,[[6.2 2.2]],1,[6.2 2.2],[[100.84]],"[[ 42.6]
 [-62.4]]",-26
73,[[4.7 3.2]],-1,[4.7 3.2],[[25.46]],"[[ 42.6]
 [-62.4]]",-26
74,[[5.4 3.4]],-1,[5.4 3.4],[[8.12]],"[[ 42.6]
 [-62.4]]",-26
75,[[6.7 3.1]],1,[6.7 3.1],[[65.98]],"[[ 42.6]
 [-62.4]]",-26
76,[[6.4 3.2]],1,[6.4 3.2],[[46.96]],"[[ 42.6]
 [-62.4]]",-26
77,[[7.6 3. ]],1,[7.6 3. ],[[110.56]],"[[ 42.6]
 [-62.4]]",-26
78,[[5.5 3.5]],-1,[5.5 3.5],[[10.1]],"[[ 42.6]
 [-62.4]]",-26
79,[[6.5 3.2]],1,[6.5 3.2],[[51.22]],"[[ 42.6]
 [-62.4]]",-26
80,[[5.  3.6]],-1,[5.  3.6],[[37.64]],"[[ 42.6]
 [-62.4]]",-26
81,[[6.9 3.1]],1,[6.9 3.1],[[74.5]],"[[ 42.6]
 [-62.4]]",-26
82,[[5.1 3.5]],-1,[5.1 3.5],[[27.14]],"[[ 42.6]
 [-62.4]]",-26
83,[[6.6 2.9]],1,[6.6 2.9],[[74.2]],"[[ 42.6]
 [-62.4]]",-26
84,[[5.4 3.9]],-1,[5.4 3.9],[[39.32]],"[[ 42.6]
 [-62.4]]",-26
85,[[6.3 2.9]],1,[6.3 2.9],[[61.42]],"[[ 42.6]
 [-62.4]]",-26
86,[[7.2 3. ]],1,[7.2 3. ],[[93.52]],"[[ 42.6]
 [-62.4]]",-26
87,[[4.5 2.3]],-1,[4.5 2.3],[[-22.18]],"[[ 38.1]
 [-64.7]]",-27
88,[[4.9 2.5]],1,[4.9 2.5],[[-2.06]],"[[ 43. ]
 [-62.2]]",-26
89,[[5.6 2.8]],1,[5.6 2.8],[[40.64]],"[[ 43. ]
 [-62.2]]",-26
90,[[7.2 3.2]],1,[7.2 3.2],[[84.56]],"[[ 43. ]
 [-62.2]]",-26
91,[[6.7 3.1]],1,[6.7 3.1],[[69.28]],"[[ 43. ]
 [-62.2]]",-26
92,[[4.8 3.1]],-1,[4.8 3.1],[[12.42]],"[[ 43. ]
 [-62.2]]",-26
93,[[6.7 3.1]],1,[6.7 3.1],[[69.28]],"[[ 43. ]
 [-62.2]]",-26
94,[[5.1 3.8]],-1,[5.1 3.8],[[43.06]],"[[ 43. ]
 [-62.2]]",-26
95,[[5.2 3.5]],-1,[5.2 3.5],[[20.1]],"[[ 43. ]
 [-62.2]]",-26
96,[[5.5 2.4]],1,[5.5 2.4],[[61.22]],"[[ 43. ]
 [-62.2]]",-26
97,[[5.7 2.5]],1,[5.7 2.5],[[63.6]],"[[ 43. ]
 [-62.2]]",-26
98,[[5.  3.4]],-1,[5.  3.4],[[22.48]],"[[ 43. ]
 [-62.2]]",-26
99,[[6.8 3. ]],1,[6.8 3. ],[[79.8]],"[[ 43. ]
 [-62.2]]",-26
100,[[4.4 2.9]],-1,[4.4 2.9],[[17.18]],"[[ 43. ]
 [-62.2]]",-26
101,[[6.1 2.8]],1,[6.1 2.8],[[62.14]],"[[ 43. ]
 [-62.2]]",-26
102,[[6.7 3.3]],1,[6.7 3.3],[[56.84]],"[[ 43. ]
 [-62.2]]",-26
103,[[7.7 2.6]],1,[7.7 2.6],[[143.38]],"[[ 43. ]
 [-62.2]]",-26
104,[[5.7 2.8]],1,[5.7 2.8],[[44.94]],"[[ 43. ]
 [-62.2]]",-26
