,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[57.86]],"[[ 42.5]
 [-63.8]]",-27
1,[[5.9 3. ]],1,[5.9 3. ],[[32.35]],"[[ 42.5]
 [-63.8]]",-27
2,[[6.7 3.3]],1,[6.7 3.3],[[47.21]],"[[ 42.5]
 [-63.8]]",-27
3,[[7.7 3.8]],1,[7.7 3.8],[[57.81]],"[[ 42.5]
 [-63.8]]",-27
4,[[5.4 3.4]],-1,[5.4 3.4],[[14.42]],"[[ 42.5]
 [-63.8]]",-27
5,[[6.3 2.5]],1,[6.3 2.5],[[81.25]],"[[ 42.5]
 [-63.8]]",-27
6,[[5.  3.2]],-1,[5.  3.2],[[18.66]],"[[ 42.5]
 [-63.8]]",-27
7,[[4.6 3.4]],-1,[4.6 3.4],[[48.42]],"[[ 42.5]
 [-63.8]]",-27
8,[[5.7 4.4]],-1,[5.7 4.4],[[65.47]],"[[ 42.5]
 [-63.8]]",-27
9,[[5.2 3.4]],-1,[5.2 3.4],[[22.92]],"[[ 42.5]
 [-63.8]]",-27
10,[[6.2 2.9]],1,[6.2 2.9],[[51.48]],"[[ 42.5]
 [-63.8]]",-27
11,[[6.3 3.3]],1,[6.3 3.3],[[30.21]],"[[ 42.5]
 [-63.8]]",-27
12,[[5.5 2.4]],1,[5.5 2.4],[[53.63]],"[[ 42.5]
 [-63.8]]",-27
13,[[5.1 2.5]],1,[5.1 2.5],[[30.25]],"[[ 42.5]
 [-63.8]]",-27
14,[[5.9 3. ]],1,[5.9 3. ],[[32.35]],"[[ 42.5]
 [-63.8]]",-27
15,[[5. 2.]],1,[5. 2.],[[57.9]],"[[ 42.5]
 [-63.8]]",-27
16,[[6.5 3. ]],1,[6.5 3. ],[[57.85]],"[[ 42.5]
 [-63.8]]",-27
17,[[6.5 3. ]],1,[6.5 3. ],[[57.85]],"[[ 42.5]
 [-63.8]]",-27
18,[[6.9 3.1]],1,[6.9 3.1],[[68.47]],"[[ 42.5]
 [-63.8]]",-27
19,[[4.6 3.6]],-1,[4.6 3.6],[[61.18]],"[[ 42.5]
 [-63.8]]",-27
20,[[6.6 3. ]],1,[6.6 3. ],[[62.1]],"[[ 42.5]
 [-63.8]]",-27
21,[[4.9 3.1]],-1,[4.9 3.1],[[16.53]],"[[ 42.5]
 [-63.8]]",-27
22,[[6.7 3. ]],1,[6.7 3. ],[[66.35]],"[[ 42.5]
 [-63.8]]",-27
23,[[6.7 3. ]],1,[6.7 3. ],[[66.35]],"[[ 42.5]
 [-63.8]]",-27
24,[[5.6 2.9]],1,[5.6 2.9],[[25.98]],"[[ 42.5]
 [-63.8]]",-27
25,[[6.3 3.4]],1,[6.3 3.4],[[23.83]],"[[ 42.5]
 [-63.8]]",-27
26,[[5.6 2.7]],1,[5.6 2.7],[[38.74]],"[[ 42.5]
 [-63.8]]",-27
27,[[6.1 3. ]],1,[6.1 3. ],[[40.85]],"[[ 42.5]
 [-63.8]]",-27
28,[[6.3 2.3]],1,[6.3 2.3],[[94.01]],"[[ 42.5]
 [-63.8]]",-27
29,[[5.8 2.6]],1,[5.8 2.6],[[53.62]],"[[ 42.5]
 [-63.8]]",-27
30,[[5.7 3. ]],1,[5.7 3. ],[[23.85]],"[[ 42.5]
 [-63.8]]",-27
31,[[6.9 3.1]],1,[6.9 3.1],[[68.47]],"[[ 42.5]
 [-63.8]]",-27
32,[[6.8 2.8]],1,[6.8 2.8],[[83.36]],"[[ 42.5]
 [-63.8]]",-27
33,[[5.2 4.1]],-1,[5.2 4.1],[[67.58]],"[[ 42.5]
 [-63.8]]",-27
34,[[5.8 2.7]],1,[5.8 2.7],[[47.24]],"[[ 42.5]
 [-63.8]]",-27
35,[[4.3 3. ]],-1,[4.3 3. ],[[35.65]],"[[ 42.5]
 [-63.8]]",-27
36,[[4.8 3.4]],-1,[4.8 3.4],[[39.92]],"[[ 42.5]
 [-63.8]]",-27
37,[[5.2 2.7]],1,[5.2 2.7],[[21.74]],"[[ 42.5]
 [-63.8]]",-27
38,[[4.8 3. ]],-1,[4.8 3. ],[[14.4]],"[[ 42.5]
 [-63.8]]",-27
39,[[4.9 3.1]],-1,[4.9 3.1],[[16.53]],"[[ 42.5]
 [-63.8]]",-27
