,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[51.58]],"[[ 55.1]
 [-81.8]]",-61
1,[[5.9 3. ]],1,[5.9 3. ],[[18.69]],"[[ 55.1]
 [-81.8]]",-61
2,[[6.7 3.3]],1,[6.7 3.3],[[38.23]],"[[ 55.1]
 [-81.8]]",-61
3,[[7.7 3.8]],1,[7.7 3.8],[[52.43]],"[[ 55.1]
 [-81.8]]",-61
4,[[5.4 3.4]],-1,[5.4 3.4],[[41.58]],"[[ 55.1]
 [-81.8]]",-61
5,[[6.3 2.5]],1,[6.3 2.5],[[81.63]],"[[ 55.1]
 [-81.8]]",-61
6,[[5.  3.2]],-1,[5.  3.2],[[47.26]],"[[ 55.1]
 [-81.8]]",-61
7,[[4.6 3.4]],-1,[4.6 3.4],[[85.66]],"[[ 55.1]
 [-81.8]]",-61
8,[[5.7 4.4]],-1,[5.7 4.4],[[106.85]],"[[ 55.1]
 [-81.8]]",-61
9,[[5.2 3.4]],-1,[5.2 3.4],[[52.6]],"[[ 55.1]
 [-81.8]]",-61
10,[[6.2 2.9]],1,[6.2 2.9],[[43.4]],"[[ 55.1]
 [-81.8]]",-61
11,[[6.3 3.3]],1,[6.3 3.3],[[16.19]],"[[ 55.1]
 [-81.8]]",-61
12,[[5.5 2.4]],1,[5.5 2.4],[[45.73]],"[[ 55.1]
 [-81.8]]",-61
13,[[5.1 2.5]],1,[5.1 2.5],[[15.51]],"[[ 55.1]
 [-81.8]]",-61
14,[[5.9 3. ]],1,[5.9 3. ],[[18.69]],"[[ 55.1]
 [-81.8]]",-61
15,[[5. 2.]],1,[5. 2.],[[50.9]],"[[ 55.1]
 [-81.8]]",-61
16,[[6.5 3. ]],1,[6.5 3. ],[[51.75]],"[[ 55.1]
 [-81.8]]",-61
17,[[6.5 3. ]],1,[6.5 3. ],[[51.75]],"[[ 55.1]
 [-81.8]]",-61
18,[[6.9 3.1]],1,[6.9 3.1],[[65.61]],"[[ 55.1]
 [-81.8]]",-61
19,[[4.6 3.6]],-1,[4.6 3.6],[[102.02]],"[[ 55.1]
 [-81.8]]",-61
20,[[6.6 3. ]],1,[6.6 3. ],[[57.26]],"[[ 55.1]
 [-81.8]]",-61
21,[[4.9 3.1]],-1,[4.9 3.1],[[44.59]],"[[ 55.1]
 [-81.8]]",-61
22,[[6.7 3. ]],1,[6.7 3. ],[[62.77]],"[[ 55.1]
 [-81.8]]",-61
23,[[6.7 3. ]],1,[6.7 3. ],[[62.77]],"[[ 55.1]
 [-81.8]]",-61
24,[[5.6 2.9]],1,[5.6 2.9],[[10.34]],"[[ 55.1]
 [-81.8]]",-61
25,[[6.3 3.4]],1,[6.3 3.4],[[8.01]],"[[ 55.1]
 [-81.8]]",-61
26,[[5.6 2.7]],1,[5.6 2.7],[[26.7]],"[[ 55.1]
 [-81.8]]",-61
27,[[6.1 3. ]],1,[6.1 3. ],[[29.71]],"[[ 55.1]
 [-81.8]]",-61
28,[[6.3 2.3]],1,[6.3 2.3],[[97.99]],"[[ 55.1]
 [-81.8]]",-61
29,[[5.8 2.6]],1,[5.8 2.6],[[45.9]],"[[ 55.1]
 [-81.8]]",-61
30,[[5.7 3. ]],1,[5.7 3. ],[[7.67]],"[[ 55.1]
 [-81.8]]",-61
31,[[6.9 3.1]],1,[6.9 3.1],[[65.61]],"[[ 55.1]
 [-81.8]]",-61
32,[[6.8 2.8]],1,[6.8 2.8],[[84.64]],"[[ 55.1]
 [-81.8]]",-61
33,[[5.2 4.1]],-1,[5.2 4.1],[[109.86]],"[[ 55.1]
 [-81.8]]",-61
34,[[5.8 2.7]],1,[5.8 2.7],[[37.72]],"[[ 55.1]
 [-81.8]]",-61
35,[[4.3 3. ]],-1,[4.3 3. ],[[69.47]],"[[ 55.1]
 [-81.8]]",-61
36,[[4.8 3.4]],-1,[4.8 3.4],[[74.64]],"[[ 55.1]
 [-81.8]]",-61
37,[[5.2 2.7]],1,[5.2 2.7],[[4.66]],"[[ 55.1]
 [-81.8]]",-61
38,[[4.8 3. ]],-1,[4.8 3. ],[[41.92]],"[[ 55.1]
 [-81.8]]",-61
39,[[4.9 3.1]],-1,[4.9 3.1],[[44.59]],"[[ 55.1]
 [-81.8]]",-61
40,[[7.9 3.8]],1,[7.9 3.8],[[63.45]],"[[ 55.1]
 [-81.8]]",-61
41,[[5.  2.3]],1,[5.  2.3],[[26.36]],"[[ 55.1]
 [-81.8]]",-61
42,[[4.6 3.2]],-1,[4.6 3.2],[[69.3]],"[[ 55.1]
 [-81.8]]",-61
43,[[6.5 3. ]],1,[6.5 3. ],[[51.75]],"[[ 55.1]
 [-81.8]]",-61
44,[[4.9 3.1]],-1,[4.9 3.1],[[44.59]],"[[ 55.1]
 [-81.8]]",-61
45,[[6.  2.2]],1,[6.  2.2],[[89.64]],"[[ 55.1]
 [-81.8]]",-61
46,[[5.5 2.6]],1,[5.5 2.6],[[29.37]],"[[ 55.1]
 [-81.8]]",-61
47,[[5.8 4. ]],-1,[5.8 4. ],[[68.62]],"[[ 55.1]
 [-81.8]]",-61
48,[[5.4 3.9]],-1,[5.4 3.9],[[82.48]],"[[ 55.1]
 [-81.8]]",-61
49,[[6.4 2.7]],1,[6.4 2.7],[[70.78]],"[[ 55.1]
 [-81.8]]",-61
50,[[6.  3.4]],1,[6.  3.4],[[-8.52]],"[[ 61.1]
 [-78.4]]",-60
51,[[5.5 2.5]],1,[5.5 2.5],[[80.05]],"[[ 61.1]
 [-78.4]]",-60
52,[[5.5 4.2]],-1,[5.5 4.2],[[53.23]],"[[ 61.1]
 [-78.4]]",-60
53,[[4.7 3.2]],-1,[4.7 3.2],[[23.71]],"[[ 61.1]
 [-78.4]]",-60
54,[[6.9 3.2]],1,[6.9 3.2],[[110.71]],"[[ 61.1]
 [-78.4]]",-60
55,[[6.  2.9]],1,[6.  2.9],[[79.24]],"[[ 61.1]
 [-78.4]]",-60
56,[[6.1 3. ]],1,[6.1 3. ],[[77.51]],"[[ 61.1]
 [-78.4]]",-60
57,[[4.6 3.1]],-1,[4.6 3.1],[[21.98]],"[[ 61.1]
 [-78.4]]",-60
58,[[5.7 2.8]],1,[5.7 2.8],[[68.75]],"[[ 61.1]
 [-78.4]]",-60
59,[[6. 3.]],1,[6. 3.],[[71.4]],"[[ 61.1]
 [-78.4]]",-60
60,[[5.8 2.7]],1,[5.8 2.7],[[82.7]],"[[ 61.1]
 [-78.4]]",-60
61,[[4.8 3.4]],-1,[4.8 3.4],[[33.28]],"[[ 61.1]
 [-78.4]]",-60
62,[[6.  2.2]],1,[6.  2.2],[[134.12]],"[[ 61.1]
 [-78.4]]",-60
63,[[6.4 3.1]],1,[6.4 3.1],[[88.]],"[[ 61.1]
 [-78.4]]",-60
64,[[6.7 2.5]],1,[6.7 2.5],[[153.37]],"[[ 61.1]
 [-78.4]]",-60
65,[[6.3 3.3]],1,[6.3 3.3],[[66.21]],"[[ 61.1]
 [-78.4]]",-60
66,[[6.8 3.2]],1,[6.8 3.2],[[104.6]],"[[ 61.1]
 [-78.4]]",-60
67,[[5.7 3.8]],-1,[5.7 3.8],[[9.65]],"[[ 61.1]
 [-78.4]]",-60
68,[[5.1 3.8]],-1,[5.1 3.8],[[46.31]],"[[ 61.1]
 [-78.4]]",-60
69,[[6.  2.7]],1,[6.  2.7],[[94.92]],"[[ 61.1]
 [-78.4]]",-60
70,[[7.7 2.8]],1,[7.7 2.8],[[190.95]],"[[ 61.1]
 [-78.4]]",-60
71,[[4.4 3. ]],-1,[4.4 3. ],[[26.36]],"[[ 61.1]
 [-78.4]]",-60
72,[[6.2 2.2]],1,[6.2 2.2],[[146.34]],"[[ 61.1]
 [-78.4]]",-60
73,[[4.7 3.2]],-1,[4.7 3.2],[[23.71]],"[[ 61.1]
 [-78.4]]",-60
74,[[5.4 3.4]],-1,[5.4 3.4],[[-3.38]],"[[ 55.7]
 [-81.8]]",-61
75,[[6.7 3.1]],1,[6.7 3.1],[[58.61]],"[[ 55.7]
 [-81.8]]",-61
76,[[6.4 3.2]],1,[6.4 3.2],[[33.72]],"[[ 55.7]
 [-81.8]]",-61
77,[[7.6 3. ]],1,[7.6 3. ],[[116.92]],"[[ 55.7]
 [-81.8]]",-61
78,[[5.5 3.5]],-1,[5.5 3.5],[[40.95]],"[[ 55.7]
 [-81.8]]",-61
79,[[6.5 3.2]],1,[6.5 3.2],[[39.29]],"[[ 55.7]
 [-81.8]]",-61
80,[[5.  3.6]],-1,[5.  3.6],[[76.98]],"[[ 55.7]
 [-81.8]]",-61
81,[[6.9 3.1]],1,[6.9 3.1],[[69.75]],"[[ 55.7]
 [-81.8]]",-61
82,[[5.1 3.5]],-1,[5.1 3.5],[[63.23]],"[[ 55.7]
 [-81.8]]",-61
83,[[6.6 2.9]],1,[6.6 2.9],[[69.4]],"[[ 55.7]
 [-81.8]]",-61
84,[[5.4 3.9]],-1,[5.4 3.9],[[79.24]],"[[ 55.7]
 [-81.8]]",-61
85,[[6.3 2.9]],1,[6.3 2.9],[[52.69]],"[[ 55.7]
 [-81.8]]",-61
86,[[7.2 3. ]],1,[7.2 3. ],[[94.64]],"[[ 55.7]
 [-81.8]]",-61
87,[[4.5 2.3]],-1,[4.5 2.3],[[-1.51]],"[[ 51.2]
 [-84.1]]",-62
88,[[4.9 2.5]],1,[4.9 2.5],[[-21.37]],"[[ 56.1]
 [-81.6]]",-61
89,[[5.6 2.8]],1,[5.6 2.8],[[24.68]],"[[ 56.1]
 [-81.6]]",-61
90,[[7.2 3.2]],1,[7.2 3.2],[[81.8]],"[[ 56.1]
 [-81.6]]",-61
91,[[6.7 3.1]],1,[6.7 3.1],[[61.91]],"[[ 56.1]
 [-81.6]]",-61
92,[[4.8 3.1]],-1,[4.8 3.1],[[44.68]],"[[ 56.1]
 [-81.6]]",-61
93,[[6.7 3.1]],1,[6.7 3.1],[[61.91]],"[[ 56.1]
 [-81.6]]",-61
94,[[5.1 3.8]],-1,[5.1 3.8],[[84.97]],"[[ 56.1]
 [-81.6]]",-61
95,[[5.2 3.5]],-1,[5.2 3.5],[[54.88]],"[[ 56.1]
 [-81.6]]",-61
96,[[5.5 2.4]],1,[5.5 2.4],[[51.71]],"[[ 56.1]
 [-81.6]]",-61
97,[[5.7 2.5]],1,[5.7 2.5],[[54.77]],"[[ 56.1]
 [-81.6]]",-61
