,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[57.68]],"[[ 41.2]
 [-61.7]]",-25
1,[[5.9 3. ]],1,[5.9 3. ],[[32.98]],"[[ 41.2]
 [-61.7]]",-25
2,[[6.7 3.3]],1,[6.7 3.3],[[47.43]],"[[ 41.2]
 [-61.7]]",-25
3,[[7.7 3.8]],1,[7.7 3.8],[[57.78]],"[[ 41.2]
 [-61.7]]",-25
4,[[5.4 3.4]],-1,[5.4 3.4],[[12.3]],"[[ 41.2]
 [-61.7]]",-25
5,[[6.3 2.5]],1,[6.3 2.5],[[80.31]],"[[ 41.2]
 [-61.7]]",-25
6,[[5.  3.2]],-1,[5.  3.2],[[16.44]],"[[ 41.2]
 [-61.7]]",-25
7,[[4.6 3.4]],-1,[4.6 3.4],[[45.26]],"[[ 41.2]
 [-61.7]]",-25
8,[[5.7 4.4]],-1,[5.7 4.4],[[61.64]],"[[ 41.2]
 [-61.7]]",-25
9,[[5.2 3.4]],-1,[5.2 3.4],[[20.54]],"[[ 41.2]
 [-61.7]]",-25
10,[[6.2 2.9]],1,[6.2 2.9],[[51.51]],"[[ 41.2]
 [-61.7]]",-25
11,[[6.3 3.3]],1,[6.3 3.3],[[30.95]],"[[ 41.2]
 [-61.7]]",-25
12,[[5.5 2.4]],1,[5.5 2.4],[[53.52]],"[[ 41.2]
 [-61.7]]",-25
13,[[5.1 2.5]],1,[5.1 2.5],[[30.87]],"[[ 41.2]
 [-61.7]]",-25
14,[[5.9 3. ]],1,[5.9 3. ],[[32.98]],"[[ 41.2]
 [-61.7]]",-25
15,[[5. 2.]],1,[5. 2.],[[57.6]],"[[ 41.2]
 [-61.7]]",-25
16,[[6.5 3. ]],1,[6.5 3. ],[[57.7]],"[[ 41.2]
 [-61.7]]",-25
17,[[6.5 3. ]],1,[6.5 3. ],[[57.7]],"[[ 41.2]
 [-61.7]]",-25
18,[[6.9 3.1]],1,[6.9 3.1],[[68.01]],"[[ 41.2]
 [-61.7]]",-25
19,[[4.6 3.6]],-1,[4.6 3.6],[[57.6]],"[[ 41.2]
 [-61.7]]",-25
20,[[6.6 3. ]],1,[6.6 3. ],[[61.82]],"[[ 41.2]
 [-61.7]]",-25
21,[[4.9 3.1]],-1,[4.9 3.1],[[14.39]],"[[ 41.2]
 [-61.7]]",-25
22,[[6.7 3. ]],1,[6.7 3. ],[[65.94]],"[[ 41.2]
 [-61.7]]",-25
23,[[6.7 3. ]],1,[6.7 3. ],[[65.94]],"[[ 41.2]
 [-61.7]]",-25
24,[[5.6 2.9]],1,[5.6 2.9],[[26.79]],"[[ 41.2]
 [-61.7]]",-25
25,[[6.3 3.4]],1,[6.3 3.4],[[24.78]],"[[ 41.2]
 [-61.7]]",-25
26,[[5.6 2.7]],1,[5.6 2.7],[[39.13]],"[[ 41.2]
 [-61.7]]",-25
27,[[6.1 3. ]],1,[6.1 3. ],[[41.22]],"[[ 41.2]
 [-61.7]]",-25
28,[[6.3 2.3]],1,[6.3 2.3],[[92.65]],"[[ 41.2]
 [-61.7]]",-25
29,[[5.8 2.6]],1,[5.8 2.6],[[53.54]],"[[ 41.2]
 [-61.7]]",-25
30,[[5.7 3. ]],1,[5.7 3. ],[[24.74]],"[[ 41.2]
 [-61.7]]",-25
31,[[6.9 3.1]],1,[6.9 3.1],[[68.01]],"[[ 41.2]
 [-61.7]]",-25
