,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[13.36]],"[[  8.8]
 [-14. ]]",-2
1,[[5.9 3. ]],1,[5.9 3. ],[[7.92]],"[[  8.8]
 [-14. ]]",-2
2,[[6.7 3.3]],1,[6.7 3.3],[[10.76]],"[[  8.8]
 [-14. ]]",-2
3,[[7.7 3.8]],1,[7.7 3.8],[[12.56]],"[[  8.8]
 [-14. ]]",-2
4,[[5.4 3.4]],-1,[5.4 3.4],[[2.08]],"[[  8.8]
 [-14. ]]",-2
5,[[6.3 2.5]],1,[6.3 2.5],[[18.44]],"[[  8.8]
 [-14. ]]",-2
6,[[5.  3.2]],-1,[5.  3.2],[[2.8]],"[[  8.8]
 [-14. ]]",-2
7,[[4.6 3.4]],-1,[4.6 3.4],[[9.12]],"[[  8.8]
 [-14. ]]",-2
8,[[5.7 4.4]],-1,[5.7 4.4],[[13.44]],"[[  8.8]
 [-14. ]]",-2
9,[[5.2 3.4]],-1,[5.2 3.4],[[3.84]],"[[  8.8]
 [-14. ]]",-2
10,[[6.2 2.9]],1,[6.2 2.9],[[11.96]],"[[  8.8]
 [-14. ]]",-2
11,[[6.3 3.3]],1,[6.3 3.3],[[7.24]],"[[  8.8]
 [-14. ]]",-2
12,[[5.5 2.4]],1,[5.5 2.4],[[12.8]],"[[  8.8]
 [-14. ]]",-2
13,[[5.1 2.5]],1,[5.1 2.5],[[7.88]],"[[  8.8]
 [-14. ]]",-2
14,[[5.9 3. ]],1,[5.9 3. ],[[7.92]],"[[  8.8]
 [-14. ]]",-2
15,[[5. 2.]],1,[5. 2.],[[14.]],"[[  8.8]
 [-14. ]]",-2
16,[[6.5 3. ]],1,[6.5 3. ],[[13.2]],"[[  8.8]
 [-14. ]]",-2
17,[[6.5 3. ]],1,[6.5 3. ],[[13.2]],"[[  8.8]
 [-14. ]]",-2
18,[[6.9 3.1]],1,[6.9 3.1],[[15.32]],"[[  8.8]
 [-14. ]]",-2
19,[[4.6 3.6]],-1,[4.6 3.6],[[11.92]],"[[  8.8]
 [-14. ]]",-2
20,[[6.6 3. ]],1,[6.6 3. ],[[14.08]],"[[  8.8]
 [-14. ]]",-2
21,[[4.9 3.1]],-1,[4.9 3.1],[[2.28]],"[[  8.8]
 [-14. ]]",-2
22,[[6.7 3. ]],1,[6.7 3. ],[[14.96]],"[[  8.8]
 [-14. ]]",-2
23,[[6.7 3. ]],1,[6.7 3. ],[[14.96]],"[[  8.8]
 [-14. ]]",-2
24,[[5.6 2.9]],1,[5.6 2.9],[[6.68]],"[[  8.8]
 [-14. ]]",-2
25,[[6.3 3.4]],1,[6.3 3.4],[[5.84]],"[[  8.8]
 [-14. ]]",-2
26,[[5.6 2.7]],1,[5.6 2.7],[[9.48]],"[[  8.8]
 [-14. ]]",-2
27,[[6.1 3. ]],1,[6.1 3. ],[[9.68]],"[[  8.8]
 [-14. ]]",-2
28,[[6.3 2.3]],1,[6.3 2.3],[[21.24]],"[[  8.8]
 [-14. ]]",-2
29,[[5.8 2.6]],1,[5.8 2.6],[[12.64]],"[[  8.8]
 [-14. ]]",-2
30,[[5.7 3. ]],1,[5.7 3. ],[[6.16]],"[[  8.8]
 [-14. ]]",-2
31,[[6.9 3.1]],1,[6.9 3.1],[[15.32]],"[[  8.8]
 [-14. ]]",-2
32,[[6.8 2.8]],1,[6.8 2.8],[[18.64]],"[[  8.8]
 [-14. ]]",-2
33,[[5.2 4.1]],-1,[5.2 4.1],[[13.64]],"[[  8.8]
 [-14. ]]",-2
34,[[5.8 2.7]],1,[5.8 2.7],[[11.24]],"[[  8.8]
 [-14. ]]",-2
35,[[4.3 3. ]],-1,[4.3 3. ],[[6.16]],"[[  8.8]
 [-14. ]]",-2
36,[[4.8 3.4]],-1,[4.8 3.4],[[7.36]],"[[  8.8]
 [-14. ]]",-2
37,[[5.2 2.7]],1,[5.2 2.7],[[5.96]],"[[  8.8]
 [-14. ]]",-2
38,[[4.8 3. ]],-1,[4.8 3. ],[[1.76]],"[[  8.8]
 [-14. ]]",-2
39,[[4.9 3.1]],-1,[4.9 3.1],[[2.28]],"[[  8.8]
 [-14. ]]",-2
40,[[7.9 3.8]],1,[7.9 3.8],[[14.32]],"[[  8.8]
 [-14. ]]",-2
41,[[5.  2.3]],1,[5.  2.3],[[9.8]],"[[  8.8]
 [-14. ]]",-2
42,[[4.6 3.2]],-1,[4.6 3.2],[[6.32]],"[[  8.8]
 [-14. ]]",-2
43,[[6.5 3. ]],1,[6.5 3. ],[[13.2]],"[[  8.8]
 [-14. ]]",-2
44,[[4.9 3.1]],-1,[4.9 3.1],[[2.28]],"[[  8.8]
 [-14. ]]",-2
45,[[6.  2.2]],1,[6.  2.2],[[20.]],"[[  8.8]
 [-14. ]]",-2
46,[[5.5 2.6]],1,[5.5 2.6],[[10.]],"[[  8.8]
 [-14. ]]",-2
47,[[5.8 4. ]],-1,[5.8 4. ],[[6.96]],"[[  8.8]
 [-14. ]]",-2
48,[[5.4 3.9]],-1,[5.4 3.9],[[9.08]],"[[  8.8]
 [-14. ]]",-2
49,[[6.4 2.7]],1,[6.4 2.7],[[16.52]],"[[  8.8]
 [-14. ]]",-2
50,[[6.  3.4]],1,[6.  3.4],[[3.2]],"[[  8.8]
 [-14. ]]",-2
51,[[5.5 2.5]],1,[5.5 2.5],[[11.4]],"[[  8.8]
 [-14. ]]",-2
52,[[5.5 4.2]],-1,[5.5 4.2],[[12.4]],"[[  8.8]
 [-14. ]]",-2
53,[[4.7 3.2]],-1,[4.7 3.2],[[5.44]],"[[  8.8]
 [-14. ]]",-2
54,[[6.9 3.2]],1,[6.9 3.2],[[13.92]],"[[  8.8]
 [-14. ]]",-2
55,[[6.  2.9]],1,[6.  2.9],[[10.2]],"[[  8.8]
 [-14. ]]",-2
56,[[6.1 3. ]],1,[6.1 3. ],[[9.68]],"[[  8.8]
 [-14. ]]",-2
57,[[4.6 3.1]],-1,[4.6 3.1],[[4.92]],"[[  8.8]
 [-14. ]]",-2
58,[[5.7 2.8]],1,[5.7 2.8],[[8.96]],"[[  8.8]
 [-14. ]]",-2
59,[[6. 3.]],1,[6. 3.],[[8.8]],"[[  8.8]
 [-14. ]]",-2
60,[[5.8 2.7]],1,[5.8 2.7],[[11.24]],"[[  8.8]
 [-14. ]]",-2
61,[[4.8 3.4]],-1,[4.8 3.4],[[7.36]],"[[  8.8]
 [-14. ]]",-2
62,[[6.  2.2]],1,[6.  2.2],[[20.]],"[[  8.8]
 [-14. ]]",-2
63,[[6.4 3.1]],1,[6.4 3.1],[[10.92]],"[[  8.8]
 [-14. ]]",-2
64,[[6.7 2.5]],1,[6.7 2.5],[[21.96]],"[[  8.8]
 [-14. ]]",-2
65,[[6.3 3.3]],1,[6.3 3.3],[[7.24]],"[[  8.8]
 [-14. ]]",-2
66,[[6.8 3.2]],1,[6.8 3.2],[[13.04]],"[[  8.8]
 [-14. ]]",-2
67,[[5.7 3.8]],-1,[5.7 3.8],[[5.04]],"[[  8.8]
 [-14. ]]",-2
68,[[5.1 3.8]],-1,[5.1 3.8],[[10.32]],"[[  8.8]
 [-14. ]]",-2
69,[[6.  2.7]],1,[6.  2.7],[[13.]],"[[  8.8]
 [-14. ]]",-2
70,[[7.7 2.8]],1,[7.7 2.8],[[26.56]],"[[  8.8]
 [-14. ]]",-2
71,[[4.4 3. ]],-1,[4.4 3. ],[[5.28]],"[[  8.8]
 [-14. ]]",-2
72,[[6.2 2.2]],1,[6.2 2.2],[[21.76]],"[[  8.8]
 [-14. ]]",-2
73,[[4.7 3.2]],-1,[4.7 3.2],[[5.44]],"[[  8.8]
 [-14. ]]",-2
74,[[5.4 3.4]],-1,[5.4 3.4],[[2.08]],"[[  8.8]
 [-14. ]]",-2
75,[[6.7 3.1]],1,[6.7 3.1],[[13.56]],"[[  8.8]
 [-14. ]]",-2
76,[[6.4 3.2]],1,[6.4 3.2],[[9.52]],"[[  8.8]
 [-14. ]]",-2
77,[[7.6 3. ]],1,[7.6 3. ],[[22.88]],"[[  8.8]
 [-14. ]]",-2
78,[[5.5 3.5]],-1,[5.5 3.5],[[2.6]],"[[  8.8]
 [-14. ]]",-2
79,[[6.5 3.2]],1,[6.5 3.2],[[10.4]],"[[  8.8]
 [-14. ]]",-2
80,[[5.  3.6]],-1,[5.  3.6],[[8.4]],"[[  8.8]
 [-14. ]]",-2
81,[[6.9 3.1]],1,[6.9 3.1],[[15.32]],"[[  8.8]
 [-14. ]]",-2
82,[[5.1 3.5]],-1,[5.1 3.5],[[6.12]],"[[  8.8]
 [-14. ]]",-2
83,[[6.6 2.9]],1,[6.6 2.9],[[15.48]],"[[  8.8]
 [-14. ]]",-2
84,[[5.4 3.9]],-1,[5.4 3.9],[[9.08]],"[[  8.8]
 [-14. ]]",-2
85,[[6.3 2.9]],1,[6.3 2.9],[[12.84]],"[[  8.8]
 [-14. ]]",-2
86,[[7.2 3. ]],1,[7.2 3. ],[[19.36]],"[[  8.8]
 [-14. ]]",-2
87,[[4.5 2.3]],-1,[4.5 2.3],[[-5.4]],"[[  4.3]
 [-16.3]]",-3
88,[[4.9 2.5]],1,[4.9 2.5],[[-22.68]],"[[  9.2]
 [-13.8]]",-2
89,[[5.6 2.8]],1,[5.6 2.8],[[10.88]],"[[  9.2]
 [-13.8]]",-2
90,[[7.2 3.2]],1,[7.2 3.2],[[20.08]],"[[  9.2]
 [-13.8]]",-2
91,[[6.7 3.1]],1,[6.7 3.1],[[16.86]],"[[  9.2]
 [-13.8]]",-2
92,[[4.8 3.1]],-1,[4.8 3.1],[[0.62]],"[[  9.2]
 [-13.8]]",-2
93,[[6.7 3.1]],1,[6.7 3.1],[[16.86]],"[[  9.2]
 [-13.8]]",-2
94,[[5.1 3.8]],-1,[5.1 3.8],[[7.52]],"[[  9.2]
 [-13.8]]",-2
95,[[5.2 3.5]],-1,[5.2 3.5],[[2.46]],"[[  9.2]
 [-13.8]]",-2
96,[[5.5 2.4]],1,[5.5 2.4],[[15.48]],"[[  9.2]
 [-13.8]]",-2
97,[[5.7 2.5]],1,[5.7 2.5],[[15.94]],"[[  9.2]
 [-13.8]]",-2
98,[[5.  3.4]],-1,[5.  3.4],[[2.92]],"[[  9.2]
 [-13.8]]",-2
