,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[64.76]],"[[ 56.2]
 [-80.6]]",-58
1,[[5.9 3. ]],1,[5.9 3. ],[[31.78]],"[[ 56.2]
 [-80.6]]",-58
2,[[6.7 3.3]],1,[6.7 3.3],[[52.56]],"[[ 56.2]
 [-80.6]]",-58
3,[[7.7 3.8]],1,[7.7 3.8],[[68.46]],"[[ 56.2]
 [-80.6]]",-58
4,[[5.4 3.4]],-1,[5.4 3.4],[[28.56]],"[[ 56.2]
 [-80.6]]",-58
5,[[6.3 2.5]],1,[6.3 2.5],[[94.56]],"[[ 56.2]
 [-80.6]]",-58
6,[[5.  3.2]],-1,[5.  3.2],[[34.92]],"[[ 56.2]
 [-80.6]]",-58
7,[[4.6 3.4]],-1,[4.6 3.4],[[73.52]],"[[ 56.2]
 [-80.6]]",-58
8,[[5.7 4.4]],-1,[5.7 4.4],[[92.3]],"[[ 56.2]
 [-80.6]]",-58
9,[[5.2 3.4]],-1,[5.2 3.4],[[39.8]],"[[ 56.2]
 [-80.6]]",-58
10,[[6.2 2.9]],1,[6.2 2.9],[[56.7]],"[[ 56.2]
 [-80.6]]",-58
11,[[6.3 3.3]],1,[6.3 3.3],[[30.08]],"[[ 56.2]
 [-80.6]]",-58
12,[[5.5 2.4]],1,[5.5 2.4],[[57.66]],"[[ 56.2]
 [-80.6]]",-58
13,[[5.1 2.5]],1,[5.1 2.5],[[27.12]],"[[ 56.2]
 [-80.6]]",-58
14,[[5.9 3. ]],1,[5.9 3. ],[[31.78]],"[[ 56.2]
 [-80.6]]",-58
15,[[5. 2.]],1,[5. 2.],[[61.8]],"[[ 56.2]
 [-80.6]]",-58
16,[[6.5 3. ]],1,[6.5 3. ],[[65.5]],"[[ 56.2]
 [-80.6]]",-58
17,[[6.5 3. ]],1,[6.5 3. ],[[65.5]],"[[ 56.2]
 [-80.6]]",-58
18,[[6.9 3.1]],1,[6.9 3.1],[[79.92]],"[[ 56.2]
 [-80.6]]",-58
19,[[4.6 3.6]],-1,[4.6 3.6],[[89.64]],"[[ 56.2]
 [-80.6]]",-58
20,[[6.6 3. ]],1,[6.6 3. ],[[71.12]],"[[ 56.2]
 [-80.6]]",-58
21,[[4.9 3.1]],-1,[4.9 3.1],[[32.48]],"[[ 56.2]
 [-80.6]]",-58
22,[[6.7 3. ]],1,[6.7 3. ],[[76.74]],"[[ 56.2]
 [-80.6]]",-58
23,[[6.7 3. ]],1,[6.7 3. ],[[76.74]],"[[ 56.2]
 [-80.6]]",-58
24,[[5.6 2.9]],1,[5.6 2.9],[[22.98]],"[[ 56.2]
 [-80.6]]",-58
25,[[6.3 3.4]],1,[6.3 3.4],[[22.02]],"[[ 56.2]
 [-80.6]]",-58
26,[[5.6 2.7]],1,[5.6 2.7],[[39.1]],"[[ 56.2]
 [-80.6]]",-58
27,[[6.1 3. ]],1,[6.1 3. ],[[43.02]],"[[ 56.2]
 [-80.6]]",-58
28,[[6.3 2.3]],1,[6.3 2.3],[[110.68]],"[[ 56.2]
 [-80.6]]",-58
29,[[5.8 2.6]],1,[5.8 2.6],[[58.4]],"[[ 56.2]
 [-80.6]]",-58
30,[[5.7 3. ]],1,[5.7 3. ],[[20.54]],"[[ 56.2]
 [-80.6]]",-58
31,[[6.9 3.1]],1,[6.9 3.1],[[79.92]],"[[ 56.2]
 [-80.6]]",-58
32,[[6.8 2.8]],1,[6.8 2.8],[[98.48]],"[[ 56.2]
 [-80.6]]",-58
33,[[5.2 4.1]],-1,[5.2 4.1],[[96.22]],"[[ 56.2]
 [-80.6]]",-58
34,[[5.8 2.7]],1,[5.8 2.7],[[50.34]],"[[ 56.2]
 [-80.6]]",-58
35,[[4.3 3. ]],-1,[4.3 3. ],[[58.14]],"[[ 56.2]
 [-80.6]]",-58
36,[[4.8 3.4]],-1,[4.8 3.4],[[62.28]],"[[ 56.2]
 [-80.6]]",-58
37,[[5.2 2.7]],1,[5.2 2.7],[[16.62]],"[[ 56.2]
 [-80.6]]",-58
38,[[4.8 3. ]],-1,[4.8 3. ],[[30.04]],"[[ 56.2]
 [-80.6]]",-58
39,[[4.9 3.1]],-1,[4.9 3.1],[[32.48]],"[[ 56.2]
 [-80.6]]",-58
