,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[64.32]],"[[ 41. ]
 [-59.6]]",-23
1,[[5.9 3. ]],1,[5.9 3. ],[[40.1]],"[[ 41. ]
 [-59.6]]",-23
2,[[6.7 3.3]],1,[6.7 3.3],[[55.02]],"[[ 41. ]
 [-59.6]]",-23
3,[[7.7 3.8]],1,[7.7 3.8],[[66.22]],"[[ 41. ]
 [-59.6]]",-23
4,[[5.4 3.4]],-1,[5.4 3.4],[[4.24]],"[[ 41. ]
 [-59.6]]",-23
5,[[6.3 2.5]],1,[6.3 2.5],[[86.3]],"[[ 41. ]
 [-59.6]]",-23
6,[[5.  3.2]],-1,[5.  3.2],[[8.72]],"[[ 41. ]
 [-59.6]]",-23
7,[[4.6 3.4]],-1,[4.6 3.4],[[37.04]],"[[ 41. ]
 [-59.6]]",-23
8,[[5.7 4.4]],-1,[5.7 4.4],[[51.54]],"[[ 41. ]
 [-59.6]]",-23
9,[[5.2 3.4]],-1,[5.2 3.4],[[12.44]],"[[ 41. ]
 [-59.6]]",-23
10,[[6.2 2.9]],1,[6.2 2.9],[[58.36]],"[[ 41. ]
 [-59.6]]",-23
11,[[6.3 3.3]],1,[6.3 3.3],[[38.62]],"[[ 41. ]
 [-59.6]]",-23
12,[[5.5 2.4]],1,[5.5 2.4],[[59.46]],"[[ 41. ]
 [-59.6]]",-23
13,[[5.1 2.5]],1,[5.1 2.5],[[37.1]],"[[ 41. ]
 [-59.6]]",-23
14,[[5.9 3. ]],1,[5.9 3. ],[[40.1]],"[[ 41. ]
 [-59.6]]",-23
15,[[5. 2.]],1,[5. 2.],[[62.8]],"[[ 41. ]
 [-59.6]]",-23
16,[[6.5 3. ]],1,[6.5 3. ],[[64.7]],"[[ 41. ]
 [-59.6]]",-23
17,[[6.5 3. ]],1,[6.5 3. ],[[64.7]],"[[ 41. ]
 [-59.6]]",-23
18,[[6.9 3.1]],1,[6.9 3.1],[[75.14]],"[[ 41. ]
 [-59.6]]",-23
19,[[4.6 3.6]],-1,[4.6 3.6],[[48.96]],"[[ 41. ]
 [-59.6]]",-23
20,[[6.6 3. ]],1,[6.6 3. ],[[68.8]],"[[ 41. ]
 [-59.6]]",-23
21,[[4.9 3.1]],-1,[4.9 3.1],[[6.86]],"[[ 41. ]
 [-59.6]]",-23
22,[[6.7 3. ]],1,[6.7 3. ],[[72.9]],"[[ 41. ]
 [-59.6]]",-23
23,[[6.7 3. ]],1,[6.7 3. ],[[72.9]],"[[ 41. ]
 [-59.6]]",-23
24,[[5.6 2.9]],1,[5.6 2.9],[[33.76]],"[[ 41. ]
 [-59.6]]",-23
25,[[6.3 3.4]],1,[6.3 3.4],[[32.66]],"[[ 41. ]
 [-59.6]]",-23
26,[[5.6 2.7]],1,[5.6 2.7],[[45.68]],"[[ 41. ]
 [-59.6]]",-23
27,[[6.1 3. ]],1,[6.1 3. ],[[48.3]],"[[ 41. ]
 [-59.6]]",-23
28,[[6.3 2.3]],1,[6.3 2.3],[[98.22]],"[[ 41. ]
 [-59.6]]",-23
29,[[5.8 2.6]],1,[5.8 2.6],[[59.84]],"[[ 41. ]
 [-59.6]]",-23
30,[[5.7 3. ]],1,[5.7 3. ],[[31.9]],"[[ 41. ]
 [-59.6]]",-23
31,[[6.9 3.1]],1,[6.9 3.1],[[75.14]],"[[ 41. ]
 [-59.6]]",-23
32,[[6.8 2.8]],1,[6.8 2.8],[[88.92]],"[[ 41. ]
 [-59.6]]",-23
33,[[5.2 4.1]],-1,[5.2 4.1],[[54.16]],"[[ 41. ]
 [-59.6]]",-23
34,[[5.8 2.7]],1,[5.8 2.7],[[53.88]],"[[ 41. ]
 [-59.6]]",-23
35,[[4.3 3. ]],-1,[4.3 3. ],[[25.5]],"[[ 41. ]
 [-59.6]]",-23
36,[[4.8 3.4]],-1,[4.8 3.4],[[28.84]],"[[ 41. ]
 [-59.6]]",-23
37,[[5.2 2.7]],1,[5.2 2.7],[[29.28]],"[[ 41. ]
 [-59.6]]",-23
38,[[4.8 3. ]],-1,[4.8 3. ],[[5.]],"[[ 41. ]
 [-59.6]]",-23
39,[[4.9 3.1]],-1,[4.9 3.1],[[6.86]],"[[ 41. ]
 [-59.6]]",-23
40,[[7.9 3.8]],1,[7.9 3.8],[[74.42]],"[[ 41. ]
 [-59.6]]",-23
41,[[5.  2.3]],1,[5.  2.3],[[44.92]],"[[ 41. ]
 [-59.6]]",-23
42,[[4.6 3.2]],-1,[4.6 3.2],[[25.12]],"[[ 41. ]
 [-59.6]]",-23
43,[[6.5 3. ]],1,[6.5 3. ],[[64.7]],"[[ 41. ]
 [-59.6]]",-23
44,[[4.9 3.1]],-1,[4.9 3.1],[[6.86]],"[[ 41. ]
 [-59.6]]",-23
