,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[90.36]],"[[ 65.4]
 [-82.9]]",-83
1,[[5.9 3. ]],1,[5.9 3. ],[[54.16]],"[[ 65.4]
 [-82.9]]",-83
2,[[6.7 3.3]],1,[6.7 3.3],[[81.61]],"[[ 65.4]
 [-82.9]]",-83
3,[[7.7 3.8]],1,[7.7 3.8],[[105.56]],"[[ 65.4]
 [-82.9]]",-83
4,[[5.4 3.4]],-1,[5.4 3.4],[[11.7]],"[[ 65.4]
 [-82.9]]",-83
5,[[6.3 2.5]],1,[6.3 2.5],[[121.77]],"[[ 65.4]
 [-82.9]]",-83
6,[[5.  3.2]],-1,[5.  3.2],[[21.28]],"[[ 65.4]
 [-82.9]]",-83
7,[[4.6 3.4]],-1,[4.6 3.4],[[64.02]],"[[ 65.4]
 [-82.9]]",-83
8,[[5.7 4.4]],-1,[5.7 4.4],[[74.98]],"[[ 65.4]
 [-82.9]]",-83
9,[[5.2 3.4]],-1,[5.2 3.4],[[24.78]],"[[ 65.4]
 [-82.9]]",-83
10,[[6.2 2.9]],1,[6.2 2.9],[[82.07]],"[[ 65.4]
 [-82.9]]",-83
11,[[6.3 3.3]],1,[6.3 3.3],[[55.45]],"[[ 65.4]
 [-82.9]]",-83
12,[[5.5 2.4]],1,[5.5 2.4],[[77.74]],"[[ 65.4]
 [-82.9]]",-83
13,[[5.1 2.5]],1,[5.1 2.5],[[43.29]],"[[ 65.4]
 [-82.9]]",-83
14,[[5.9 3. ]],1,[5.9 3. ],[[54.16]],"[[ 65.4]
 [-82.9]]",-83
15,[[5. 2.]],1,[5. 2.],[[78.2]],"[[ 65.4]
 [-82.9]]",-83
16,[[6.5 3. ]],1,[6.5 3. ],[[93.4]],"[[ 65.4]
 [-82.9]]",-83
17,[[6.5 3. ]],1,[6.5 3. ],[[93.4]],"[[ 65.4]
 [-82.9]]",-83
18,[[6.9 3.1]],1,[6.9 3.1],[[111.27]],"[[ 65.4]
 [-82.9]]",-83
19,[[4.6 3.6]],-1,[4.6 3.6],[[80.6]],"[[ 65.4]
 [-82.9]]",-83
20,[[6.6 3. ]],1,[6.6 3. ],[[99.94]],"[[ 65.4]
 [-82.9]]",-83
21,[[4.9 3.1]],-1,[4.9 3.1],[[19.53]],"[[ 65.4]
 [-82.9]]",-83
22,[[6.7 3. ]],1,[6.7 3. ],[[106.48]],"[[ 65.4]
 [-82.9]]",-83
23,[[6.7 3. ]],1,[6.7 3. ],[[106.48]],"[[ 65.4]
 [-82.9]]",-83
24,[[5.6 2.9]],1,[5.6 2.9],[[42.83]],"[[ 65.4]
 [-82.9]]",-83
25,[[6.3 3.4]],1,[6.3 3.4],[[47.16]],"[[ 65.4]
 [-82.9]]",-83
26,[[5.6 2.7]],1,[5.6 2.7],[[59.41]],"[[ 65.4]
 [-82.9]]",-83
27,[[6.1 3. ]],1,[6.1 3. ],[[67.24]],"[[ 65.4]
 [-82.9]]",-83
28,[[6.3 2.3]],1,[6.3 2.3],[[138.35]],"[[ 65.4]
 [-82.9]]",-83
29,[[5.8 2.6]],1,[5.8 2.6],[[80.78]],"[[ 65.4]
 [-82.9]]",-83
30,[[5.7 3. ]],1,[5.7 3. ],[[41.08]],"[[ 65.4]
 [-82.9]]",-83
31,[[6.9 3.1]],1,[6.9 3.1],[[111.27]],"[[ 65.4]
 [-82.9]]",-83
32,[[6.8 2.8]],1,[6.8 2.8],[[129.6]],"[[ 65.4]
 [-82.9]]",-83
33,[[5.2 4.1]],-1,[5.2 4.1],[[82.81]],"[[ 65.4]
 [-82.9]]",-83
34,[[5.8 2.7]],1,[5.8 2.7],[[72.49]],"[[ 65.4]
 [-82.9]]",-83
35,[[4.3 3. ]],-1,[4.3 3. ],[[50.48]],"[[ 65.4]
 [-82.9]]",-83
36,[[4.8 3.4]],-1,[4.8 3.4],[[50.94]],"[[ 65.4]
 [-82.9]]",-83
37,[[5.2 2.7]],1,[5.2 2.7],[[33.25]],"[[ 65.4]
 [-82.9]]",-83
38,[[4.8 3. ]],-1,[4.8 3. ],[[17.78]],"[[ 65.4]
 [-82.9]]",-83
39,[[4.9 3.1]],-1,[4.9 3.1],[[19.53]],"[[ 65.4]
 [-82.9]]",-83
40,[[7.9 3.8]],1,[7.9 3.8],[[118.64]],"[[ 65.4]
 [-82.9]]",-83
41,[[5.  2.3]],1,[5.  2.3],[[53.33]],"[[ 65.4]
 [-82.9]]",-83
42,[[4.6 3.2]],-1,[4.6 3.2],[[47.44]],"[[ 65.4]
 [-82.9]]",-83
43,[[6.5 3. ]],1,[6.5 3. ],[[93.4]],"[[ 65.4]
 [-82.9]]",-83
44,[[4.9 3.1]],-1,[4.9 3.1],[[19.53]],"[[ 65.4]
 [-82.9]]",-83
45,[[6.  2.2]],1,[6.  2.2],[[127.02]],"[[ 65.4]
 [-82.9]]",-83
46,[[5.5 2.6]],1,[5.5 2.6],[[61.16]],"[[ 65.4]
 [-82.9]]",-83
47,[[5.8 4. ]],-1,[5.8 4. ],[[35.28]],"[[ 65.4]
 [-82.9]]",-83
48,[[5.4 3.9]],-1,[5.4 3.9],[[53.15]],"[[ 65.4]
 [-82.9]]",-83
49,[[6.4 2.7]],1,[6.4 2.7],[[111.73]],"[[ 65.4]
 [-82.9]]",-83
50,[[6.  3.4]],1,[6.  3.4],[[27.54]],"[[ 65.4]
 [-82.9]]",-83
51,[[5.5 2.5]],1,[5.5 2.5],[[69.45]],"[[ 65.4]
 [-82.9]]",-83
52,[[5.5 4.2]],-1,[5.5 4.2],[[71.48]],"[[ 65.4]
 [-82.9]]",-83
53,[[4.7 3.2]],-1,[4.7 3.2],[[40.9]],"[[ 65.4]
 [-82.9]]",-83
54,[[6.9 3.2]],1,[6.9 3.2],[[102.98]],"[[ 65.4]
 [-82.9]]",-83
55,[[6.  2.9]],1,[6.  2.9],[[68.99]],"[[ 65.4]
 [-82.9]]",-83
56,[[6.1 3. ]],1,[6.1 3. ],[[67.24]],"[[ 65.4]
 [-82.9]]",-83
57,[[4.6 3.1]],-1,[4.6 3.1],[[39.15]],"[[ 65.4]
 [-82.9]]",-83
58,[[5.7 2.8]],1,[5.7 2.8],[[57.66]],"[[ 65.4]
 [-82.9]]",-83
59,[[6. 3.]],1,[6. 3.],[[60.7]],"[[ 65.4]
 [-82.9]]",-83
60,[[5.8 2.7]],1,[5.8 2.7],[[72.49]],"[[ 65.4]
 [-82.9]]",-83
61,[[4.8 3.4]],-1,[4.8 3.4],[[50.94]],"[[ 65.4]
 [-82.9]]",-83
62,[[6.  2.2]],1,[6.  2.2],[[127.02]],"[[ 65.4]
 [-82.9]]",-83
63,[[6.4 3.1]],1,[6.4 3.1],[[78.57]],"[[ 65.4]
 [-82.9]]",-83
64,[[6.7 2.5]],1,[6.7 2.5],[[147.93]],"[[ 65.4]
 [-82.9]]",-83
65,[[6.3 3.3]],1,[6.3 3.3],[[55.45]],"[[ 65.4]
 [-82.9]]",-83
66,[[6.8 3.2]],1,[6.8 3.2],[[96.44]],"[[ 65.4]
 [-82.9]]",-83
67,[[5.7 3.8]],-1,[5.7 3.8],[[25.24]],"[[ 65.4]
 [-82.9]]",-83
68,[[5.1 3.8]],-1,[5.1 3.8],[[64.48]],"[[ 65.4]
 [-82.9]]",-83
69,[[6.  2.7]],1,[6.  2.7],[[85.57]],"[[ 65.4]
 [-82.9]]",-83
70,[[7.7 2.8]],1,[7.7 2.8],[[188.46]],"[[ 65.4]
 [-82.9]]",-83
71,[[4.4 3. ]],-1,[4.4 3. ],[[43.94]],"[[ 65.4]
 [-82.9]]",-83
72,[[6.2 2.2]],1,[6.2 2.2],[[140.1]],"[[ 65.4]
 [-82.9]]",-83
73,[[4.7 3.2]],-1,[4.7 3.2],[[40.9]],"[[ 65.4]
 [-82.9]]",-83
74,[[5.4 3.4]],-1,[5.4 3.4],[[11.7]],"[[ 65.4]
 [-82.9]]",-83
75,[[6.7 3.1]],1,[6.7 3.1],[[98.19]],"[[ 65.4]
 [-82.9]]",-83
76,[[6.4 3.2]],1,[6.4 3.2],[[70.28]],"[[ 65.4]
 [-82.9]]",-83
77,[[7.6 3. ]],1,[7.6 3. ],[[165.34]],"[[ 65.4]
 [-82.9]]",-83
78,[[5.5 3.5]],-1,[5.5 3.5],[[13.45]],"[[ 65.4]
 [-82.9]]",-83
79,[[6.5 3.2]],1,[6.5 3.2],[[76.82]],"[[ 65.4]
 [-82.9]]",-83
80,[[5.  3.6]],-1,[5.  3.6],[[54.44]],"[[ 65.4]
 [-82.9]]",-83
81,[[6.9 3.1]],1,[6.9 3.1],[[111.27]],"[[ 65.4]
 [-82.9]]",-83
82,[[5.1 3.5]],-1,[5.1 3.5],[[39.61]],"[[ 65.4]
 [-82.9]]",-83
83,[[6.6 2.9]],1,[6.6 2.9],[[108.23]],"[[ 65.4]
 [-82.9]]",-83
84,[[5.4 3.9]],-1,[5.4 3.9],[[53.15]],"[[ 65.4]
 [-82.9]]",-83
85,[[6.3 2.9]],1,[6.3 2.9],[[88.61]],"[[ 65.4]
 [-82.9]]",-83
