,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[47.54]],"[[ 48.1]
 [-75.6]]",-39
1,[[5.9 3. ]],1,[5.9 3. ],[[17.99]],"[[ 48.1]
 [-75.6]]",-39
2,[[6.7 3.3]],1,[6.7 3.3],[[33.79]],"[[ 48.1]
 [-75.6]]",-39
3,[[7.7 3.8]],1,[7.7 3.8],[[44.09]],"[[ 48.1]
 [-75.6]]",-39
4,[[5.4 3.4]],-1,[5.4 3.4],[[36.3]],"[[ 48.1]
 [-75.6]]",-39
5,[[6.3 2.5]],1,[6.3 2.5],[[75.03]],"[[ 48.1]
 [-75.6]]",-39
6,[[5.  3.2]],-1,[5.  3.2],[[40.42]],"[[ 48.1]
 [-75.6]]",-39
7,[[4.6 3.4]],-1,[4.6 3.4],[[74.78]],"[[ 48.1]
 [-75.6]]",-39
8,[[5.7 4.4]],-1,[5.7 4.4],[[97.47]],"[[ 48.1]
 [-75.6]]",-39
9,[[5.2 3.4]],-1,[5.2 3.4],[[45.92]],"[[ 48.1]
 [-75.6]]",-39
10,[[6.2 2.9]],1,[6.2 2.9],[[39.98]],"[[ 48.1]
 [-75.6]]",-39
11,[[6.3 3.3]],1,[6.3 3.3],[[14.55]],"[[ 48.1]
 [-75.6]]",-39
12,[[5.5 2.4]],1,[5.5 2.4],[[44.11]],"[[ 48.1]
 [-75.6]]",-39
13,[[5.1 2.5]],1,[5.1 2.5],[[17.31]],"[[ 48.1]
 [-75.6]]",-39
14,[[5.9 3. ]],1,[5.9 3. ],[[17.99]],"[[ 48.1]
 [-75.6]]",-39
15,[[5. 2.]],1,[5. 2.],[[50.3]],"[[ 48.1]
 [-75.6]]",-39
16,[[6.5 3. ]],1,[6.5 3. ],[[46.85]],"[[ 48.1]
 [-75.6]]",-39
17,[[6.5 3. ]],1,[6.5 3. ],[[46.85]],"[[ 48.1]
 [-75.6]]",-39
18,[[6.9 3.1]],1,[6.9 3.1],[[58.53]],"[[ 48.1]
 [-75.6]]",-39
