,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[77.06]],"[[ 58.3]
 [-80.5]]",-59
1,[[5.9 3. ]],1,[5.9 3. ],[[43.47]],"[[ 58.3]
 [-80.5]]",-59
2,[[6.7 3.3]],1,[6.7 3.3],[[65.96]],"[[ 58.3]
 [-80.5]]",-59
3,[[7.7 3.8]],1,[7.7 3.8],[[84.01]],"[[ 58.3]
 [-80.5]]",-59
4,[[5.4 3.4]],-1,[5.4 3.4],[[17.88]],"[[ 58.3]
 [-80.5]]",-59
5,[[6.3 2.5]],1,[6.3 2.5],[[107.04]],"[[ 58.3]
 [-80.5]]",-59
6,[[5.  3.2]],-1,[5.  3.2],[[25.1]],"[[ 58.3]
 [-80.5]]",-59
7,[[4.6 3.4]],-1,[4.6 3.4],[[64.52]],"[[ 58.3]
 [-80.5]]",-59
8,[[5.7 4.4]],-1,[5.7 4.4],[[80.89]],"[[ 58.3]
 [-80.5]]",-59
9,[[5.2 3.4]],-1,[5.2 3.4],[[29.54]],"[[ 58.3]
 [-80.5]]",-59
10,[[6.2 2.9]],1,[6.2 2.9],[[69.01]],"[[ 58.3]
 [-80.5]]",-59
11,[[6.3 3.3]],1,[6.3 3.3],[[42.64]],"[[ 58.3]
 [-80.5]]",-59
12,[[5.5 2.4]],1,[5.5 2.4],[[68.45]],"[[ 58.3]
 [-80.5]]",-59
13,[[5.1 2.5]],1,[5.1 2.5],[[37.08]],"[[ 58.3]
 [-80.5]]",-59
14,[[5.9 3. ]],1,[5.9 3. ],[[43.47]],"[[ 58.3]
 [-80.5]]",-59
15,[[5. 2.]],1,[5. 2.],[[71.5]],"[[ 58.3]
 [-80.5]]",-59
16,[[6.5 3. ]],1,[6.5 3. ],[[78.45]],"[[ 58.3]
 [-80.5]]",-59
17,[[6.5 3. ]],1,[6.5 3. ],[[78.45]],"[[ 58.3]
 [-80.5]]",-59
18,[[6.9 3.1]],1,[6.9 3.1],[[93.72]],"[[ 58.3]
 [-80.5]]",-59
19,[[4.6 3.6]],-1,[4.6 3.6],[[80.62]],"[[ 58.3]
 [-80.5]]",-59
20,[[6.6 3. ]],1,[6.6 3. ],[[84.28]],"[[ 58.3]
 [-80.5]]",-59
21,[[4.9 3.1]],-1,[4.9 3.1],[[22.88]],"[[ 58.3]
 [-80.5]]",-59
22,[[6.7 3. ]],1,[6.7 3. ],[[90.11]],"[[ 58.3]
 [-80.5]]",-59
23,[[6.7 3. ]],1,[6.7 3. ],[[90.11]],"[[ 58.3]
 [-80.5]]",-59
24,[[5.6 2.9]],1,[5.6 2.9],[[34.03]],"[[ 58.3]
 [-80.5]]",-59
25,[[6.3 3.4]],1,[6.3 3.4],[[34.59]],"[[ 58.3]
 [-80.5]]",-59
26,[[5.6 2.7]],1,[5.6 2.7],[[50.13]],"[[ 58.3]
 [-80.5]]",-59
27,[[6.1 3. ]],1,[6.1 3. ],[[55.13]],"[[ 58.3]
 [-80.5]]",-59
28,[[6.3 2.3]],1,[6.3 2.3],[[123.14]],"[[ 58.3]
 [-80.5]]",-59
29,[[5.8 2.6]],1,[5.8 2.6],[[69.84]],"[[ 58.3]
 [-80.5]]",-59
30,[[5.7 3. ]],1,[5.7 3. ],[[31.81]],"[[ 58.3]
 [-80.5]]",-59
31,[[6.9 3.1]],1,[6.9 3.1],[[93.72]],"[[ 58.3]
 [-80.5]]",-59
32,[[6.8 2.8]],1,[6.8 2.8],[[112.04]],"[[ 58.3]
 [-80.5]]",-59
33,[[5.2 4.1]],-1,[5.2 4.1],[[85.89]],"[[ 58.3]
 [-80.5]]",-59
34,[[5.8 2.7]],1,[5.8 2.7],[[61.79]],"[[ 58.3]
 [-80.5]]",-59
35,[[4.3 3. ]],-1,[4.3 3. ],[[49.81]],"[[ 58.3]
 [-80.5]]",-59
36,[[4.8 3.4]],-1,[4.8 3.4],[[52.86]],"[[ 58.3]
 [-80.5]]",-59
37,[[5.2 2.7]],1,[5.2 2.7],[[26.81]],"[[ 58.3]
 [-80.5]]",-59
38,[[4.8 3. ]],-1,[4.8 3. ],[[20.66]],"[[ 58.3]
 [-80.5]]",-59
39,[[4.9 3.1]],-1,[4.9 3.1],[[22.88]],"[[ 58.3]
 [-80.5]]",-59
40,[[7.9 3.8]],1,[7.9 3.8],[[95.67]],"[[ 58.3]
 [-80.5]]",-59
41,[[5.  2.3]],1,[5.  2.3],[[47.35]],"[[ 58.3]
 [-80.5]]",-59
42,[[4.6 3.2]],-1,[4.6 3.2],[[48.42]],"[[ 58.3]
 [-80.5]]",-59
43,[[6.5 3. ]],1,[6.5 3. ],[[78.45]],"[[ 58.3]
 [-80.5]]",-59
44,[[4.9 3.1]],-1,[4.9 3.1],[[22.88]],"[[ 58.3]
 [-80.5]]",-59
45,[[6.  2.2]],1,[6.  2.2],[[113.7]],"[[ 58.3]
 [-80.5]]",-59
46,[[5.5 2.6]],1,[5.5 2.6],[[52.35]],"[[ 58.3]
 [-80.5]]",-59
47,[[5.8 4. ]],-1,[5.8 4. ],[[42.86]],"[[ 58.3]
 [-80.5]]",-59
48,[[5.4 3.9]],-1,[5.4 3.9],[[58.13]],"[[ 58.3]
 [-80.5]]",-59
49,[[6.4 2.7]],1,[6.4 2.7],[[96.77]],"[[ 58.3]
 [-80.5]]",-59
50,[[6.  3.4]],1,[6.  3.4],[[17.1]],"[[ 58.3]
 [-80.5]]",-59
51,[[5.5 2.5]],1,[5.5 2.5],[[60.4]],"[[ 58.3]
 [-80.5]]",-59
52,[[5.5 4.2]],-1,[5.5 4.2],[[76.45]],"[[ 58.3]
 [-80.5]]",-59
53,[[4.7 3.2]],-1,[4.7 3.2],[[42.59]],"[[ 58.3]
 [-80.5]]",-59
54,[[6.9 3.2]],1,[6.9 3.2],[[85.67]],"[[ 58.3]
 [-80.5]]",-59
55,[[6.  2.9]],1,[6.  2.9],[[57.35]],"[[ 58.3]
 [-80.5]]",-59
