,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[48.16]],"[[ 35.8]
 [-56. ]]",-17
1,[[5.9 3. ]],1,[5.9 3. ],[[26.22]],"[[ 35.8]
 [-56. ]]",-17
2,[[6.7 3.3]],1,[6.7 3.3],[[38.06]],"[[ 35.8]
 [-56. ]]",-17
3,[[7.7 3.8]],1,[7.7 3.8],[[45.86]],"[[ 35.8]
 [-56. ]]",-17
4,[[5.4 3.4]],-1,[5.4 3.4],[[14.08]],"[[ 35.8]
 [-56. ]]",-17
5,[[6.3 2.5]],1,[6.3 2.5],[[68.54]],"[[ 35.8]
 [-56. ]]",-17
6,[[5.  3.2]],-1,[5.  3.2],[[17.2]],"[[ 35.8]
 [-56. ]]",-17
7,[[4.6 3.4]],-1,[4.6 3.4],[[42.72]],"[[ 35.8]
 [-56. ]]",-17
8,[[5.7 4.4]],-1,[5.7 4.4],[[59.34]],"[[ 35.8]
 [-56. ]]",-17
9,[[5.2 3.4]],-1,[5.2 3.4],[[21.24]],"[[ 35.8]
 [-56. ]]",-17
10,[[6.2 2.9]],1,[6.2 2.9],[[42.56]],"[[ 35.8]
 [-56. ]]",-17
11,[[6.3 3.3]],1,[6.3 3.3],[[23.74]],"[[ 35.8]
 [-56. ]]",-17
12,[[5.5 2.4]],1,[5.5 2.4],[[45.5]],"[[ 35.8]
 [-56. ]]",-17
13,[[5.1 2.5]],1,[5.1 2.5],[[25.58]],"[[ 35.8]
 [-56. ]]",-17
14,[[5.9 3. ]],1,[5.9 3. ],[[26.22]],"[[ 35.8]
 [-56. ]]",-17
15,[[5. 2.]],1,[5. 2.],[[50.]],"[[ 35.8]
 [-56. ]]",-17
16,[[6.5 3. ]],1,[6.5 3. ],[[47.7]],"[[ 35.8]
 [-56. ]]",-17
17,[[6.5 3. ]],1,[6.5 3. ],[[47.7]],"[[ 35.8]
 [-56. ]]",-17
18,[[6.9 3.1]],1,[6.9 3.1],[[56.42]],"[[ 35.8]
 [-56. ]]",-17
19,[[4.6 3.6]],-1,[4.6 3.6],[[53.92]],"[[ 35.8]
 [-56. ]]",-17
20,[[6.6 3. ]],1,[6.6 3. ],[[51.28]],"[[ 35.8]
 [-56. ]]",-17
21,[[4.9 3.1]],-1,[4.9 3.1],[[15.18]],"[[ 35.8]
 [-56. ]]",-17
22,[[6.7 3. ]],1,[6.7 3. ],[[54.86]],"[[ 35.8]
 [-56. ]]",-17
23,[[6.7 3. ]],1,[6.7 3. ],[[54.86]],"[[ 35.8]
 [-56. ]]",-17
24,[[5.6 2.9]],1,[5.6 2.9],[[21.08]],"[[ 35.8]
 [-56. ]]",-17
25,[[6.3 3.4]],1,[6.3 3.4],[[18.14]],"[[ 35.8]
 [-56. ]]",-17
26,[[5.6 2.7]],1,[5.6 2.7],[[32.28]],"[[ 35.8]
 [-56. ]]",-17
27,[[6.1 3. ]],1,[6.1 3. ],[[33.38]],"[[ 35.8]
 [-56. ]]",-17
28,[[6.3 2.3]],1,[6.3 2.3],[[79.74]],"[[ 35.8]
 [-56. ]]",-17
29,[[5.8 2.6]],1,[5.8 2.6],[[45.04]],"[[ 35.8]
 [-56. ]]",-17
30,[[5.7 3. ]],1,[5.7 3. ],[[19.06]],"[[ 35.8]
 [-56. ]]",-17
31,[[6.9 3.1]],1,[6.9 3.1],[[56.42]],"[[ 35.8]
 [-56. ]]",-17
32,[[6.8 2.8]],1,[6.8 2.8],[[69.64]],"[[ 35.8]
 [-56. ]]",-17
33,[[5.2 4.1]],-1,[5.2 4.1],[[60.44]],"[[ 35.8]
 [-56. ]]",-17
34,[[5.8 2.7]],1,[5.8 2.7],[[39.44]],"[[ 35.8]
 [-56. ]]",-17
35,[[4.3 3. ]],-1,[4.3 3. ],[[31.06]],"[[ 35.8]
 [-56. ]]",-17
36,[[4.8 3.4]],-1,[4.8 3.4],[[35.56]],"[[ 35.8]
 [-56. ]]",-17
37,[[5.2 2.7]],1,[5.2 2.7],[[17.96]],"[[ 35.8]
 [-56. ]]",-17
38,[[4.8 3. ]],-1,[4.8 3. ],[[13.16]],"[[ 35.8]
 [-56. ]]",-17
39,[[4.9 3.1]],-1,[4.9 3.1],[[15.18]],"[[ 35.8]
 [-56. ]]",-17
40,[[7.9 3.8]],1,[7.9 3.8],[[53.02]],"[[ 35.8]
 [-56. ]]",-17
41,[[5.  2.3]],1,[5.  2.3],[[33.2]],"[[ 35.8]
 [-56. ]]",-17
42,[[4.6 3.2]],-1,[4.6 3.2],[[31.52]],"[[ 35.8]
 [-56. ]]",-17
