,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[0.]],"[[6.2]
 [2.8]]",1
1,[[5.9 3. ]],1,[5.9 3. ],[[45.98]],"[[6.2]
 [2.8]]",1
2,[[6.7 3.3]],1,[6.7 3.3],[[51.78]],"[[6.2]
 [2.8]]",1
3,[[7.7 3.8]],1,[7.7 3.8],[[59.38]],"[[6.2]
 [2.8]]",1
4,[[5.4 3.4]],-1,[5.4 3.4],[[-44.]],"[[ 0.8]
 [-0.6]]",0
5,[[6.3 2.5]],1,[6.3 2.5],[[3.54]],"[[ 0.8]
 [-0.6]]",0
6,[[5.  3.2]],-1,[5.  3.2],[[-2.08]],"[[-4.2]
 [-3.8]]",-1
7,[[4.6 3.4]],-1,[4.6 3.4],[[33.24]],"[[-4.2]
 [-3.8]]",-1
8,[[5.7 4.4]],-1,[5.7 4.4],[[41.66]],"[[-4.2]
 [-3.8]]",-1
9,[[5.2 3.4]],-1,[5.2 3.4],[[35.76]],"[[-4.2]
 [-3.8]]",-1
10,[[6.2 2.9]],1,[6.2 2.9],[[-38.06]],"[[ 2. ]
 [-0.9]]",0
11,[[6.3 3.3]],1,[6.3 3.3],[[9.63]],"[[ 2. ]
 [-0.9]]",0
12,[[5.5 2.4]],1,[5.5 2.4],[[8.84]],"[[ 2. ]
 [-0.9]]",0
13,[[5.1 2.5]],1,[5.1 2.5],[[7.95]],"[[ 2. ]
 [-0.9]]",0
14,[[5.9 3. ]],1,[5.9 3. ],[[9.1]],"[[ 2. ]
 [-0.9]]",0
15,[[5. 2.]],1,[5. 2.],[[8.2]],"[[ 2. ]
 [-0.9]]",0
16,[[6.5 3. ]],1,[6.5 3. ],[[10.3]],"[[ 2. ]
 [-0.9]]",0
17,[[6.5 3. ]],1,[6.5 3. ],[[10.3]],"[[ 2. ]
 [-0.9]]",0
18,[[6.9 3.1]],1,[6.9 3.1],[[11.01]],"[[ 2. ]
 [-0.9]]",0
19,[[4.6 3.6]],-1,[4.6 3.6],[[-5.96]],"[[-2.6]
 [-4.5]]",-1
20,[[6.6 3. ]],1,[6.6 3. ],[[-31.66]],"[[ 4. ]
 [-1.5]]",0
21,[[4.9 3.1]],-1,[4.9 3.1],[[-14.95]],"[[-0.9]
 [-4.6]]",-1
22,[[6.7 3. ]],1,[6.7 3. ],[[-20.83]],"[[ 5.8]
 [-1.6]]",0
23,[[6.7 3. ]],1,[6.7 3. ],[[34.06]],"[[ 5.8]
 [-1.6]]",0
24,[[5.6 2.9]],1,[5.6 2.9],[[27.84]],"[[ 5.8]
 [-1.6]]",0
25,[[6.3 3.4]],1,[6.3 3.4],[[31.1]],"[[ 5.8]
 [-1.6]]",0
26,[[5.6 2.7]],1,[5.6 2.7],[[28.16]],"[[ 5.8]
 [-1.6]]",0
27,[[6.1 3. ]],1,[6.1 3. ],[[30.58]],"[[ 5.8]
 [-1.6]]",0
28,[[6.3 2.3]],1,[6.3 2.3],[[32.86]],"[[ 5.8]
 [-1.6]]",0
29,[[5.8 2.6]],1,[5.8 2.6],[[29.48]],"[[ 5.8]
 [-1.6]]",0
30,[[5.7 3. ]],1,[5.7 3. ],[[28.26]],"[[ 5.8]
 [-1.6]]",0
31,[[6.9 3.1]],1,[6.9 3.1],[[35.06]],"[[ 5.8]
 [-1.6]]",0
32,[[6.8 2.8]],1,[6.8 2.8],[[34.96]],"[[ 5.8]
 [-1.6]]",0
33,[[5.2 4.1]],-1,[5.2 4.1],[[-23.6]],"[[ 0.6]
 [-5.7]]",-1
34,[[5.8 2.7]],1,[5.8 2.7],[[-12.91]],"[[ 6.4]
 [-3. ]]",0
35,[[4.3 3. ]],-1,[4.3 3. ],[[-18.52]],"[[ 2.1]
 [-6. ]]",-1
36,[[4.8 3.4]],-1,[4.8 3.4],[[11.32]],"[[ 2.1]
 [-6. ]]",-1
37,[[5.2 2.7]],1,[5.2 2.7],[[-6.28]],"[[ 7.3]
 [-3.3]]",0
38,[[4.8 3. ]],-1,[4.8 3. ],[[-25.14]],"[[ 2.5]
 [-6.3]]",-1
39,[[4.9 3.1]],-1,[4.9 3.1],[[8.28]],"[[ 2.5]
 [-6.3]]",-1
40,[[7.9 3.8]],1,[7.9 3.8],[[-5.19]],"[[10.4]
 [-2.5]]",0
41,[[5.  2.3]],1,[5.  2.3],[[46.25]],"[[10.4]
 [-2.5]]",0
42,[[4.6 3.2]],-1,[4.6 3.2],[[-39.84]],"[[ 5.8]
 [-5.7]]",-1
43,[[6.5 3. ]],1,[6.5 3. ],[[19.6]],"[[ 5.8]
 [-5.7]]",-1
