,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[52.62]],"[[ 37.7]
 [-57.9]]",-19
1,[[5.9 3. ]],1,[5.9 3. ],[[29.73]],"[[ 37.7]
 [-57.9]]",-19
2,[[6.7 3.3]],1,[6.7 3.3],[[42.52]],"[[ 37.7]
 [-57.9]]",-19
3,[[7.7 3.8]],1,[7.7 3.8],[[51.27]],"[[ 37.7]
 [-57.9]]",-19
4,[[5.4 3.4]],-1,[5.4 3.4],[[12.28]],"[[ 37.7]
 [-57.9]]",-19
5,[[6.3 2.5]],1,[6.3 2.5],[[73.76]],"[[ 37.7]
 [-57.9]]",-19
6,[[5.  3.2]],-1,[5.  3.2],[[15.78]],"[[ 37.7]
 [-57.9]]",-19
7,[[4.6 3.4]],-1,[4.6 3.4],[[42.44]],"[[ 37.7]
 [-57.9]]",-19
8,[[5.7 4.4]],-1,[5.7 4.4],[[58.87]],"[[ 37.7]
 [-57.9]]",-19
9,[[5.2 3.4]],-1,[5.2 3.4],[[19.82]],"[[ 37.7]
 [-57.9]]",-19
10,[[6.2 2.9]],1,[6.2 2.9],[[46.83]],"[[ 37.7]
 [-57.9]]",-19
11,[[6.3 3.3]],1,[6.3 3.3],[[27.44]],"[[ 37.7]
 [-57.9]]",-19
12,[[5.5 2.4]],1,[5.5 2.4],[[49.39]],"[[ 37.7]
 [-57.9]]",-19
13,[[5.1 2.5]],1,[5.1 2.5],[[28.52]],"[[ 37.7]
 [-57.9]]",-19
14,[[5.9 3. ]],1,[5.9 3. ],[[29.73]],"[[ 37.7]
 [-57.9]]",-19
15,[[5. 2.]],1,[5. 2.],[[53.7]],"[[ 37.7]
 [-57.9]]",-19
16,[[6.5 3. ]],1,[6.5 3. ],[[52.35]],"[[ 37.7]
 [-57.9]]",-19
17,[[6.5 3. ]],1,[6.5 3. ],[[52.35]],"[[ 37.7]
 [-57.9]]",-19
18,[[6.9 3.1]],1,[6.9 3.1],[[61.64]],"[[ 37.7]
 [-57.9]]",-19
19,[[4.6 3.6]],-1,[4.6 3.6],[[54.02]],"[[ 37.7]
 [-57.9]]",-19
20,[[6.6 3. ]],1,[6.6 3. ],[[56.12]],"[[ 37.7]
 [-57.9]]",-19
21,[[4.9 3.1]],-1,[4.9 3.1],[[13.76]],"[[ 37.7]
 [-57.9]]",-19
22,[[6.7 3. ]],1,[6.7 3. ],[[59.89]],"[[ 37.7]
 [-57.9]]",-19
23,[[6.7 3. ]],1,[6.7 3. ],[[59.89]],"[[ 37.7]
 [-57.9]]",-19
24,[[5.6 2.9]],1,[5.6 2.9],[[24.21]],"[[ 37.7]
 [-57.9]]",-19
25,[[6.3 3.4]],1,[6.3 3.4],[[21.65]],"[[ 37.7]
 [-57.9]]",-19
26,[[5.6 2.7]],1,[5.6 2.7],[[35.79]],"[[ 37.7]
 [-57.9]]",-19
27,[[6.1 3. ]],1,[6.1 3. ],[[37.27]],"[[ 37.7]
 [-57.9]]",-19
28,[[6.3 2.3]],1,[6.3 2.3],[[85.34]],"[[ 37.7]
 [-57.9]]",-19
