,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[43.18]],"[[ 38.7]
 [-61.7]]",-24
1,[[5.9 3. ]],1,[5.9 3. ],[[19.23]],"[[ 38.7]
 [-61.7]]",-24
2,[[6.7 3.3]],1,[6.7 3.3],[[31.68]],"[[ 38.7]
 [-61.7]]",-24
3,[[7.7 3.8]],1,[7.7 3.8],[[39.53]],"[[ 38.7]
 [-61.7]]",-24
4,[[5.4 3.4]],-1,[5.4 3.4],[[24.8]],"[[ 38.7]
 [-61.7]]",-24
5,[[6.3 2.5]],1,[6.3 2.5],[[65.56]],"[[ 38.7]
 [-61.7]]",-24
6,[[5.  3.2]],-1,[5.  3.2],[[27.94]],"[[ 38.7]
 [-61.7]]",-24
7,[[4.6 3.4]],-1,[4.6 3.4],[[55.76]],"[[ 38.7]
 [-61.7]]",-24
8,[[5.7 4.4]],-1,[5.7 4.4],[[74.89]],"[[ 38.7]
 [-61.7]]",-24
9,[[5.2 3.4]],-1,[5.2 3.4],[[32.54]],"[[ 38.7]
 [-61.7]]",-24
10,[[6.2 2.9]],1,[6.2 2.9],[[37.01]],"[[ 38.7]
 [-61.7]]",-24
11,[[6.3 3.3]],1,[6.3 3.3],[[16.2]],"[[ 38.7]
 [-61.7]]",-24
12,[[5.5 2.4]],1,[5.5 2.4],[[40.77]],"[[ 38.7]
 [-61.7]]",-24
13,[[5.1 2.5]],1,[5.1 2.5],[[19.12]],"[[ 38.7]
 [-61.7]]",-24
14,[[5.9 3. ]],1,[5.9 3. ],[[19.23]],"[[ 38.7]
 [-61.7]]",-24
15,[[5. 2.]],1,[5. 2.],[[46.1]],"[[ 38.7]
 [-61.7]]",-24
16,[[6.5 3. ]],1,[6.5 3. ],[[42.45]],"[[ 38.7]
 [-61.7]]",-24
17,[[6.5 3. ]],1,[6.5 3. ],[[42.45]],"[[ 38.7]
 [-61.7]]",-24
18,[[6.9 3.1]],1,[6.9 3.1],[[51.76]],"[[ 38.7]
 [-61.7]]",-24
19,[[4.6 3.6]],-1,[4.6 3.6],[[68.1]],"[[ 38.7]
 [-61.7]]",-24
20,[[6.6 3. ]],1,[6.6 3. ],[[46.32]],"[[ 38.7]
 [-61.7]]",-24
21,[[4.9 3.1]],-1,[4.9 3.1],[[25.64]],"[[ 38.7]
 [-61.7]]",-24
22,[[6.7 3. ]],1,[6.7 3. ],[[50.19]],"[[ 38.7]
 [-61.7]]",-24
23,[[6.7 3. ]],1,[6.7 3. ],[[50.19]],"[[ 38.7]
 [-61.7]]",-24
24,[[5.6 2.9]],1,[5.6 2.9],[[13.79]],"[[ 38.7]
 [-61.7]]",-24
