,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[79.58]],"[[ 56.9]
 [-79. ]]",-52
1,[[5.9 3. ]],1,[5.9 3. ],[[46.71]],"[[ 56.9]
 [-79. ]]",-52
2,[[6.7 3.3]],1,[6.7 3.3],[[68.53]],"[[ 56.9]
 [-79. ]]",-52
3,[[7.7 3.8]],1,[7.7 3.8],[[85.93]],"[[ 56.9]
 [-79. ]]",-52
4,[[5.4 3.4]],-1,[5.4 3.4],[[13.34]],"[[ 56.9]
 [-79. ]]",-52
5,[[6.3 2.5]],1,[6.3 2.5],[[108.97]],"[[ 56.9]
 [-79. ]]",-52
6,[[5.  3.2]],-1,[5.  3.2],[[20.3]],"[[ 56.9]
 [-79. ]]",-52
7,[[4.6 3.4]],-1,[4.6 3.4],[[58.86]],"[[ 56.9]
 [-79. ]]",-52
8,[[5.7 4.4]],-1,[5.7 4.4],[[75.27]],"[[ 56.9]
 [-79. ]]",-52
9,[[5.2 3.4]],-1,[5.2 3.4],[[24.72]],"[[ 56.9]
 [-79. ]]",-52
10,[[6.2 2.9]],1,[6.2 2.9],[[71.68]],"[[ 56.9]
 [-79. ]]",-52
11,[[6.3 3.3]],1,[6.3 3.3],[[45.77]],"[[ 56.9]
 [-79. ]]",-52
12,[[5.5 2.4]],1,[5.5 2.4],[[71.35]],"[[ 56.9]
 [-79. ]]",-52
13,[[5.1 2.5]],1,[5.1 2.5],[[40.69]],"[[ 56.9]
 [-79. ]]",-52
14,[[5.9 3. ]],1,[5.9 3. ],[[46.71]],"[[ 56.9]
 [-79. ]]",-52
15,[[5. 2.]],1,[5. 2.],[[74.5]],"[[ 56.9]
 [-79. ]]",-52
16,[[6.5 3. ]],1,[6.5 3. ],[[80.85]],"[[ 56.9]
 [-79. ]]",-52
17,[[6.5 3. ]],1,[6.5 3. ],[[80.85]],"[[ 56.9]
 [-79. ]]",-52
18,[[6.9 3.1]],1,[6.9 3.1],[[95.71]],"[[ 56.9]
 [-79. ]]",-52
19,[[4.6 3.6]],-1,[4.6 3.6],[[74.66]],"[[ 56.9]
 [-79. ]]",-52
20,[[6.6 3. ]],1,[6.6 3. ],[[86.54]],"[[ 56.9]
 [-79. ]]",-52
21,[[4.9 3.1]],-1,[4.9 3.1],[[18.09]],"[[ 56.9]
 [-79. ]]",-52
22,[[6.7 3. ]],1,[6.7 3. ],[[92.23]],"[[ 56.9]
 [-79. ]]",-52
23,[[6.7 3. ]],1,[6.7 3. ],[[92.23]],"[[ 56.9]
 [-79. ]]",-52
24,[[5.6 2.9]],1,[5.6 2.9],[[37.54]],"[[ 56.9]
 [-79. ]]",-52
25,[[6.3 3.4]],1,[6.3 3.4],[[37.87]],"[[ 56.9]
 [-79. ]]",-52
26,[[5.6 2.7]],1,[5.6 2.7],[[53.34]],"[[ 56.9]
 [-79. ]]",-52
27,[[6.1 3. ]],1,[6.1 3. ],[[58.09]],"[[ 56.9]
 [-79. ]]",-52
28,[[6.3 2.3]],1,[6.3 2.3],[[124.77]],"[[ 56.9]
 [-79. ]]",-52
29,[[5.8 2.6]],1,[5.8 2.6],[[72.62]],"[[ 56.9]
 [-79. ]]",-52
30,[[5.7 3. ]],1,[5.7 3. ],[[35.33]],"[[ 56.9]
 [-79. ]]",-52
31,[[6.9 3.1]],1,[6.9 3.1],[[95.71]],"[[ 56.9]
 [-79. ]]",-52
32,[[6.8 2.8]],1,[6.8 2.8],[[113.72]],"[[ 56.9]
 [-79. ]]",-52
33,[[5.2 4.1]],-1,[5.2 4.1],[[80.02]],"[[ 56.9]
 [-79. ]]",-52
34,[[5.8 2.7]],1,[5.8 2.7],[[64.72]],"[[ 56.9]
 [-79. ]]",-52
35,[[4.3 3. ]],-1,[4.3 3. ],[[44.33]],"[[ 56.9]
 [-79. ]]",-52
36,[[4.8 3.4]],-1,[4.8 3.4],[[47.48]],"[[ 56.9]
 [-79. ]]",-52
37,[[5.2 2.7]],1,[5.2 2.7],[[30.58]],"[[ 56.9]
 [-79. ]]",-52
38,[[4.8 3. ]],-1,[4.8 3. ],[[15.88]],"[[ 56.9]
 [-79. ]]",-52
39,[[4.9 3.1]],-1,[4.9 3.1],[[18.09]],"[[ 56.9]
 [-79. ]]",-52
40,[[7.9 3.8]],1,[7.9 3.8],[[97.31]],"[[ 56.9]
 [-79. ]]",-52
41,[[5.  2.3]],1,[5.  2.3],[[50.8]],"[[ 56.9]
 [-79. ]]",-52
