,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[64.98]],"[[ 49.3]
 [-73.1]]",-36
1,[[5.9 3. ]],1,[5.9 3. ],[[35.57]],"[[ 49.3]
 [-73.1]]",-36
2,[[6.7 3.3]],1,[6.7 3.3],[[53.08]],"[[ 49.3]
 [-73.1]]",-36
3,[[7.7 3.8]],1,[7.7 3.8],[[65.83]],"[[ 49.3]
 [-73.1]]",-36
4,[[5.4 3.4]],-1,[5.4 3.4],[[18.32]],"[[ 49.3]
 [-73.1]]",-36
5,[[6.3 2.5]],1,[6.3 2.5],[[91.84]],"[[ 49.3]
 [-73.1]]",-36
6,[[5.  3.2]],-1,[5.  3.2],[[23.42]],"[[ 49.3]
 [-73.1]]",-36
7,[[4.6 3.4]],-1,[4.6 3.4],[[57.76]],"[[ 49.3]
 [-73.1]]",-36
8,[[5.7 4.4]],-1,[5.7 4.4],[[76.63]],"[[ 49.3]
 [-73.1]]",-36
9,[[5.2 3.4]],-1,[5.2 3.4],[[28.18]],"[[ 49.3]
 [-73.1]]",-36
10,[[6.2 2.9]],1,[6.2 2.9],[[57.67]],"[[ 49.3]
 [-73.1]]",-36
11,[[6.3 3.3]],1,[6.3 3.3],[[33.36]],"[[ 49.3]
 [-73.1]]",-36
12,[[5.5 2.4]],1,[5.5 2.4],[[59.71]],"[[ 49.3]
 [-73.1]]",-36
13,[[5.1 2.5]],1,[5.1 2.5],[[32.68]],"[[ 49.3]
 [-73.1]]",-36
14,[[5.9 3. ]],1,[5.9 3. ],[[35.57]],"[[ 49.3]
 [-73.1]]",-36
15,[[5. 2.]],1,[5. 2.],[[64.3]],"[[ 49.3]
 [-73.1]]",-36
16,[[6.5 3. ]],1,[6.5 3. ],[[65.15]],"[[ 49.3]
 [-73.1]]",-36
17,[[6.5 3. ]],1,[6.5 3. ],[[65.15]],"[[ 49.3]
 [-73.1]]",-36
18,[[6.9 3.1]],1,[6.9 3.1],[[77.56]],"[[ 49.3]
 [-73.1]]",-36
19,[[4.6 3.6]],-1,[4.6 3.6],[[72.38]],"[[ 49.3]
 [-73.1]]",-36
20,[[6.6 3. ]],1,[6.6 3. ],[[70.08]],"[[ 49.3]
 [-73.1]]",-36
21,[[4.9 3.1]],-1,[4.9 3.1],[[21.04]],"[[ 49.3]
 [-73.1]]",-36
22,[[6.7 3. ]],1,[6.7 3. ],[[75.01]],"[[ 49.3]
 [-73.1]]",-36
23,[[6.7 3. ]],1,[6.7 3. ],[[75.01]],"[[ 49.3]
 [-73.1]]",-36
24,[[5.6 2.9]],1,[5.6 2.9],[[28.09]],"[[ 49.3]
 [-73.1]]",-36
25,[[6.3 3.4]],1,[6.3 3.4],[[26.05]],"[[ 49.3]
 [-73.1]]",-36
26,[[5.6 2.7]],1,[5.6 2.7],[[42.71]],"[[ 49.3]
 [-73.1]]",-36
27,[[6.1 3. ]],1,[6.1 3. ],[[45.43]],"[[ 49.3]
 [-73.1]]",-36
28,[[6.3 2.3]],1,[6.3 2.3],[[106.46]],"[[ 49.3]
 [-73.1]]",-36
29,[[5.8 2.6]],1,[5.8 2.6],[[59.88]],"[[ 49.3]
 [-73.1]]",-36
30,[[5.7 3. ]],1,[5.7 3. ],[[25.71]],"[[ 49.3]
 [-73.1]]",-36
31,[[6.9 3.1]],1,[6.9 3.1],[[77.56]],"[[ 49.3]
 [-73.1]]",-36
32,[[6.8 2.8]],1,[6.8 2.8],[[94.56]],"[[ 49.3]
 [-73.1]]",-36
33,[[5.2 4.1]],-1,[5.2 4.1],[[79.35]],"[[ 49.3]
 [-73.1]]",-36
34,[[5.8 2.7]],1,[5.8 2.7],[[52.57]],"[[ 49.3]
 [-73.1]]",-36
35,[[4.3 3. ]],-1,[4.3 3. ],[[43.31]],"[[ 49.3]
 [-73.1]]",-36
36,[[4.8 3.4]],-1,[4.8 3.4],[[47.9]],"[[ 49.3]
 [-73.1]]",-36
37,[[5.2 2.7]],1,[5.2 2.7],[[22.99]],"[[ 49.3]
 [-73.1]]",-36
38,[[4.8 3. ]],-1,[4.8 3. ],[[18.66]],"[[ 49.3]
 [-73.1]]",-36
39,[[4.9 3.1]],-1,[4.9 3.1],[[21.04]],"[[ 49.3]
 [-73.1]]",-36
40,[[7.9 3.8]],1,[7.9 3.8],[[75.69]],"[[ 49.3]
 [-73.1]]",-36
41,[[5.  2.3]],1,[5.  2.3],[[42.37]],"[[ 49.3]
 [-73.1]]",-36
42,[[4.6 3.2]],-1,[4.6 3.2],[[43.14]],"[[ 49.3]
 [-73.1]]",-36
43,[[6.5 3. ]],1,[6.5 3. ],[[65.15]],"[[ 49.3]
 [-73.1]]",-36
44,[[4.9 3.1]],-1,[4.9 3.1],[[21.04]],"[[ 49.3]
 [-73.1]]",-36
45,[[6.  2.2]],1,[6.  2.2],[[98.98]],"[[ 49.3]
 [-73.1]]",-36
46,[[5.5 2.6]],1,[5.5 2.6],[[45.09]],"[[ 49.3]
 [-73.1]]",-36
47,[[5.8 4. ]],-1,[5.8 4. ],[[42.46]],"[[ 49.3]
 [-73.1]]",-36
48,[[5.4 3.9]],-1,[5.4 3.9],[[54.87]],"[[ 49.3]
 [-73.1]]",-36
49,[[6.4 2.7]],1,[6.4 2.7],[[82.15]],"[[ 49.3]
 [-73.1]]",-36
50,[[6.  3.4]],1,[6.  3.4],[[11.26]],"[[ 49.3]
 [-73.1]]",-36
51,[[5.5 2.5]],1,[5.5 2.5],[[52.4]],"[[ 49.3]
 [-73.1]]",-36
52,[[5.5 4.2]],-1,[5.5 4.2],[[71.87]],"[[ 49.3]
 [-73.1]]",-36
53,[[4.7 3.2]],-1,[4.7 3.2],[[38.21]],"[[ 49.3]
 [-73.1]]",-36
54,[[6.9 3.2]],1,[6.9 3.2],[[70.25]],"[[ 49.3]
 [-73.1]]",-36
55,[[6.  2.9]],1,[6.  2.9],[[47.81]],"[[ 49.3]
 [-73.1]]",-36
56,[[6.1 3. ]],1,[6.1 3. ],[[45.43]],"[[ 49.3]
 [-73.1]]",-36
57,[[4.6 3.1]],-1,[4.6 3.1],[[35.83]],"[[ 49.3]
 [-73.1]]",-36
58,[[5.7 2.8]],1,[5.7 2.8],[[40.33]],"[[ 49.3]
 [-73.1]]",-36
59,[[6. 3.]],1,[6. 3.],[[40.5]],"[[ 49.3]
 [-73.1]]",-36
60,[[5.8 2.7]],1,[5.8 2.7],[[52.57]],"[[ 49.3]
 [-73.1]]",-36
61,[[4.8 3.4]],-1,[4.8 3.4],[[47.9]],"[[ 49.3]
 [-73.1]]",-36
62,[[6.  2.2]],1,[6.  2.2],[[98.98]],"[[ 49.3]
 [-73.1]]",-36
63,[[6.4 3.1]],1,[6.4 3.1],[[52.91]],"[[ 49.3]
 [-73.1]]",-36
64,[[6.7 2.5]],1,[6.7 2.5],[[111.56]],"[[ 49.3]
 [-73.1]]",-36
65,[[6.3 3.3]],1,[6.3 3.3],[[33.36]],"[[ 49.3]
 [-73.1]]",-36
66,[[6.8 3.2]],1,[6.8 3.2],[[65.32]],"[[ 49.3]
 [-73.1]]",-36
67,[[5.7 3.8]],-1,[5.7 3.8],[[32.77]],"[[ 49.3]
 [-73.1]]",-36
68,[[5.1 3.8]],-1,[5.1 3.8],[[62.35]],"[[ 49.3]
 [-73.1]]",-36
69,[[6.  2.7]],1,[6.  2.7],[[62.43]],"[[ 49.3]
 [-73.1]]",-36
70,[[7.7 2.8]],1,[7.7 2.8],[[138.93]],"[[ 49.3]
 [-73.1]]",-36
71,[[4.4 3. ]],-1,[4.4 3. ],[[38.38]],"[[ 49.3]
 [-73.1]]",-36
72,[[6.2 2.2]],1,[6.2 2.2],[[108.84]],"[[ 49.3]
 [-73.1]]",-36
73,[[4.7 3.2]],-1,[4.7 3.2],[[38.21]],"[[ 49.3]
 [-73.1]]",-36
74,[[5.4 3.4]],-1,[5.4 3.4],[[18.32]],"[[ 49.3]
 [-73.1]]",-36
75,[[6.7 3.1]],1,[6.7 3.1],[[67.7]],"[[ 49.3]
 [-73.1]]",-36
76,[[6.4 3.2]],1,[6.4 3.2],[[45.6]],"[[ 49.3]
 [-73.1]]",-36
77,[[7.6 3. ]],1,[7.6 3. ],[[119.38]],"[[ 49.3]
 [-73.1]]",-36
78,[[5.5 3.5]],-1,[5.5 3.5],[[20.7]],"[[ 49.3]
 [-73.1]]",-36
79,[[6.5 3.2]],1,[6.5 3.2],[[50.53]],"[[ 49.3]
 [-73.1]]",-36
80,[[5.  3.6]],-1,[5.  3.6],[[52.66]],"[[ 49.3]
 [-73.1]]",-36
81,[[6.9 3.1]],1,[6.9 3.1],[[77.56]],"[[ 49.3]
 [-73.1]]",-36
82,[[5.1 3.5]],-1,[5.1 3.5],[[40.42]],"[[ 49.3]
 [-73.1]]",-36
83,[[6.6 2.9]],1,[6.6 2.9],[[77.39]],"[[ 49.3]
 [-73.1]]",-36
84,[[5.4 3.9]],-1,[5.4 3.9],[[54.87]],"[[ 49.3]
 [-73.1]]",-36
85,[[6.3 2.9]],1,[6.3 2.9],[[62.6]],"[[ 49.3]
 [-73.1]]",-36
86,[[7.2 3. ]],1,[7.2 3. ],[[99.66]],"[[ 49.3]
 [-73.1]]",-36
87,[[4.5 2.3]],-1,[4.5 2.3],[[-17.72]],"[[ 44.8]
 [-75.4]]",-37
88,[[4.9 2.5]],1,[4.9 2.5],[[-5.98]],"[[ 49.7]
 [-72.9]]",-36
89,[[5.6 2.8]],1,[5.6 2.8],[[38.2]],"[[ 49.7]
 [-72.9]]",-36
90,[[7.2 3.2]],1,[7.2 3.2],[[88.56]],"[[ 49.7]
 [-72.9]]",-36
91,[[6.7 3.1]],1,[6.7 3.1],[[71.]],"[[ 49.7]
 [-72.9]]",-36
92,[[4.8 3.1]],-1,[4.8 3.1],[[23.43]],"[[ 49.7]
 [-72.9]]",-36
93,[[6.7 3.1]],1,[6.7 3.1],[[71.]],"[[ 49.7]
 [-72.9]]",-36
94,[[5.1 3.8]],-1,[5.1 3.8],[[59.55]],"[[ 49.7]
 [-72.9]]",-36
95,[[5.2 3.5]],-1,[5.2 3.5],[[32.71]],"[[ 49.7]
 [-72.9]]",-36
96,[[5.5 2.4]],1,[5.5 2.4],[[62.39]],"[[ 49.7]
 [-72.9]]",-36
97,[[5.7 2.5]],1,[5.7 2.5],[[65.04]],"[[ 49.7]
 [-72.9]]",-36
98,[[5.  3.4]],-1,[5.  3.4],[[35.36]],"[[ 49.7]
 [-72.9]]",-36
99,[[6.8 3. ]],1,[6.8 3. ],[[83.26]],"[[ 49.7]
 [-72.9]]",-36
100,[[4.4 2.9]],-1,[4.4 2.9],[[28.73]],"[[ 49.7]
 [-72.9]]",-36
101,[[6.1 2.8]],1,[6.1 2.8],[[63.05]],"[[ 49.7]
 [-72.9]]",-36
102,[[6.7 3.3]],1,[6.7 3.3],[[56.42]],"[[ 49.7]
 [-72.9]]",-36
103,[[7.7 2.6]],1,[7.7 2.6],[[157.15]],"[[ 49.7]
 [-72.9]]",-36
104,[[5.7 2.8]],1,[5.7 2.8],[[43.17]],"[[ 49.7]
 [-72.9]]",-36
