,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[35.32]],"[[ 21. ]
 [-32.1]]",-5
1,[[5.9 3. ]],1,[5.9 3. ],[[22.6]],"[[ 21. ]
 [-32.1]]",-5
2,[[6.7 3.3]],1,[6.7 3.3],[[29.77]],"[[ 21. ]
 [-32.1]]",-5
3,[[7.7 3.8]],1,[7.7 3.8],[[34.72]],"[[ 21. ]
 [-32.1]]",-5
4,[[5.4 3.4]],-1,[5.4 3.4],[[0.74]],"[[ 21. ]
 [-32.1]]",-5
5,[[6.3 2.5]],1,[6.3 2.5],[[47.05]],"[[ 21. ]
 [-32.1]]",-5
6,[[5.  3.2]],-1,[5.  3.2],[[2.72]],"[[ 21. ]
 [-32.1]]",-5
7,[[4.6 3.4]],-1,[4.6 3.4],[[17.54]],"[[ 21. ]
 [-32.1]]",-5
8,[[5.7 4.4]],-1,[5.7 4.4],[[26.54]],"[[ 21. ]
 [-32.1]]",-5
9,[[5.2 3.4]],-1,[5.2 3.4],[[4.94]],"[[ 21. ]
 [-32.1]]",-5
10,[[6.2 2.9]],1,[6.2 2.9],[[32.11]],"[[ 21. ]
 [-32.1]]",-5
11,[[6.3 3.3]],1,[6.3 3.3],[[21.37]],"[[ 21. ]
 [-32.1]]",-5
12,[[5.5 2.4]],1,[5.5 2.4],[[33.46]],"[[ 21. ]
 [-32.1]]",-5
13,[[5.1 2.5]],1,[5.1 2.5],[[21.85]],"[[ 21. ]
 [-32.1]]",-5
14,[[5.9 3. ]],1,[5.9 3. ],[[22.6]],"[[ 21. ]
 [-32.1]]",-5
15,[[5. 2.]],1,[5. 2.],[[35.8]],"[[ 21. ]
 [-32.1]]",-5
16,[[6.5 3. ]],1,[6.5 3. ],[[35.2]],"[[ 21. ]
 [-32.1]]",-5
17,[[6.5 3. ]],1,[6.5 3. ],[[35.2]],"[[ 21. ]
 [-32.1]]",-5
18,[[6.9 3.1]],1,[6.9 3.1],[[40.39]],"[[ 21. ]
 [-32.1]]",-5
19,[[4.6 3.6]],-1,[4.6 3.6],[[23.96]],"[[ 21. ]
 [-32.1]]",-5
20,[[6.6 3. ]],1,[6.6 3. ],[[37.3]],"[[ 21. ]
 [-32.1]]",-5
21,[[4.9 3.1]],-1,[4.9 3.1],[[1.61]],"[[ 21. ]
 [-32.1]]",-5
22,[[6.7 3. ]],1,[6.7 3. ],[[39.4]],"[[ 21. ]
 [-32.1]]",-5
23,[[6.7 3. ]],1,[6.7 3. ],[[39.4]],"[[ 21. ]
 [-32.1]]",-5
24,[[5.6 2.9]],1,[5.6 2.9],[[19.51]],"[[ 21. ]
 [-32.1]]",-5
25,[[6.3 3.4]],1,[6.3 3.4],[[18.16]],"[[ 21. ]
 [-32.1]]",-5
26,[[5.6 2.7]],1,[5.6 2.7],[[25.93]],"[[ 21. ]
 [-32.1]]",-5
27,[[6.1 3. ]],1,[6.1 3. ],[[26.8]],"[[ 21. ]
 [-32.1]]",-5
28,[[6.3 2.3]],1,[6.3 2.3],[[53.47]],"[[ 21. ]
 [-32.1]]",-5
