,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[60.5]],"[[ 44.9]
 [-67.1]]",-30
1,[[5.9 3. ]],1,[5.9 3. ],[[33.61]],"[[ 44.9]
 [-67.1]]",-30
2,[[6.7 3.3]],1,[6.7 3.3],[[49.4]],"[[ 44.9]
 [-67.1]]",-30
3,[[7.7 3.8]],1,[7.7 3.8],[[60.75]],"[[ 44.9]
 [-67.1]]",-30
4,[[5.4 3.4]],-1,[5.4 3.4],[[15.68]],"[[ 44.9]
 [-67.1]]",-30
5,[[6.3 2.5]],1,[6.3 2.5],[[85.12]],"[[ 44.9]
 [-67.1]]",-30
6,[[5.  3.2]],-1,[5.  3.2],[[20.22]],"[[ 44.9]
 [-67.1]]",-30
7,[[4.6 3.4]],-1,[4.6 3.4],[[51.6]],"[[ 44.9]
 [-67.1]]",-30
8,[[5.7 4.4]],-1,[5.7 4.4],[[69.31]],"[[ 44.9]
 [-67.1]]",-30
9,[[5.2 3.4]],-1,[5.2 3.4],[[24.66]],"[[ 44.9]
 [-67.1]]",-30
10,[[6.2 2.9]],1,[6.2 2.9],[[53.79]],"[[ 44.9]
 [-67.1]]",-30
11,[[6.3 3.3]],1,[6.3 3.3],[[31.44]],"[[ 44.9]
 [-67.1]]",-30
12,[[5.5 2.4]],1,[5.5 2.4],[[55.91]],"[[ 44.9]
 [-67.1]]",-30
13,[[5.1 2.5]],1,[5.1 2.5],[[31.24]],"[[ 44.9]
 [-67.1]]",-30
14,[[5.9 3. ]],1,[5.9 3. ],[[33.61]],"[[ 44.9]
 [-67.1]]",-30
15,[[5. 2.]],1,[5. 2.],[[60.3]],"[[ 44.9]
 [-67.1]]",-30
16,[[6.5 3. ]],1,[6.5 3. ],[[60.55]],"[[ 44.9]
 [-67.1]]",-30
17,[[6.5 3. ]],1,[6.5 3. ],[[60.55]],"[[ 44.9]
 [-67.1]]",-30
18,[[6.9 3.1]],1,[6.9 3.1],[[71.8]],"[[ 44.9]
 [-67.1]]",-30
19,[[4.6 3.6]],-1,[4.6 3.6],[[65.02]],"[[ 44.9]
 [-67.1]]",-30
20,[[6.6 3. ]],1,[6.6 3. ],[[65.04]],"[[ 44.9]
 [-67.1]]",-30
21,[[4.9 3.1]],-1,[4.9 3.1],[[18.]],"[[ 44.9]
 [-67.1]]",-30
22,[[6.7 3. ]],1,[6.7 3. ],[[69.53]],"[[ 44.9]
 [-67.1]]",-30
23,[[6.7 3. ]],1,[6.7 3. ],[[69.53]],"[[ 44.9]
 [-67.1]]",-30
24,[[5.6 2.9]],1,[5.6 2.9],[[26.85]],"[[ 44.9]
 [-67.1]]",-30
25,[[6.3 3.4]],1,[6.3 3.4],[[24.73]],"[[ 44.9]
 [-67.1]]",-30
26,[[5.6 2.7]],1,[5.6 2.7],[[40.27]],"[[ 44.9]
 [-67.1]]",-30
27,[[6.1 3. ]],1,[6.1 3. ],[[42.59]],"[[ 44.9]
 [-67.1]]",-30
28,[[6.3 2.3]],1,[6.3 2.3],[[98.54]],"[[ 44.9]
 [-67.1]]",-30
29,[[5.8 2.6]],1,[5.8 2.6],[[55.96]],"[[ 44.9]
 [-67.1]]",-30
30,[[5.7 3. ]],1,[5.7 3. ],[[24.63]],"[[ 44.9]
 [-67.1]]",-30
