,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[55.34]],"[[ 36.3]
 [-54.9]]",-16
1,[[5.9 3. ]],1,[5.9 3. ],[[33.47]],"[[ 36.3]
 [-54.9]]",-16
2,[[6.7 3.3]],1,[6.7 3.3],[[46.04]],"[[ 36.3]
 [-54.9]]",-16
3,[[7.7 3.8]],1,[7.7 3.8],[[54.89]],"[[ 36.3]
 [-54.9]]",-16
4,[[5.4 3.4]],-1,[5.4 3.4],[[6.64]],"[[ 36.3]
 [-54.9]]",-16
5,[[6.3 2.5]],1,[6.3 2.5],[[75.44]],"[[ 36.3]
 [-54.9]]",-16
6,[[5.  3.2]],-1,[5.  3.2],[[10.18]],"[[ 36.3]
 [-54.9]]",-16
7,[[4.6 3.4]],-1,[4.6 3.4],[[35.68]],"[[ 36.3]
 [-54.9]]",-16
8,[[5.7 4.4]],-1,[5.7 4.4],[[50.65]],"[[ 36.3]
 [-54.9]]",-16
9,[[5.2 3.4]],-1,[5.2 3.4],[[13.9]],"[[ 36.3]
 [-54.9]]",-16
10,[[6.2 2.9]],1,[6.2 2.9],[[49.85]],"[[ 36.3]
 [-54.9]]",-16
11,[[6.3 3.3]],1,[6.3 3.3],[[31.52]],"[[ 36.3]
 [-54.9]]",-16
12,[[5.5 2.4]],1,[5.5 2.4],[[51.89]],"[[ 36.3]
 [-54.9]]",-16
13,[[5.1 2.5]],1,[5.1 2.5],[[31.88]],"[[ 36.3]
 [-54.9]]",-16
14,[[5.9 3. ]],1,[5.9 3. ],[[33.47]],"[[ 36.3]
 [-54.9]]",-16
15,[[5. 2.]],1,[5. 2.],[[55.7]],"[[ 36.3]
 [-54.9]]",-16
16,[[6.5 3. ]],1,[6.5 3. ],[[55.25]],"[[ 36.3]
 [-54.9]]",-16
17,[[6.5 3. ]],1,[6.5 3. ],[[55.25]],"[[ 36.3]
 [-54.9]]",-16
18,[[6.9 3.1]],1,[6.9 3.1],[[64.28]],"[[ 36.3]
 [-54.9]]",-16
19,[[4.6 3.6]],-1,[4.6 3.6],[[46.66]],"[[ 36.3]
 [-54.9]]",-16
20,[[6.6 3. ]],1,[6.6 3. ],[[58.88]],"[[ 36.3]
 [-54.9]]",-16
21,[[4.9 3.1]],-1,[4.9 3.1],[[8.32]],"[[ 36.3]
 [-54.9]]",-16
22,[[6.7 3. ]],1,[6.7 3. ],[[62.51]],"[[ 36.3]
 [-54.9]]",-16
23,[[6.7 3. ]],1,[6.7 3. ],[[62.51]],"[[ 36.3]
 [-54.9]]",-16
24,[[5.6 2.9]],1,[5.6 2.9],[[28.07]],"[[ 36.3]
 [-54.9]]",-16
25,[[6.3 3.4]],1,[6.3 3.4],[[26.03]],"[[ 36.3]
 [-54.9]]",-16
26,[[5.6 2.7]],1,[5.6 2.7],[[39.05]],"[[ 36.3]
 [-54.9]]",-16
27,[[6.1 3. ]],1,[6.1 3. ],[[40.73]],"[[ 36.3]
 [-54.9]]",-16
28,[[6.3 2.3]],1,[6.3 2.3],[[86.42]],"[[ 36.3]
 [-54.9]]",-16
29,[[5.8 2.6]],1,[5.8 2.6],[[51.8]],"[[ 36.3]
 [-54.9]]",-16
30,[[5.7 3. ]],1,[5.7 3. ],[[26.21]],"[[ 36.3]
 [-54.9]]",-16
31,[[6.9 3.1]],1,[6.9 3.1],[[64.28]],"[[ 36.3]
 [-54.9]]",-16
32,[[6.8 2.8]],1,[6.8 2.8],[[77.12]],"[[ 36.3]
 [-54.9]]",-16
33,[[5.2 4.1]],-1,[5.2 4.1],[[52.33]],"[[ 36.3]
 [-54.9]]",-16
34,[[5.8 2.7]],1,[5.8 2.7],[[46.31]],"[[ 36.3]
 [-54.9]]",-16
35,[[4.3 3. ]],-1,[4.3 3. ],[[24.61]],"[[ 36.3]
 [-54.9]]",-16
36,[[4.8 3.4]],-1,[4.8 3.4],[[28.42]],"[[ 36.3]
 [-54.9]]",-16
37,[[5.2 2.7]],1,[5.2 2.7],[[24.53]],"[[ 36.3]
 [-54.9]]",-16
38,[[4.8 3. ]],-1,[4.8 3. ],[[6.46]],"[[ 36.3]
 [-54.9]]",-16
39,[[4.9 3.1]],-1,[4.9 3.1],[[8.32]],"[[ 36.3]
 [-54.9]]",-16
40,[[7.9 3.8]],1,[7.9 3.8],[[62.15]],"[[ 36.3]
 [-54.9]]",-16
41,[[5.  2.3]],1,[5.  2.3],[[39.23]],"[[ 36.3]
 [-54.9]]",-16
42,[[4.6 3.2]],-1,[4.6 3.2],[[24.7]],"[[ 36.3]
 [-54.9]]",-16
43,[[6.5 3. ]],1,[6.5 3. ],[[55.25]],"[[ 36.3]
 [-54.9]]",-16
44,[[4.9 3.1]],-1,[4.9 3.1],[[8.32]],"[[ 36.3]
 [-54.9]]",-16
45,[[6.  2.2]],1,[6.  2.2],[[81.02]],"[[ 36.3]
 [-54.9]]",-16
46,[[5.5 2.6]],1,[5.5 2.6],[[40.91]],"[[ 36.3]
 [-54.9]]",-16
47,[[5.8 4. ]],-1,[5.8 4. ],[[25.06]],"[[ 36.3]
 [-54.9]]",-16
48,[[5.4 3.9]],-1,[5.4 3.9],[[34.09]],"[[ 36.3]
 [-54.9]]",-16
49,[[6.4 2.7]],1,[6.4 2.7],[[68.09]],"[[ 36.3]
 [-54.9]]",-16
50,[[6.  3.4]],1,[6.  3.4],[[15.14]],"[[ 36.3]
 [-54.9]]",-16
51,[[5.5 2.5]],1,[5.5 2.5],[[46.4]],"[[ 36.3]
 [-54.9]]",-16
