,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[77.14]],"[[ 61.5]
 [-82.2]]",-74
1,[[5.9 3. ]],1,[5.9 3. ],[[42.25]],"[[ 61.5]
 [-82.2]]",-74
2,[[6.7 3.3]],1,[6.7 3.3],[[66.79]],"[[ 61.5]
 [-82.2]]",-74
3,[[7.7 3.8]],1,[7.7 3.8],[[87.19]],"[[ 61.5]
 [-82.2]]",-74
4,[[5.4 3.4]],-1,[5.4 3.4],[[21.38]],"[[ 61.5]
 [-82.2]]",-74
5,[[6.3 2.5]],1,[6.3 2.5],[[107.95]],"[[ 61.5]
 [-82.2]]",-74
6,[[5.  3.2]],-1,[5.  3.2],[[29.54]],"[[ 61.5]
 [-82.2]]",-74
7,[[4.6 3.4]],-1,[4.6 3.4],[[70.58]],"[[ 61.5]
 [-82.2]]",-74
8,[[5.7 4.4]],-1,[5.7 4.4],[[85.13]],"[[ 61.5]
 [-82.2]]",-74
9,[[5.2 3.4]],-1,[5.2 3.4],[[33.68]],"[[ 61.5]
 [-82.2]]",-74
10,[[6.2 2.9]],1,[6.2 2.9],[[68.92]],"[[ 61.5]
 [-82.2]]",-74
11,[[6.3 3.3]],1,[6.3 3.3],[[42.19]],"[[ 61.5]
 [-82.2]]",-74
12,[[5.5 2.4]],1,[5.5 2.4],[[66.97]],"[[ 61.5]
 [-82.2]]",-74
13,[[5.1 2.5]],1,[5.1 2.5],[[34.15]],"[[ 61.5]
 [-82.2]]",-74
14,[[5.9 3. ]],1,[5.9 3. ],[[42.25]],"[[ 61.5]
 [-82.2]]",-74
15,[[5. 2.]],1,[5. 2.],[[69.1]],"[[ 61.5]
 [-82.2]]",-74
16,[[6.5 3. ]],1,[6.5 3. ],[[79.15]],"[[ 61.5]
 [-82.2]]",-74
17,[[6.5 3. ]],1,[6.5 3. ],[[79.15]],"[[ 61.5]
 [-82.2]]",-74
18,[[6.9 3.1]],1,[6.9 3.1],[[95.53]],"[[ 61.5]
 [-82.2]]",-74
19,[[4.6 3.6]],-1,[4.6 3.6],[[87.02]],"[[ 61.5]
 [-82.2]]",-74
20,[[6.6 3. ]],1,[6.6 3. ],[[85.3]],"[[ 61.5]
 [-82.2]]",-74
21,[[4.9 3.1]],-1,[4.9 3.1],[[27.47]],"[[ 61.5]
 [-82.2]]",-74
