,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[29.48]],"[[ 16.6]
 [-24.8]]",-4
1,[[5.9 3. ]],1,[5.9 3. ],[[19.54]],"[[ 16.6]
 [-24.8]]",-4
2,[[6.7 3.3]],1,[6.7 3.3],[[25.38]],"[[ 16.6]
 [-24.8]]",-4
3,[[7.7 3.8]],1,[7.7 3.8],[[29.58]],"[[ 16.6]
 [-24.8]]",-4
4,[[5.4 3.4]],-1,[5.4 3.4],[[-1.32]],"[[ 11.2]
 [-28.2]]",-5
5,[[6.3 2.5]],1,[6.3 2.5],[[-4.94]],"[[ 17.5]
 [-25.7]]",-4
6,[[5.  3.2]],-1,[5.  3.2],[[-1.26]],"[[ 12.5]
 [-28.9]]",-5
7,[[4.6 3.4]],-1,[4.6 3.4],[[45.76]],"[[ 12.5]
 [-28.9]]",-5
8,[[5.7 4.4]],-1,[5.7 4.4],[[60.91]],"[[ 12.5]
 [-28.9]]",-5
9,[[5.2 3.4]],-1,[5.2 3.4],[[38.26]],"[[ 12.5]
 [-28.9]]",-5
10,[[6.2 2.9]],1,[6.2 2.9],[[-11.31]],"[[ 18.7]
 [-26. ]]",-4
11,[[6.3 3.3]],1,[6.3 3.3],[[28.01]],"[[ 18.7]
 [-26. ]]",-4
12,[[5.5 2.4]],1,[5.5 2.4],[[36.45]],"[[ 18.7]
 [-26. ]]",-4
13,[[5.1 2.5]],1,[5.1 2.5],[[26.37]],"[[ 18.7]
 [-26. ]]",-4
14,[[5.9 3. ]],1,[5.9 3. ],[[28.33]],"[[ 18.7]
 [-26. ]]",-4
15,[[5. 2.]],1,[5. 2.],[[37.5]],"[[ 18.7]
 [-26. ]]",-4
16,[[6.5 3. ]],1,[6.5 3. ],[[39.55]],"[[ 18.7]
 [-26. ]]",-4
17,[[6.5 3. ]],1,[6.5 3. ],[[39.55]],"[[ 18.7]
 [-26. ]]",-4
18,[[6.9 3.1]],1,[6.9 3.1],[[44.43]],"[[ 18.7]
 [-26. ]]",-4
19,[[4.6 3.6]],-1,[4.6 3.6],[[11.58]],"[[ 18.7]
 [-26. ]]",-4
20,[[6.6 3. ]],1,[6.6 3. ],[[41.42]],"[[ 18.7]
 [-26. ]]",-4
21,[[4.9 3.1]],-1,[4.9 3.1],[[-7.03]],"[[ 13.8]
 [-29.1]]",-5
22,[[6.7 3. ]],1,[6.7 3. ],[[0.16]],"[[ 13.8]
 [-29.1]]",-5
23,[[6.7 3. ]],1,[6.7 3. ],[[0.16]],"[[ 13.8]
 [-29.1]]",-5
24,[[5.6 2.9]],1,[5.6 2.9],[[-12.11]],"[[ 19.4]
 [-26.2]]",-4
25,[[6.3 3.4]],1,[6.3 3.4],[[29.14]],"[[ 19.4]
 [-26.2]]",-4
26,[[5.6 2.7]],1,[5.6 2.7],[[33.9]],"[[ 19.4]
 [-26.2]]",-4
27,[[6.1 3. ]],1,[6.1 3. ],[[35.74]],"[[ 19.4]
 [-26.2]]",-4
28,[[6.3 2.3]],1,[6.3 2.3],[[57.96]],"[[ 19.4]
 [-26.2]]",-4
29,[[5.8 2.6]],1,[5.8 2.6],[[40.4]],"[[ 19.4]
 [-26.2]]",-4
30,[[5.7 3. ]],1,[5.7 3. ],[[27.98]],"[[ 19.4]
 [-26.2]]",-4
31,[[6.9 3.1]],1,[6.9 3.1],[[48.64]],"[[ 19.4]
 [-26.2]]",-4
32,[[6.8 2.8]],1,[6.8 2.8],[[54.56]],"[[ 19.4]
 [-26.2]]",-4
33,[[5.2 4.1]],-1,[5.2 4.1],[[10.54]],"[[ 19.4]
 [-26.2]]",-4
34,[[5.8 2.7]],1,[5.8 2.7],[[37.78]],"[[ 19.4]
 [-26.2]]",-4
35,[[4.3 3. ]],-1,[4.3 3. ],[[-0.82]],"[[ 15.1]
 [-29.2]]",-5
36,[[4.8 3.4]],-1,[4.8 3.4],[[31.8]],"[[ 15.1]
 [-29.2]]",-5
37,[[5.2 2.7]],1,[5.2 2.7],[[-5.32]],"[[ 20.3]
 [-26.5]]",-4
38,[[4.8 3. ]],-1,[4.8 3. ],[[-13.94]],"[[ 15.5]
 [-29.5]]",-5
39,[[4.9 3.1]],-1,[4.9 3.1],[[20.5]],"[[ 15.5]
 [-29.5]]",-5
40,[[7.9 3.8]],1,[7.9 3.8],[[5.35]],"[[ 15.5]
 [-29.5]]",-5
41,[[5.  2.3]],1,[5.  2.3],[[4.65]],"[[ 15.5]
 [-29.5]]",-5
42,[[4.6 3.2]],-1,[4.6 3.2],[[28.1]],"[[ 15.5]
 [-29.5]]",-5
43,[[6.5 3. ]],1,[6.5 3. ],[[7.25]],"[[ 15.5]
 [-29.5]]",-5
44,[[4.9 3.1]],-1,[4.9 3.1],[[20.5]],"[[ 15.5]
 [-29.5]]",-5
45,[[6.  2.2]],1,[6.  2.2],[[23.1]],"[[ 15.5]
 [-29.5]]",-5
46,[[5.5 2.6]],1,[5.5 2.6],[[3.55]],"[[ 15.5]
 [-29.5]]",-5
47,[[5.8 4. ]],-1,[5.8 4. ],[[33.1]],"[[ 15.5]
 [-29.5]]",-5
48,[[5.4 3.9]],-1,[5.4 3.9],[[36.35]],"[[ 15.5]
 [-29.5]]",-5
49,[[6.4 2.7]],1,[6.4 2.7],[[14.55]],"[[ 15.5]
 [-29.5]]",-5
50,[[6.  3.4]],1,[6.  3.4],[[-12.3]],"[[ 21.5]
 [-26.1]]",-4
51,[[5.5 2.5]],1,[5.5 2.5],[[49.]],"[[ 21.5]
 [-26.1]]",-4
52,[[5.5 4.2]],-1,[5.5 4.2],[[-4.63]],"[[ 16. ]
 [-30.3]]",-5
53,[[4.7 3.2]],-1,[4.7 3.2],[[26.76]],"[[ 16. ]
 [-30.3]]",-5
54,[[6.9 3.2]],1,[6.9 3.2],[[8.44]],"[[ 16. ]
 [-30.3]]",-5
55,[[6.  2.9]],1,[6.  2.9],[[3.13]],"[[ 16. ]
 [-30.3]]",-5
56,[[6.1 3. ]],1,[6.1 3. ],[[1.7]],"[[ 16. ]
 [-30.3]]",-5
57,[[4.6 3.1]],-1,[4.6 3.1],[[25.33]],"[[ 16. ]
 [-30.3]]",-5
58,[[5.7 2.8]],1,[5.7 2.8],[[1.36]],"[[ 16. ]
 [-30.3]]",-5
59,[[6. 3.]],1,[6. 3.],[[0.1]],"[[ 16. ]
 [-30.3]]",-5
60,[[5.8 2.7]],1,[5.8 2.7],[[5.99]],"[[ 16. ]
 [-30.3]]",-5
61,[[4.8 3.4]],-1,[4.8 3.4],[[31.22]],"[[ 16. ]
 [-30.3]]",-5
62,[[6.  2.2]],1,[6.  2.2],[[24.34]],"[[ 16. ]
 [-30.3]]",-5
63,[[6.4 3.1]],1,[6.4 3.1],[[3.47]],"[[ 16. ]
 [-30.3]]",-5
64,[[6.7 2.5]],1,[6.7 2.5],[[26.45]],"[[ 16. ]
 [-30.3]]",-5
65,[[6.3 3.3]],1,[6.3 3.3],[[-4.19]],"[[ 22.3]
 [-27. ]]",-4
66,[[6.8 3.2]],1,[6.8 3.2],[[61.24]],"[[ 22.3]
 [-27. ]]",-4
