,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[46.12]],"[[ 54.4]
 [-82.2]]",-61
1,[[5.9 3. ]],1,[5.9 3. ],[[13.36]],"[[ 54.4]
 [-82.2]]",-61
2,[[6.7 3.3]],1,[6.7 3.3],[[32.22]],"[[ 54.4]
 [-82.2]]",-61
3,[[7.7 3.8]],1,[7.7 3.8],[[45.52]],"[[ 54.4]
 [-82.2]]",-61
4,[[5.4 3.4]],-1,[5.4 3.4],[[46.72]],"[[ 54.4]
 [-82.2]]",-61
5,[[6.3 2.5]],1,[6.3 2.5],[[76.22]],"[[ 54.4]
 [-82.2]]",-61
6,[[5.  3.2]],-1,[5.  3.2],[[52.04]],"[[ 54.4]
 [-82.2]]",-61
7,[[4.6 3.4]],-1,[4.6 3.4],[[90.24]],"[[ 54.4]
 [-82.2]]",-61
8,[[5.7 4.4]],-1,[5.7 4.4],[[112.6]],"[[ 54.4]
 [-82.2]]",-61
9,[[5.2 3.4]],-1,[5.2 3.4],[[57.6]],"[[ 54.4]
 [-82.2]]",-61
10,[[6.2 2.9]],1,[6.2 2.9],[[37.9]],"[[ 54.4]
 [-82.2]]",-61
11,[[6.3 3.3]],1,[6.3 3.3],[[10.46]],"[[ 54.4]
 [-82.2]]",-61
12,[[5.5 2.4]],1,[5.5 2.4],[[40.92]],"[[ 54.4]
 [-82.2]]",-61
13,[[5.1 2.5]],1,[5.1 2.5],[[10.94]],"[[ 54.4]
 [-82.2]]",-61
14,[[5.9 3. ]],1,[5.9 3. ],[[13.36]],"[[ 54.4]
 [-82.2]]",-61
15,[[5. 2.]],1,[5. 2.],[[46.6]],"[[ 54.4]
 [-82.2]]",-61
16,[[6.5 3. ]],1,[6.5 3. ],[[46.]],"[[ 54.4]
 [-82.2]]",-61
17,[[6.5 3. ]],1,[6.5 3. ],[[46.]],"[[ 54.4]
 [-82.2]]",-61
18,[[6.9 3.1]],1,[6.9 3.1],[[59.54]],"[[ 54.4]
 [-82.2]]",-61
19,[[4.6 3.6]],-1,[4.6 3.6],[[106.68]],"[[ 54.4]
 [-82.2]]",-61
20,[[6.6 3. ]],1,[6.6 3. ],[[51.44]],"[[ 54.4]
 [-82.2]]",-61
21,[[4.9 3.1]],-1,[4.9 3.1],[[49.26]],"[[ 54.4]
 [-82.2]]",-61
22,[[6.7 3. ]],1,[6.7 3. ],[[56.88]],"[[ 54.4]
 [-82.2]]",-61
23,[[6.7 3. ]],1,[6.7 3. ],[[56.88]],"[[ 54.4]
 [-82.2]]",-61
24,[[5.6 2.9]],1,[5.6 2.9],[[5.26]],"[[ 54.4]
 [-82.2]]",-61
