,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[74.64]],"[[ 60.8]
 [-81.9]]",-73
1,[[5.9 3. ]],1,[5.9 3. ],[[40.02]],"[[ 60.8]
 [-81.9]]",-73
2,[[6.7 3.3]],1,[6.7 3.3],[[64.09]],"[[ 60.8]
 [-81.9]]",-73
3,[[7.7 3.8]],1,[7.7 3.8],[[83.94]],"[[ 60.8]
 [-81.9]]",-73
4,[[5.4 3.4]],-1,[5.4 3.4],[[23.14]],"[[ 60.8]
 [-81.9]]",-73
5,[[6.3 2.5]],1,[6.3 2.5],[[105.29]],"[[ 60.8]
 [-81.9]]",-73
6,[[5.  3.2]],-1,[5.  3.2],[[31.08]],"[[ 60.8]
 [-81.9]]",-73
7,[[4.6 3.4]],-1,[4.6 3.4],[[71.78]],"[[ 60.8]
 [-81.9]]",-73
8,[[5.7 4.4]],-1,[5.7 4.4],[[86.8]],"[[ 60.8]
 [-81.9]]",-73
9,[[5.2 3.4]],-1,[5.2 3.4],[[35.3]],"[[ 60.8]
 [-81.9]]",-73
10,[[6.2 2.9]],1,[6.2 2.9],[[66.45]],"[[ 60.8]
 [-81.9]]",-73
11,[[6.3 3.3]],1,[6.3 3.3],[[39.77]],"[[ 60.8]
 [-81.9]]",-73
12,[[5.5 2.4]],1,[5.5 2.4],[[64.84]],"[[ 60.8]
 [-81.9]]",-73
13,[[5.1 2.5]],1,[5.1 2.5],[[32.33]],"[[ 60.8]
 [-81.9]]",-73
14,[[5.9 3. ]],1,[5.9 3. ],[[40.02]],"[[ 60.8]
 [-81.9]]",-73
15,[[5. 2.]],1,[5. 2.],[[67.2]],"[[ 60.8]
 [-81.9]]",-73
16,[[6.5 3. ]],1,[6.5 3. ],[[76.5]],"[[ 60.8]
 [-81.9]]",-73
17,[[6.5 3. ]],1,[6.5 3. ],[[76.5]],"[[ 60.8]
 [-81.9]]",-73
18,[[6.9 3.1]],1,[6.9 3.1],[[92.63]],"[[ 60.8]
 [-81.9]]",-73
19,[[4.6 3.6]],-1,[4.6 3.6],[[88.16]],"[[ 60.8]
 [-81.9]]",-73
20,[[6.6 3. ]],1,[6.6 3. ],[[82.58]],"[[ 60.8]
 [-81.9]]",-73
21,[[4.9 3.1]],-1,[4.9 3.1],[[28.97]],"[[ 60.8]
 [-81.9]]",-73
22,[[6.7 3. ]],1,[6.7 3. ],[[88.66]],"[[ 60.8]
 [-81.9]]",-73
23,[[6.7 3. ]],1,[6.7 3. ],[[88.66]],"[[ 60.8]
 [-81.9]]",-73
24,[[5.6 2.9]],1,[5.6 2.9],[[29.97]],"[[ 60.8]
 [-81.9]]",-73
25,[[6.3 3.4]],1,[6.3 3.4],[[31.58]],"[[ 60.8]
 [-81.9]]",-73
26,[[5.6 2.7]],1,[5.6 2.7],[[46.35]],"[[ 60.8]
 [-81.9]]",-73
27,[[6.1 3. ]],1,[6.1 3. ],[[52.18]],"[[ 60.8]
 [-81.9]]",-73
28,[[6.3 2.3]],1,[6.3 2.3],[[121.67]],"[[ 60.8]
 [-81.9]]",-73
29,[[5.8 2.6]],1,[5.8 2.6],[[66.7]],"[[ 60.8]
 [-81.9]]",-73
30,[[5.7 3. ]],1,[5.7 3. ],[[27.86]],"[[ 60.8]
 [-81.9]]",-73
31,[[6.9 3.1]],1,[6.9 3.1],[[92.63]],"[[ 60.8]
 [-81.9]]",-73
32,[[6.8 2.8]],1,[6.8 2.8],[[111.12]],"[[ 60.8]
 [-81.9]]",-73
33,[[5.2 4.1]],-1,[5.2 4.1],[[92.63]],"[[ 60.8]
 [-81.9]]",-73
34,[[5.8 2.7]],1,[5.8 2.7],[[58.51]],"[[ 60.8]
 [-81.9]]",-73
35,[[4.3 3. ]],-1,[4.3 3. ],[[57.26]],"[[ 60.8]
 [-81.9]]",-73
36,[[4.8 3.4]],-1,[4.8 3.4],[[59.62]],"[[ 60.8]
 [-81.9]]",-73
37,[[5.2 2.7]],1,[5.2 2.7],[[22.03]],"[[ 60.8]
 [-81.9]]",-73
38,[[4.8 3. ]],-1,[4.8 3. ],[[26.86]],"[[ 60.8]
 [-81.9]]",-73
39,[[4.9 3.1]],-1,[4.9 3.1],[[28.97]],"[[ 60.8]
 [-81.9]]",-73
40,[[7.9 3.8]],1,[7.9 3.8],[[96.1]],"[[ 60.8]
 [-81.9]]",-73
41,[[5.  2.3]],1,[5.  2.3],[[42.63]],"[[ 60.8]
 [-81.9]]",-73
42,[[4.6 3.2]],-1,[4.6 3.2],[[55.4]],"[[ 60.8]
 [-81.9]]",-73
43,[[6.5 3. ]],1,[6.5 3. ],[[76.5]],"[[ 60.8]
 [-81.9]]",-73
44,[[4.9 3.1]],-1,[4.9 3.1],[[28.97]],"[[ 60.8]
 [-81.9]]",-73
45,[[6.  2.2]],1,[6.  2.2],[[111.62]],"[[ 60.8]
 [-81.9]]",-73
46,[[5.5 2.6]],1,[5.5 2.6],[[48.46]],"[[ 60.8]
 [-81.9]]",-73
47,[[5.8 4. ]],-1,[5.8 4. ],[[47.96]],"[[ 60.8]
 [-81.9]]",-73
48,[[5.4 3.9]],-1,[5.4 3.9],[[64.09]],"[[ 60.8]
 [-81.9]]",-73
49,[[6.4 2.7]],1,[6.4 2.7],[[94.99]],"[[ 60.8]
 [-81.9]]",-73
50,[[6.  3.4]],1,[6.  3.4],[[13.34]],"[[ 60.8]
 [-81.9]]",-73
51,[[5.5 2.5]],1,[5.5 2.5],[[56.65]],"[[ 60.8]
 [-81.9]]",-73
52,[[5.5 4.2]],-1,[5.5 4.2],[[82.58]],"[[ 60.8]
 [-81.9]]",-73
53,[[4.7 3.2]],-1,[4.7 3.2],[[49.32]],"[[ 60.8]
 [-81.9]]",-73
54,[[6.9 3.2]],1,[6.9 3.2],[[84.44]],"[[ 60.8]
 [-81.9]]",-73
55,[[6.  2.9]],1,[6.  2.9],[[54.29]],"[[ 60.8]
 [-81.9]]",-73
56,[[6.1 3. ]],1,[6.1 3. ],[[52.18]],"[[ 60.8]
 [-81.9]]",-73
57,[[4.6 3.1]],-1,[4.6 3.1],[[47.21]],"[[ 60.8]
 [-81.9]]",-73
58,[[5.7 2.8]],1,[5.7 2.8],[[44.24]],"[[ 60.8]
 [-81.9]]",-73
59,[[6. 3.]],1,[6. 3.],[[46.1]],"[[ 60.8]
 [-81.9]]",-73
60,[[5.8 2.7]],1,[5.8 2.7],[[58.51]],"[[ 60.8]
 [-81.9]]",-73
61,[[4.8 3.4]],-1,[4.8 3.4],[[59.62]],"[[ 60.8]
 [-81.9]]",-73
62,[[6.  2.2]],1,[6.  2.2],[[111.62]],"[[ 60.8]
 [-81.9]]",-73
63,[[6.4 3.1]],1,[6.4 3.1],[[62.23]],"[[ 60.8]
 [-81.9]]",-73
64,[[6.7 2.5]],1,[6.7 2.5],[[129.61]],"[[ 60.8]
 [-81.9]]",-73
65,[[6.3 3.3]],1,[6.3 3.3],[[39.77]],"[[ 60.8]
 [-81.9]]",-73
66,[[6.8 3.2]],1,[6.8 3.2],[[78.36]],"[[ 60.8]
 [-81.9]]",-73
67,[[5.7 3.8]],-1,[5.7 3.8],[[37.66]],"[[ 60.8]
 [-81.9]]",-73
68,[[5.1 3.8]],-1,[5.1 3.8],[[74.14]],"[[ 60.8]
 [-81.9]]",-73
69,[[6.  2.7]],1,[6.  2.7],[[70.67]],"[[ 60.8]
 [-81.9]]",-73
70,[[7.7 2.8]],1,[7.7 2.8],[[165.84]],"[[ 60.8]
 [-81.9]]",-73
71,[[4.4 3. ]],-1,[4.4 3. ],[[51.18]],"[[ 60.8]
 [-81.9]]",-73
72,[[6.2 2.2]],1,[6.2 2.2],[[123.78]],"[[ 60.8]
 [-81.9]]",-73
73,[[4.7 3.2]],-1,[4.7 3.2],[[49.32]],"[[ 60.8]
 [-81.9]]",-73
74,[[5.4 3.4]],-1,[5.4 3.4],[[23.14]],"[[ 60.8]
 [-81.9]]",-73
