,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[68.1]],"[[ 58.5]
 [-82. ]]",-65
1,[[5.9 3. ]],1,[5.9 3. ],[[34.15]],"[[ 58.5]
 [-82. ]]",-65
2,[[6.7 3.3]],1,[6.7 3.3],[[56.35]],"[[ 58.5]
 [-82. ]]",-65
3,[[7.7 3.8]],1,[7.7 3.8],[[73.85]],"[[ 58.5]
 [-82. ]]",-65
4,[[5.4 3.4]],-1,[5.4 3.4],[[27.9]],"[[ 58.5]
 [-82. ]]",-65
5,[[6.3 2.5]],1,[6.3 2.5],[[98.55]],"[[ 58.5]
 [-82. ]]",-65
6,[[5.  3.2]],-1,[5.  3.2],[[34.9]],"[[ 58.5]
 [-82. ]]",-65
7,[[4.6 3.4]],-1,[4.6 3.4],[[74.7]],"[[ 58.5]
 [-82. ]]",-65
8,[[5.7 4.4]],-1,[5.7 4.4],[[92.35]],"[[ 58.5]
 [-82. ]]",-65
9,[[5.2 3.4]],-1,[5.2 3.4],[[39.6]],"[[ 58.5]
 [-82. ]]",-65
10,[[6.2 2.9]],1,[6.2 2.9],[[59.9]],"[[ 58.5]
 [-82. ]]",-65
11,[[6.3 3.3]],1,[6.3 3.3],[[32.95]],"[[ 58.5]
 [-82. ]]",-65
12,[[5.5 2.4]],1,[5.5 2.4],[[59.95]],"[[ 58.5]
 [-82. ]]",-65
13,[[5.1 2.5]],1,[5.1 2.5],[[28.35]],"[[ 58.5]
 [-82. ]]",-65
14,[[5.9 3. ]],1,[5.9 3. ],[[34.15]],"[[ 58.5]
 [-82. ]]",-65
15,[[5. 2.]],1,[5. 2.],[[63.5]],"[[ 58.5]
 [-82. ]]",-65
16,[[6.5 3. ]],1,[6.5 3. ],[[69.25]],"[[ 58.5]
 [-82. ]]",-65
17,[[6.5 3. ]],1,[6.5 3. ],[[69.25]],"[[ 58.5]
 [-82. ]]",-65
18,[[6.9 3.1]],1,[6.9 3.1],[[84.45]],"[[ 58.5]
 [-82. ]]",-65
19,[[4.6 3.6]],-1,[4.6 3.6],[[91.1]],"[[ 58.5]
 [-82. ]]",-65
20,[[6.6 3. ]],1,[6.6 3. ],[[75.1]],"[[ 58.5]
 [-82. ]]",-65
21,[[4.9 3.1]],-1,[4.9 3.1],[[32.55]],"[[ 58.5]
 [-82. ]]",-65
22,[[6.7 3. ]],1,[6.7 3. ],[[80.95]],"[[ 58.5]
 [-82. ]]",-65
23,[[6.7 3. ]],1,[6.7 3. ],[[80.95]],"[[ 58.5]
 [-82. ]]",-65
24,[[5.6 2.9]],1,[5.6 2.9],[[24.8]],"[[ 58.5]
 [-82. ]]",-65
25,[[6.3 3.4]],1,[6.3 3.4],[[24.75]],"[[ 58.5]
 [-82. ]]",-65
26,[[5.6 2.7]],1,[5.6 2.7],[[41.2]],"[[ 58.5]
 [-82. ]]",-65
27,[[6.1 3. ]],1,[6.1 3. ],[[45.85]],"[[ 58.5]
 [-82. ]]",-65
28,[[6.3 2.3]],1,[6.3 2.3],[[114.95]],"[[ 58.5]
 [-82. ]]",-65
29,[[5.8 2.6]],1,[5.8 2.6],[[61.1]],"[[ 58.5]
 [-82. ]]",-65
30,[[5.7 3. ]],1,[5.7 3. ],[[22.45]],"[[ 58.5]
 [-82. ]]",-65
31,[[6.9 3.1]],1,[6.9 3.1],[[84.45]],"[[ 58.5]
 [-82. ]]",-65
32,[[6.8 2.8]],1,[6.8 2.8],[[103.2]],"[[ 58.5]
 [-82. ]]",-65
33,[[5.2 4.1]],-1,[5.2 4.1],[[97.]],"[[ 58.5]
 [-82. ]]",-65
34,[[5.8 2.7]],1,[5.8 2.7],[[52.9]],"[[ 58.5]
 [-82. ]]",-65
35,[[4.3 3. ]],-1,[4.3 3. ],[[59.45]],"[[ 58.5]
 [-82. ]]",-65
36,[[4.8 3.4]],-1,[4.8 3.4],[[63.]],"[[ 58.5]
 [-82. ]]",-65
37,[[5.2 2.7]],1,[5.2 2.7],[[17.8]],"[[ 58.5]
 [-82. ]]",-65
38,[[4.8 3. ]],-1,[4.8 3. ],[[30.2]],"[[ 58.5]
 [-82. ]]",-65
39,[[4.9 3.1]],-1,[4.9 3.1],[[32.55]],"[[ 58.5]
 [-82. ]]",-65
40,[[7.9 3.8]],1,[7.9 3.8],[[85.55]],"[[ 58.5]
 [-82. ]]",-65
41,[[5.  2.3]],1,[5.  2.3],[[38.9]],"[[ 58.5]
 [-82. ]]",-65
42,[[4.6 3.2]],-1,[4.6 3.2],[[58.3]],"[[ 58.5]
 [-82. ]]",-65
43,[[6.5 3. ]],1,[6.5 3. ],[[69.25]],"[[ 58.5]
 [-82. ]]",-65
44,[[4.9 3.1]],-1,[4.9 3.1],[[32.55]],"[[ 58.5]
 [-82. ]]",-65
45,[[6.  2.2]],1,[6.  2.2],[[105.6]],"[[ 58.5]
 [-82. ]]",-65
46,[[5.5 2.6]],1,[5.5 2.6],[[43.55]],"[[ 58.5]
 [-82. ]]",-65
47,[[5.8 4. ]],-1,[5.8 4. ],[[53.7]],"[[ 58.5]
 [-82. ]]",-65
48,[[5.4 3.9]],-1,[5.4 3.9],[[68.9]],"[[ 58.5]
 [-82. ]]",-65
49,[[6.4 2.7]],1,[6.4 2.7],[[88.]],"[[ 58.5]
 [-82. ]]",-65
50,[[6.  3.4]],1,[6.  3.4],[[7.2]],"[[ 58.5]
 [-82. ]]",-65
51,[[5.5 2.5]],1,[5.5 2.5],[[51.75]],"[[ 58.5]
 [-82. ]]",-65
52,[[5.5 4.2]],-1,[5.5 4.2],[[87.65]],"[[ 58.5]
 [-82. ]]",-65
53,[[4.7 3.2]],-1,[4.7 3.2],[[52.45]],"[[ 58.5]
 [-82. ]]",-65
54,[[6.9 3.2]],1,[6.9 3.2],[[76.25]],"[[ 58.5]
 [-82. ]]",-65
55,[[6.  2.9]],1,[6.  2.9],[[48.2]],"[[ 58.5]
 [-82. ]]",-65
56,[[6.1 3. ]],1,[6.1 3. ],[[45.85]],"[[ 58.5]
 [-82. ]]",-65
57,[[4.6 3.1]],-1,[4.6 3.1],[[50.1]],"[[ 58.5]
 [-82. ]]",-65
58,[[5.7 2.8]],1,[5.7 2.8],[[38.85]],"[[ 58.5]
 [-82. ]]",-65
59,[[6. 3.]],1,[6. 3.],[[40.]],"[[ 58.5]
 [-82. ]]",-65
60,[[5.8 2.7]],1,[5.8 2.7],[[52.9]],"[[ 58.5]
 [-82. ]]",-65
61,[[4.8 3.4]],-1,[4.8 3.4],[[63.]],"[[ 58.5]
 [-82. ]]",-65
62,[[6.  2.2]],1,[6.  2.2],[[105.6]],"[[ 58.5]
 [-82. ]]",-65
63,[[6.4 3.1]],1,[6.4 3.1],[[55.2]],"[[ 58.5]
 [-82. ]]",-65
64,[[6.7 2.5]],1,[6.7 2.5],[[121.95]],"[[ 58.5]
 [-82. ]]",-65
65,[[6.3 3.3]],1,[6.3 3.3],[[32.95]],"[[ 58.5]
 [-82. ]]",-65
66,[[6.8 3.2]],1,[6.8 3.2],[[70.4]],"[[ 58.5]
 [-82. ]]",-65
67,[[5.7 3.8]],-1,[5.7 3.8],[[43.15]],"[[ 58.5]
 [-82. ]]",-65
