,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[65.56]],"[[ 51.6]
 [-76.2]]",-41
1,[[5.9 3. ]],1,[5.9 3. ],[[34.84]],"[[ 51.6]
 [-76.2]]",-41
2,[[6.7 3.3]],1,[6.7 3.3],[[53.26]],"[[ 51.6]
 [-76.2]]",-41
3,[[7.7 3.8]],1,[7.7 3.8],[[66.76]],"[[ 51.6]
 [-76.2]]",-41
4,[[5.4 3.4]],-1,[5.4 3.4],[[21.44]],"[[ 51.6]
 [-76.2]]",-41
5,[[6.3 2.5]],1,[6.3 2.5],[[93.58]],"[[ 51.6]
 [-76.2]]",-41
6,[[5.  3.2]],-1,[5.  3.2],[[26.84]],"[[ 51.6]
 [-76.2]]",-41
7,[[4.6 3.4]],-1,[4.6 3.4],[[62.72]],"[[ 51.6]
 [-76.2]]",-41
8,[[5.7 4.4]],-1,[5.7 4.4],[[82.16]],"[[ 51.6]
 [-76.2]]",-41
9,[[5.2 3.4]],-1,[5.2 3.4],[[31.76]],"[[ 51.6]
 [-76.2]]",-41
10,[[6.2 2.9]],1,[6.2 2.9],[[57.94]],"[[ 51.6]
 [-76.2]]",-41
11,[[6.3 3.3]],1,[6.3 3.3],[[32.62]],"[[ 51.6]
 [-76.2]]",-41
12,[[5.5 2.4]],1,[5.5 2.4],[[59.92]],"[[ 51.6]
 [-76.2]]",-41
13,[[5.1 2.5]],1,[5.1 2.5],[[31.66]],"[[ 51.6]
 [-76.2]]",-41
14,[[5.9 3. ]],1,[5.9 3. ],[[34.84]],"[[ 51.6]
 [-76.2]]",-41
15,[[5. 2.]],1,[5. 2.],[[64.6]],"[[ 51.6]
 [-76.2]]",-41
16,[[6.5 3. ]],1,[6.5 3. ],[[65.8]],"[[ 51.6]
 [-76.2]]",-41
17,[[6.5 3. ]],1,[6.5 3. ],[[65.8]],"[[ 51.6]
 [-76.2]]",-41
18,[[6.9 3.1]],1,[6.9 3.1],[[78.82]],"[[ 51.6]
 [-76.2]]",-41
19,[[4.6 3.6]],-1,[4.6 3.6],[[77.96]],"[[ 51.6]
 [-76.2]]",-41
20,[[6.6 3. ]],1,[6.6 3. ],[[70.96]],"[[ 51.6]
 [-76.2]]",-41
21,[[4.9 3.1]],-1,[4.9 3.1],[[24.38]],"[[ 51.6]
 [-76.2]]",-41
22,[[6.7 3. ]],1,[6.7 3. ],[[76.12]],"[[ 51.6]
 [-76.2]]",-41
23,[[6.7 3. ]],1,[6.7 3. ],[[76.12]],"[[ 51.6]
 [-76.2]]",-41
24,[[5.6 2.9]],1,[5.6 2.9],[[26.98]],"[[ 51.6]
 [-76.2]]",-41
25,[[6.3 3.4]],1,[6.3 3.4],[[25.]],"[[ 51.6]
 [-76.2]]",-41
26,[[5.6 2.7]],1,[5.6 2.7],[[42.22]],"[[ 51.6]
 [-76.2]]",-41
27,[[6.1 3. ]],1,[6.1 3. ],[[45.16]],"[[ 51.6]
 [-76.2]]",-41
28,[[6.3 2.3]],1,[6.3 2.3],[[108.82]],"[[ 51.6]
 [-76.2]]",-41
29,[[5.8 2.6]],1,[5.8 2.6],[[60.16]],"[[ 51.6]
 [-76.2]]",-41
30,[[5.7 3. ]],1,[5.7 3. ],[[24.52]],"[[ 51.6]
 [-76.2]]",-41
31,[[6.9 3.1]],1,[6.9 3.1],[[78.82]],"[[ 51.6]
 [-76.2]]",-41
32,[[6.8 2.8]],1,[6.8 2.8],[[96.52]],"[[ 51.6]
 [-76.2]]",-41
33,[[5.2 4.1]],-1,[5.2 4.1],[[85.1]],"[[ 51.6]
 [-76.2]]",-41
34,[[5.8 2.7]],1,[5.8 2.7],[[52.54]],"[[ 51.6]
 [-76.2]]",-41
35,[[4.3 3. ]],-1,[4.3 3. ],[[47.72]],"[[ 51.6]
 [-76.2]]",-41
36,[[4.8 3.4]],-1,[4.8 3.4],[[52.4]],"[[ 51.6]
 [-76.2]]",-41
37,[[5.2 2.7]],1,[5.2 2.7],[[21.58]],"[[ 51.6]
 [-76.2]]",-41
38,[[4.8 3. ]],-1,[4.8 3. ],[[21.92]],"[[ 51.6]
 [-76.2]]",-41
39,[[4.9 3.1]],-1,[4.9 3.1],[[24.38]],"[[ 51.6]
 [-76.2]]",-41
40,[[7.9 3.8]],1,[7.9 3.8],[[77.08]],"[[ 51.6]
 [-76.2]]",-41
41,[[5.  2.3]],1,[5.  2.3],[[41.74]],"[[ 51.6]
 [-76.2]]",-41
42,[[4.6 3.2]],-1,[4.6 3.2],[[47.48]],"[[ 51.6]
 [-76.2]]",-41
43,[[6.5 3. ]],1,[6.5 3. ],[[65.8]],"[[ 51.6]
 [-76.2]]",-41
