,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[78.2]],"[[ 63.8]
 [-83.7]]",-83
1,[[5.9 3. ]],1,[5.9 3. ],[[42.32]],"[[ 63.8]
 [-83.7]]",-83
2,[[6.7 3.3]],1,[6.7 3.3],[[68.25]],"[[ 63.8]
 [-83.7]]",-83
3,[[7.7 3.8]],1,[7.7 3.8],[[90.2]],"[[ 63.8]
 [-83.7]]",-83
4,[[5.4 3.4]],-1,[5.4 3.4],[[23.06]],"[[ 63.8]
 [-83.7]]",-83
5,[[6.3 2.5]],1,[6.3 2.5],[[109.69]],"[[ 63.8]
 [-83.7]]",-83
6,[[5.  3.2]],-1,[5.  3.2],[[31.84]],"[[ 63.8]
 [-83.7]]",-83
7,[[4.6 3.4]],-1,[4.6 3.4],[[74.1]],"[[ 63.8]
 [-83.7]]",-83
8,[[5.7 4.4]],-1,[5.7 4.4],[[87.62]],"[[ 63.8]
 [-83.7]]",-83
9,[[5.2 3.4]],-1,[5.2 3.4],[[35.82]],"[[ 63.8]
 [-83.7]]",-83
10,[[6.2 2.9]],1,[6.2 2.9],[[69.83]],"[[ 63.8]
 [-83.7]]",-83
11,[[6.3 3.3]],1,[6.3 3.3],[[42.73]],"[[ 63.8]
 [-83.7]]",-83
12,[[5.5 2.4]],1,[5.5 2.4],[[67.02]],"[[ 63.8]
 [-83.7]]",-83
13,[[5.1 2.5]],1,[5.1 2.5],[[33.13]],"[[ 63.8]
 [-83.7]]",-83
14,[[5.9 3. ]],1,[5.9 3. ],[[42.32]],"[[ 63.8]
 [-83.7]]",-83
15,[[5. 2.]],1,[5. 2.],[[68.6]],"[[ 63.8]
 [-83.7]]",-83
16,[[6.5 3. ]],1,[6.5 3. ],[[80.6]],"[[ 63.8]
 [-83.7]]",-83
17,[[6.5 3. ]],1,[6.5 3. ],[[80.6]],"[[ 63.8]
 [-83.7]]",-83
18,[[6.9 3.1]],1,[6.9 3.1],[[97.75]],"[[ 63.8]
 [-83.7]]",-83
19,[[4.6 3.6]],-1,[4.6 3.6],[[90.84]],"[[ 63.8]
 [-83.7]]",-83
20,[[6.6 3. ]],1,[6.6 3. ],[[86.98]],"[[ 63.8]
 [-83.7]]",-83
21,[[4.9 3.1]],-1,[4.9 3.1],[[29.85]],"[[ 63.8]
 [-83.7]]",-83
22,[[6.7 3. ]],1,[6.7 3. ],[[93.36]],"[[ 63.8]
 [-83.7]]",-83
23,[[6.7 3. ]],1,[6.7 3. ],[[93.36]],"[[ 63.8]
 [-83.7]]",-83
24,[[5.6 2.9]],1,[5.6 2.9],[[31.55]],"[[ 63.8]
 [-83.7]]",-83
25,[[6.3 3.4]],1,[6.3 3.4],[[34.36]],"[[ 63.8]
 [-83.7]]",-83
26,[[5.6 2.7]],1,[5.6 2.7],[[48.29]],"[[ 63.8]
 [-83.7]]",-83
27,[[6.1 3. ]],1,[6.1 3. ],[[55.08]],"[[ 63.8]
 [-83.7]]",-83
28,[[6.3 2.3]],1,[6.3 2.3],[[126.43]],"[[ 63.8]
 [-83.7]]",-83
29,[[5.8 2.6]],1,[5.8 2.6],[[69.42]],"[[ 63.8]
 [-83.7]]",-83
30,[[5.7 3. ]],1,[5.7 3. ],[[29.56]],"[[ 63.8]
 [-83.7]]",-83
31,[[6.9 3.1]],1,[6.9 3.1],[[97.75]],"[[ 63.8]
 [-83.7]]",-83
32,[[6.8 2.8]],1,[6.8 2.8],[[116.48]],"[[ 63.8]
 [-83.7]]",-83
33,[[5.2 4.1]],-1,[5.2 4.1],[[94.41]],"[[ 63.8]
 [-83.7]]",-83
34,[[5.8 2.7]],1,[5.8 2.7],[[61.05]],"[[ 63.8]
 [-83.7]]",-83
