,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[60.98]],"[[ 47.7]
 [-71.7]]",-34
1,[[5.9 3. ]],1,[5.9 3. ],[[32.33]],"[[ 47.7]
 [-71.7]]",-34
2,[[6.7 3.3]],1,[6.7 3.3],[[48.98]],"[[ 47.7]
 [-71.7]]",-34
3,[[7.7 3.8]],1,[7.7 3.8],[[60.83]],"[[ 47.7]
 [-71.7]]",-34
4,[[5.4 3.4]],-1,[5.4 3.4],[[20.2]],"[[ 47.7]
 [-71.7]]",-34
5,[[6.3 2.5]],1,[6.3 2.5],[[87.26]],"[[ 47.7]
 [-71.7]]",-34
6,[[5.  3.2]],-1,[5.  3.2],[[24.94]],"[[ 47.7]
 [-71.7]]",-34
7,[[4.6 3.4]],-1,[4.6 3.4],[[58.36]],"[[ 47.7]
 [-71.7]]",-34
8,[[5.7 4.4]],-1,[5.7 4.4],[[77.59]],"[[ 47.7]
 [-71.7]]",-34
9,[[5.2 3.4]],-1,[5.2 3.4],[[29.74]],"[[ 47.7]
 [-71.7]]",-34
10,[[6.2 2.9]],1,[6.2 2.9],[[53.81]],"[[ 47.7]
 [-71.7]]",-34
11,[[6.3 3.3]],1,[6.3 3.3],[[29.9]],"[[ 47.7]
 [-71.7]]",-34
12,[[5.5 2.4]],1,[5.5 2.4],[[56.27]],"[[ 47.7]
 [-71.7]]",-34
13,[[5.1 2.5]],1,[5.1 2.5],[[30.02]],"[[ 47.7]
 [-71.7]]",-34
14,[[5.9 3. ]],1,[5.9 3. ],[[32.33]],"[[ 47.7]
 [-71.7]]",-34
15,[[5. 2.]],1,[5. 2.],[[61.1]],"[[ 47.7]
 [-71.7]]",-34
16,[[6.5 3. ]],1,[6.5 3. ],[[60.95]],"[[ 47.7]
 [-71.7]]",-34
17,[[6.5 3. ]],1,[6.5 3. ],[[60.95]],"[[ 47.7]
 [-71.7]]",-34
18,[[6.9 3.1]],1,[6.9 3.1],[[72.86]],"[[ 47.7]
 [-71.7]]",-34
19,[[4.6 3.6]],-1,[4.6 3.6],[[72.7]],"[[ 47.7]
 [-71.7]]",-34
20,[[6.6 3. ]],1,[6.6 3. ],[[65.72]],"[[ 47.7]
 [-71.7]]",-34
21,[[4.9 3.1]],-1,[4.9 3.1],[[22.54]],"[[ 47.7]
 [-71.7]]",-34
22,[[6.7 3. ]],1,[6.7 3. ],[[70.49]],"[[ 47.7]
 [-71.7]]",-34
23,[[6.7 3. ]],1,[6.7 3. ],[[70.49]],"[[ 47.7]
 [-71.7]]",-34
24,[[5.6 2.9]],1,[5.6 2.9],[[25.19]],"[[ 47.7]
 [-71.7]]",-34
25,[[6.3 3.4]],1,[6.3 3.4],[[22.73]],"[[ 47.7]
 [-71.7]]",-34
26,[[5.6 2.7]],1,[5.6 2.7],[[39.53]],"[[ 47.7]
 [-71.7]]",-34
27,[[6.1 3. ]],1,[6.1 3. ],[[41.87]],"[[ 47.7]
 [-71.7]]",-34
28,[[6.3 2.3]],1,[6.3 2.3],[[101.6]],"[[ 47.7]
 [-71.7]]",-34
29,[[5.8 2.6]],1,[5.8 2.6],[[56.24]],"[[ 47.7]
 [-71.7]]",-34
30,[[5.7 3. ]],1,[5.7 3. ],[[22.79]],"[[ 47.7]
 [-71.7]]",-34
31,[[6.9 3.1]],1,[6.9 3.1],[[72.86]],"[[ 47.7]
 [-71.7]]",-34
32,[[6.8 2.8]],1,[6.8 2.8],[[89.6]],"[[ 47.7]
 [-71.7]]",-34
33,[[5.2 4.1]],-1,[5.2 4.1],[[79.93]],"[[ 47.7]
 [-71.7]]",-34
34,[[5.8 2.7]],1,[5.8 2.7],[[49.07]],"[[ 47.7]
 [-71.7]]",-34
35,[[4.3 3. ]],-1,[4.3 3. ],[[43.99]],"[[ 47.7]
 [-71.7]]",-34
36,[[4.8 3.4]],-1,[4.8 3.4],[[48.82]],"[[ 47.7]
 [-71.7]]",-34
37,[[5.2 2.7]],1,[5.2 2.7],[[20.45]],"[[ 47.7]
 [-71.7]]",-34
38,[[4.8 3. ]],-1,[4.8 3. ],[[20.14]],"[[ 47.7]
 [-71.7]]",-34
39,[[4.9 3.1]],-1,[4.9 3.1],[[22.54]],"[[ 47.7]
 [-71.7]]",-34
40,[[7.9 3.8]],1,[7.9 3.8],[[70.37]],"[[ 47.7]
 [-71.7]]",-34
41,[[5.  2.3]],1,[5.  2.3],[[39.59]],"[[ 47.7]
 [-71.7]]",-34
42,[[4.6 3.2]],-1,[4.6 3.2],[[44.02]],"[[ 47.7]
 [-71.7]]",-34
43,[[6.5 3. ]],1,[6.5 3. ],[[60.95]],"[[ 47.7]
 [-71.7]]",-34
44,[[4.9 3.1]],-1,[4.9 3.1],[[22.54]],"[[ 47.7]
 [-71.7]]",-34
45,[[6.  2.2]],1,[6.  2.2],[[94.46]],"[[ 47.7]
 [-71.7]]",-34
46,[[5.5 2.6]],1,[5.5 2.6],[[41.93]],"[[ 47.7]
 [-71.7]]",-34
47,[[5.8 4. ]],-1,[5.8 4. ],[[44.14]],"[[ 47.7]
 [-71.7]]",-34
48,[[5.4 3.9]],-1,[5.4 3.9],[[56.05]],"[[ 47.7]
 [-71.7]]",-34
49,[[6.4 2.7]],1,[6.4 2.7],[[77.69]],"[[ 47.7]
 [-71.7]]",-34
50,[[6.  3.4]],1,[6.  3.4],[[8.42]],"[[ 47.7]
 [-71.7]]",-34
51,[[5.5 2.5]],1,[5.5 2.5],[[49.1]],"[[ 47.7]
 [-71.7]]",-34
52,[[5.5 4.2]],-1,[5.5 4.2],[[72.79]],"[[ 47.7]
 [-71.7]]",-34
53,[[4.7 3.2]],-1,[4.7 3.2],[[39.25]],"[[ 47.7]
 [-71.7]]",-34
54,[[6.9 3.2]],1,[6.9 3.2],[[65.69]],"[[ 47.7]
 [-71.7]]",-34
55,[[6.  2.9]],1,[6.  2.9],[[44.27]],"[[ 47.7]
 [-71.7]]",-34
56,[[6.1 3. ]],1,[6.1 3. ],[[41.87]],"[[ 47.7]
 [-71.7]]",-34
57,[[4.6 3.1]],-1,[4.6 3.1],[[36.85]],"[[ 47.7]
 [-71.7]]",-34
58,[[5.7 2.8]],1,[5.7 2.8],[[37.13]],"[[ 47.7]
 [-71.7]]",-34
59,[[6. 3.]],1,[6. 3.],[[37.1]],"[[ 47.7]
 [-71.7]]",-34
60,[[5.8 2.7]],1,[5.8 2.7],[[49.07]],"[[ 47.7]
 [-71.7]]",-34
61,[[4.8 3.4]],-1,[4.8 3.4],[[48.82]],"[[ 47.7]
 [-71.7]]",-34
62,[[6.  2.2]],1,[6.  2.2],[[94.46]],"[[ 47.7]
 [-71.7]]",-34
63,[[6.4 3.1]],1,[6.4 3.1],[[49.01]],"[[ 47.7]
 [-71.7]]",-34
64,[[6.7 2.5]],1,[6.7 2.5],[[106.34]],"[[ 47.7]
 [-71.7]]",-34
65,[[6.3 3.3]],1,[6.3 3.3],[[29.9]],"[[ 47.7]
 [-71.7]]",-34
66,[[6.8 3.2]],1,[6.8 3.2],[[60.92]],"[[ 47.7]
 [-71.7]]",-34
67,[[5.7 3.8]],-1,[5.7 3.8],[[34.57]],"[[ 47.7]
 [-71.7]]",-34
68,[[5.1 3.8]],-1,[5.1 3.8],[[63.19]],"[[ 47.7]
 [-71.7]]",-34
69,[[6.  2.7]],1,[6.  2.7],[[58.61]],"[[ 47.7]
 [-71.7]]",-34
70,[[7.7 2.8]],1,[7.7 2.8],[[132.53]],"[[ 47.7]
 [-71.7]]",-34
71,[[4.4 3. ]],-1,[4.4 3. ],[[39.22]],"[[ 47.7]
 [-71.7]]",-34
72,[[6.2 2.2]],1,[6.2 2.2],[[104.]],"[[ 47.7]
 [-71.7]]",-34
73,[[4.7 3.2]],-1,[4.7 3.2],[[39.25]],"[[ 47.7]
 [-71.7]]",-34
74,[[5.4 3.4]],-1,[5.4 3.4],[[20.2]],"[[ 47.7]
 [-71.7]]",-34
75,[[6.7 3.1]],1,[6.7 3.1],[[63.32]],"[[ 47.7]
 [-71.7]]",-34
76,[[6.4 3.2]],1,[6.4 3.2],[[41.84]],"[[ 47.7]
 [-71.7]]",-34
77,[[7.6 3. ]],1,[7.6 3. ],[[113.42]],"[[ 47.7]
 [-71.7]]",-34
78,[[5.5 3.5]],-1,[5.5 3.5],[[22.6]],"[[ 47.7]
 [-71.7]]",-34
79,[[6.5 3.2]],1,[6.5 3.2],[[46.61]],"[[ 47.7]
 [-71.7]]",-34
80,[[5.  3.6]],-1,[5.  3.6],[[53.62]],"[[ 47.7]
 [-71.7]]",-34
81,[[6.9 3.1]],1,[6.9 3.1],[[72.86]],"[[ 47.7]
 [-71.7]]",-34
82,[[5.1 3.5]],-1,[5.1 3.5],[[41.68]],"[[ 47.7]
 [-71.7]]",-34
83,[[6.6 2.9]],1,[6.6 2.9],[[72.89]],"[[ 47.7]
 [-71.7]]",-34
84,[[5.4 3.9]],-1,[5.4 3.9],[[56.05]],"[[ 47.7]
 [-71.7]]",-34
85,[[6.3 2.9]],1,[6.3 2.9],[[58.58]],"[[ 47.7]
 [-71.7]]",-34
86,[[7.2 3. ]],1,[7.2 3. ],[[94.34]],"[[ 47.7]
 [-71.7]]",-34
87,[[4.5 2.3]],-1,[4.5 2.3],[[-15.74]],"[[ 43.2]
 [-74. ]]",-35
88,[[4.9 2.5]],1,[4.9 2.5],[[-8.32]],"[[ 48.1]
 [-71.5]]",-34
89,[[5.6 2.8]],1,[5.6 2.8],[[35.16]],"[[ 48.1]
 [-71.5]]",-34
90,[[7.2 3.2]],1,[7.2 3.2],[[83.52]],"[[ 48.1]
 [-71.5]]",-34
91,[[6.7 3.1]],1,[6.7 3.1],[[66.62]],"[[ 48.1]
 [-71.5]]",-34
92,[[4.8 3.1]],-1,[4.8 3.1],[[24.77]],"[[ 48.1]
 [-71.5]]",-34
93,[[6.7 3.1]],1,[6.7 3.1],[[66.62]],"[[ 48.1]
 [-71.5]]",-34
94,[[5.1 3.8]],-1,[5.1 3.8],[[60.39]],"[[ 48.1]
 [-71.5]]",-34
95,[[5.2 3.5]],-1,[5.2 3.5],[[34.13]],"[[ 48.1]
 [-71.5]]",-34
96,[[5.5 2.4]],1,[5.5 2.4],[[58.95]],"[[ 48.1]
 [-71.5]]",-34
97,[[5.7 2.5]],1,[5.7 2.5],[[61.42]],"[[ 48.1]
 [-71.5]]",-34
98,[[5.  3.4]],-1,[5.  3.4],[[36.6]],"[[ 48.1]
 [-71.5]]",-34
99,[[6.8 3. ]],1,[6.8 3. ],[[78.58]],"[[ 48.1]
 [-71.5]]",-34
100,[[4.4 2.9]],-1,[4.4 2.9],[[29.71]],"[[ 48.1]
 [-71.5]]",-34
101,[[6.1 2.8]],1,[6.1 2.8],[[59.21]],"[[ 48.1]
 [-71.5]]",-34
102,[[6.7 3.3]],1,[6.7 3.3],[[52.32]],"[[ 48.1]
 [-71.5]]",-34
