,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[46.3]],"[[ 28.7]
 [-43.8]]",-9
1,[[5.9 3. ]],1,[5.9 3. ],[[28.93]],"[[ 28.7]
 [-43.8]]",-9
2,[[6.7 3.3]],1,[6.7 3.3],[[38.75]],"[[ 28.7]
 [-43.8]]",-9
3,[[7.7 3.8]],1,[7.7 3.8],[[45.55]],"[[ 28.7]
 [-43.8]]",-9
4,[[5.4 3.4]],-1,[5.4 3.4],[[2.94]],"[[ 28.7]
 [-43.8]]",-9
5,[[6.3 2.5]],1,[6.3 2.5],[[62.31]],"[[ 28.7]
 [-43.8]]",-9
6,[[5.  3.2]],-1,[5.  3.2],[[5.66]],"[[ 28.7]
 [-43.8]]",-9
7,[[4.6 3.4]],-1,[4.6 3.4],[[25.9]],"[[ 28.7]
 [-43.8]]",-9
8,[[5.7 4.4]],-1,[5.7 4.4],[[38.13]],"[[ 28.7]
 [-43.8]]",-9
9,[[5.2 3.4]],-1,[5.2 3.4],[[8.68]],"[[ 28.7]
 [-43.8]]",-9
10,[[6.2 2.9]],1,[6.2 2.9],[[41.92]],"[[ 28.7]
 [-43.8]]",-9
11,[[6.3 3.3]],1,[6.3 3.3],[[27.27]],"[[ 28.7]
 [-43.8]]",-9
12,[[5.5 2.4]],1,[5.5 2.4],[[43.73]],"[[ 28.7]
 [-43.8]]",-9
13,[[5.1 2.5]],1,[5.1 2.5],[[27.87]],"[[ 28.7]
 [-43.8]]",-9
14,[[5.9 3. ]],1,[5.9 3. ],[[28.93]],"[[ 28.7]
 [-43.8]]",-9
15,[[5. 2.]],1,[5. 2.],[[46.9]],"[[ 28.7]
 [-43.8]]",-9
16,[[6.5 3. ]],1,[6.5 3. ],[[46.15]],"[[ 28.7]
 [-43.8]]",-9
17,[[6.5 3. ]],1,[6.5 3. ],[[46.15]],"[[ 28.7]
 [-43.8]]",-9
18,[[6.9 3.1]],1,[6.9 3.1],[[53.25]],"[[ 28.7]
 [-43.8]]",-9
19,[[4.6 3.6]],-1,[4.6 3.6],[[34.66]],"[[ 28.7]
 [-43.8]]",-9
20,[[6.6 3. ]],1,[6.6 3. ],[[49.02]],"[[ 28.7]
 [-43.8]]",-9
21,[[4.9 3.1]],-1,[4.9 3.1],[[4.15]],"[[ 28.7]
 [-43.8]]",-9
22,[[6.7 3. ]],1,[6.7 3. ],[[51.89]],"[[ 28.7]
 [-43.8]]",-9
23,[[6.7 3. ]],1,[6.7 3. ],[[51.89]],"[[ 28.7]
 [-43.8]]",-9
24,[[5.6 2.9]],1,[5.6 2.9],[[24.7]],"[[ 28.7]
 [-43.8]]",-9
25,[[6.3 3.4]],1,[6.3 3.4],[[22.89]],"[[ 28.7]
 [-43.8]]",-9
26,[[5.6 2.7]],1,[5.6 2.7],[[33.46]],"[[ 28.7]
 [-43.8]]",-9
27,[[6.1 3. ]],1,[6.1 3. ],[[34.67]],"[[ 28.7]
 [-43.8]]",-9
28,[[6.3 2.3]],1,[6.3 2.3],[[71.07]],"[[ 28.7]
 [-43.8]]",-9
