,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[51.46]],"[[ 57.9]
 [-83.4]]",-74
1,[[5.9 3. ]],1,[5.9 3. ],[[17.41]],"[[ 57.9]
 [-83.4]]",-74
2,[[6.7 3.3]],1,[6.7 3.3],[[38.71]],"[[ 57.9]
 [-83.4]]",-74
3,[[7.7 3.8]],1,[7.7 3.8],[[54.91]],"[[ 57.9]
 [-83.4]]",-74
4,[[5.4 3.4]],-1,[5.4 3.4],[[44.9]],"[[ 57.9]
 [-83.4]]",-74
5,[[6.3 2.5]],1,[6.3 2.5],[[82.27]],"[[ 57.9]
 [-83.4]]",-74
6,[[5.  3.2]],-1,[5.  3.2],[[51.38]],"[[ 57.9]
 [-83.4]]",-74
7,[[4.6 3.4]],-1,[4.6 3.4],[[91.22]],"[[ 57.9]
 [-83.4]]",-74
8,[[5.7 4.4]],-1,[5.7 4.4],[[110.93]],"[[ 57.9]
 [-83.4]]",-74
9,[[5.2 3.4]],-1,[5.2 3.4],[[56.48]],"[[ 57.9]
 [-83.4]]",-74
10,[[6.2 2.9]],1,[6.2 2.9],[[43.12]],"[[ 57.9]
 [-83.4]]",-74
11,[[6.3 3.3]],1,[6.3 3.3],[[15.55]],"[[ 57.9]
 [-83.4]]",-74
12,[[5.5 2.4]],1,[5.5 2.4],[[44.29]],"[[ 57.9]
 [-83.4]]",-74
13,[[5.1 2.5]],1,[5.1 2.5],[[12.79]],"[[ 57.9]
 [-83.4]]",-74
14,[[5.9 3. ]],1,[5.9 3. ],[[17.41]],"[[ 57.9]
 [-83.4]]",-74
15,[[5. 2.]],1,[5. 2.],[[48.7]],"[[ 57.9]
 [-83.4]]",-74
16,[[6.5 3. ]],1,[6.5 3. ],[[52.15]],"[[ 57.9]
 [-83.4]]",-74
17,[[6.5 3. ]],1,[6.5 3. ],[[52.15]],"[[ 57.9]
 [-83.4]]",-74
18,[[6.9 3.1]],1,[6.9 3.1],[[66.97]],"[[ 57.9]
 [-83.4]]",-74
19,[[4.6 3.6]],-1,[4.6 3.6],[[107.9]],"[[ 57.9]
 [-83.4]]",-74
