,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[29.18]],"[[ 36.1]
 [-61.3]]",-23
1,[[5.9 3. ]],1,[5.9 3. ],[[6.09]],"[[ 36.1]
 [-61.3]]",-23
2,[[6.7 3.3]],1,[6.7 3.3],[[16.58]],"[[ 36.1]
 [-61.3]]",-23
3,[[7.7 3.8]],1,[7.7 3.8],[[22.03]],"[[ 36.1]
 [-61.3]]",-23
4,[[5.4 3.4]],-1,[5.4 3.4],[[36.48]],"[[ 36.1]
 [-61.3]]",-23
5,[[6.3 2.5]],1,[6.3 2.5],[[51.18]],"[[ 36.1]
 [-61.3]]",-23
6,[[5.  3.2]],-1,[5.  3.2],[[38.66]],"[[ 36.1]
 [-61.3]]",-23
7,[[4.6 3.4]],-1,[4.6 3.4],[[65.36]],"[[ 36.1]
 [-61.3]]",-23
8,[[5.7 4.4]],-1,[5.7 4.4],[[86.95]],"[[ 36.1]
 [-61.3]]",-23
9,[[5.2 3.4]],-1,[5.2 3.4],[[43.7]],"[[ 36.1]
 [-61.3]]",-23
10,[[6.2 2.9]],1,[6.2 2.9],[[23.05]],"[[ 36.1]
 [-61.3]]",-23
11,[[6.3 3.3]],1,[6.3 3.3],[[2.14]],"[[ 36.1]
 [-61.3]]",-23
12,[[5.5 2.4]],1,[5.5 2.4],[[28.43]],"[[ 36.1]
 [-61.3]]",-23
13,[[5.1 2.5]],1,[5.1 2.5],[[7.86]],"[[ 36.1]
 [-61.3]]",-23
14,[[5.9 3. ]],1,[5.9 3. ],[[6.09]],"[[ 36.1]
 [-61.3]]",-23
15,[[5. 2.]],1,[5. 2.],[[34.9]],"[[ 36.1]
 [-61.3]]",-23
16,[[6.5 3. ]],1,[6.5 3. ],[[27.75]],"[[ 36.1]
 [-61.3]]",-23
17,[[6.5 3. ]],1,[6.5 3. ],[[27.75]],"[[ 36.1]
 [-61.3]]",-23
18,[[6.9 3.1]],1,[6.9 3.1],[[36.06]],"[[ 36.1]
 [-61.3]]",-23
19,[[4.6 3.6]],-1,[4.6 3.6],[[77.62]],"[[ 36.1]
 [-61.3]]",-23
20,[[6.6 3. ]],1,[6.6 3. ],[[31.36]],"[[ 36.1]
 [-61.3]]",-23
21,[[4.9 3.1]],-1,[4.9 3.1],[[36.14]],"[[ 36.1]
 [-61.3]]",-23
22,[[6.7 3. ]],1,[6.7 3. ],[[34.97]],"[[ 36.1]
 [-61.3]]",-23
23,[[6.7 3. ]],1,[6.7 3. ],[[34.97]],"[[ 36.1]
 [-61.3]]",-23
24,[[5.6 2.9]],1,[5.6 2.9],[[1.39]],"[[ 36.1]
 [-61.3]]",-23
25,[[6.3 3.4]],1,[6.3 3.4],[[-3.99]],"[[ 42.4]
 [-57.9]]",-22
26,[[5.6 2.7]],1,[5.6 2.7],[[59.11]],"[[ 42.4]
 [-57.9]]",-22
27,[[6.1 3. ]],1,[6.1 3. ],[[62.94]],"[[ 42.4]
 [-57.9]]",-22
28,[[6.3 2.3]],1,[6.3 2.3],[[111.95]],"[[ 42.4]
 [-57.9]]",-22
29,[[5.8 2.6]],1,[5.8 2.6],[[73.38]],"[[ 42.4]
 [-57.9]]",-22
30,[[5.7 3. ]],1,[5.7 3. ],[[45.98]],"[[ 42.4]
 [-57.9]]",-22
31,[[6.9 3.1]],1,[6.9 3.1],[[91.07]],"[[ 42.4]
 [-57.9]]",-22
32,[[6.8 2.8]],1,[6.8 2.8],[[104.2]],"[[ 42.4]
 [-57.9]]",-22
33,[[5.2 4.1]],-1,[5.2 4.1],[[38.91]],"[[ 42.4]
 [-57.9]]",-22
34,[[5.8 2.7]],1,[5.8 2.7],[[67.59]],"[[ 42.4]
 [-57.9]]",-22
35,[[4.3 3. ]],-1,[4.3 3. ],[[13.38]],"[[ 42.4]
 [-57.9]]",-22
36,[[4.8 3.4]],-1,[4.8 3.4],[[15.34]],"[[ 42.4]
 [-57.9]]",-22
37,[[5.2 2.7]],1,[5.2 2.7],[[42.15]],"[[ 42.4]
 [-57.9]]",-22
38,[[4.8 3. ]],-1,[4.8 3. ],[[-7.82]],"[[ 37.6]
 [-60.9]]",-23
39,[[4.9 3.1]],-1,[4.9 3.1],[[27.55]],"[[ 37.6]
 [-60.9]]",-23
40,[[7.9 3.8]],1,[7.9 3.8],[[42.62]],"[[ 37.6]
 [-60.9]]",-23
41,[[5.  2.3]],1,[5.  2.3],[[24.93]],"[[ 37.6]
 [-60.9]]",-23
42,[[4.6 3.2]],-1,[4.6 3.2],[[44.92]],"[[ 37.6]
 [-60.9]]",-23
43,[[6.5 3. ]],1,[6.5 3. ],[[38.7]],"[[ 37.6]
 [-60.9]]",-23
44,[[4.9 3.1]],-1,[4.9 3.1],[[27.55]],"[[ 37.6]
 [-60.9]]",-23
45,[[6.  2.2]],1,[6.  2.2],[[68.62]],"[[ 37.6]
 [-60.9]]",-23
46,[[5.5 2.6]],1,[5.5 2.6],[[25.46]],"[[ 37.6]
 [-60.9]]",-23
47,[[5.8 4. ]],-1,[5.8 4. ],[[48.52]],"[[ 37.6]
 [-60.9]]",-23
48,[[5.4 3.9]],-1,[5.4 3.9],[[57.47]],"[[ 37.6]
 [-60.9]]",-23
49,[[6.4 2.7]],1,[6.4 2.7],[[53.21]],"[[ 37.6]
 [-60.9]]",-23
50,[[6.  3.4]],1,[6.  3.4],[[-4.46]],"[[ 43.6]
 [-57.5]]",-22
51,[[5.5 2.5]],1,[5.5 2.5],[[74.05]],"[[ 43.6]
 [-57.5]]",-22
52,[[5.5 4.2]],-1,[5.5 4.2],[[23.7]],"[[ 43.6]
 [-57.5]]",-22
53,[[4.7 3.2]],-1,[4.7 3.2],[[1.08]],"[[ 43.6]
 [-57.5]]",-22
54,[[6.9 3.2]],1,[6.9 3.2],[[94.84]],"[[ 43.6]
 [-57.5]]",-22
55,[[6.  2.9]],1,[6.  2.9],[[72.85]],"[[ 43.6]
 [-57.5]]",-22
56,[[6.1 3. ]],1,[6.1 3. ],[[71.46]],"[[ 43.6]
 [-57.5]]",-22
57,[[4.6 3.1]],-1,[4.6 3.1],[[-0.31]],"[[ 39. ]
 [-60.6]]",-23
58,[[5.7 2.8]],1,[5.7 2.8],[[29.62]],"[[ 39. ]
 [-60.6]]",-23
59,[[6. 3.]],1,[6. 3.],[[29.2]],"[[ 39. ]
 [-60.6]]",-23
60,[[5.8 2.7]],1,[5.8 2.7],[[39.58]],"[[ 39. ]
 [-60.6]]",-23
61,[[4.8 3.4]],-1,[4.8 3.4],[[41.84]],"[[ 39. ]
 [-60.6]]",-23
62,[[6.  2.2]],1,[6.  2.2],[[77.68]],"[[ 39. ]
 [-60.6]]",-23
63,[[6.4 3.1]],1,[6.4 3.1],[[38.74]],"[[ 39. ]
 [-60.6]]",-23
64,[[6.7 2.5]],1,[6.7 2.5],[[86.8]],"[[ 39. ]
 [-60.6]]",-23
65,[[6.3 3.3]],1,[6.3 3.3],[[22.72]],"[[ 39. ]
 [-60.6]]",-23
66,[[6.8 3.2]],1,[6.8 3.2],[[48.28]],"[[ 39. ]
 [-60.6]]",-23
67,[[5.7 3.8]],-1,[5.7 3.8],[[30.98]],"[[ 39. ]
 [-60.6]]",-23
68,[[5.1 3.8]],-1,[5.1 3.8],[[54.38]],"[[ 39. ]
 [-60.6]]",-23
69,[[6.  2.7]],1,[6.  2.7],[[47.38]],"[[ 39. ]
 [-60.6]]",-23
70,[[7.7 2.8]],1,[7.7 2.8],[[107.62]],"[[ 39. ]
 [-60.6]]",-23
71,[[4.4 3. ]],-1,[4.4 3. ],[[33.2]],"[[ 39. ]
 [-60.6]]",-23
72,[[6.2 2.2]],1,[6.2 2.2],[[85.48]],"[[ 39. ]
 [-60.6]]",-23
73,[[4.7 3.2]],-1,[4.7 3.2],[[33.62]],"[[ 39. ]
 [-60.6]]",-23
74,[[5.4 3.4]],-1,[5.4 3.4],[[18.44]],"[[ 39. ]
 [-60.6]]",-23
75,[[6.7 3.1]],1,[6.7 3.1],[[50.44]],"[[ 39. ]
 [-60.6]]",-23
76,[[6.4 3.2]],1,[6.4 3.2],[[32.68]],"[[ 39. ]
 [-60.6]]",-23
77,[[7.6 3. ]],1,[7.6 3. ],[[91.6]],"[[ 39. ]
 [-60.6]]",-23
78,[[5.5 3.5]],-1,[5.5 3.5],[[20.6]],"[[ 39. ]
 [-60.6]]",-23
79,[[6.5 3.2]],1,[6.5 3.2],[[36.58]],"[[ 39. ]
 [-60.6]]",-23
80,[[5.  3.6]],-1,[5.  3.6],[[46.16]],"[[ 39. ]
 [-60.6]]",-23
81,[[6.9 3.1]],1,[6.9 3.1],[[58.24]],"[[ 39. ]
 [-60.6]]",-23
82,[[5.1 3.5]],-1,[5.1 3.5],[[36.2]],"[[ 39. ]
 [-60.6]]",-23
83,[[6.6 2.9]],1,[6.6 2.9],[[58.66]],"[[ 39. ]
 [-60.6]]",-23
84,[[5.4 3.9]],-1,[5.4 3.9],[[48.74]],"[[ 39. ]
 [-60.6]]",-23
85,[[6.3 2.9]],1,[6.3 2.9],[[46.96]],"[[ 39. ]
 [-60.6]]",-23
86,[[7.2 3. ]],1,[7.2 3. ],[[76.]],"[[ 39. ]
 [-60.6]]",-23
87,[[4.5 2.3]],-1,[4.5 2.3],[[-13.12]],"[[ 34.5]
 [-62.9]]",-24
88,[[4.9 2.5]],1,[4.9 2.5],[[-12.2]],"[[ 39.4]
 [-60.4]]",-23
89,[[5.6 2.8]],1,[5.6 2.8],[[28.52]],"[[ 39.4]
 [-60.4]]",-23
90,[[7.2 3.2]],1,[7.2 3.2],[[67.4]],"[[ 39.4]
 [-60.4]]",-23
91,[[6.7 3.1]],1,[6.7 3.1],[[53.74]],"[[ 39.4]
 [-60.4]]",-23
92,[[4.8 3.1]],-1,[4.8 3.1],[[21.12]],"[[ 39.4]
 [-60.4]]",-23
93,[[6.7 3.1]],1,[6.7 3.1],[[53.74]],"[[ 39.4]
 [-60.4]]",-23
94,[[5.1 3.8]],-1,[5.1 3.8],[[51.58]],"[[ 39.4]
 [-60.4]]",-23
95,[[5.2 3.5]],-1,[5.2 3.5],[[29.52]],"[[ 39.4]
 [-60.4]]",-23
96,[[5.5 2.4]],1,[5.5 2.4],[[48.74]],"[[ 39.4]
 [-60.4]]",-23
97,[[5.7 2.5]],1,[5.7 2.5],[[50.58]],"[[ 39.4]
 [-60.4]]",-23
98,[[5.  3.4]],-1,[5.  3.4],[[31.36]],"[[ 39.4]
 [-60.4]]",-23
99,[[6.8 3. ]],1,[6.8 3. ],[[63.72]],"[[ 39.4]
 [-60.4]]",-23
100,[[4.4 2.9]],-1,[4.4 2.9],[[24.8]],"[[ 39.4]
 [-60.4]]",-23
101,[[6.1 2.8]],1,[6.1 2.8],[[48.22]],"[[ 39.4]
 [-60.4]]",-23
102,[[6.7 3.3]],1,[6.7 3.3],[[41.66]],"[[ 39.4]
 [-60.4]]",-23
103,[[7.7 2.6]],1,[7.7 2.6],[[123.34]],"[[ 39.4]
 [-60.4]]",-23
