,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[72.86]],"[[ 59.3]
 [-81. ]]",-68
1,[[5.9 3. ]],1,[5.9 3. ],[[38.87]],"[[ 59.3]
 [-81. ]]",-68
2,[[6.7 3.3]],1,[6.7 3.3],[[62.01]],"[[ 59.3]
 [-81. ]]",-68
3,[[7.7 3.8]],1,[7.7 3.8],[[80.81]],"[[ 59.3]
 [-81. ]]",-68
4,[[5.4 3.4]],-1,[5.4 3.4],[[23.18]],"[[ 59.3]
 [-81. ]]",-68
5,[[6.3 2.5]],1,[6.3 2.5],[[103.09]],"[[ 59.3]
 [-81. ]]",-68
6,[[5.  3.2]],-1,[5.  3.2],[[30.7]],"[[ 59.3]
 [-81. ]]",-68
7,[[4.6 3.4]],-1,[4.6 3.4],[[70.62]],"[[ 59.3]
 [-81. ]]",-68
8,[[5.7 4.4]],-1,[5.7 4.4],[[86.39]],"[[ 59.3]
 [-81. ]]",-68
9,[[5.2 3.4]],-1,[5.2 3.4],[[35.04]],"[[ 59.3]
 [-81. ]]",-68
10,[[6.2 2.9]],1,[6.2 2.9],[[64.76]],"[[ 59.3]
 [-81. ]]",-68
11,[[6.3 3.3]],1,[6.3 3.3],[[38.29]],"[[ 59.3]
 [-81. ]]",-68
12,[[5.5 2.4]],1,[5.5 2.4],[[63.75]],"[[ 59.3]
 [-81. ]]",-68
13,[[5.1 2.5]],1,[5.1 2.5],[[31.93]],"[[ 59.3]
 [-81. ]]",-68
14,[[5.9 3. ]],1,[5.9 3. ],[[38.87]],"[[ 59.3]
 [-81. ]]",-68
15,[[5. 2.]],1,[5. 2.],[[66.5]],"[[ 59.3]
 [-81. ]]",-68
16,[[6.5 3. ]],1,[6.5 3. ],[[74.45]],"[[ 59.3]
 [-81. ]]",-68
17,[[6.5 3. ]],1,[6.5 3. ],[[74.45]],"[[ 59.3]
 [-81. ]]",-68
18,[[6.9 3.1]],1,[6.9 3.1],[[90.07]],"[[ 59.3]
 [-81. ]]",-68
19,[[4.6 3.6]],-1,[4.6 3.6],[[86.82]],"[[ 59.3]
 [-81. ]]",-68
20,[[6.6 3. ]],1,[6.6 3. ],[[80.38]],"[[ 59.3]
 [-81. ]]",-68
21,[[4.9 3.1]],-1,[4.9 3.1],[[28.53]],"[[ 59.3]
 [-81. ]]",-68
22,[[6.7 3. ]],1,[6.7 3. ],[[86.31]],"[[ 59.3]
 [-81. ]]",-68
23,[[6.7 3. ]],1,[6.7 3. ],[[86.31]],"[[ 59.3]
 [-81. ]]",-68
24,[[5.6 2.9]],1,[5.6 2.9],[[29.18]],"[[ 59.3]
 [-81. ]]",-68
25,[[6.3 3.4]],1,[6.3 3.4],[[30.19]],"[[ 59.3]
 [-81. ]]",-68
26,[[5.6 2.7]],1,[5.6 2.7],[[45.38]],"[[ 59.3]
 [-81. ]]",-68
27,[[6.1 3. ]],1,[6.1 3. ],[[50.73]],"[[ 59.3]
 [-81. ]]",-68
28,[[6.3 2.3]],1,[6.3 2.3],[[119.29]],"[[ 59.3]
 [-81. ]]",-68
29,[[5.8 2.6]],1,[5.8 2.6],[[65.34]],"[[ 59.3]
 [-81. ]]",-68
30,[[5.7 3. ]],1,[5.7 3. ],[[27.01]],"[[ 59.3]
 [-81. ]]",-68
