,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[81.46]],"[[ 58.9]
 [-79.9]]",-60
1,[[5.9 3. ]],1,[5.9 3. ],[[47.81]],"[[ 58.9]
 [-79.9]]",-60
2,[[6.7 3.3]],1,[6.7 3.3],[[70.96]],"[[ 58.9]
 [-79.9]]",-60
3,[[7.7 3.8]],1,[7.7 3.8],[[89.91]],"[[ 58.9]
 [-79.9]]",-60
4,[[5.4 3.4]],-1,[5.4 3.4],[[13.6]],"[[ 58.9]
 [-79.9]]",-60
5,[[6.3 2.5]],1,[6.3 2.5],[[111.32]],"[[ 58.9]
 [-79.9]]",-60
6,[[5.  3.2]],-1,[5.  3.2],[[21.18]],"[[ 58.9]
 [-79.9]]",-60
7,[[4.6 3.4]],-1,[4.6 3.4],[[60.72]],"[[ 58.9]
 [-79.9]]",-60
8,[[5.7 4.4]],-1,[5.7 4.4],[[75.83]],"[[ 58.9]
 [-79.9]]",-60
9,[[5.2 3.4]],-1,[5.2 3.4],[[25.38]],"[[ 58.9]
 [-79.9]]",-60
10,[[6.2 2.9]],1,[6.2 2.9],[[73.47]],"[[ 58.9]
 [-79.9]]",-60
11,[[6.3 3.3]],1,[6.3 3.3],[[47.4]],"[[ 58.9]
 [-79.9]]",-60
12,[[5.5 2.4]],1,[5.5 2.4],[[72.19]],"[[ 58.9]
 [-79.9]]",-60
13,[[5.1 2.5]],1,[5.1 2.5],[[40.64]],"[[ 58.9]
 [-79.9]]",-60
14,[[5.9 3. ]],1,[5.9 3. ],[[47.81]],"[[ 58.9]
 [-79.9]]",-60
15,[[5. 2.]],1,[5. 2.],[[74.7]],"[[ 58.9]
 [-79.9]]",-60
16,[[6.5 3. ]],1,[6.5 3. ],[[83.15]],"[[ 58.9]
 [-79.9]]",-60
17,[[6.5 3. ]],1,[6.5 3. ],[[83.15]],"[[ 58.9]
 [-79.9]]",-60
18,[[6.9 3.1]],1,[6.9 3.1],[[98.72]],"[[ 58.9]
 [-79.9]]",-60
19,[[4.6 3.6]],-1,[4.6 3.6],[[76.7]],"[[ 58.9]
 [-79.9]]",-60
20,[[6.6 3. ]],1,[6.6 3. ],[[89.04]],"[[ 58.9]
 [-79.9]]",-60
21,[[4.9 3.1]],-1,[4.9 3.1],[[19.08]],"[[ 58.9]
 [-79.9]]",-60
22,[[6.7 3. ]],1,[6.7 3. ],[[94.93]],"[[ 58.9]
 [-79.9]]",-60
23,[[6.7 3. ]],1,[6.7 3. ],[[94.93]],"[[ 58.9]
 [-79.9]]",-60
24,[[5.6 2.9]],1,[5.6 2.9],[[38.13]],"[[ 58.9]
 [-79.9]]",-60
25,[[6.3 3.4]],1,[6.3 3.4],[[39.41]],"[[ 58.9]
 [-79.9]]",-60
26,[[5.6 2.7]],1,[5.6 2.7],[[54.11]],"[[ 58.9]
 [-79.9]]",-60
27,[[6.1 3. ]],1,[6.1 3. ],[[59.59]],"[[ 58.9]
 [-79.9]]",-60
28,[[6.3 2.3]],1,[6.3 2.3],[[127.3]],"[[ 58.9]
 [-79.9]]",-60
29,[[5.8 2.6]],1,[5.8 2.6],[[73.88]],"[[ 58.9]
 [-79.9]]",-60
30,[[5.7 3. ]],1,[5.7 3. ],[[36.03]],"[[ 58.9]
 [-79.9]]",-60
31,[[6.9 3.1]],1,[6.9 3.1],[[98.72]],"[[ 58.9]
 [-79.9]]",-60
32,[[6.8 2.8]],1,[6.8 2.8],[[116.8]],"[[ 58.9]
 [-79.9]]",-60
33,[[5.2 4.1]],-1,[5.2 4.1],[[81.31]],"[[ 58.9]
 [-79.9]]",-60
34,[[5.8 2.7]],1,[5.8 2.7],[[65.89]],"[[ 58.9]
 [-79.9]]",-60
35,[[4.3 3. ]],-1,[4.3 3. ],[[46.43]],"[[ 58.9]
 [-79.9]]",-60
36,[[4.8 3.4]],-1,[4.8 3.4],[[48.94]],"[[ 58.9]
 [-79.9]]",-60
37,[[5.2 2.7]],1,[5.2 2.7],[[30.55]],"[[ 58.9]
 [-79.9]]",-60
38,[[4.8 3. ]],-1,[4.8 3. ],[[16.98]],"[[ 58.9]
 [-79.9]]",-60
39,[[4.9 3.1]],-1,[4.9 3.1],[[19.08]],"[[ 58.9]
 [-79.9]]",-60
40,[[7.9 3.8]],1,[7.9 3.8],[[101.69]],"[[ 58.9]
 [-79.9]]",-60
41,[[5.  2.3]],1,[5.  2.3],[[50.73]],"[[ 58.9]
 [-79.9]]",-60
42,[[4.6 3.2]],-1,[4.6 3.2],[[44.74]],"[[ 58.9]
 [-79.9]]",-60
43,[[6.5 3. ]],1,[6.5 3. ],[[83.15]],"[[ 58.9]
 [-79.9]]",-60
44,[[4.9 3.1]],-1,[4.9 3.1],[[19.08]],"[[ 58.9]
 [-79.9]]",-60
45,[[6.  2.2]],1,[6.  2.2],[[117.62]],"[[ 58.9]
 [-79.9]]",-60
46,[[5.5 2.6]],1,[5.5 2.6],[[56.21]],"[[ 58.9]
 [-79.9]]",-60
47,[[5.8 4. ]],-1,[5.8 4. ],[[37.98]],"[[ 58.9]
 [-79.9]]",-60
48,[[5.4 3.9]],-1,[5.4 3.9],[[53.55]],"[[ 58.9]
 [-79.9]]",-60
49,[[6.4 2.7]],1,[6.4 2.7],[[101.23]],"[[ 58.9]
 [-79.9]]",-60
50,[[6.  3.4]],1,[6.  3.4],[[21.74]],"[[ 58.9]
 [-79.9]]",-60
51,[[5.5 2.5]],1,[5.5 2.5],[[64.2]],"[[ 58.9]
 [-79.9]]",-60
52,[[5.5 4.2]],-1,[5.5 4.2],[[71.63]],"[[ 58.9]
 [-79.9]]",-60
53,[[4.7 3.2]],-1,[4.7 3.2],[[38.85]],"[[ 58.9]
 [-79.9]]",-60
54,[[6.9 3.2]],1,[6.9 3.2],[[90.73]],"[[ 58.9]
 [-79.9]]",-60
55,[[6.  2.9]],1,[6.  2.9],[[61.69]],"[[ 58.9]
 [-79.9]]",-60
56,[[6.1 3. ]],1,[6.1 3. ],[[59.59]],"[[ 58.9]
 [-79.9]]",-60
57,[[4.6 3.1]],-1,[4.6 3.1],[[36.75]],"[[ 58.9]
 [-79.9]]",-60
58,[[5.7 2.8]],1,[5.7 2.8],[[52.01]],"[[ 58.9]
 [-79.9]]",-60
59,[[6. 3.]],1,[6. 3.],[[53.7]],"[[ 58.9]
 [-79.9]]",-60
60,[[5.8 2.7]],1,[5.8 2.7],[[65.89]],"[[ 58.9]
 [-79.9]]",-60
61,[[4.8 3.4]],-1,[4.8 3.4],[[48.94]],"[[ 58.9]
 [-79.9]]",-60
62,[[6.  2.2]],1,[6.  2.2],[[117.62]],"[[ 58.9]
 [-79.9]]",-60
63,[[6.4 3.1]],1,[6.4 3.1],[[69.27]],"[[ 58.9]
 [-79.9]]",-60
64,[[6.7 2.5]],1,[6.7 2.5],[[134.88]],"[[ 58.9]
 [-79.9]]",-60
65,[[6.3 3.3]],1,[6.3 3.3],[[47.4]],"[[ 58.9]
 [-79.9]]",-60
66,[[6.8 3.2]],1,[6.8 3.2],[[84.84]],"[[ 58.9]
 [-79.9]]",-60
67,[[5.7 3.8]],-1,[5.7 3.8],[[27.89]],"[[ 58.9]
 [-79.9]]",-60
68,[[5.1 3.8]],-1,[5.1 3.8],[[63.23]],"[[ 58.9]
 [-79.9]]",-60
69,[[6.  2.7]],1,[6.  2.7],[[77.67]],"[[ 58.9]
 [-79.9]]",-60
70,[[7.7 2.8]],1,[7.7 2.8],[[169.81]],"[[ 58.9]
 [-79.9]]",-60
