,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[65.98]],"[[ 54.1]
 [-79.8]]",-46
1,[[5.9 3. ]],1,[5.9 3. ],[[33.79]],"[[ 54.1]
 [-79.8]]",-46
2,[[6.7 3.3]],1,[6.7 3.3],[[53.13]],"[[ 54.1]
 [-79.8]]",-46
3,[[7.7 3.8]],1,[7.7 3.8],[[67.33]],"[[ 54.1]
 [-79.8]]",-46
4,[[5.4 3.4]],-1,[5.4 3.4],[[25.18]],"[[ 54.1]
 [-79.8]]",-46
5,[[6.3 2.5]],1,[6.3 2.5],[[95.33]],"[[ 54.1]
 [-79.8]]",-46
6,[[5.  3.2]],-1,[5.  3.2],[[30.86]],"[[ 54.1]
 [-79.8]]",-46
7,[[4.6 3.4]],-1,[4.6 3.4],[[68.46]],"[[ 54.1]
 [-79.8]]",-46
8,[[5.7 4.4]],-1,[5.7 4.4],[[88.75]],"[[ 54.1]
 [-79.8]]",-46
9,[[5.2 3.4]],-1,[5.2 3.4],[[36.]],"[[ 54.1]
 [-79.8]]",-46
10,[[6.2 2.9]],1,[6.2 2.9],[[58.]],"[[ 54.1]
 [-79.8]]",-46
11,[[6.3 3.3]],1,[6.3 3.3],[[31.49]],"[[ 54.1]
 [-79.8]]",-46
12,[[5.5 2.4]],1,[5.5 2.4],[[60.03]],"[[ 54.1]
 [-79.8]]",-46
13,[[5.1 2.5]],1,[5.1 2.5],[[30.41]],"[[ 54.1]
 [-79.8]]",-46
14,[[5.9 3. ]],1,[5.9 3. ],[[33.79]],"[[ 54.1]
 [-79.8]]",-46
15,[[5. 2.]],1,[5. 2.],[[64.9]],"[[ 54.1]
 [-79.8]]",-46
16,[[6.5 3. ]],1,[6.5 3. ],[[66.25]],"[[ 54.1]
 [-79.8]]",-46
17,[[6.5 3. ]],1,[6.5 3. ],[[66.25]],"[[ 54.1]
 [-79.8]]",-46
18,[[6.9 3.1]],1,[6.9 3.1],[[79.91]],"[[ 54.1]
 [-79.8]]",-46
19,[[4.6 3.6]],-1,[4.6 3.6],[[84.42]],"[[ 54.1]
 [-79.8]]",-46
20,[[6.6 3. ]],1,[6.6 3. ],[[71.66]],"[[ 54.1]
 [-79.8]]",-46
21,[[4.9 3.1]],-1,[4.9 3.1],[[28.29]],"[[ 54.1]
 [-79.8]]",-46
22,[[6.7 3. ]],1,[6.7 3. ],[[77.07]],"[[ 54.1]
 [-79.8]]",-46
23,[[6.7 3. ]],1,[6.7 3. ],[[77.07]],"[[ 54.1]
 [-79.8]]",-46
24,[[5.6 2.9]],1,[5.6 2.9],[[25.54]],"[[ 54.1]
 [-79.8]]",-46
25,[[6.3 3.4]],1,[6.3 3.4],[[23.51]],"[[ 54.1]
 [-79.8]]",-46
26,[[5.6 2.7]],1,[5.6 2.7],[[41.5]],"[[ 54.1]
 [-79.8]]",-46
27,[[6.1 3. ]],1,[6.1 3. ],[[44.61]],"[[ 54.1]
 [-79.8]]",-46
28,[[6.3 2.3]],1,[6.3 2.3],[[111.29]],"[[ 54.1]
 [-79.8]]",-46
29,[[5.8 2.6]],1,[5.8 2.6],[[60.3]],"[[ 54.1]
 [-79.8]]",-46
30,[[5.7 3. ]],1,[5.7 3. ],[[22.97]],"[[ 54.1]
 [-79.8]]",-46
31,[[6.9 3.1]],1,[6.9 3.1],[[79.91]],"[[ 54.1]
 [-79.8]]",-46
32,[[6.8 2.8]],1,[6.8 2.8],[[98.44]],"[[ 54.1]
 [-79.8]]",-46
33,[[5.2 4.1]],-1,[5.2 4.1],[[91.86]],"[[ 54.1]
 [-79.8]]",-46
34,[[5.8 2.7]],1,[5.8 2.7],[[52.32]],"[[ 54.1]
 [-79.8]]",-46
35,[[4.3 3. ]],-1,[4.3 3. ],[[52.77]],"[[ 54.1]
 [-79.8]]",-46
36,[[4.8 3.4]],-1,[4.8 3.4],[[57.64]],"[[ 54.1]
 [-79.8]]",-46
37,[[5.2 2.7]],1,[5.2 2.7],[[19.86]],"[[ 54.1]
 [-79.8]]",-46
38,[[4.8 3. ]],-1,[4.8 3. ],[[25.72]],"[[ 54.1]
 [-79.8]]",-46
39,[[4.9 3.1]],-1,[4.9 3.1],[[28.29]],"[[ 54.1]
 [-79.8]]",-46
40,[[7.9 3.8]],1,[7.9 3.8],[[78.15]],"[[ 54.1]
 [-79.8]]",-46
41,[[5.  2.3]],1,[5.  2.3],[[40.96]],"[[ 54.1]
 [-79.8]]",-46
42,[[4.6 3.2]],-1,[4.6 3.2],[[52.5]],"[[ 54.1]
 [-79.8]]",-46
43,[[6.5 3. ]],1,[6.5 3. ],[[66.25]],"[[ 54.1]
 [-79.8]]",-46
