,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[36.04]],"[[ 43.2]
 [-71. ]]",-33
1,[[5.9 3. ]],1,[5.9 3. ],[[8.88]],"[[ 43.2]
 [-71. ]]",-33
2,[[6.7 3.3]],1,[6.7 3.3],[[22.14]],"[[ 43.2]
 [-71. ]]",-33
3,[[7.7 3.8]],1,[7.7 3.8],[[29.84]],"[[ 43.2]
 [-71. ]]",-33
4,[[5.4 3.4]],-1,[5.4 3.4],[[41.12]],"[[ 43.2]
 [-71. ]]",-33
5,[[6.3 2.5]],1,[6.3 2.5],[[61.66]],"[[ 43.2]
 [-71. ]]",-33
6,[[5.  3.2]],-1,[5.  3.2],[[44.2]],"[[ 43.2]
 [-71. ]]",-33
7,[[4.6 3.4]],-1,[4.6 3.4],[[75.68]],"[[ 43.2]
 [-71. ]]",-33
8,[[5.7 4.4]],-1,[5.7 4.4],[[99.16]],"[[ 43.2]
 [-71. ]]",-33
9,[[5.2 3.4]],-1,[5.2 3.4],[[49.76]],"[[ 43.2]
 [-71. ]]",-33
10,[[6.2 2.9]],1,[6.2 2.9],[[28.94]],"[[ 43.2]
 [-71. ]]",-33
11,[[6.3 3.3]],1,[6.3 3.3],[[4.86]],"[[ 43.2]
 [-71. ]]",-33
12,[[5.5 2.4]],1,[5.5 2.4],[[34.2]],"[[ 43.2]
 [-71. ]]",-33
13,[[5.1 2.5]],1,[5.1 2.5],[[9.82]],"[[ 43.2]
 [-71. ]]",-33
14,[[5.9 3. ]],1,[5.9 3. ],[[8.88]],"[[ 43.2]
 [-71. ]]",-33
15,[[5. 2.]],1,[5. 2.],[[41.]],"[[ 43.2]
 [-71. ]]",-33
16,[[6.5 3. ]],1,[6.5 3. ],[[34.8]],"[[ 43.2]
 [-71. ]]",-33
17,[[6.5 3. ]],1,[6.5 3. ],[[34.8]],"[[ 43.2]
 [-71. ]]",-33
18,[[6.9 3.1]],1,[6.9 3.1],[[44.98]],"[[ 43.2]
 [-71. ]]",-33
19,[[4.6 3.6]],-1,[4.6 3.6],[[89.88]],"[[ 43.2]
 [-71. ]]",-33
20,[[6.6 3. ]],1,[6.6 3. ],[[39.12]],"[[ 43.2]
 [-71. ]]",-33
21,[[4.9 3.1]],-1,[4.9 3.1],[[41.42]],"[[ 43.2]
 [-71. ]]",-33
22,[[6.7 3. ]],1,[6.7 3. ],[[43.44]],"[[ 43.2]
 [-71. ]]",-33
23,[[6.7 3. ]],1,[6.7 3. ],[[43.44]],"[[ 43.2]
 [-71. ]]",-33
24,[[5.6 2.9]],1,[5.6 2.9],[[3.02]],"[[ 43.2]
 [-71. ]]",-33
