,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[71.88]],"[[ 61.2]
 [-82.7]]",-76
1,[[5.9 3. ]],1,[5.9 3. ],[[36.98]],"[[ 61.2]
 [-82.7]]",-76
2,[[6.7 3.3]],1,[6.7 3.3],[[61.13]],"[[ 61.2]
 [-82.7]]",-76
3,[[7.7 3.8]],1,[7.7 3.8],[[80.98]],"[[ 61.2]
 [-82.7]]",-76
4,[[5.4 3.4]],-1,[5.4 3.4],[[26.7]],"[[ 61.2]
 [-82.7]]",-76
5,[[6.3 2.5]],1,[6.3 2.5],[[102.81]],"[[ 61.2]
 [-82.7]]",-76
6,[[5.  3.2]],-1,[5.  3.2],[[34.64]],"[[ 61.2]
 [-82.7]]",-76
7,[[4.6 3.4]],-1,[4.6 3.4],[[75.66]],"[[ 61.2]
 [-82.7]]",-76
8,[[5.7 4.4]],-1,[5.7 4.4],[[91.04]],"[[ 61.2]
 [-82.7]]",-76
9,[[5.2 3.4]],-1,[5.2 3.4],[[38.94]],"[[ 61.2]
 [-82.7]]",-76
10,[[6.2 2.9]],1,[6.2 2.9],[[63.61]],"[[ 61.2]
 [-82.7]]",-76
11,[[6.3 3.3]],1,[6.3 3.3],[[36.65]],"[[ 61.2]
 [-82.7]]",-76
12,[[5.5 2.4]],1,[5.5 2.4],[[62.12]],"[[ 61.2]
 [-82.7]]",-76
13,[[5.1 2.5]],1,[5.1 2.5],[[29.37]],"[[ 61.2]
 [-82.7]]",-76
14,[[5.9 3. ]],1,[5.9 3. ],[[36.98]],"[[ 61.2]
 [-82.7]]",-76
15,[[5. 2.]],1,[5. 2.],[[64.6]],"[[ 61.2]
 [-82.7]]",-76
16,[[6.5 3. ]],1,[6.5 3. ],[[73.7]],"[[ 61.2]
 [-82.7]]",-76
17,[[6.5 3. ]],1,[6.5 3. ],[[73.7]],"[[ 61.2]
 [-82.7]]",-76
18,[[6.9 3.1]],1,[6.9 3.1],[[89.91]],"[[ 61.2]
 [-82.7]]",-76
