,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[72.26]],"[[ 48.5]
 [-69.8]]",-33
1,[[5.9 3. ]],1,[5.9 3. ],[[43.75]],"[[ 48.5]
 [-69.8]]",-33
2,[[6.7 3.3]],1,[6.7 3.3],[[61.61]],"[[ 48.5]
 [-69.8]]",-33
3,[[7.7 3.8]],1,[7.7 3.8],[[75.21]],"[[ 48.5]
 [-69.8]]",-33
4,[[5.4 3.4]],-1,[5.4 3.4],[[8.42]],"[[ 48.5]
 [-69.8]]",-33
5,[[6.3 2.5]],1,[6.3 2.5],[[98.05]],"[[ 48.5]
 [-69.8]]",-33
6,[[5.  3.2]],-1,[5.  3.2],[[13.86]],"[[ 48.5]
 [-69.8]]",-33
7,[[4.6 3.4]],-1,[4.6 3.4],[[47.22]],"[[ 48.5]
 [-69.8]]",-33
8,[[5.7 4.4]],-1,[5.7 4.4],[[63.67]],"[[ 48.5]
 [-69.8]]",-33
9,[[5.2 3.4]],-1,[5.2 3.4],[[18.12]],"[[ 48.5]
 [-69.8]]",-33
10,[[6.2 2.9]],1,[6.2 2.9],[[65.28]],"[[ 48.5]
 [-69.8]]",-33
11,[[6.3 3.3]],1,[6.3 3.3],[[42.21]],"[[ 48.5]
 [-69.8]]",-33
12,[[5.5 2.4]],1,[5.5 2.4],[[66.23]],"[[ 48.5]
 [-69.8]]",-33
13,[[5.1 2.5]],1,[5.1 2.5],[[39.85]],"[[ 48.5]
 [-69.8]]",-33
14,[[5.9 3. ]],1,[5.9 3. ],[[43.75]],"[[ 48.5]
 [-69.8]]",-33
15,[[5. 2.]],1,[5. 2.],[[69.9]],"[[ 48.5]
 [-69.8]]",-33
16,[[6.5 3. ]],1,[6.5 3. ],[[72.85]],"[[ 48.5]
 [-69.8]]",-33
17,[[6.5 3. ]],1,[6.5 3. ],[[72.85]],"[[ 48.5]
 [-69.8]]",-33
18,[[6.9 3.1]],1,[6.9 3.1],[[85.27]],"[[ 48.5]
 [-69.8]]",-33
19,[[4.6 3.6]],-1,[4.6 3.6],[[61.18]],"[[ 48.5]
 [-69.8]]",-33
20,[[6.6 3. ]],1,[6.6 3. ],[[77.7]],"[[ 48.5]
 [-69.8]]",-33
21,[[4.9 3.1]],-1,[4.9 3.1],[[11.73]],"[[ 48.5]
 [-69.8]]",-33
