,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[74.92]],"[[ 61.6]
 [-82.5]]",-76
1,[[5.9 3. ]],1,[5.9 3. ],[[39.94]],"[[ 61.6]
 [-82.5]]",-76
2,[[6.7 3.3]],1,[6.7 3.3],[[64.47]],"[[ 61.6]
 [-82.5]]",-76
3,[[7.7 3.8]],1,[7.7 3.8],[[84.82]],"[[ 61.6]
 [-82.5]]",-76
4,[[5.4 3.4]],-1,[5.4 3.4],[[23.86]],"[[ 61.6]
 [-82.5]]",-76
5,[[6.3 2.5]],1,[6.3 2.5],[[105.83]],"[[ 61.6]
 [-82.5]]",-76
6,[[5.  3.2]],-1,[5.  3.2],[[32.]],"[[ 61.6]
 [-82.5]]",-76
7,[[4.6 3.4]],-1,[4.6 3.4],[[73.14]],"[[ 61.6]
 [-82.5]]",-76
8,[[5.7 4.4]],-1,[5.7 4.4],[[87.88]],"[[ 61.6]
 [-82.5]]",-76
9,[[5.2 3.4]],-1,[5.2 3.4],[[36.18]],"[[ 61.6]
 [-82.5]]",-76
10,[[6.2 2.9]],1,[6.2 2.9],[[66.67]],"[[ 61.6]
 [-82.5]]",-76
11,[[6.3 3.3]],1,[6.3 3.3],[[39.83]],"[[ 61.6]
 [-82.5]]",-76
12,[[5.5 2.4]],1,[5.5 2.4],[[64.8]],"[[ 61.6]
 [-82.5]]",-76
13,[[5.1 2.5]],1,[5.1 2.5],[[31.91]],"[[ 61.6]
 [-82.5]]",-76
14,[[5.9 3. ]],1,[5.9 3. ],[[39.94]],"[[ 61.6]
 [-82.5]]",-76
15,[[5. 2.]],1,[5. 2.],[[67.]],"[[ 61.6]
 [-82.5]]",-76
16,[[6.5 3. ]],1,[6.5 3. ],[[76.9]],"[[ 61.6]
 [-82.5]]",-76
17,[[6.5 3. ]],1,[6.5 3. ],[[76.9]],"[[ 61.6]
 [-82.5]]",-76
18,[[6.9 3.1]],1,[6.9 3.1],[[93.29]],"[[ 61.6]
 [-82.5]]",-76
19,[[4.6 3.6]],-1,[4.6 3.6],[[89.64]],"[[ 61.6]
 [-82.5]]",-76
20,[[6.6 3. ]],1,[6.6 3. ],[[83.06]],"[[ 61.6]
 [-82.5]]",-76
21,[[4.9 3.1]],-1,[4.9 3.1],[[29.91]],"[[ 61.6]
 [-82.5]]",-76
22,[[6.7 3. ]],1,[6.7 3. ],[[89.22]],"[[ 61.6]
 [-82.5]]",-76
23,[[6.7 3. ]],1,[6.7 3. ],[[89.22]],"[[ 61.6]
 [-82.5]]",-76
24,[[5.6 2.9]],1,[5.6 2.9],[[29.71]],"[[ 61.6]
 [-82.5]]",-76
25,[[6.3 3.4]],1,[6.3 3.4],[[31.58]],"[[ 61.6]
 [-82.5]]",-76
26,[[5.6 2.7]],1,[5.6 2.7],[[46.21]],"[[ 61.6]
 [-82.5]]",-76
27,[[6.1 3. ]],1,[6.1 3. ],[[52.26]],"[[ 61.6]
 [-82.5]]",-76
28,[[6.3 2.3]],1,[6.3 2.3],[[122.33]],"[[ 61.6]
 [-82.5]]",-76
29,[[5.8 2.6]],1,[5.8 2.6],[[66.78]],"[[ 61.6]
 [-82.5]]",-76
30,[[5.7 3. ]],1,[5.7 3. ],[[27.62]],"[[ 61.6]
 [-82.5]]",-76
31,[[6.9 3.1]],1,[6.9 3.1],[[93.29]],"[[ 61.6]
 [-82.5]]",-76
32,[[6.8 2.8]],1,[6.8 2.8],[[111.88]],"[[ 61.6]
 [-82.5]]",-76
33,[[5.2 4.1]],-1,[5.2 4.1],[[93.93]],"[[ 61.6]
 [-82.5]]",-76
34,[[5.8 2.7]],1,[5.8 2.7],[[58.53]],"[[ 61.6]
 [-82.5]]",-76
35,[[4.3 3. ]],-1,[4.3 3. ],[[58.62]],"[[ 61.6]
 [-82.5]]",-76
36,[[4.8 3.4]],-1,[4.8 3.4],[[60.82]],"[[ 61.6]
 [-82.5]]",-76
37,[[5.2 2.7]],1,[5.2 2.7],[[21.57]],"[[ 61.6]
 [-82.5]]",-76
38,[[4.8 3. ]],-1,[4.8 3. ],[[27.82]],"[[ 61.6]
 [-82.5]]",-76
39,[[4.9 3.1]],-1,[4.9 3.1],[[29.91]],"[[ 61.6]
 [-82.5]]",-76
40,[[7.9 3.8]],1,[7.9 3.8],[[97.14]],"[[ 61.6]
 [-82.5]]",-76
41,[[5.  2.3]],1,[5.  2.3],[[42.25]],"[[ 61.6]
 [-82.5]]",-76
42,[[4.6 3.2]],-1,[4.6 3.2],[[56.64]],"[[ 61.6]
 [-82.5]]",-76
43,[[6.5 3. ]],1,[6.5 3. ],[[76.9]],"[[ 61.6]
 [-82.5]]",-76
44,[[4.9 3.1]],-1,[4.9 3.1],[[29.91]],"[[ 61.6]
 [-82.5]]",-76
45,[[6.  2.2]],1,[6.  2.2],[[112.1]],"[[ 61.6]
 [-82.5]]",-76
46,[[5.5 2.6]],1,[5.5 2.6],[[48.3]],"[[ 61.6]
 [-82.5]]",-76
