,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[62.38]],"[[ 57.9]
 [-82. ]]",-67
1,[[5.9 3. ]],1,[5.9 3. ],[[28.61]],"[[ 57.9]
 [-82. ]]",-67
2,[[6.7 3.3]],1,[6.7 3.3],[[50.33]],"[[ 57.9]
 [-82. ]]",-67
3,[[7.7 3.8]],1,[7.7 3.8],[[67.23]],"[[ 57.9]
 [-82. ]]",-67
4,[[5.4 3.4]],-1,[5.4 3.4],[[33.14]],"[[ 57.9]
 [-82. ]]",-67
5,[[6.3 2.5]],1,[6.3 2.5],[[92.77]],"[[ 57.9]
 [-82. ]]",-67
6,[[5.  3.2]],-1,[5.  3.2],[[39.9]],"[[ 57.9]
 [-82. ]]",-67
7,[[4.6 3.4]],-1,[4.6 3.4],[[79.46]],"[[ 57.9]
 [-82. ]]",-67
8,[[5.7 4.4]],-1,[5.7 4.4],[[97.77]],"[[ 57.9]
 [-82. ]]",-67
9,[[5.2 3.4]],-1,[5.2 3.4],[[44.72]],"[[ 57.9]
 [-82. ]]",-67
10,[[6.2 2.9]],1,[6.2 2.9],[[54.18]],"[[ 57.9]
 [-82. ]]",-67
11,[[6.3 3.3]],1,[6.3 3.3],[[27.17]],"[[ 57.9]
 [-82. ]]",-67
12,[[5.5 2.4]],1,[5.5 2.4],[[54.65]],"[[ 57.9]
 [-82. ]]",-67
13,[[5.1 2.5]],1,[5.1 2.5],[[23.29]],"[[ 57.9]
 [-82. ]]",-67
14,[[5.9 3. ]],1,[5.9 3. ],[[28.61]],"[[ 57.9]
 [-82. ]]",-67
15,[[5. 2.]],1,[5. 2.],[[58.5]],"[[ 57.9]
 [-82. ]]",-67
16,[[6.5 3. ]],1,[6.5 3. ],[[63.35]],"[[ 57.9]
 [-82. ]]",-67
17,[[6.5 3. ]],1,[6.5 3. ],[[63.35]],"[[ 57.9]
 [-82. ]]",-67
18,[[6.9 3.1]],1,[6.9 3.1],[[78.31]],"[[ 57.9]
 [-82. ]]",-67
19,[[4.6 3.6]],-1,[4.6 3.6],[[95.86]],"[[ 57.9]
 [-82. ]]",-67
20,[[6.6 3. ]],1,[6.6 3. ],[[69.14]],"[[ 57.9]
 [-82. ]]",-67
