,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[64.82]],"[[ 44.1]
 [-64.5]]",-28
1,[[5.9 3. ]],1,[5.9 3. ],[[38.69]],"[[ 44.1]
 [-64.5]]",-28
2,[[6.7 3.3]],1,[6.7 3.3],[[54.62]],"[[ 44.1]
 [-64.5]]",-28
3,[[7.7 3.8]],1,[7.7 3.8],[[66.47]],"[[ 44.1]
 [-64.5]]",-28
4,[[5.4 3.4]],-1,[5.4 3.4],[[9.16]],"[[ 44.1]
 [-64.5]]",-28
5,[[6.3 2.5]],1,[6.3 2.5],[[88.58]],"[[ 44.1]
 [-64.5]]",-28
6,[[5.  3.2]],-1,[5.  3.2],[[13.9]],"[[ 44.1]
 [-64.5]]",-28
7,[[4.6 3.4]],-1,[4.6 3.4],[[44.44]],"[[ 44.1]
 [-64.5]]",-28
8,[[5.7 4.4]],-1,[5.7 4.4],[[60.43]],"[[ 44.1]
 [-64.5]]",-28
9,[[5.2 3.4]],-1,[5.2 3.4],[[17.98]],"[[ 44.1]
 [-64.5]]",-28
10,[[6.2 2.9]],1,[6.2 2.9],[[58.37]],"[[ 44.1]
 [-64.5]]",-28
11,[[6.3 3.3]],1,[6.3 3.3],[[36.98]],"[[ 44.1]
 [-64.5]]",-28
12,[[5.5 2.4]],1,[5.5 2.4],[[59.75]],"[[ 44.1]
 [-64.5]]",-28
13,[[5.1 2.5]],1,[5.1 2.5],[[35.66]],"[[ 44.1]
 [-64.5]]",-28
14,[[5.9 3. ]],1,[5.9 3. ],[[38.69]],"[[ 44.1]
 [-64.5]]",-28
15,[[5. 2.]],1,[5. 2.],[[63.5]],"[[ 44.1]
 [-64.5]]",-28
16,[[6.5 3. ]],1,[6.5 3. ],[[65.15]],"[[ 44.1]
 [-64.5]]",-28
17,[[6.5 3. ]],1,[6.5 3. ],[[65.15]],"[[ 44.1]
 [-64.5]]",-28
18,[[6.9 3.1]],1,[6.9 3.1],[[76.34]],"[[ 44.1]
 [-64.5]]",-28
19,[[4.6 3.6]],-1,[4.6 3.6],[[57.34]],"[[ 44.1]
 [-64.5]]",-28
20,[[6.6 3. ]],1,[6.6 3. ],[[69.56]],"[[ 44.1]
 [-64.5]]",-28
21,[[4.9 3.1]],-1,[4.9 3.1],[[11.86]],"[[ 44.1]
 [-64.5]]",-28
22,[[6.7 3. ]],1,[6.7 3. ],[[73.97]],"[[ 44.1]
 [-64.5]]",-28
23,[[6.7 3. ]],1,[6.7 3. ],[[73.97]],"[[ 44.1]
 [-64.5]]",-28
24,[[5.6 2.9]],1,[5.6 2.9],[[31.91]],"[[ 44.1]
 [-64.5]]",-28
25,[[6.3 3.4]],1,[6.3 3.4],[[30.53]],"[[ 44.1]
 [-64.5]]",-28
26,[[5.6 2.7]],1,[5.6 2.7],[[44.81]],"[[ 44.1]
 [-64.5]]",-28
27,[[6.1 3. ]],1,[6.1 3. ],[[47.51]],"[[ 44.1]
 [-64.5]]",-28
28,[[6.3 2.3]],1,[6.3 2.3],[[101.48]],"[[ 44.1]
 [-64.5]]",-28
29,[[5.8 2.6]],1,[5.8 2.6],[[60.08]],"[[ 44.1]
 [-64.5]]",-28
30,[[5.7 3. ]],1,[5.7 3. ],[[29.87]],"[[ 44.1]
 [-64.5]]",-28
31,[[6.9 3.1]],1,[6.9 3.1],[[76.34]],"[[ 44.1]
 [-64.5]]",-28
32,[[6.8 2.8]],1,[6.8 2.8],[[91.28]],"[[ 44.1]
 [-64.5]]",-28
33,[[5.2 4.1]],-1,[5.2 4.1],[[63.13]],"[[ 44.1]
 [-64.5]]",-28
34,[[5.8 2.7]],1,[5.8 2.7],[[53.63]],"[[ 44.1]
 [-64.5]]",-28
35,[[4.3 3. ]],-1,[4.3 3. ],[[31.87]],"[[ 44.1]
 [-64.5]]",-28
36,[[4.8 3.4]],-1,[4.8 3.4],[[35.62]],"[[ 44.1]
 [-64.5]]",-28
37,[[5.2 2.7]],1,[5.2 2.7],[[27.17]],"[[ 44.1]
 [-64.5]]",-28
38,[[4.8 3. ]],-1,[4.8 3. ],[[9.82]],"[[ 44.1]
 [-64.5]]",-28
39,[[4.9 3.1]],-1,[4.9 3.1],[[11.86]],"[[ 44.1]
 [-64.5]]",-28
40,[[7.9 3.8]],1,[7.9 3.8],[[75.29]],"[[ 44.1]
 [-64.5]]",-28
41,[[5.  2.3]],1,[5.  2.3],[[44.15]],"[[ 44.1]
 [-64.5]]",-28
42,[[4.6 3.2]],-1,[4.6 3.2],[[31.54]],"[[ 44.1]
 [-64.5]]",-28
43,[[6.5 3. ]],1,[6.5 3. ],[[65.15]],"[[ 44.1]
 [-64.5]]",-28
44,[[4.9 3.1]],-1,[4.9 3.1],[[11.86]],"[[ 44.1]
 [-64.5]]",-28
45,[[6.  2.2]],1,[6.  2.2],[[94.7]],"[[ 44.1]
 [-64.5]]",-28
46,[[5.5 2.6]],1,[5.5 2.6],[[46.85]],"[[ 44.1]
 [-64.5]]",-28
47,[[5.8 4. ]],-1,[5.8 4. ],[[30.22]],"[[ 44.1]
 [-64.5]]",-28
48,[[5.4 3.9]],-1,[5.4 3.9],[[41.41]],"[[ 44.1]
 [-64.5]]",-28
49,[[6.4 2.7]],1,[6.4 2.7],[[80.09]],"[[ 44.1]
 [-64.5]]",-28
50,[[6.  3.4]],1,[6.  3.4],[[17.3]],"[[ 44.1]
 [-64.5]]",-28
51,[[5.5 2.5]],1,[5.5 2.5],[[53.3]],"[[ 44.1]
 [-64.5]]",-28
52,[[5.5 4.2]],-1,[5.5 4.2],[[56.35]],"[[ 44.1]
 [-64.5]]",-28
53,[[4.7 3.2]],-1,[4.7 3.2],[[27.13]],"[[ 44.1]
 [-64.5]]",-28
54,[[6.9 3.2]],1,[6.9 3.2],[[69.89]],"[[ 44.1]
 [-64.5]]",-28
55,[[6.  2.9]],1,[6.  2.9],[[49.55]],"[[ 44.1]
 [-64.5]]",-28
56,[[6.1 3. ]],1,[6.1 3. ],[[47.51]],"[[ 44.1]
 [-64.5]]",-28
57,[[4.6 3.1]],-1,[4.6 3.1],[[25.09]],"[[ 44.1]
 [-64.5]]",-28
58,[[5.7 2.8]],1,[5.7 2.8],[[42.77]],"[[ 44.1]
 [-64.5]]",-28
59,[[6. 3.]],1,[6. 3.],[[43.1]],"[[ 44.1]
 [-64.5]]",-28
