,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[63.22]],"[[ 56.5]
 [-81.1]]",-60
1,[[5.9 3. ]],1,[5.9 3. ],[[30.05]],"[[ 56.5]
 [-81.1]]",-60
2,[[6.7 3.3]],1,[6.7 3.3],[[50.92]],"[[ 56.5]
 [-81.1]]",-60
3,[[7.7 3.8]],1,[7.7 3.8],[[66.87]],"[[ 56.5]
 [-81.1]]",-60
4,[[5.4 3.4]],-1,[5.4 3.4],[[30.64]],"[[ 56.5]
 [-81.1]]",-60
5,[[6.3 2.5]],1,[6.3 2.5],[[93.2]],"[[ 56.5]
 [-81.1]]",-60
6,[[5.  3.2]],-1,[5.  3.2],[[37.02]],"[[ 56.5]
 [-81.1]]",-60
7,[[4.6 3.4]],-1,[4.6 3.4],[[75.84]],"[[ 56.5]
 [-81.1]]",-60
8,[[5.7 4.4]],-1,[5.7 4.4],[[94.79]],"[[ 56.5]
 [-81.1]]",-60
9,[[5.2 3.4]],-1,[5.2 3.4],[[41.94]],"[[ 56.5]
 [-81.1]]",-60
10,[[6.2 2.9]],1,[6.2 2.9],[[55.11]],"[[ 56.5]
 [-81.1]]",-60
11,[[6.3 3.3]],1,[6.3 3.3],[[28.32]],"[[ 56.5]
 [-81.1]]",-60
12,[[5.5 2.4]],1,[5.5 2.4],[[56.11]],"[[ 56.5]
 [-81.1]]",-60
13,[[5.1 2.5]],1,[5.1 2.5],[[25.4]],"[[ 56.5]
 [-81.1]]",-60
14,[[5.9 3. ]],1,[5.9 3. ],[[30.05]],"[[ 56.5]
 [-81.1]]",-60
15,[[5. 2.]],1,[5. 2.],[[60.3]],"[[ 56.5]
 [-81.1]]",-60
16,[[6.5 3. ]],1,[6.5 3. ],[[63.95]],"[[ 56.5]
 [-81.1]]",-60
17,[[6.5 3. ]],1,[6.5 3. ],[[63.95]],"[[ 56.5]
 [-81.1]]",-60
18,[[6.9 3.1]],1,[6.9 3.1],[[78.44]],"[[ 56.5]
 [-81.1]]",-60
19,[[4.6 3.6]],-1,[4.6 3.6],[[92.06]],"[[ 56.5]
 [-81.1]]",-60
20,[[6.6 3. ]],1,[6.6 3. ],[[69.6]],"[[ 56.5]
 [-81.1]]",-60
21,[[4.9 3.1]],-1,[4.9 3.1],[[34.56]],"[[ 56.5]
 [-81.1]]",-60
22,[[6.7 3. ]],1,[6.7 3. ],[[75.25]],"[[ 56.5]
 [-81.1]]",-60
23,[[6.7 3. ]],1,[6.7 3. ],[[75.25]],"[[ 56.5]
 [-81.1]]",-60
