,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[68.88]],"[[ 54.8]
 [-79.6]]",-48
1,[[5.9 3. ]],1,[5.9 3. ],[[36.52]],"[[ 54.8]
 [-79.6]]",-48
2,[[6.7 3.3]],1,[6.7 3.3],[[56.48]],"[[ 54.8]
 [-79.6]]",-48
3,[[7.7 3.8]],1,[7.7 3.8],[[71.48]],"[[ 54.8]
 [-79.6]]",-48
4,[[5.4 3.4]],-1,[5.4 3.4],[[22.72]],"[[ 54.8]
 [-79.6]]",-48
5,[[6.3 2.5]],1,[6.3 2.5],[[98.24]],"[[ 54.8]
 [-79.6]]",-48
6,[[5.  3.2]],-1,[5.  3.2],[[28.72]],"[[ 54.8]
 [-79.6]]",-48
7,[[4.6 3.4]],-1,[4.6 3.4],[[66.56]],"[[ 54.8]
 [-79.6]]",-48
8,[[5.7 4.4]],-1,[5.7 4.4],[[85.88]],"[[ 54.8]
 [-79.6]]",-48
9,[[5.2 3.4]],-1,[5.2 3.4],[[33.68]],"[[ 54.8]
 [-79.6]]",-48
10,[[6.2 2.9]],1,[6.2 2.9],[[60.92]],"[[ 54.8]
 [-79.6]]",-48
11,[[6.3 3.3]],1,[6.3 3.3],[[34.56]],"[[ 54.8]
 [-79.6]]",-48
12,[[5.5 2.4]],1,[5.5 2.4],[[62.36]],"[[ 54.8]
 [-79.6]]",-48
13,[[5.1 2.5]],1,[5.1 2.5],[[32.48]],"[[ 54.8]
 [-79.6]]",-48
14,[[5.9 3. ]],1,[5.9 3. ],[[36.52]],"[[ 54.8]
 [-79.6]]",-48
15,[[5. 2.]],1,[5. 2.],[[66.8]],"[[ 54.8]
 [-79.6]]",-48
16,[[6.5 3. ]],1,[6.5 3. ],[[69.4]],"[[ 54.8]
 [-79.6]]",-48
17,[[6.5 3. ]],1,[6.5 3. ],[[69.4]],"[[ 54.8]
 [-79.6]]",-48
18,[[6.9 3.1]],1,[6.9 3.1],[[83.36]],"[[ 54.8]
 [-79.6]]",-48
19,[[4.6 3.6]],-1,[4.6 3.6],[[82.48]],"[[ 54.8]
 [-79.6]]",-48
20,[[6.6 3. ]],1,[6.6 3. ],[[74.88]],"[[ 54.8]
 [-79.6]]",-48
21,[[4.9 3.1]],-1,[4.9 3.1],[[26.24]],"[[ 54.8]
 [-79.6]]",-48
22,[[6.7 3. ]],1,[6.7 3. ],[[80.36]],"[[ 54.8]
 [-79.6]]",-48
23,[[6.7 3. ]],1,[6.7 3. ],[[80.36]],"[[ 54.8]
 [-79.6]]",-48
24,[[5.6 2.9]],1,[5.6 2.9],[[28.04]],"[[ 54.8]
 [-79.6]]",-48
25,[[6.3 3.4]],1,[6.3 3.4],[[26.6]],"[[ 54.8]
 [-79.6]]",-48
26,[[5.6 2.7]],1,[5.6 2.7],[[43.96]],"[[ 54.8]
 [-79.6]]",-48
27,[[6.1 3. ]],1,[6.1 3. ],[[47.48]],"[[ 54.8]
 [-79.6]]",-48
28,[[6.3 2.3]],1,[6.3 2.3],[[114.16]],"[[ 54.8]
 [-79.6]]",-48
29,[[5.8 2.6]],1,[5.8 2.6],[[62.88]],"[[ 54.8]
 [-79.6]]",-48
30,[[5.7 3. ]],1,[5.7 3. ],[[25.56]],"[[ 54.8]
 [-79.6]]",-48
31,[[6.9 3.1]],1,[6.9 3.1],[[83.36]],"[[ 54.8]
 [-79.6]]",-48
32,[[6.8 2.8]],1,[6.8 2.8],[[101.76]],"[[ 54.8]
 [-79.6]]",-48
33,[[5.2 4.1]],-1,[5.2 4.1],[[89.4]],"[[ 54.8]
 [-79.6]]",-48
34,[[5.8 2.7]],1,[5.8 2.7],[[54.92]],"[[ 54.8]
 [-79.6]]",-48
35,[[4.3 3. ]],-1,[4.3 3. ],[[51.16]],"[[ 54.8]
 [-79.6]]",-48
36,[[4.8 3.4]],-1,[4.8 3.4],[[55.6]],"[[ 54.8]
 [-79.6]]",-48
37,[[5.2 2.7]],1,[5.2 2.7],[[22.04]],"[[ 54.8]
 [-79.6]]",-48
38,[[4.8 3. ]],-1,[4.8 3. ],[[23.76]],"[[ 54.8]
 [-79.6]]",-48
39,[[4.9 3.1]],-1,[4.9 3.1],[[26.24]],"[[ 54.8]
 [-79.6]]",-48
40,[[7.9 3.8]],1,[7.9 3.8],[[82.44]],"[[ 54.8]
 [-79.6]]",-48
41,[[5.  2.3]],1,[5.  2.3],[[42.92]],"[[ 54.8]
 [-79.6]]",-48
42,[[4.6 3.2]],-1,[4.6 3.2],[[50.64]],"[[ 54.8]
 [-79.6]]",-48
43,[[6.5 3. ]],1,[6.5 3. ],[[69.4]],"[[ 54.8]
 [-79.6]]",-48
44,[[4.9 3.1]],-1,[4.9 3.1],[[26.24]],"[[ 54.8]
 [-79.6]]",-48
45,[[6.  2.2]],1,[6.  2.2],[[105.68]],"[[ 54.8]
 [-79.6]]",-48
46,[[5.5 2.6]],1,[5.5 2.6],[[46.44]],"[[ 54.8]
 [-79.6]]",-48
47,[[5.8 4. ]],-1,[5.8 4. ],[[48.56]],"[[ 54.8]
 [-79.6]]",-48
48,[[5.4 3.9]],-1,[5.4 3.9],[[62.52]],"[[ 54.8]
 [-79.6]]",-48
49,[[6.4 2.7]],1,[6.4 2.7],[[87.8]],"[[ 54.8]
 [-79.6]]",-48
50,[[6.  3.4]],1,[6.  3.4],[[10.16]],"[[ 54.8]
 [-79.6]]",-48
51,[[5.5 2.5]],1,[5.5 2.5],[[54.4]],"[[ 54.8]
 [-79.6]]",-48
