,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[75.38]],"[[ 58.1]
 [-80.3]]",-60
1,[[5.9 3. ]],1,[5.9 3. ],[[41.89]],"[[ 58.1]
 [-80.3]]",-60
2,[[6.7 3.3]],1,[6.7 3.3],[[64.28]],"[[ 58.1]
 [-80.3]]",-60
3,[[7.7 3.8]],1,[7.7 3.8],[[82.23]],"[[ 58.1]
 [-80.3]]",-60
4,[[5.4 3.4]],-1,[5.4 3.4],[[19.28]],"[[ 58.1]
 [-80.3]]",-60
5,[[6.3 2.5]],1,[6.3 2.5],[[105.28]],"[[ 58.1]
 [-80.3]]",-60
6,[[5.  3.2]],-1,[5.  3.2],[[26.46]],"[[ 58.1]
 [-80.3]]",-60
7,[[4.6 3.4]],-1,[4.6 3.4],[[65.76]],"[[ 58.1]
 [-80.3]]",-60
8,[[5.7 4.4]],-1,[5.7 4.4],[[82.15]],"[[ 58.1]
 [-80.3]]",-60
9,[[5.2 3.4]],-1,[5.2 3.4],[[30.9]],"[[ 58.1]
 [-80.3]]",-60
10,[[6.2 2.9]],1,[6.2 2.9],[[67.35]],"[[ 58.1]
 [-80.3]]",-60
11,[[6.3 3.3]],1,[6.3 3.3],[[41.04]],"[[ 58.1]
 [-80.3]]",-60
12,[[5.5 2.4]],1,[5.5 2.4],[[66.83]],"[[ 58.1]
 [-80.3]]",-60
13,[[5.1 2.5]],1,[5.1 2.5],[[35.56]],"[[ 58.1]
 [-80.3]]",-60
14,[[5.9 3. ]],1,[5.9 3. ],[[41.89]],"[[ 58.1]
 [-80.3]]",-60
15,[[5. 2.]],1,[5. 2.],[[69.9]],"[[ 58.1]
 [-80.3]]",-60
16,[[6.5 3. ]],1,[6.5 3. ],[[76.75]],"[[ 58.1]
 [-80.3]]",-60
17,[[6.5 3. ]],1,[6.5 3. ],[[76.75]],"[[ 58.1]
 [-80.3]]",-60
18,[[6.9 3.1]],1,[6.9 3.1],[[91.96]],"[[ 58.1]
 [-80.3]]",-60
19,[[4.6 3.6]],-1,[4.6 3.6],[[81.82]],"[[ 58.1]
 [-80.3]]",-60
20,[[6.6 3. ]],1,[6.6 3. ],[[82.56]],"[[ 58.1]
 [-80.3]]",-60
21,[[4.9 3.1]],-1,[4.9 3.1],[[24.24]],"[[ 58.1]
 [-80.3]]",-60
22,[[6.7 3. ]],1,[6.7 3. ],[[88.37]],"[[ 58.1]
 [-80.3]]",-60
23,[[6.7 3. ]],1,[6.7 3. ],[[88.37]],"[[ 58.1]
 [-80.3]]",-60
24,[[5.6 2.9]],1,[5.6 2.9],[[32.49]],"[[ 58.1]
 [-80.3]]",-60
