,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[26.2]],"[[ 24.8]
 [-42.7]]",-8
1,[[5.9 3. ]],1,[5.9 3. ],[[10.22]],"[[ 24.8]
 [-42.7]]",-8
2,[[6.7 3.3]],1,[6.7 3.3],[[17.25]],"[[ 24.8]
 [-42.7]]",-8
3,[[7.7 3.8]],1,[7.7 3.8],[[20.7]],"[[ 24.8]
 [-42.7]]",-8
4,[[5.4 3.4]],-1,[5.4 3.4],[[19.26]],"[[ 24.8]
 [-42.7]]",-8
5,[[6.3 2.5]],1,[6.3 2.5],[[41.49]],"[[ 24.8]
 [-42.7]]",-8
6,[[5.  3.2]],-1,[5.  3.2],[[20.64]],"[[ 24.8]
 [-42.7]]",-8
7,[[4.6 3.4]],-1,[4.6 3.4],[[39.1]],"[[ 24.8]
 [-42.7]]",-8
8,[[5.7 4.4]],-1,[5.7 4.4],[[54.52]],"[[ 24.8]
 [-42.7]]",-8
9,[[5.2 3.4]],-1,[5.2 3.4],[[24.22]],"[[ 24.8]
 [-42.7]]",-8
10,[[6.2 2.9]],1,[6.2 2.9],[[21.93]],"[[ 24.8]
 [-42.7]]",-8
11,[[6.3 3.3]],1,[6.3 3.3],[[7.33]],"[[ 24.8]
 [-42.7]]",-8
12,[[5.5 2.4]],1,[5.5 2.4],[[25.92]],"[[ 24.8]
 [-42.7]]",-8
13,[[5.1 2.5]],1,[5.1 2.5],[[11.73]],"[[ 24.8]
 [-42.7]]",-8
14,[[5.9 3. ]],1,[5.9 3. ],[[10.22]],"[[ 24.8]
 [-42.7]]",-8
15,[[5. 2.]],1,[5. 2.],[[30.6]],"[[ 24.8]
 [-42.7]]",-8
16,[[6.5 3. ]],1,[6.5 3. ],[[25.1]],"[[ 24.8]
 [-42.7]]",-8
17,[[6.5 3. ]],1,[6.5 3. ],[[25.1]],"[[ 24.8]
 [-42.7]]",-8
18,[[6.9 3.1]],1,[6.9 3.1],[[30.75]],"[[ 24.8]
 [-42.7]]",-8
19,[[4.6 3.6]],-1,[4.6 3.6],[[47.64]],"[[ 24.8]
 [-42.7]]",-8
20,[[6.6 3. ]],1,[6.6 3. ],[[27.58]],"[[ 24.8]
 [-42.7]]",-8
21,[[4.9 3.1]],-1,[4.9 3.1],[[18.85]],"[[ 24.8]
 [-42.7]]",-8
22,[[6.7 3. ]],1,[6.7 3. ],[[30.06]],"[[ 24.8]
 [-42.7]]",-8
23,[[6.7 3. ]],1,[6.7 3. ],[[30.06]],"[[ 24.8]
 [-42.7]]",-8
24,[[5.6 2.9]],1,[5.6 2.9],[[7.05]],"[[ 24.8]
 [-42.7]]",-8
25,[[6.3 3.4]],1,[6.3 3.4],[[3.06]],"[[ 24.8]
 [-42.7]]",-8
26,[[5.6 2.7]],1,[5.6 2.7],[[15.59]],"[[ 24.8]
 [-42.7]]",-8
27,[[6.1 3. ]],1,[6.1 3. ],[[15.18]],"[[ 24.8]
 [-42.7]]",-8
28,[[6.3 2.3]],1,[6.3 2.3],[[50.03]],"[[ 24.8]
 [-42.7]]",-8
29,[[5.8 2.6]],1,[5.8 2.6],[[24.82]],"[[ 24.8]
 [-42.7]]",-8
30,[[5.7 3. ]],1,[5.7 3. ],[[5.26]],"[[ 24.8]
 [-42.7]]",-8
31,[[6.9 3.1]],1,[6.9 3.1],[[30.75]],"[[ 24.8]
 [-42.7]]",-8
32,[[6.8 2.8]],1,[6.8 2.8],[[41.08]],"[[ 24.8]
 [-42.7]]",-8
33,[[5.2 4.1]],-1,[5.2 4.1],[[54.11]],"[[ 24.8]
 [-42.7]]",-8
34,[[5.8 2.7]],1,[5.8 2.7],[[20.55]],"[[ 24.8]
 [-42.7]]",-8
35,[[4.3 3. ]],-1,[4.3 3. ],[[29.46]],"[[ 24.8]
 [-42.7]]",-8
36,[[4.8 3.4]],-1,[4.8 3.4],[[34.14]],"[[ 24.8]
 [-42.7]]",-8
37,[[5.2 2.7]],1,[5.2 2.7],[[5.67]],"[[ 24.8]
 [-42.7]]",-8
38,[[4.8 3. ]],-1,[4.8 3. ],[[17.06]],"[[ 24.8]
 [-42.7]]",-8
39,[[4.9 3.1]],-1,[4.9 3.1],[[18.85]],"[[ 24.8]
 [-42.7]]",-8
40,[[7.9 3.8]],1,[7.9 3.8],[[25.66]],"[[ 24.8]
 [-42.7]]",-8
41,[[5.  2.3]],1,[5.  2.3],[[17.79]],"[[ 24.8]
 [-42.7]]",-8
42,[[4.6 3.2]],-1,[4.6 3.2],[[30.56]],"[[ 24.8]
 [-42.7]]",-8
43,[[6.5 3. ]],1,[6.5 3. ],[[25.1]],"[[ 24.8]
 [-42.7]]",-8
44,[[4.9 3.1]],-1,[4.9 3.1],[[18.85]],"[[ 24.8]
 [-42.7]]",-8
45,[[6.  2.2]],1,[6.  2.2],[[46.86]],"[[ 24.8]
 [-42.7]]",-8
46,[[5.5 2.6]],1,[5.5 2.6],[[17.38]],"[[ 24.8]
 [-42.7]]",-8
47,[[5.8 4. ]],-1,[5.8 4. ],[[34.96]],"[[ 24.8]
 [-42.7]]",-8
48,[[5.4 3.9]],-1,[5.4 3.9],[[40.61]],"[[ 24.8]
 [-42.7]]",-8
49,[[6.4 2.7]],1,[6.4 2.7],[[35.43]],"[[ 24.8]
 [-42.7]]",-8
50,[[6.  3.4]],1,[6.  3.4],[[-4.38]],"[[ 30.8]
 [-39.3]]",-7
51,[[5.5 2.5]],1,[5.5 2.5],[[64.15]],"[[ 30.8]
 [-39.3]]",-7
52,[[5.5 4.2]],-1,[5.5 4.2],[[2.66]],"[[ 30.8]
 [-39.3]]",-7
53,[[4.7 3.2]],-1,[4.7 3.2],[[-12.]],"[[ 26.1]
 [-42.5]]",-8
54,[[6.9 3.2]],1,[6.9 3.2],[[36.09]],"[[ 26.1]
 [-42.5]]",-8
55,[[6.  2.9]],1,[6.  2.9],[[25.35]],"[[ 26.1]
 [-42.5]]",-8
56,[[6.1 3. ]],1,[6.1 3. ],[[23.71]],"[[ 26.1]
 [-42.5]]",-8
57,[[4.6 3.1]],-1,[4.6 3.1],[[19.69]],"[[ 26.1]
 [-42.5]]",-8
58,[[5.7 2.8]],1,[5.7 2.8],[[21.77]],"[[ 26.1]
 [-42.5]]",-8
59,[[6. 3.]],1,[6. 3.],[[21.1]],"[[ 26.1]
 [-42.5]]",-8
60,[[5.8 2.7]],1,[5.8 2.7],[[28.63]],"[[ 26.1]
 [-42.5]]",-8
61,[[4.8 3.4]],-1,[4.8 3.4],[[27.22]],"[[ 26.1]
 [-42.5]]",-8
62,[[6.  2.2]],1,[6.  2.2],[[55.1]],"[[ 26.1]
 [-42.5]]",-8
63,[[6.4 3.1]],1,[6.4 3.1],[[27.29]],"[[ 26.1]
 [-42.5]]",-8
64,[[6.7 2.5]],1,[6.7 2.5],[[60.62]],"[[ 26.1]
 [-42.5]]",-8
65,[[6.3 3.3]],1,[6.3 3.3],[[16.18]],"[[ 26.1]
 [-42.5]]",-8
66,[[6.8 3.2]],1,[6.8 3.2],[[33.48]],"[[ 26.1]
 [-42.5]]",-8
67,[[5.7 3.8]],-1,[5.7 3.8],[[20.73]],"[[ 26.1]
 [-42.5]]",-8
68,[[5.1 3.8]],-1,[5.1 3.8],[[36.39]],"[[ 26.1]
 [-42.5]]",-8
69,[[6.  2.7]],1,[6.  2.7],[[33.85]],"[[ 26.1]
 [-42.5]]",-8
70,[[7.7 2.8]],1,[7.7 2.8],[[73.97]],"[[ 26.1]
 [-42.5]]",-8
71,[[4.4 3. ]],-1,[4.4 3. ],[[20.66]],"[[ 26.1]
 [-42.5]]",-8
72,[[6.2 2.2]],1,[6.2 2.2],[[60.32]],"[[ 26.1]
 [-42.5]]",-8
73,[[4.7 3.2]],-1,[4.7 3.2],[[21.33]],"[[ 26.1]
 [-42.5]]",-8
74,[[5.4 3.4]],-1,[5.4 3.4],[[11.56]],"[[ 26.1]
 [-42.5]]",-8
75,[[6.7 3.1]],1,[6.7 3.1],[[35.12]],"[[ 26.1]
 [-42.5]]",-8
