,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[69.22]],"[[ 63.1]
 [-85. ]]",-84
1,[[5.9 3. ]],1,[5.9 3. ],[[33.29]],"[[ 63.1]
 [-85. ]]",-84
2,[[6.7 3.3]],1,[6.7 3.3],[[58.27]],"[[ 63.1]
 [-85. ]]",-84
3,[[7.7 3.8]],1,[7.7 3.8],[[78.87]],"[[ 63.1]
 [-85. ]]",-84
4,[[5.4 3.4]],-1,[5.4 3.4],[[32.26]],"[[ 63.1]
 [-85. ]]",-84
5,[[6.3 2.5]],1,[6.3 2.5],[[101.03]],"[[ 63.1]
 [-85. ]]",-84
6,[[5.  3.2]],-1,[5.  3.2],[[40.5]],"[[ 63.1]
 [-85. ]]",-84
7,[[4.6 3.4]],-1,[4.6 3.4],[[82.74]],"[[ 63.1]
 [-85. ]]",-84
8,[[5.7 4.4]],-1,[5.7 4.4],[[98.33]],"[[ 63.1]
 [-85. ]]",-84
9,[[5.2 3.4]],-1,[5.2 3.4],[[44.88]],"[[ 63.1]
 [-85. ]]",-84
10,[[6.2 2.9]],1,[6.2 2.9],[[60.72]],"[[ 63.1]
 [-85. ]]",-84
11,[[6.3 3.3]],1,[6.3 3.3],[[33.03]],"[[ 63.1]
 [-85. ]]",-84
12,[[5.5 2.4]],1,[5.5 2.4],[[59.05]],"[[ 63.1]
 [-85. ]]",-84
13,[[5.1 2.5]],1,[5.1 2.5],[[25.31]],"[[ 63.1]
 [-85. ]]",-84
14,[[5.9 3. ]],1,[5.9 3. ],[[33.29]],"[[ 63.1]
 [-85. ]]",-84
15,[[5. 2.]],1,[5. 2.],[[61.5]],"[[ 63.1]
 [-85. ]]",-84
16,[[6.5 3. ]],1,[6.5 3. ],[[71.15]],"[[ 63.1]
 [-85. ]]",-84
17,[[6.5 3. ]],1,[6.5 3. ],[[71.15]],"[[ 63.1]
 [-85. ]]",-84
18,[[6.9 3.1]],1,[6.9 3.1],[[87.89]],"[[ 63.1]
 [-85. ]]",-84
19,[[4.6 3.6]],-1,[4.6 3.6],[[99.74]],"[[ 63.1]
 [-85. ]]",-84
20,[[6.6 3. ]],1,[6.6 3. ],[[77.46]],"[[ 63.1]
 [-85. ]]",-84
21,[[4.9 3.1]],-1,[4.9 3.1],[[38.31]],"[[ 63.1]
 [-85. ]]",-84
22,[[6.7 3. ]],1,[6.7 3. ],[[83.77]],"[[ 63.1]
 [-85. ]]",-84
23,[[6.7 3. ]],1,[6.7 3. ],[[83.77]],"[[ 63.1]
 [-85. ]]",-84
24,[[5.6 2.9]],1,[5.6 2.9],[[22.86]],"[[ 63.1]
 [-85. ]]",-84
25,[[6.3 3.4]],1,[6.3 3.4],[[24.53]],"[[ 63.1]
 [-85. ]]",-84
26,[[5.6 2.7]],1,[5.6 2.7],[[39.86]],"[[ 63.1]
 [-85. ]]",-84
27,[[6.1 3. ]],1,[6.1 3. ],[[45.91]],"[[ 63.1]
 [-85. ]]",-84
28,[[6.3 2.3]],1,[6.3 2.3],[[118.03]],"[[ 63.1]
 [-85. ]]",-84
29,[[5.8 2.6]],1,[5.8 2.6],[[60.98]],"[[ 63.1]
 [-85. ]]",-84
30,[[5.7 3. ]],1,[5.7 3. ],[[20.67]],"[[ 63.1]
 [-85. ]]",-84
31,[[6.9 3.1]],1,[6.9 3.1],[[87.89]],"[[ 63.1]
 [-85. ]]",-84
32,[[6.8 2.8]],1,[6.8 2.8],[[107.08]],"[[ 63.1]
 [-85. ]]",-84
33,[[5.2 4.1]],-1,[5.2 4.1],[[104.38]],"[[ 63.1]
 [-85. ]]",-84
34,[[5.8 2.7]],1,[5.8 2.7],[[52.48]],"[[ 63.1]
 [-85. ]]",-84
35,[[4.3 3. ]],-1,[4.3 3. ],[[67.67]],"[[ 63.1]
 [-85. ]]",-84
36,[[4.8 3.4]],-1,[4.8 3.4],[[70.12]],"[[ 63.1]
 [-85. ]]",-84
37,[[5.2 2.7]],1,[5.2 2.7],[[14.62]],"[[ 63.1]
 [-85. ]]",-84
38,[[4.8 3. ]],-1,[4.8 3. ],[[36.12]],"[[ 63.1]
 [-85. ]]",-84
39,[[4.9 3.1]],-1,[4.9 3.1],[[38.31]],"[[ 63.1]
 [-85. ]]",-84
40,[[7.9 3.8]],1,[7.9 3.8],[[91.49]],"[[ 63.1]
 [-85. ]]",-84
41,[[5.  2.3]],1,[5.  2.3],[[36.]],"[[ 63.1]
 [-85. ]]",-84
42,[[4.6 3.2]],-1,[4.6 3.2],[[65.74]],"[[ 63.1]
 [-85. ]]",-84
43,[[6.5 3. ]],1,[6.5 3. ],[[71.15]],"[[ 63.1]
 [-85. ]]",-84
44,[[4.9 3.1]],-1,[4.9 3.1],[[38.31]],"[[ 63.1]
 [-85. ]]",-84
45,[[6.  2.2]],1,[6.  2.2],[[107.6]],"[[ 63.1]
 [-85. ]]",-84
46,[[5.5 2.6]],1,[5.5 2.6],[[42.05]],"[[ 63.1]
 [-85. ]]",-84
47,[[5.8 4. ]],-1,[5.8 4. ],[[58.02]],"[[ 63.1]
 [-85. ]]",-84
48,[[5.4 3.9]],-1,[5.4 3.9],[[74.76]],"[[ 63.1]
 [-85. ]]",-84
49,[[6.4 2.7]],1,[6.4 2.7],[[90.34]],"[[ 63.1]
 [-85. ]]",-84
50,[[6.  3.4]],1,[6.  3.4],[[5.6]],"[[ 63.1]
 [-85. ]]",-84
51,[[5.5 2.5]],1,[5.5 2.5],[[50.55]],"[[ 63.1]
 [-85. ]]",-84
52,[[5.5 4.2]],-1,[5.5 4.2],[[93.95]],"[[ 63.1]
 [-85. ]]",-84
53,[[4.7 3.2]],-1,[4.7 3.2],[[59.43]],"[[ 63.1]
 [-85. ]]",-84
54,[[6.9 3.2]],1,[6.9 3.2],[[79.39]],"[[ 63.1]
 [-85. ]]",-84
55,[[6.  2.9]],1,[6.  2.9],[[48.1]],"[[ 63.1]
 [-85. ]]",-84
56,[[6.1 3. ]],1,[6.1 3. ],[[45.91]],"[[ 63.1]
 [-85. ]]",-84
57,[[4.6 3.1]],-1,[4.6 3.1],[[57.24]],"[[ 63.1]
 [-85. ]]",-84
58,[[5.7 2.8]],1,[5.7 2.8],[[37.67]],"[[ 63.1]
 [-85. ]]",-84
59,[[6. 3.]],1,[6. 3.],[[39.6]],"[[ 63.1]
 [-85. ]]",-84
60,[[5.8 2.7]],1,[5.8 2.7],[[52.48]],"[[ 63.1]
 [-85. ]]",-84
61,[[4.8 3.4]],-1,[4.8 3.4],[[70.12]],"[[ 63.1]
 [-85. ]]",-84
62,[[6.  2.2]],1,[6.  2.2],[[107.6]],"[[ 63.1]
 [-85. ]]",-84
63,[[6.4 3.1]],1,[6.4 3.1],[[56.34]],"[[ 63.1]
 [-85. ]]",-84
64,[[6.7 2.5]],1,[6.7 2.5],[[126.27]],"[[ 63.1]
 [-85. ]]",-84
65,[[6.3 3.3]],1,[6.3 3.3],[[33.03]],"[[ 63.1]
 [-85. ]]",-84
66,[[6.8 3.2]],1,[6.8 3.2],[[73.08]],"[[ 63.1]
 [-85. ]]",-84
67,[[5.7 3.8]],-1,[5.7 3.8],[[47.33]],"[[ 63.1]
 [-85. ]]",-84
68,[[5.1 3.8]],-1,[5.1 3.8],[[85.19]],"[[ 63.1]
 [-85. ]]",-84
69,[[6.  2.7]],1,[6.  2.7],[[65.1]],"[[ 63.1]
 [-85. ]]",-84
70,[[7.7 2.8]],1,[7.7 2.8],[[163.87]],"[[ 63.1]
 [-85. ]]",-84
71,[[4.4 3. ]],-1,[4.4 3. ],[[61.36]],"[[ 63.1]
 [-85. ]]",-84
72,[[6.2 2.2]],1,[6.2 2.2],[[120.22]],"[[ 63.1]
 [-85. ]]",-84
73,[[4.7 3.2]],-1,[4.7 3.2],[[59.43]],"[[ 63.1]
 [-85. ]]",-84
74,[[5.4 3.4]],-1,[5.4 3.4],[[32.26]],"[[ 63.1]
 [-85. ]]",-84
75,[[6.7 3.1]],1,[6.7 3.1],[[75.27]],"[[ 63.1]
 [-85. ]]",-84
76,[[6.4 3.2]],1,[6.4 3.2],[[47.84]],"[[ 63.1]
 [-85. ]]",-84
77,[[7.6 3. ]],1,[7.6 3. ],[[140.56]],"[[ 63.1]
 [-85. ]]",-84
78,[[5.5 3.5]],-1,[5.5 3.5],[[34.45]],"[[ 63.1]
 [-85. ]]",-84
79,[[6.5 3.2]],1,[6.5 3.2],[[54.15]],"[[ 63.1]
 [-85. ]]",-84
80,[[5.  3.6]],-1,[5.  3.6],[[74.5]],"[[ 63.1]
 [-85. ]]",-84
81,[[6.9 3.1]],1,[6.9 3.1],[[87.89]],"[[ 63.1]
 [-85. ]]",-84
82,[[5.1 3.5]],-1,[5.1 3.5],[[59.69]],"[[ 63.1]
 [-85. ]]",-84
83,[[6.6 2.9]],1,[6.6 2.9],[[85.96]],"[[ 63.1]
 [-85. ]]",-84
84,[[5.4 3.9]],-1,[5.4 3.9],[[74.76]],"[[ 63.1]
 [-85. ]]",-84
85,[[6.3 2.9]],1,[6.3 2.9],[[67.03]],"[[ 63.1]
 [-85. ]]",-84
86,[[7.2 3. ]],1,[7.2 3. ],[[115.32]],"[[ 63.1]
 [-85. ]]",-84
87,[[4.5 2.3]],-1,[4.5 2.3],[[-4.45]],"[[ 58.6]
 [-87.3]]",-85
88,[[4.9 2.5]],1,[4.9 2.5],[[-16.11]],"[[ 63.5]
 [-84.8]]",-84
89,[[5.6 2.8]],1,[5.6 2.8],[[34.16]],"[[ 63.5]
 [-84.8]]",-84
90,[[7.2 3.2]],1,[7.2 3.2],[[101.84]],"[[ 63.5]
 [-84.8]]",-84
91,[[6.7 3.1]],1,[6.7 3.1],[[78.57]],"[[ 63.5]
 [-84.8]]",-84
92,[[4.8 3.1]],-1,[4.8 3.1],[[42.08]],"[[ 63.5]
 [-84.8]]",-84
93,[[6.7 3.1]],1,[6.7 3.1],[[78.57]],"[[ 63.5]
 [-84.8]]",-84
94,[[5.1 3.8]],-1,[5.1 3.8],[[82.39]],"[[ 63.5]
 [-84.8]]",-84
95,[[5.2 3.5]],-1,[5.2 3.5],[[50.6]],"[[ 63.5]
 [-84.8]]",-84
96,[[5.5 2.4]],1,[5.5 2.4],[[61.73]],"[[ 63.5]
 [-84.8]]",-84
97,[[5.7 2.5]],1,[5.7 2.5],[[65.95]],"[[ 63.5]
 [-84.8]]",-84
98,[[5.  3.4]],-1,[5.  3.4],[[54.82]],"[[ 63.5]
 [-84.8]]",-84
99,[[6.8 3. ]],1,[6.8 3. ],[[93.4]],"[[ 63.5]
 [-84.8]]",-84
100,[[4.4 2.9]],-1,[4.4 2.9],[[50.52]],"[[ 63.5]
 [-84.8]]",-84
101,[[6.1 2.8]],1,[6.1 2.8],[[65.91]],"[[ 63.5]
 [-84.8]]",-84
102,[[6.7 3.3]],1,[6.7 3.3],[[61.61]],"[[ 63.5]
 [-84.8]]",-84
103,[[7.7 2.6]],1,[7.7 2.6],[[184.47]],"[[ 63.5]
 [-84.8]]",-84
104,[[5.7 2.8]],1,[5.7 2.8],[[40.51]],"[[ 63.5]
 [-84.8]]",-84
