,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[79.74]],"[[ 63.5]
 [-83.2]]",-81
1,[[5.9 3. ]],1,[5.9 3. ],[[44.05]],"[[ 63.5]
 [-83.2]]",-81
2,[[6.7 3.3]],1,[6.7 3.3],[[69.89]],"[[ 63.5]
 [-83.2]]",-81
3,[[7.7 3.8]],1,[7.7 3.8],[[91.79]],"[[ 63.5]
 [-83.2]]",-81
4,[[5.4 3.4]],-1,[5.4 3.4],[[20.98]],"[[ 63.5]
 [-83.2]]",-81
5,[[6.3 2.5]],1,[6.3 2.5],[[111.05]],"[[ 63.5]
 [-83.2]]",-81
6,[[5.  3.2]],-1,[5.  3.2],[[29.74]],"[[ 63.5]
 [-83.2]]",-81
7,[[4.6 3.4]],-1,[4.6 3.4],[[71.78]],"[[ 63.5]
 [-83.2]]",-81
8,[[5.7 4.4]],-1,[5.7 4.4],[[85.13]],"[[ 63.5]
 [-83.2]]",-81
9,[[5.2 3.4]],-1,[5.2 3.4],[[33.68]],"[[ 63.5]
 [-83.2]]",-81
10,[[6.2 2.9]],1,[6.2 2.9],[[71.42]],"[[ 63.5]
 [-83.2]]",-81
11,[[6.3 3.3]],1,[6.3 3.3],[[44.49]],"[[ 63.5]
 [-83.2]]",-81
12,[[5.5 2.4]],1,[5.5 2.4],[[68.57]],"[[ 63.5]
 [-83.2]]",-81
13,[[5.1 2.5]],1,[5.1 2.5],[[34.85]],"[[ 63.5]
 [-83.2]]",-81
14,[[5.9 3. ]],1,[5.9 3. ],[[44.05]],"[[ 63.5]
 [-83.2]]",-81
15,[[5. 2.]],1,[5. 2.],[[70.1]],"[[ 63.5]
 [-83.2]]",-81
16,[[6.5 3. ]],1,[6.5 3. ],[[82.15]],"[[ 63.5]
 [-83.2]]",-81
17,[[6.5 3. ]],1,[6.5 3. ],[[82.15]],"[[ 63.5]
 [-83.2]]",-81
18,[[6.9 3.1]],1,[6.9 3.1],[[99.23]],"[[ 63.5]
 [-83.2]]",-81
19,[[4.6 3.6]],-1,[4.6 3.6],[[88.42]],"[[ 63.5]
 [-83.2]]",-81
20,[[6.6 3. ]],1,[6.6 3. ],[[88.5]],"[[ 63.5]
 [-83.2]]",-81
21,[[4.9 3.1]],-1,[4.9 3.1],[[27.77]],"[[ 63.5]
 [-83.2]]",-81
22,[[6.7 3. ]],1,[6.7 3. ],[[94.85]],"[[ 63.5]
 [-83.2]]",-81
23,[[6.7 3. ]],1,[6.7 3. ],[[94.85]],"[[ 63.5]
 [-83.2]]",-81
