,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[52.3]],"[[ 35.9]
 [-55.1]]",-16
1,[[5.9 3. ]],1,[5.9 3. ],[[30.51]],"[[ 35.9]
 [-55.1]]",-16
2,[[6.7 3.3]],1,[6.7 3.3],[[42.7]],"[[ 35.9]
 [-55.1]]",-16
3,[[7.7 3.8]],1,[7.7 3.8],[[51.05]],"[[ 35.9]
 [-55.1]]",-16
4,[[5.4 3.4]],-1,[5.4 3.4],[[9.48]],"[[ 35.9]
 [-55.1]]",-16
5,[[6.3 2.5]],1,[6.3 2.5],[[72.42]],"[[ 35.9]
 [-55.1]]",-16
6,[[5.  3.2]],-1,[5.  3.2],[[12.82]],"[[ 35.9]
 [-55.1]]",-16
7,[[4.6 3.4]],-1,[4.6 3.4],[[38.2]],"[[ 35.9]
 [-55.1]]",-16
8,[[5.7 4.4]],-1,[5.7 4.4],[[53.81]],"[[ 35.9]
 [-55.1]]",-16
9,[[5.2 3.4]],-1,[5.2 3.4],[[16.66]],"[[ 35.9]
 [-55.1]]",-16
10,[[6.2 2.9]],1,[6.2 2.9],[[46.79]],"[[ 35.9]
 [-55.1]]",-16
11,[[6.3 3.3]],1,[6.3 3.3],[[28.34]],"[[ 35.9]
 [-55.1]]",-16
12,[[5.5 2.4]],1,[5.5 2.4],[[49.21]],"[[ 35.9]
 [-55.1]]",-16
13,[[5.1 2.5]],1,[5.1 2.5],[[29.34]],"[[ 35.9]
 [-55.1]]",-16
14,[[5.9 3. ]],1,[5.9 3. ],[[30.51]],"[[ 35.9]
 [-55.1]]",-16
15,[[5. 2.]],1,[5. 2.],[[53.3]],"[[ 35.9]
 [-55.1]]",-16
16,[[6.5 3. ]],1,[6.5 3. ],[[52.05]],"[[ 35.9]
 [-55.1]]",-16
17,[[6.5 3. ]],1,[6.5 3. ],[[52.05]],"[[ 35.9]
 [-55.1]]",-16
18,[[6.9 3.1]],1,[6.9 3.1],[[60.9]],"[[ 35.9]
 [-55.1]]",-16
19,[[4.6 3.6]],-1,[4.6 3.6],[[49.22]],"[[ 35.9]
 [-55.1]]",-16
20,[[6.6 3. ]],1,[6.6 3. ],[[55.64]],"[[ 35.9]
 [-55.1]]",-16
21,[[4.9 3.1]],-1,[4.9 3.1],[[10.9]],"[[ 35.9]
 [-55.1]]",-16
22,[[6.7 3. ]],1,[6.7 3. ],[[59.23]],"[[ 35.9]
 [-55.1]]",-16
23,[[6.7 3. ]],1,[6.7 3. ],[[59.23]],"[[ 35.9]
 [-55.1]]",-16
24,[[5.6 2.9]],1,[5.6 2.9],[[25.25]],"[[ 35.9]
 [-55.1]]",-16
25,[[6.3 3.4]],1,[6.3 3.4],[[22.83]],"[[ 35.9]
 [-55.1]]",-16
26,[[5.6 2.7]],1,[5.6 2.7],[[36.27]],"[[ 35.9]
 [-55.1]]",-16
27,[[6.1 3. ]],1,[6.1 3. ],[[37.69]],"[[ 35.9]
 [-55.1]]",-16
28,[[6.3 2.3]],1,[6.3 2.3],[[83.44]],"[[ 35.9]
 [-55.1]]",-16
29,[[5.8 2.6]],1,[5.8 2.6],[[48.96]],"[[ 35.9]
 [-55.1]]",-16
30,[[5.7 3. ]],1,[5.7 3. ],[[23.33]],"[[ 35.9]
 [-55.1]]",-16
31,[[6.9 3.1]],1,[6.9 3.1],[[60.9]],"[[ 35.9]
 [-55.1]]",-16
32,[[6.8 2.8]],1,[6.8 2.8],[[73.84]],"[[ 35.9]
 [-55.1]]",-16
33,[[5.2 4.1]],-1,[5.2 4.1],[[55.23]],"[[ 35.9]
 [-55.1]]",-16
34,[[5.8 2.7]],1,[5.8 2.7],[[43.45]],"[[ 35.9]
 [-55.1]]",-16
35,[[4.3 3. ]],-1,[4.3 3. ],[[26.93]],"[[ 35.9]
 [-55.1]]",-16
36,[[4.8 3.4]],-1,[4.8 3.4],[[31.02]],"[[ 35.9]
 [-55.1]]",-16
37,[[5.2 2.7]],1,[5.2 2.7],[[21.91]],"[[ 35.9]
 [-55.1]]",-16
38,[[4.8 3. ]],-1,[4.8 3. ],[[8.98]],"[[ 35.9]
 [-55.1]]",-16
39,[[4.9 3.1]],-1,[4.9 3.1],[[10.9]],"[[ 35.9]
 [-55.1]]",-16
40,[[7.9 3.8]],1,[7.9 3.8],[[58.23]],"[[ 35.9]
 [-55.1]]",-16
41,[[5.  2.3]],1,[5.  2.3],[[36.77]],"[[ 35.9]
 [-55.1]]",-16
42,[[4.6 3.2]],-1,[4.6 3.2],[[27.18]],"[[ 35.9]
 [-55.1]]",-16
43,[[6.5 3. ]],1,[6.5 3. ],[[52.05]],"[[ 35.9]
 [-55.1]]",-16
44,[[4.9 3.1]],-1,[4.9 3.1],[[10.9]],"[[ 35.9]
 [-55.1]]",-16
45,[[6.  2.2]],1,[6.  2.2],[[78.18]],"[[ 35.9]
 [-55.1]]",-16
46,[[5.5 2.6]],1,[5.5 2.6],[[38.19]],"[[ 35.9]
 [-55.1]]",-16
47,[[5.8 4. ]],-1,[5.8 4. ],[[28.18]],"[[ 35.9]
 [-55.1]]",-16
48,[[5.4 3.9]],-1,[5.4 3.9],[[37.03]],"[[ 35.9]
 [-55.1]]",-16
49,[[6.4 2.7]],1,[6.4 2.7],[[64.99]],"[[ 35.9]
 [-55.1]]",-16
50,[[6.  3.4]],1,[6.  3.4],[[12.06]],"[[ 35.9]
 [-55.1]]",-16
51,[[5.5 2.5]],1,[5.5 2.5],[[43.7]],"[[ 35.9]
 [-55.1]]",-16
